"FirstTeeLateRound4ScoringAverage_RANKTHISWEEK_2014","FirstTeeLateRound4ScoringAverage_RANKLASTWEEK_2014","FirstTeeLateRound4ScoringAverage_PLAYERNAME_2014","FirstTeeLateRound4ScoringAverage__2014","FirstTeeLateRound4ScoringAverage_AVG_2014","FirstTeeLateRound4ScoringAverage_TOTALSTROKES_2014","FirstTeeLateRound4ScoringAverage_TOTALROUNDS_2014","stat_name","year"
114,114,"Jason Kokrak",NA,71.25,570,8,"FirstTeeLateRound4ScoringAverage",2014
114,114,"Will Wilcox",NA,71.25,285,4,"FirstTeeLateRound4ScoringAverage",2014
116,116,"John Merrick",NA,71.33,214,3,"FirstTeeLateRound4ScoringAverage",2014
117,117,"Gary Woodland",NA,71.43,1000,14,"FirstTeeLateRound4ScoringAverage",2014
118,118,"Morgan Hoffmann",NA,71.44,643,9,"FirstTeeLateRound4ScoringAverage",2014
119,119,"Ben Curtis",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2014
119,119,"Brian Gay",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2014
119,119,"Scott Langley",NA,71.5,572,8,"FirstTeeLateRound4ScoringAverage",2014
119,119,"John Peterson",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2014
119,119,"Ian Poulter",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2014
119,119,"Andres Romero",NA,71.5,429,6,"FirstTeeLateRound4ScoringAverage",2014
119,119,"Josh Teater",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2014
119,119,"Lee Westwood",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2014
127,127,"Chesson Hadley",NA,71.56,644,9,"FirstTeeLateRound4ScoringAverage",2014
128,128,"Russell Henley",NA,71.6,358,5,"FirstTeeLateRound4ScoringAverage",2014
128,128,"Andrew Loupe",NA,71.6,358,5,"FirstTeeLateRound4ScoringAverage",2014
130,130,"Billy Horschel",NA,71.63,573,8,"FirstTeeLateRound4ScoringAverage",2014
131,131,"David Hearn",NA,71.67,430,6,"FirstTeeLateRound4ScoringAverage",2014
131,131,"Rory Sabbatini",NA,71.67,430,6,"FirstTeeLateRound4ScoringAverage",2014
133,133,"KJ Choi",NA,71.75,287,4,"FirstTeeLateRound4ScoringAverage",2014
134,134,"Steven Bowditch",NA,71.8,359,5,"FirstTeeLateRound4ScoringAverage",2014
134,134,"Bud Cauley",NA,71.8,359,5,"FirstTeeLateRound4ScoringAverage",2014
134,134,"Richard Lee",NA,71.8,359,5,"FirstTeeLateRound4ScoringAverage",2014
137,137,"Phil Mickelson",NA,71.89,647,9,"FirstTeeLateRound4ScoringAverage",2014
138,138,"JB Holmes",NA,71.91,791,11,"FirstTeeLateRound4ScoringAverage",2014
139,139,"Jonas Blixt",NA,72,288,4,"FirstTeeLateRound4ScoringAverage",2014
139,139,"James Hahn",NA,72,144,2,"FirstTeeLateRound4ScoringAverage",2014
139,139,"Jamie Lovemark",NA,72,144,2,"FirstTeeLateRound4ScoringAverage",2014
139,139,"Nick Watney",NA,72,432,6,"FirstTeeLateRound4ScoringAverage",2014
143,143,"Kevin Streelman",NA,72.22,650,9,"FirstTeeLateRound4ScoringAverage",2014
144,144,"Greg Chalmers",NA,72.25,289,4,"FirstTeeLateRound4ScoringAverage",2014
144,144,"Kevin Chappell",NA,72.25,578,8,"FirstTeeLateRound4ScoringAverage",2014
144,144,"Kevin Kisner",NA,72.25,289,4,"FirstTeeLateRound4ScoringAverage",2014
147,147,"Chad Collins",NA,72.33,217,3,"FirstTeeLateRound4ScoringAverage",2014
147,147,"Retief Goosen",NA,72.33,651,9,"FirstTeeLateRound4ScoringAverage",2014
149,149,"Louis Oosthuizen",NA,72.4,362,5,"FirstTeeLateRound4ScoringAverage",2014
149,149,"Ted Potter Jr",NA,72.4,362,5,"FirstTeeLateRound4ScoringAverage",2014
151,151,"Aaron Baddeley",NA,72.5,435,6,"FirstTeeLateRound4ScoringAverage",2014
151,151,"Gonzalo Fdez Castano",NA,72.5,435,6,"FirstTeeLateRound4ScoringAverage",2014
151,151,"Patrick Reed",NA,72.5,580,8,"FirstTeeLateRound4ScoringAverage",2014
154,154,"Davis Love III",NA,72.67,218,3,"FirstTeeLateRound4ScoringAverage",2014
154,154,"Kyle Stanley",NA,72.67,218,3,"FirstTeeLateRound4ScoringAverage",2014
156,156,"Brendon de Jonge",NA,72.71,509,7,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Woody Austin",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Ben Crane",NA,73,365,5,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Ken Duke",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Derek Ernst",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Martin Flores",NA,73,219,3,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Trevor Immelman",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Danny Lee",NA,73,292,4,"FirstTeeLateRound4ScoringAverage",2014
157,157,"Seung Yul Noh",NA,73,365,5,"FirstTeeLateRound4ScoringAverage",2014
165,165,"Jonathan Byrd",NA,73.2,366,5,"FirstTeeLateRound4ScoringAverage",2014
165,165,"Hudson Swafford",NA,73.2,366,5,"FirstTeeLateRound4ScoringAverage",2014
167,167,"Tim Wilkinson",NA,73.25,586,8,"FirstTeeLateRound4ScoringAverage",2014
168,168,"Pat Perez",NA,73.38,587,8,"FirstTeeLateRound4ScoringAverage",2014
169,169,"Michael Thompson",NA,73.4,367,5,"FirstTeeLateRound4ScoringAverage",2014
170,170,"Justin Leonard",NA,73.5,294,4,"FirstTeeLateRound4ScoringAverage",2014
171,171,"Stewart Cink",NA,73.57,515,7,"FirstTeeLateRound4ScoringAverage",2014
172,172,"James Driscoll",NA,73.75,295,4,"FirstTeeLateRound4ScoringAverage",2014
173,173,"Jim Herman",NA,74,148,2,"FirstTeeLateRound4ScoringAverage",2014
173,173,"Mark Wilson",NA,74,74,1,"FirstTeeLateRound4ScoringAverage",2014
175,175,"Scott Stallings",NA,74.5,149,2,"FirstTeeLateRound4ScoringAverage",2014
