"Last15EventsShortGame_RANKTHISWEEK_2012","Last15EventsShortGame_RANKLASTWEEK_2012","Last15EventsShortGame_PLAYERNAME_2012","Last15EventsShortGame_EVENTS_2012","Last15EventsShortGame_RATING_2012","stat_name","year"
62,62,"Craig Barlow",3,6.8,"Last15EventsShortGame",2012
62,62,"Bud Cauley",10,6.8,"Last15EventsShortGame",2012
62,62,"Tim Clark",9,6.8,"Last15EventsShortGame",2012
62,62,"Andres Gonzales",1,6.8,"Last15EventsShortGame",2012
62,62,"Hunter Hamrick",2,6.8,"Last15EventsShortGame",2012
62,62,"Tetsuji Hiratsuka",1,6.8,"Last15EventsShortGame",2012
62,62,"Michael Hoey",1,6.8,"Last15EventsShortGame",2012
62,62,"Charles Howell III",7,6.8,"Last15EventsShortGame",2012
62,62,"Zach Johnson",9,6.8,"Last15EventsShortGame",2012
62,62,"Doug LaBelle II",1,6.8,"Last15EventsShortGame",2012
62,62,"Scott Piercy",8,6.8,"Last15EventsShortGame",2012
62,62,"Jeev Milkha Singh",1,6.8,"Last15EventsShortGame",2012
75,75,"Bart Bryant",1,6.7,"Last15EventsShortGame",2012
75,75,"Stewart Cink",6,6.7,"Last15EventsShortGame",2012
75,75,"Brian Davis",5,6.7,"Last15EventsShortGame",2012
75,75,"Martin Flores",9,6.7,"Last15EventsShortGame",2012
75,75,"Jason Gore",1,6.7,"Last15EventsShortGame",2012
75,75,"Paul Goydos",6,6.7,"Last15EventsShortGame",2012
75,75,"Luke Guthrie",3,6.7,"Last15EventsShortGame",2012
75,75,"Jerry Kelly",8,6.7,"Last15EventsShortGame",2012
75,75,"Russell Knox",7,6.7,"Last15EventsShortGame",2012
75,75,"Paul Lawrie",2,6.7,"Last15EventsShortGame",2012
75,75,"Steve Lowery",1,6.7,"Last15EventsShortGame",2012
75,75,"Phil Mickelson",6,6.7,"Last15EventsShortGame",2012
75,75,"Tim Petrovic",3,6.7,"Last15EventsShortGame",2012
75,75,"Scott Stallings",9,6.7,"Last15EventsShortGame",2012
75,75,"Brendon Todd",4,6.7,"Last15EventsShortGame",2012
90,90,"Aaron Baddeley",6,6.6,"Last15EventsShortGame",2012
90,90,"Jason Day",7,6.6,"Last15EventsShortGame",2012
90,90,"Tom Gillis",10,6.6,"Last15EventsShortGame",2012
90,90,"Peter Hanson",4,6.6,"Last15EventsShortGame",2012
90,90,"Freddie Jacobson",8,6.6,"Last15EventsShortGame",2012
90,90,"Martin Kaymer",4,6.6,"Last15EventsShortGame",2012
90,90,"Jarrod Lyle",9,6.6,"Last15EventsShortGame",2012
90,90,"Rory McIlroy",6,6.6,"Last15EventsShortGame",2012
90,90,"Francesco Molinari",3,6.6,"Last15EventsShortGame",2012
90,90,"DA Points",3,6.6,"Last15EventsShortGame",2012
90,90,"Patrick Reed",7,6.6,"Last15EventsShortGame",2012
90,90,"Vijay Singh",11,6.6,"Last15EventsShortGame",2012
90,90,"Vaughn Taylor",6,6.6,"Last15EventsShortGame",2012
90,90,"Cameron Tringale",8,6.6,"Last15EventsShortGame",2012
90,90,"Tiger Woods",8,6.6,"Last15EventsShortGame",2012
105,105,"Cameron Beckman",4,6.5,"Last15EventsShortGame",2012
105,105,"Thomas Bjorn",4,6.5,"Last15EventsShortGame",2012
105,105,"Jonas Blixt",10,6.5,"Last15EventsShortGame",2012
105,105,"Scott Brown",5,6.5,"Last15EventsShortGame",2012
105,105,"Erik Compton",5,6.5,"Last15EventsShortGame",2012
105,105,"Chris DiMarco",6,6.5,"Last15EventsShortGame",2012
105,105,"David Duval",2,6.5,"Last15EventsShortGame",2012
105,105,"Mathew Goggin",5,6.5,"Last15EventsShortGame",2012
105,105,"Robert Karlsson",6,6.5,"Last15EventsShortGame",2012
105,105,"Skip Kendall",4,6.5,"Last15EventsShortGame",2012
105,105,"Chris Kirk",10,6.5,"Last15EventsShortGame",2012
105,105,"Matt Kuchar",9,6.5,"Last15EventsShortGame",2012
105,105,"Marc Leishman",9,6.5,"Last15EventsShortGame",2012
105,105,"Spencer Levin",7,6.5,"Last15EventsShortGame",2012
105,105,"Davis Love III",6,6.5,"Last15EventsShortGame",2012
105,105,"Hunter Mahan",8,6.5,"Last15EventsShortGame",2012
105,105,"Matt McQuillan",4,6.5,"Last15EventsShortGame",2012
105,105,"Garth Mulroy",5,6.5,"Last15EventsShortGame",2012
105,105,"Seung Yul Noh",10,6.5,"Last15EventsShortGame",2012
105,105,"Geoff Ogilvy",10,6.5,"Last15EventsShortGame",2012
105,105,"Juvic Pagunsan",1,6.5,"Last15EventsShortGame",2012
105,105,"Jesper Parnevik",2,6.5,"Last15EventsShortGame",2012
105,105,"Carl Pettersson",8,6.5,"Last15EventsShortGame",2012
105,105,"Dicky Pride",6,6.5,"Last15EventsShortGame",2012
105,105,"Sam Saunders",2,6.5,"Last15EventsShortGame",2012
105,105,"Adam Scott",6,6.5,"Last15EventsShortGame",2012
105,105,"Michael Thompson",5,6.5,"Last15EventsShortGame",2012
105,105,"David Toms",6,6.5,"Last15EventsShortGame",2012
105,105,"Charlie Wi",7,6.5,"Last15EventsShortGame",2012
134,134,"Thomas Aiken",1,6.4,"Last15EventsShortGame",2012
134,134,"Michael Bradley",2,6.4,"Last15EventsShortGame",2012
134,134,"Bob Estes",7,6.4,"Last15EventsShortGame",2012
134,134,"Branden Grace",3,6.4,"Last15EventsShortGame",2012
134,134,"Todd Hamilton",2,6.4,"Last15EventsShortGame",2012
134,134,"John Mallinger",5,6.4,"Last15EventsShortGame",2012
134,134,"Greg Owen",9,6.4,"Last15EventsShortGame",2012
134,134,"Ryan Palmer",9,6.4,"Last15EventsShortGame",2012
134,134,"Ian Poulter",6,6.4,"Last15EventsShortGame",2012
134,134,"Andres Romero",5,6.4,"Last15EventsShortGame",2012
134,134,"Shawn Stefani",1,6.4,"Last15EventsShortGame",2012
134,134,"Chris Stroud",6,6.4,"Last15EventsShortGame",2012
146,146,"Briny Baird",4,6.3,"Last15EventsShortGame",2012
146,146,"Notah Begay III",1,6.3,"Last15EventsShortGame",2012
146,146,"Steven Bowditch",3,6.3,"Last15EventsShortGame",2012
146,146,"Gavin Coles",8,6.3,"Last15EventsShortGame",2012
146,146,"Brendon de Jonge",10,6.3,"Last15EventsShortGame",2012
146,146,"Luke Donald",8,6.3,"Last15EventsShortGame",2012
146,146,"Joe Durant",2,6.3,"Last15EventsShortGame",2012
146,146,"Ernie Els",9,6.3,"Last15EventsShortGame",2012
146,146,"Sergio Garcia",8,6.3,"Last15EventsShortGame",2012
146,146,"Robert Garrigus",9,6.3,"Last15EventsShortGame",2012
146,146,"Bill Haas",6,6.3,"Last15EventsShortGame",2012
146,146,"Tim Herron",9,6.3,"Last15EventsShortGame",2012
146,146,"JB Holmes",10,6.3,"Last15EventsShortGame",2012
146,146,"Ryo Ishikawa",5,6.3,"Last15EventsShortGame",2012
146,146,"JJ Killeen",8,6.3,"Last15EventsShortGame",2012
146,146,"KT Kim",4,6.3,"Last15EventsShortGame",2012
146,146,"Colt Knost",3,6.3,"Last15EventsShortGame",2012
146,146,"George McNeill",9,6.3,"Last15EventsShortGame",2012
146,146,"Bryce Molder",8,6.3,"Last15EventsShortGame",2012
146,146,"Daniel Summerhays",7,6.3,"Last15EventsShortGame",2012
146,146,"Josh Teater",9,6.3,"Last15EventsShortGame",2012
167,167,"Shane Bertsch",4,6.2,"Last15EventsShortGame",2012
167,167,"Tommy Biershenk",2,6.2,"Last15EventsShortGame",2012
167,167,"Chad Campbell",7,6.2,"Last15EventsShortGame",2012
167,167,"Daniel Chopra",6,6.2,"Last15EventsShortGame",2012
167,167,"Scott Dunlap",5,6.2,"Last15EventsShortGame",2012
167,167,"Harrison Frazar",3,6.2,"Last15EventsShortGame",2012
167,167,"David Hearn",11,6.2,"Last15EventsShortGame",2012
167,167,"Jason Kokrak",5,6.2,"Last15EventsShortGame",2012
167,167,"David Mathis",8,6.2,"Last15EventsShortGame",2012
167,167,"John Merrick",9,6.2,"Last15EventsShortGame",2012
167,167,"Shaun Micheel",5,6.2,"Last15EventsShortGame",2012
167,167,"Hennie Otto",1,6.2,"Last15EventsShortGame",2012
167,167,"Rod Pampling",8,6.2,"Last15EventsShortGame",2012
167,167,"Kyle Reifers",6,6.2,"Last15EventsShortGame",2012
167,167,"John Rollins",6,6.2,"Last15EventsShortGame",2012
167,167,"Patrick Sheehan",4,6.2,"Last15EventsShortGame",2012
167,167,"Jhonattan Vegas",8,6.2,"Last15EventsShortGame",2012
184,184,"Rafa Cabrera Bello",2,6.1,"Last15EventsShortGame",2012
184,184,"Patrick Cantlay",3,6.1,"Last15EventsShortGame",2012
184,184,"Roberto Castro",8,6.1,"Last15EventsShortGame",2012
184,184,"Kevin Chappell",6,6.1,"Last15EventsShortGame",2012
184,184,"Tommy Gainey",10,6.1,"Last15EventsShortGame",2012
184,184,"Lucas Glover",4,6.1,"Last15EventsShortGame",2012
184,184,"Nathan Green",7,6.1,"Last15EventsShortGame",2012
184,184,"Anders Hansen",2,6.1,"Last15EventsShortGame",2012
184,184,"Padraig Harrington",6,6.1,"Last15EventsShortGame",2012
184,184,"Jim Herman",2,6.1,"Last15EventsShortGame",2012
184,184,"Sung Kang",1,6.1,"Last15EventsShortGame",2012
184,184,"Kelly Kraft",2,6.1,"Last15EventsShortGame",2012
184,184,"Jbe Kruger",1,6.1,"Last15EventsShortGame",2012
184,184,"Danny Lee",6,6.1,"Last15EventsShortGame",2012
184,184,"Edward Loar",3,6.1,"Last15EventsShortGame",2012
184,184,"Jeff Maggert",9,6.1,"Last15EventsShortGame",2012
184,184,"Troy Matteson",6,6.1,"Last15EventsShortGame",2012
184,184,"Chez Reavie",7,6.1,"Last15EventsShortGame",2012
184,184,"Jordan Spieth",2,6.1,"Last15EventsShortGame",2012
184,184,"Kevin Sutherland",5,6.1,"Last15EventsShortGame",2012
184,184,"Willie Wood",1,6.1,"Last15EventsShortGame",2012
205,205,"Chris Couch",5,6,"Last15EventsShortGame",2012
205,205,"Graham DeLaet",10,6,"Last15EventsShortGame",2012
205,205,"Ken Duke",9,6,"Last15EventsShortGame",2012
205,205,"Robert Gamez",3,6,"Last15EventsShortGame",2012
205,205,"Brian Harman",10,6,"Last15EventsShortGame",2012
205,205,"Charley Hoffman",7,6,"Last15EventsShortGame",2012
205,205,"John Huh",10,6,"Last15EventsShortGame",2012
205,205,"Randall Hutchison",1,6,"Last15EventsShortGame",2012
205,205,"Richard Johnson",2,6,"Last15EventsShortGame",2012
205,205,"Matt Jones",5,6,"Last15EventsShortGame",2012
205,205,"Joe Ogilvie",5,6,"Last15EventsShortGame",2012
205,205,"Jeff Overton",12,6,"Last15EventsShortGame",2012
205,205,"Chris Riley",9,6,"Last15EventsShortGame",2012
205,205,"Heath Slocum",8,6,"Last15EventsShortGame",2012
205,205,"Brendan Steele",8,6,"Last15EventsShortGame",2012
220,220,"Stephen Ames",2,5.9,"Last15EventsShortGame",2012
220,220,"Angel Cabrera",3,5.9,"Last15EventsShortGame",2012
220,220,"Alex Cejka",5,5.9,"Last15EventsShortGame",2012
220,220,"John Daly",7,5.9,"Last15EventsShortGame",2012
220,220,"JJ Henry",8,5.9,"Last15EventsShortGame",2012
220,220,"Will Ma Kenzie",2,5.9,"Last15EventsShortGame",2012
220,220,"Steve Marino",4,5.9,"Last15EventsShortGame",2012
220,220,"Carl Paulson",2,5.9,"Last15EventsShortGame",2012
220,220,"Charl Schwartzel",8,5.9,"Last15EventsShortGame",2012
220,220,"Scott Verplank",2,5.9,"Last15EventsShortGame",2012
220,220,"Tom Watson",1,5.9,"Last15EventsShortGame",2012
220,220,"Gary Woodland",5,5.9,"Last15EventsShortGame",2012
220,220,"YE Yang",8,5.9,"Last15EventsShortGame",2012
233,233,"Blake Adams",10,5.8,"Last15EventsShortGame",2012
233,233,"Gary Christian",7,5.8,"Last15EventsShortGame",2012
233,233,"Rickie Fowler",10,5.8,"Last15EventsShortGame",2012
233,233,"Dustin Johnson",6,5.8,"Last15EventsShortGame",2012
233,233,"Kent Jones",2,5.8,"Last15EventsShortGame",2012
233,233,"Ben Kohles",1,5.8,"Last15EventsShortGame",2012
233,233,"William McGirt",7,5.8,"Last15EventsShortGame",2012
233,233,"Ryan Moore",12,5.8,"Last15EventsShortGame",2012
233,233,"Robert Rock",2,5.8,"Last15EventsShortGame",2012
242,242,"Ricky Barnes",6,5.7,"Last15EventsShortGame",2012
242,242,"Matt Bettencourt",4,5.7,"Last15EventsShortGame",2012
242,242,"Keegan Bradley",5,5.7,"Last15EventsShortGame",2012
242,242,"Miguel Angel Carballo",4,5.7,"Last15EventsShortGame",2012
242,242,"Nicolas Colsaerts",5,5.7,"Last15EventsShortGame",2012
242,242,"Simon Dyson",3,5.7,"Last15EventsShortGame",2012
242,242,"Billy Horschel",10,5.7,"Last15EventsShortGame",2012
242,242,"Troy Kelly",6,5.7,"Last15EventsShortGame",2012
242,242,"Anthony Kim",3,5.7,"Last15EventsShortGame",2012
242,242,"Hank Kuehne",2,5.7,"Last15EventsShortGame",2012
242,242,"Martin Laird",8,5.7,"Last15EventsShortGame",2012
242,242,"Derek Lamely",4,5.7,"Last15EventsShortGame",2012
242,242,"Tom Pernice Jr",3,5.7,"Last15EventsShortGame",2012
242,242,"Kevin Streelman",11,5.7,"Last15EventsShortGame",2012
242,242,"Garrett Willis",4,5.7,"Last15EventsShortGame",2012
242,242,"Mark Wilson",7,5.7,"Last15EventsShortGame",2012
258,258,"Will Claxton",11,5.6,"Last15EventsShortGame",2012
258,258,"Ben Curtis",9,5.6,"Last15EventsShortGame",2012
258,258,"Billy Mayfair",6,5.6,"Last15EventsShortGame",2012
258,258,"Scott McCarron",1,5.6,"Last15EventsShortGame",2012
258,258,"Nick Watney",9,5.6,"Last15EventsShortGame",2012
258,258,"Brett Wetterich",1,5.6,"Last15EventsShortGame",2012
264,264,"Charlie Beljan",5,5.5,"Last15EventsShortGame",2012
264,264,"Marco Dawson",5,5.5,"Last15EventsShortGame",2012
264,264,"Harris English",10,5.5,"Last15EventsShortGame",2012
264,264,"Toshinori Muto",1,5.5,"Last15EventsShortGame",2012
264,264,"Jose Maria Olazabal",1,5.5,"Last15EventsShortGame",2012
264,264,"Louis Oosthuizen",6,5.5,"Last15EventsShortGame",2012
264,264,"Kevin Stadler",7,5.5,"Last15EventsShortGame",2012
264,264,"Bernd Wiesberger",1,5.5,"Last15EventsShortGame",2012
272,272,"Fred Couples",4,5.4,"Last15EventsShortGame",2012
272,272,"Trevor Immelman",7,5.4,"Last15EventsShortGame",2012
272,272,"Miguel Angel Jimenez",2,5.4,"Last15EventsShortGame",2012
272,272,"Pablo Larrazabal",1,5.4,"Last15EventsShortGame",2012
272,272,"Richard Lee",7,5.4,"Last15EventsShortGame",2012
272,272,"WC Liang",1,5.4,"Last15EventsShortGame",2012
272,272,"Graeme McDowell",4,5.4,"Last15EventsShortGame",2012
272,272,"Fran Quinn",2,5.4,"Last15EventsShortGame",2012
272,272,"Alexandre Rocha",6,5.4,"Last15EventsShortGame",2012
272,272,"Boo Weekley",5,5.4,"Last15EventsShortGame",2012
272,272,"Lee Westwood",9,5.4,"Last15EventsShortGame",2012
283,283,"Ben Crane",7,5.3,"Last15EventsShortGame",2012
283,283,"Bobby Gates",3,5.3,"Last15EventsShortGame",2012
283,283,"Shigeki Maruyama",1,5.3,"Last15EventsShortGame",2012
283,283,"Alexander Noren",1,5.3,"Last15EventsShortGame",2012
283,283,"Marc Turnesa",2,5.3,"Last15EventsShortGame",2012
288,288,"Yoshinori Fujimoto",1,5.2,"Last15EventsShortGame",2012
288,288,"Brandt Jobe",8,5.2,"Last15EventsShortGame",2012
290,290,"Guy Boros",1,5.1,"Last15EventsShortGame",2012
290,290,"Sean OHair",10,5.1,"Last15EventsShortGame",2012
290,290,"Kenny Perry",5,5.1,"Last15EventsShortGame",2012
290,290,"Ted Purdy",2,5.1,"Last15EventsShortGame",2012
294,294,"James Driscoll",5,5,"Last15EventsShortGame",2012
294,294,"Alvaro Quiros",5,5,"Last15EventsShortGame",2012
294,294,"Roland Thatcher",4,5,"Last15EventsShortGame",2012
294,294,"Kyle Thompson",3,5,"Last15EventsShortGame",2012
294,294,"DJ Trahan",4,5,"Last15EventsShortGame",2012
294,294,"Bubba Watson",6,5,"Last15EventsShortGame",2012
300,300,"Derek Ernst",1,4.9,"Last15EventsShortGame",2012
300,300,"Mathias Gronberg",1,4.9,"Last15EventsShortGame",2012
300,300,"Kyle Stanley",5,4.9,"Last15EventsShortGame",2012
303,303,"Robert Allenby",2,4.8,"Last15EventsShortGame",2012
303,303,"Dustin Morris",1,4.8,"Last15EventsShortGame",2012
303,303,"Joey Snyder III",1,4.8,"Last15EventsShortGame",2012
306,306,"Arjun Atwal",7,4.7,"Last15EventsShortGame",2012
306,306,"Sangmoon Bae",3,4.7,"Last15EventsShortGame",2012
306,306,"Yuta Ikeda",1,4.7,"Last15EventsShortGame",2012
306,306,"Frank Lickliter II",3,4.7,"Last15EventsShortGame",2012
306,306,"John Peterson",1,4.7,"Last15EventsShortGame",2012
306,306,"Danny Willett",1,4.7,"Last15EventsShortGame",2012
312,312,"Peter Tomasulo",2,4.5,"Last15EventsShortGame",2012
312,312,"Johnson Wagner",4,4.5,"Last15EventsShortGame",2012
314,314,"Paul Casey",2,4.4,"Last15EventsShortGame",2012
315,315,"Justin Thomas",1,4.3,"Last15EventsShortGame",2012
316,316,"Gonzalo Fdez Castano",2,4.2,"Last15EventsShortGame",2012
317,317,"Koumei Oda",1,4,"Last15EventsShortGame",2012
317,317,"Michael Putnam",1,4,"Last15EventsShortGame",2012
319,319,"Tom Lewis",1,3.8,"Last15EventsShortGame",2012
320,320,"Oliver Bekker",1,3.6,"Last15EventsShortGame",2012
321,321,"Joost Luiten",1,3.5,"Last15EventsShortGame",2012
322,322,"Jonathan Fly",1,3.3,"Last15EventsShortGame",2012
323,323,"Joseph Bramlett",1,2.8,"Last15EventsShortGame",2012
324,324,"Matt Hill",1,2,"Last15EventsShortGame",2012
