"Front9Round4ScoringAverage_RANKTHISWEEK_2016","Front9Round4ScoringAverage_RANKLASTWEEK_2016","Front9Round4ScoringAverage_PLAYERNAME_2016","Front9Round4ScoringAverage__2016","Front9Round4ScoringAverage_AVG_2016","Front9Round4ScoringAverage_TOTALSTROKES_2016","Front9Round4ScoringAverage_TOTALROUNDS_2016","stat_name","year"
1,1,"Branden Grace",NA,32.67,196,6,"Front9Round4ScoringAverage",2016
2,2,"Brendon Todd",NA,33,66,2,"Front9Round4ScoringAverage",2016
3,4,"Lucas Lee",NA,34,34,1,"Front9Round4ScoringAverage",2016
3,4,"Justin Rose",NA,34,238,7,"Front9Round4ScoringAverage",2016
5,6,"Patrick Rodgers",NA,34.25,274,8,"Front9Round4ScoringAverage",2016
6,8,"Brandt Snedeker",NA,34.33,309,9,"Front9Round4ScoringAverage",2016
7,16,"Rory McIlroy",NA,34.43,241,7,"Front9Round4ScoringAverage",2016
7,16,"Phil Mickelson",NA,34.43,241,7,"Front9Round4ScoringAverage",2016
9,6,"Tony Finau",NA,34.44,310,9,"Front9Round4ScoringAverage",2016
9,9,"Sean OHair",NA,34.44,310,9,"Front9Round4ScoringAverage",2016
11,21,"William McGirt",NA,34.45,379,11,"Front9Round4ScoringAverage",2016
12,3,"Rickie Fowler",NA,34.5,276,8,"Front9Round4ScoringAverage",2016
12,10,"Morgan Hoffmann",NA,34.5,207,6,"Front9Round4ScoringAverage",2016
12,10,"Bubba Watson",NA,34.5,207,6,"Front9Round4ScoringAverage",2016
15,12,"Marc Leishman",NA,34.57,242,7,"Front9Round4ScoringAverage",2016
16,13,"Luke List",NA,34.63,277,8,"Front9Round4ScoringAverage",2016
17,15,"Jason Dufner",NA,34.64,381,11,"Front9Round4ScoringAverage",2016
18,16,"Stuart Appleby",NA,34.67,208,6,"Front9Round4ScoringAverage",2016
18,23,"Fabian Gomez",NA,34.67,312,9,"Front9Round4ScoringAverage",2016
18,16,"Brian Stuard",NA,34.67,104,3,"Front9Round4ScoringAverage",2016
21,21,"Zac Blair",NA,34.7,347,10,"Front9Round4ScoringAverage",2016
22,31,"James Hahn",NA,34.71,243,7,"Front9Round4ScoringAverage",2016
23,23,"Stewart Cink",NA,34.75,278,8,"Front9Round4ScoringAverage",2016
24,25,"Russell Knox",NA,34.78,313,9,"Front9Round4ScoringAverage",2016
24,13,"Adam Scott",NA,34.78,313,9,"Front9Round4ScoringAverage",2016
26,26,"Sergio Garcia",NA,34.8,174,5,"Front9Round4ScoringAverage",2016
26,26,"Graeme McDowell",NA,34.8,174,5,"Front9Round4ScoringAverage",2016
28,29,"Patrick Reed",NA,34.82,383,11,"Front9Round4ScoringAverage",2016
29,28,"Jordan Spieth",NA,34.86,244,7,"Front9Round4ScoringAverage",2016
30,29,"Jerry Kelly",NA,34.9,349,10,"Front9Round4ScoringAverage",2016
31,31,"David Lingmerth",NA,34.91,384,11,"Front9Round4ScoringAverage",2016
32,31,"Blayne Barber",NA,35,175,5,"Front9Round4ScoringAverage",2016
32,31,"Miguel Angel Carballo",NA,35,35,1,"Front9Round4ScoringAverage",2016
32,31,"Jason Day",NA,35,210,6,"Front9Round4ScoringAverage",2016
32,31,"Russell Henley",NA,35,210,6,"Front9Round4ScoringAverage",2016
32,31,"Billy Hurley III",NA,35,105,3,"Front9Round4ScoringAverage",2016
