"Round2ScoringAverage_RANKTHISWEEK_2007","Round2ScoringAverage_RANKLASTWEEK_2007","Round2ScoringAverage_PLAYERNAME_2007","Round2ScoringAverage__2007","Round2ScoringAverage_AVG_2007","Round2ScoringAverage_TOTALSTROKES_2007","Round2ScoringAverage_TOTALROUNDS_2007","stat_name","year"
31,31,"Mark Hensby",NA,70.48,1621,23,"Round2ScoringAverage",2007
31,31,"Joe Ogilvie",NA,70.48,2185,31,"Round2ScoringAverage",2007
31,31,"Michael Putnam",NA,70.48,2044,29,"Round2ScoringAverage",2007
35,35,"Billy Andrade",NA,70.54,1834,26,"Round2ScoringAverage",2007
35,35,"Brian Davis",NA,70.54,1975,28,"Round2ScoringAverage",2007
35,35,"Daisuke Maruyama",NA,70.54,1834,26,"Round2ScoringAverage",2007
38,38,"Aaron Baddeley",NA,70.55,1552,22,"Round2ScoringAverage",2007
39,39,"Tim Herron",NA,70.56,1905,27,"Round2ScoringAverage",2007
39,39,"Tim Petrovic",NA,70.56,2258,32,"Round2ScoringAverage",2007
39,39,"Bob Tway",NA,70.56,2258,32,"Round2ScoringAverage",2007
42,42,"Jesper Parnevik",NA,70.58,1835,26,"Round2ScoringAverage",2007
43,43,"Jason Gore",NA,70.6,1765,25,"Round2ScoringAverage",2007
44,44,"Jerry Kelly",NA,70.61,1977,28,"Round2ScoringAverage",2007
45,45,"Charles Warren",NA,70.62,2048,29,"Round2ScoringAverage",2007
46,46,"Bart Bryant",NA,70.63,1695,24,"Round2ScoringAverage",2007
46,46,"Stephen Leaney",NA,70.63,1695,24,"Round2ScoringAverage",2007
48,48,"Jason Bohn",NA,70.65,1201,17,"Round2ScoringAverage",2007
49,49,"Craig Lile",NA,70.67,1696,24,"Round2ScoringAverage",2007
49,49,"Justin Rose",NA,70.67,1060,15,"Round2ScoringAverage",2007
51,51,"Cameron Beckman",NA,70.68,1979,28,"Round2ScoringAverage",2007
51,51,"Jim Furyk",NA,70.68,1555,22,"Round2ScoringAverage",2007
51,51,"Scott Verplank",NA,70.68,1555,22,"Round2ScoringAverage",2007
54,54,"JP Hayes",NA,70.7,1909,27,"Round2ScoringAverage",2007
54,54,"Cliff Kresge",NA,70.7,2121,30,"Round2ScoringAverage",2007
56,56,"Jarrod Lyle",NA,70.71,1697,24,"Round2ScoringAverage",2007
57,57,"Steve Allan",NA,70.72,1273,18,"Round2ScoringAverage",2007
58,58,"Bo Van Pelt",NA,70.73,2122,30,"Round2ScoringAverage",2007
59,59,"Tripp Isenhour",NA,70.74,1910,27,"Round2ScoringAverage",2007
59,59,"Tom Pernice Jr",NA,70.74,2193,31,"Round2ScoringAverage",2007
61,61,"Daniel Chopra",NA,70.75,2264,32,"Round2ScoringAverage",2007
62,62,"Kevin Sutherland",NA,70.76,1769,25,"Round2ScoringAverage",2007
63,63,"Anthony Kim",NA,70.81,1841,26,"Round2ScoringAverage",2007
64,64,"Adam Scott",NA,70.83,1275,18,"Round2ScoringAverage",2007
65,65,"Kevin Na",NA,70.84,1771,25,"Round2ScoringAverage",2007
66,66,"John Mallinger",NA,70.86,2055,29,"Round2ScoringAverage",2007
66,66,"Ryan Moore",NA,70.86,1984,28,"Round2ScoringAverage",2007
68,68,"Mark Calcavecchia",NA,70.88,1843,26,"Round2ScoringAverage",2007
68,68,"Stewart Cink",NA,70.88,1701,24,"Round2ScoringAverage",2007
68,68,"Bubba Watson",NA,70.88,1772,25,"Round2ScoringAverage",2007
71,71,"Tom Lehman",NA,70.89,1347,19,"Round2ScoringAverage",2007
72,72,"Steve Marino",NA,70.9,2198,31,"Round2ScoringAverage",2007
72,72,"John Merrick",NA,70.9,2056,29,"Round2ScoringAverage",2007
72,72,"David Toms",NA,70.9,1418,20,"Round2ScoringAverage",2007
75,75,"KJ Choi",NA,70.91,1631,23,"Round2ScoringAverage",2007
75,75,"Steve Stricker",NA,70.91,1560,22,"Round2ScoringAverage",2007
77,77,"Jason Dufner",NA,70.94,2270,32,"Round2ScoringAverage",2007
77,77,"Ryuji Imada",NA,70.94,2199,31,"Round2ScoringAverage",2007
77,77,"Craig Kanada",NA,70.94,2412,34,"Round2ScoringAverage",2007
77,77,"Michael Sim",NA,70.94,1206,17,"Round2ScoringAverage",2007
81,81,"Michael Boyd",NA,70.95,1490,21,"Round2ScoringAverage",2007
82,82,"Pat Perez",NA,70.96,1774,25,"Round2ScoringAverage",2007
83,83,"Mathew Goggin",NA,70.97,2058,29,"Round2ScoringAverage",2007
84,84,"Gavin Coles",NA,71,1917,27,"Round2ScoringAverage",2007
84,84,"Shigeki Maruyama",NA,71,1917,27,"Round2ScoringAverage",2007
84,84,"Geoff Ogilvy",NA,71,1491,21,"Round2ScoringAverage",2007
87,87,"Boo Weekley",NA,71.03,2060,29,"Round2ScoringAverage",2007
88,88,"JB Holmes",NA,71.04,1634,23,"Round2ScoringAverage",2007
88,88,"Jeff Maggert",NA,71.04,1705,24,"Round2ScoringAverage",2007
88,88,"George McNeill",NA,71.04,1989,28,"Round2ScoringAverage",2007
91,91,"DJ Brigman",NA,71.05,1563,22,"Round2ScoringAverage",2007
91,91,"Zach Johnson",NA,71.05,1421,20,"Round2ScoringAverage",2007
91,91,"Rocco Mediate",NA,71.05,1492,21,"Round2ScoringAverage",2007
94,94,"Vaughn Taylor",NA,71.08,1848,26,"Round2ScoringAverage",2007
94,94,"Nick Watney",NA,71.08,1848,26,"Round2ScoringAverage",2007
96,96,"Chris Stroud",NA,71.09,1635,23,"Round2ScoringAverage",2007
97,97,"Mark Wilson",NA,71.12,1778,25,"Round2ScoringAverage",2007
98,98,"John Rollins",NA,71.14,1992,28,"Round2ScoringAverage",2007
98,98,"Brandt Snedeker",NA,71.14,2063,29,"Round2ScoringAverage",2007
100,100,"Troy Matteson",NA,71.15,1850,26,"Round2ScoringAverage",2007
101,101,"Kent Jones",NA,71.2,2136,30,"Round2ScoringAverage",2007
102,102,"Rod Pampling",NA,71.21,1709,24,"Round2ScoringAverage",2007
103,103,"John Senden",NA,71.22,1923,27,"Round2ScoringAverage",2007
104,104,"DJ Trahan",NA,71.23,2137,30,"Round2ScoringAverage",2007
105,105,"Padraig Harrington",NA,71.24,1211,17,"Round2ScoringAverage",2007
105,105,"Will Ma Kenzie",NA,71.24,2066,29,"Round2ScoringAverage",2007
105,105,"Johnson Wagner",NA,71.24,2351,33,"Round2ScoringAverage",2007
108,108,"Craig Barlow",NA,71.27,1069,15,"Round2ScoringAverage",2007
108,108,"Ernie Els",NA,71.27,1069,15,"Round2ScoringAverage",2007
108,108,"Carl Pettersson",NA,71.27,2138,30,"Round2ScoringAverage",2007
111,111,"Sergio Garcia",NA,71.28,1283,18,"Round2ScoringAverage",2007
112,112,"Ted Purdy",NA,71.29,2210,31,"Round2ScoringAverage",2007
113,113,"Joe Durant",NA,71.3,1925,27,"Round2ScoringAverage",2007
113,113,"Lucas Glover",NA,71.3,1925,27,"Round2ScoringAverage",2007
113,113,"Bob Heintz",NA,71.3,1925,27,"Round2ScoringAverage",2007
116,116,"Matt Kuchar",NA,71.31,1854,26,"Round2ScoringAverage",2007
117,117,"Charles Howell III",NA,71.32,1783,25,"Round2ScoringAverage",2007
117,117,"Parker McLachlin",NA,71.32,1997,28,"Round2ScoringAverage",2007
117,117,"Steve Wheatcroft",NA,71.32,1783,25,"Round2ScoringAverage",2007
120,120,"Woody Austin",NA,71.33,1926,27,"Round2ScoringAverage",2007
120,120,"Peter Lonard",NA,71.33,1926,27,"Round2ScoringAverage",2007
122,122,"Frank Lickliter II",NA,71.34,2069,29,"Round2ScoringAverage",2007
123,123,"Duffy Waldorf",NA,71.35,1641,23,"Round2ScoringAverage",2007
124,124,"Chad Campbell",NA,71.37,1927,27,"Round2ScoringAverage",2007
124,124,"Luke Donald",NA,71.37,1356,19,"Round2ScoringAverage",2007
124,124,"Steve Flesch",NA,71.37,2141,30,"Round2ScoringAverage",2007
124,124,"Richard Johnson",NA,71.37,2141,30,"Round2ScoringAverage",2007
128,128,"Tom Johnson",NA,71.38,1713,24,"Round2ScoringAverage",2007
128,128,"Camilo Villegas",NA,71.38,1713,24,"Round2ScoringAverage",2007
130,130,"Paul Goydos",NA,71.39,1285,18,"Round2ScoringAverage",2007
131,131,"Fred Funk",NA,71.42,1357,19,"Round2ScoringAverage",2007
132,132,"Jeff Brehaut",NA,71.43,1500,21,"Round2ScoringAverage",2007
132,132,"Jonathan Byrd",NA,71.43,1643,23,"Round2ScoringAverage",2007
134,134,"Arron Oberholser",NA,71.47,1215,17,"Round2ScoringAverage",2007
135,135,"Hunter Mahan",NA,71.48,1930,27,"Round2ScoringAverage",2007
135,135,"Dean Wilson",NA,71.48,1930,27,"Round2ScoringAverage",2007
137,137,"Brendon de Jonge",NA,71.5,1859,26,"Round2ScoringAverage",2007
138,138,"Shaun Micheel",NA,71.52,1931,27,"Round2ScoringAverage",2007
139,139,"Jose Coceres",NA,71.53,1073,15,"Round2ScoringAverage",2007
140,140,"Bob Estes",NA,71.54,2003,28,"Round2ScoringAverage",2007
141,141,"Harrison Frazar",NA,71.56,2290,32,"Round2ScoringAverage",2007
142,142,"Eric Axley",NA,71.57,2505,35,"Round2ScoringAverage",2007
142,142,"Marco Dawson",NA,71.57,1646,23,"Round2ScoringAverage",2007
144,144,"Joey Sindelar",NA,71.58,1718,24,"Round2ScoringAverage",2007
145,145,"Justin Leonard",NA,71.59,2076,29,"Round2ScoringAverage",2007
146,146,"Steve Elkington",NA,71.6,1790,25,"Round2ScoringAverage",2007
146,146,"Charley Hoffman",NA,71.6,2148,30,"Round2ScoringAverage",2007
148,148,"Ryan Palmer",NA,71.63,2149,30,"Round2ScoringAverage",2007
149,149,"Stuart Appleby",NA,71.64,1576,22,"Round2ScoringAverage",2007
150,150,"Doug LaBelle II",NA,71.67,2365,33,"Round2ScoringAverage",2007
151,151,"Robert Garrigus",NA,71.68,2007,28,"Round2ScoringAverage",2007
152,152,"Robert Gamez",NA,71.7,2151,30,"Round2ScoringAverage",2007
153,153,"Paul Gow",NA,71.71,1721,24,"Round2ScoringAverage",2007
154,154,"Ian Poulter",NA,71.75,1148,16,"Round2ScoringAverage",2007
155,155,"Rory Sabbatini",NA,71.77,1579,22,"Round2ScoringAverage",2007
156,156,"Lee Janzen",NA,71.79,1723,24,"Round2ScoringAverage",2007
157,157,"Corey Pavin",NA,71.8,1795,25,"Round2ScoringAverage",2007
158,158,"Jason Schultz",NA,71.82,1580,22,"Round2ScoringAverage",2007
159,159,"David Branshaw",NA,71.83,2155,30,"Round2ScoringAverage",2007
159,159,"Kevin Stadler",NA,71.83,2155,30,"Round2ScoringAverage",2007
161,161,"Bubba Dickerson",NA,71.84,1365,19,"Round2ScoringAverage",2007
162,162,"Rich Beem",NA,71.88,1797,25,"Round2ScoringAverage",2007
162,162,"JJ Henry",NA,71.88,1797,25,"Round2ScoringAverage",2007
164,164,"Jaco Van Zyl",NA,71.9,1510,21,"Round2ScoringAverage",2007
165,165,"Paul Stankowski",NA,71.94,1295,18,"Round2ScoringAverage",2007
166,166,"Davis Love III",NA,71.95,1439,20,"Round2ScoringAverage",2007
167,167,"Chris DiMarco",NA,71.96,1655,23,"Round2ScoringAverage",2007
167,167,"Dicky Pride",NA,71.96,1799,25,"Round2ScoringAverage",2007
169,169,"Jeff Quinney",NA,71.97,2087,29,"Round2ScoringAverage",2007
170,170,"Robert Allenby",NA,72,1944,27,"Round2ScoringAverage",2007
170,170,"Matt Hendrix",NA,72,1728,24,"Round2ScoringAverage",2007
172,172,"Scott Gutschewski",NA,72.05,1585,22,"Round2ScoringAverage",2007
173,173,"Retief Goosen",NA,72.08,937,13,"Round2ScoringAverage",2007
174,174,"Nick OHern",NA,72.14,1515,21,"Round2ScoringAverage",2007
175,175,"Trevor Immelman",NA,72.15,1443,20,"Round2ScoringAverage",2007
176,176,"Chris Couch",NA,72.19,1949,27,"Round2ScoringAverage",2007
176,176,"Kyle Reifers",NA,72.19,1877,26,"Round2ScoringAverage",2007
178,178,"Darron Stiles",NA,72.25,1734,24,"Round2ScoringAverage",2007
179,179,"Brian Bateman",NA,72.28,1301,18,"Round2ScoringAverage",2007
180,180,"Mark Brooks",NA,72.33,1302,18,"Round2ScoringAverage",2007
181,181,"Kirk Triplett",NA,72.4,1810,25,"Round2ScoringAverage",2007
182,182,"Brett Wetterich",NA,72.41,1955,27,"Round2ScoringAverage",2007
183,183,"Brett Quigley",NA,72.54,1741,24,"Round2ScoringAverage",2007
184,184,"Tom Byrum",NA,72.68,1381,19,"Round2ScoringAverage",2007
185,185,"Anders Hansen",NA,72.71,1236,17,"Round2ScoringAverage",2007
185,185,"Chris Tidland",NA,72.71,1527,21,"Round2ScoringAverage",2007
187,187,"Andrew Buckle",NA,72.73,1891,26,"Round2ScoringAverage",2007
188,188,"John Daly",NA,72.74,1382,19,"Round2ScoringAverage",2007
189,189,"Bryce Molder",NA,72.75,1455,20,"Round2ScoringAverage",2007
190,190,"Jim Rutledge",NA,72.78,1674,23,"Round2ScoringAverage",2007
191,191,"Greg Owen",NA,72.86,2040,28,"Round2ScoringAverage",2007
192,192,"Todd Hamilton",NA,72.89,1968,27,"Round2ScoringAverage",2007
193,193,"Jeff Sluman",NA,72.9,1458,20,"Round2ScoringAverage",2007
194,194,"Ben Curtis",NA,72.96,1751,24,"Round2ScoringAverage",2007
195,195,"Henrik Stenson",NA,73.29,1026,14,"Round2ScoringAverage",2007
196,196,"Jose Maria Olazabal",NA,73.4,1101,15,"Round2ScoringAverage",2007
