"PuttingfromInside5_RANKTHISWEEK_2009","PuttingfromInside5_RANKLASTWEEK_2009","PuttingfromInside5_PLAYERNAME_2009","PuttingfromInside5_ROUNDS_2009","PuttingfromInside5_Pct_2009","PuttingfromInside5_ATTEMPTS_2009","PuttingfromInside5_PUTTSMADE_2009","stat_name","year"
170,170,"Adam Scott",53,94.71,643,609,"PuttingfromInside5",2009
172,172,"Boo Weekley",79,94.67,957,906,"PuttingfromInside5",2009
173,173,"Greg Kraft",51,94.49,617,583,"PuttingfromInside5",2009
174,174,"Brendon Todd",53,94.47,687,649,"PuttingfromInside5",2009
175,175,"Nicholas Thompson",96,94.43,1293,1221,"PuttingfromInside5",2009
176,176,"Billy Mayfair",83,94.38,1068,1008,"PuttingfromInside5",2009
177,177,"Matt Bettencourt",98,94.35,1240,1170,"PuttingfromInside5",2009
178,178,"Darron Stiles",52,94.31,615,580,"PuttingfromInside5",2009
179,179,"Derek Fathauer",63,94.25,748,705,"PuttingfromInside5",2009
180,180,"Jonathan Byrd",89,94.03,1190,1119,"PuttingfromInside5",2009
181,181,"Fred Couples",54,94.02,619,582,"PuttingfromInside5",2009
182,182,"Ricky Barnes",67,93.49,814,761,"PuttingfromInside5",2009
183,183,"Will Ma Kenzie",69,93.11,929,865,"PuttingfromInside5",2009
184,184,"Kirk Triplett",60,92.18,831,766,"PuttingfromInside5",2009
