"Back9Par4ScoringAverage_RANKTHISWEEK_2015","Back9Par4ScoringAverage_RANKLASTWEEK_2015","Back9Par4ScoringAverage_PLAYERNAME_2015","Back9Par4ScoringAverage_ROUNDS_2015","Back9Par4ScoringAverage_AVG_2015","Back9Par4ScoringAverage_TOTALSTROKES_2015","Back9Par4ScoringAverage_TOTALHOLES_2015","stat_name","year"
1,1,"Jason Day",75,3.9,1515,388,"Back9Par4ScoringAverage",2015
2,2,"Rory Sabbatini",81,3.95,1661,421,"Back9Par4ScoringAverage",2015
3,3,"Matt Kuchar",97,3.96,1981,500,"Back9Par4ScoringAverage",2015
3,3,"Jordan Spieth",91,3.96,1849,467,"Back9Par4ScoringAverage",2015
3,3,"Henrik Stenson",63,3.96,1271,321,"Back9Par4ScoringAverage",2015
6,6,"Hideki Matsuyama",95,3.97,1941,489,"Back9Par4ScoringAverage",2015
7,7,"Jason Bohn",95,3.98,1976,496,"Back9Par4ScoringAverage",2015
7,7,"Jim Furyk",71,3.98,1337,336,"Back9Par4ScoringAverage",2015
7,7,"Russell Henley",87,3.98,1817,456,"Back9Par4ScoringAverage",2015
7,7,"Charley Hoffman",97,3.98,1980,498,"Back9Par4ScoringAverage",2015
7,7,"Zach Johnson",90,3.98,1912,481,"Back9Par4ScoringAverage",2015
7,7,"Russell Knox",96,3.98,2051,515,"Back9Par4ScoringAverage",2015
7,7,"Louis Oosthuizen",68,3.98,1365,343,"Back9Par4ScoringAverage",2015
7,7,"Robert Streb",110,3.98,2399,603,"Back9Par4ScoringAverage",2015
7,7,"Will Wilcox",58,3.98,1122,282,"Back9Par4ScoringAverage",2015
16,16,"Steven Bowditch",103,3.99,2209,554,"Back9Par4ScoringAverage",2015
16,16,"David Hearn",97,3.99,2006,503,"Back9Par4ScoringAverage",2015
16,16,"Ryo Ishikawa",90,3.99,1829,458,"Back9Par4ScoringAverage",2015
16,16,"Danny Lee",120,3.99,2543,637,"Back9Par4ScoringAverage",2015
16,16,"William McGirt",103,3.99,2172,545,"Back9Par4ScoringAverage",2015
16,16,"John Peterson",84,3.99,1760,441,"Back9Par4ScoringAverage",2015
16,16,"Bubba Watson",71,3.99,1450,363,"Back9Par4ScoringAverage",2015
23,23,"Jonathan Byrd",69,4,1355,339,"Back9Par4ScoringAverage",2015
23,23,"Paul Casey",87,4,1806,451,"Back9Par4ScoringAverage",2015
23,23,"Chad Collins",79,4,1656,414,"Back9Par4ScoringAverage",2015
23,23,"Brendon de Jonge",106,4,2198,549,"Back9Par4ScoringAverage",2015
23,23,"JB Holmes",89,4,1790,448,"Back9Par4ScoringAverage",2015
23,23,"Marc Leishman",74,4,1527,382,"Back9Par4ScoringAverage",2015
23,23,"Spencer Levin",99,4,2035,509,"Back9Par4ScoringAverage",2015
23,23,"Kevin Streelman",95,4,1890,472,"Back9Par4ScoringAverage",2015
31,31,"Zac Blair",108,4.01,2205,550,"Back9Par4ScoringAverage",2015
31,31,"Jonas Blixt",78,4.01,1541,384,"Back9Par4ScoringAverage",2015
31,31,"Martin Flores",95,4.01,1914,477,"Back9Par4ScoringAverage",2015
31,31,"Brian Harman",90,4.01,1963,490,"Back9Par4ScoringAverage",2015
31,31,"Matt Jones",89,4.01,1805,450,"Back9Par4ScoringAverage",2015
31,31,"Chris Kirk",76,4.01,1567,391,"Back9Par4ScoringAverage",2015
31,31,"Kevin Kisner",104,4.01,2216,553,"Back9Par4ScoringAverage",2015
31,31,"Brooks Koepka",84,4.01,1751,437,"Back9Par4ScoringAverage",2015
31,31,"Jason Kokrak",88,4.01,1867,466,"Back9Par4ScoringAverage",2015
31,31,"Troy Merritt",91,4.01,1877,468,"Back9Par4ScoringAverage",2015
31,31,"Sean OHair",86,4.01,1777,443,"Back9Par4ScoringAverage",2015
31,31,"Ryan Palmer",80,4.01,1654,412,"Back9Par4ScoringAverage",2015
31,31,"Carl Pettersson",106,4.01,2272,567,"Back9Par4ScoringAverage",2015
31,31,"Ian Poulter",68,4.01,1399,349,"Back9Par4ScoringAverage",2015
31,31,"Patrick Reed",103,4.01,2133,532,"Back9Par4ScoringAverage",2015
31,31,"Justin Rose",69,4.01,1432,357,"Back9Par4ScoringAverage",2015
31,31,"Daniel Summerhays",101,4.01,2146,535,"Back9Par4ScoringAverage",2015
31,31,"Lee Westwood",56,4.01,1110,277,"Back9Par4ScoringAverage",2015
49,49,"Blayne Barber",76,4.02,1549,385,"Back9Par4ScoringAverage",2015
49,49,"Scott Brown",97,4.02,2076,517,"Back9Par4ScoringAverage",2015
49,49,"Jason Dufner",76,4.02,1578,393,"Back9Par4ScoringAverage",2015
49,49,"Tony Finau",106,4.02,2227,554,"Back9Par4ScoringAverage",2015
49,49,"Sergio Garcia",59,4.02,1227,305,"Back9Par4ScoringAverage",2015
49,49,"Billy Hurley III",83,4.02,1655,412,"Back9Par4ScoringAverage",2015
49,49,"Dustin Johnson",75,4.02,1554,387,"Back9Par4ScoringAverage",2015
49,49,"Ben Martin",93,4.02,2015,501,"Back9Par4ScoringAverage",2015
49,49,"Kevin Na",98,4.02,2015,501,"Back9Par4ScoringAverage",2015
49,49,"Carlos Ortiz",100,4.02,1996,497,"Back9Par4ScoringAverage",2015
49,49,"Greg Owen",58,4.02,1231,306,"Back9Par4ScoringAverage",2015
49,49,"David Toms",62,4.02,1214,302,"Back9Par4ScoringAverage",2015
49,49,"Johnson Wagner",68,4.02,1451,361,"Back9Par4ScoringAverage",2015
49,49,"Nick Watney",91,4.02,1889,470,"Back9Par4ScoringAverage",2015
63,63,"Steven Alker",62,4.03,1260,313,"Back9Par4ScoringAverage",2015
63,63,"Keegan Bradley",87,4.03,1773,440,"Back9Par4ScoringAverage",2015
63,63,"Kevin Chappell",86,4.03,1812,450,"Back9Par4ScoringAverage",2015
63,63,"Ben Crane",62,4.03,1237,307,"Back9Par4ScoringAverage",2015
63,63,"Harris English",105,4.03,2202,547,"Back9Par4ScoringAverage",2015
63,63,"Luke Guthrie",84,4.03,1725,428,"Back9Par4ScoringAverage",2015
63,63,"Martin Laird",77,4.03,1626,403,"Back9Par4ScoringAverage",2015
63,63,"George McNeill",93,4.03,1986,493,"Back9Par4ScoringAverage",2015
63,63,"Michael Putnam",87,4.03,1756,436,"Back9Par4ScoringAverage",2015
63,63,"Jonathan Randolph",72,4.03,1460,362,"Back9Par4ScoringAverage",2015
63,63,"Adam Scott",51,4.03,1060,263,"Back9Par4ScoringAverage",2015
63,63,"Brandt Snedeker",98,4.03,2038,506,"Back9Par4ScoringAverage",2015
63,63,"Shawn Stefani",94,4.03,1975,490,"Back9Par4ScoringAverage",2015
63,63,"Hudson Swafford",97,4.03,2017,501,"Back9Par4ScoringAverage",2015
63,63,"Justin Thomas",106,4.03,2236,555,"Back9Par4ScoringAverage",2015
63,63,"Nicholas Thompson",90,4.03,1816,451,"Back9Par4ScoringAverage",2015
63,63,"Tyrone Van Aswegen",58,4.03,1121,278,"Back9Par4ScoringAverage",2015
80,80,"Jon Curran",83,4.04,1673,414,"Back9Par4ScoringAverage",2015
80,80,"Brian Davis",86,4.04,1723,427,"Back9Par4ScoringAverage",2015
80,80,"James Hahn",94,4.04,1979,490,"Back9Par4ScoringAverage",2015
80,80,"Tom Hoge",83,4.04,1694,419,"Back9Par4ScoringAverage",2015
80,80,"Jerry Kelly",79,4.04,1711,424,"Back9Par4ScoringAverage",2015
80,80,"Whee Kim",71,4.04,1464,362,"Back9Par4ScoringAverage",2015
80,80,"David Lingmerth",90,4.04,1954,484,"Back9Par4ScoringAverage",2015
80,80,"Hunter Mahan",88,4.04,1797,445,"Back9Par4ScoringAverage",2015
80,80,"Bryce Molder",91,4.04,1836,455,"Back9Par4ScoringAverage",2015
80,80,"Francesco Molinari",56,4.04,1146,284,"Back9Par4ScoringAverage",2015
80,80,"Ryan Moore",81,4.04,1636,405,"Back9Par4ScoringAverage",2015
80,80,"Seung Yul Noh",65,4.04,1387,343,"Back9Par4ScoringAverage",2015
80,80,"Pat Perez",96,4.04,1998,495,"Back9Par4ScoringAverage",2015
80,80,"Scott Piercy",90,4.04,1897,470,"Back9Par4ScoringAverage",2015
80,80,"Kyle Reifers",96,4.04,1958,485,"Back9Par4ScoringAverage",2015
80,80,"John Senden",80,4.04,1626,402,"Back9Par4ScoringAverage",2015
80,80,"Brendan Steele",88,4.04,1767,437,"Back9Par4ScoringAverage",2015
80,80,"Brendon Todd",96,4.04,2036,504,"Back9Par4ScoringAverage",2015
80,80,"Jhonattan Vegas",90,4.04,1815,449,"Back9Par4ScoringAverage",2015
80,80,"Boo Weekley",79,4.04,1681,416,"Back9Par4ScoringAverage",2015
80,80,"Steve Wheatcroft",87,4.04,1743,431,"Back9Par4ScoringAverage",2015
80,80,"Mark Wilson",89,4.04,1800,446,"Back9Par4ScoringAverage",2015
80,80,"Gary Woodland",81,4.04,1607,398,"Back9Par4ScoringAverage",2015
103,103,"Daniel Berger",97,4.05,2100,519,"Back9Par4ScoringAverage",2015
103,103,"KJ Choi",66,4.05,1287,318,"Back9Par4ScoringAverage",2015
103,103,"Stewart Cink",77,4.05,1657,409,"Back9Par4ScoringAverage",2015
103,103,"Luke Donald",71,4.05,1564,386,"Back9Par4ScoringAverage",2015
103,103,"Derek Ernst",75,4.05,1503,371,"Back9Par4ScoringAverage",2015
103,103,"Gonzalo Fdez Castano",81,4.05,1634,403,"Back9Par4ScoringAverage",2015
103,103,"Bill Haas",89,4.05,1866,461,"Back9Par4ScoringAverage",2015
103,103,"Jim Herman",88,4.05,1882,465,"Back9Par4ScoringAverage",2015
103,103,"Billy Horschel",99,4.05,2088,516,"Back9Par4ScoringAverage",2015
103,103,"Charles Howell III",105,4.05,2217,547,"Back9Par4ScoringAverage",2015
103,103,"John Huh",102,4.05,2131,526,"Back9Par4ScoringAverage",2015
103,103,"Colt Knost",90,4.05,1837,454,"Back9Par4ScoringAverage",2015
103,103,"Sam Saunders",83,4.05,1693,418,"Back9Par4ScoringAverage",2015
103,103,"Webb Simpson",81,4.05,1722,425,"Back9Par4ScoringAverage",2015
103,103,"Vijay Singh",78,4.05,1643,406,"Back9Par4ScoringAverage",2015
103,103,"Brian Stuard",97,4.05,1973,487,"Back9Par4ScoringAverage",2015
103,103,"Michael Thompson",83,4.05,1720,425,"Back9Par4ScoringAverage",2015
120,120,"Ken Duke",93,4.06,1887,465,"Back9Par4ScoringAverage",2015
120,120,"Derek Fathauer",81,4.06,1610,397,"Back9Par4ScoringAverage",2015
120,120,"Rickie Fowler",76,4.06,1587,391,"Back9Par4ScoringAverage",2015
120,120,"Oscar Fraustro",58,4.06,1146,282,"Back9Par4ScoringAverage",2015
120,120,"Brice Garnett",81,4.06,1687,416,"Back9Par4ScoringAverage",2015
120,120,"Lucas Glover",79,4.06,1684,415,"Back9Par4ScoringAverage",2015
120,120,"Andres Gonzales",90,4.06,1805,445,"Back9Par4ScoringAverage",2015
120,120,"Max Homa",78,4.06,1585,390,"Back9Par4ScoringAverage",2015
120,120,"Davis Love III",51,4.06,1103,272,"Back9Par4ScoringAverage",2015
120,120,"John Merrick",78,4.06,1566,386,"Back9Par4ScoringAverage",2015
120,120,"Patrick Rodgers",57,4.06,1165,287,"Back9Par4ScoringAverage",2015
120,120,"Camilo Villegas",83,4.06,1837,452,"Back9Par4ScoringAverage",2015
120,120,"Jimmy Walker",89,4.06,1903,469,"Back9Par4ScoringAverage",2015
133,133,"Jason Gore",76,4.07,1546,380,"Back9Par4ScoringAverage",2015
133,133,"Adam Hadwin",95,4.07,1958,481,"Back9Par4ScoringAverage",2015
133,133,"Bill Lunde",50,4.07,968,238,"Back9Par4ScoringAverage",2015
133,133,"Phil Mickelson",70,4.07,1527,375,"Back9Par4ScoringAverage",2015
133,133,"Jeff Overton",94,4.07,1968,483,"Back9Par4ScoringAverage",2015
133,133,"SJ Park",79,4.07,1631,401,"Back9Par4ScoringAverage",2015
133,133,"Cameron Percy",72,4.07,1488,366,"Back9Par4ScoringAverage",2015
133,133,"Chez Reavie",56,4.07,1172,288,"Back9Par4ScoringAverage",2015
133,133,"Andres Romero",69,4.07,1393,342,"Back9Par4ScoringAverage",2015
133,133,"Nick Taylor",91,4.07,1931,475,"Back9Par4ScoringAverage",2015
143,143,"Chad Campbell",97,4.08,2080,510,"Back9Par4ScoringAverage",2015
143,143,"Erik Compton",86,4.08,1821,446,"Back9Par4ScoringAverage",2015
143,143,"Ernie Els",57,4.08,1254,307,"Back9Par4ScoringAverage",2015
143,143,"Fabian Gomez",83,4.08,1802,442,"Back9Par4ScoringAverage",2015
143,143,"Morgan Hoffmann",85,4.08,1846,452,"Back9Par4ScoringAverage",2015
143,143,"Mark Hubbard",79,4.08,1654,405,"Back9Par4ScoringAverage",2015
143,143,"Scott Pinckney",88,4.08,1880,461,"Back9Par4ScoringAverage",2015
143,143,"DA Points",72,4.08,1480,363,"Back9Par4ScoringAverage",2015
143,143,"Alex Prugh",84,4.08,1690,414,"Back9Par4ScoringAverage",2015
143,143,"Chris Stroud",84,4.08,1785,438,"Back9Par4ScoringAverage",2015
143,143,"Cameron Tringale",96,4.08,2086,511,"Back9Par4ScoringAverage",2015
143,143,"Bo Van Pelt",81,4.08,1689,414,"Back9Par4ScoringAverage",2015
155,155,"Ricky Barnes",82,4.09,1646,402,"Back9Par4ScoringAverage",2015
155,155,"Alex Cejka",94,4.09,1934,473,"Back9Par4ScoringAverage",2015
155,155,"Greg Chalmers",58,4.09,1171,286,"Back9Par4ScoringAverage",2015
155,155,"JJ Henry",94,4.09,1914,468,"Back9Par4ScoringAverage",2015
155,155,"Geoff Ogilvy",50,4.09,1081,264,"Back9Par4ScoringAverage",2015
155,155,"Andrew Putnam",68,4.09,1351,330,"Back9Par4ScoringAverage",2015
155,155,"Scott Stallings",60,4.09,1242,304,"Back9Par4ScoringAverage",2015
162,162,"Robert Allenby",63,4.1,1308,319,"Back9Par4ScoringAverage",2015
162,162,"Aaron Baddeley",76,4.1,1622,396,"Back9Par4ScoringAverage",2015
162,162,"Roberto Castro",54,4.1,1078,263,"Back9Par4ScoringAverage",2015
162,162,"Jamie Donaldson",50,4.1,1041,254,"Back9Par4ScoringAverage",2015
162,162,"Scott Langley",94,4.1,1977,482,"Back9Par4ScoringAverage",2015
162,162,"Justin Leonard",61,4.1,1331,325,"Back9Par4ScoringAverage",2015
162,162,"Charl Schwartzel",67,4.1,1406,343,"Back9Par4ScoringAverage",2015
162,162,"Byron Smith",59,4.1,1176,287,"Back9Par4ScoringAverage",2015
162,162,"Tim Wilkinson",73,4.1,1516,370,"Back9Par4ScoringAverage",2015
171,171,"Eric Axley",57,4.11,1179,287,"Back9Par4ScoringAverage",2015
171,171,"Graham DeLaet",65,4.11,1406,342,"Back9Par4ScoringAverage",2015
173,173,"Sangmoon Bae",98,4.12,2129,517,"Back9Par4ScoringAverage",2015
173,173,"Retief Goosen",81,4.12,1644,399,"Back9Par4ScoringAverage",2015
175,175,"Robert Garrigus",70,4.13,1404,340,"Back9Par4ScoringAverage",2015
175,175,"Chesson Hadley",101,4.13,2158,522,"Back9Par4ScoringAverage",2015
177,177,"Matt Every",73,4.14,1558,376,"Back9Par4ScoringAverage",2015
177,177,"Padraig Harrington",60,4.14,1330,321,"Back9Par4ScoringAverage",2015
177,177,"Jim Renner",68,4.14,1444,349,"Back9Par4ScoringAverage",2015
180,180,"Angel Cabrera",53,4.15,1182,285,"Back9Par4ScoringAverage",2015
181,181,"Heath Slocum",57,4.16,1128,271,"Back9Par4ScoringAverage",2015
182,182,"Charlie Beljan",76,4.17,1576,378,"Back9Par4ScoringAverage",2015
182,182,"Andrew Svoboda",80,4.17,1697,407,"Back9Par4ScoringAverage",2015
184,184,"Roger Sloan",56,4.18,1136,272,"Back9Par4ScoringAverage",2015
