"DrivingPct300Measured_RANKTHISWEEK_2006","DrivingPct300Measured_RANKLASTWEEK_2006","DrivingPct300Measured_PLAYERNAME_2006","DrivingPct300Measured_ROUNDS_2006","DrivingPct300Measured_Pct_2006","DrivingPct300Measured_TOTALDRIVESFOR300_2006","DrivingPct300Measured_TOTALDRVSOVERALL_2006","DrivingPct300Measured_RELATIVETOPAR_2006","stat_name","year"
1,1,"JB Holmes",81,81.34,109,134,-0.38,"DrivingPct300Measured",2006
2,2,"Bubba Watson",83,76.58,121,158,-0.28,"DrivingPct300Measured",2006
3,3,"John Daly",51,68.6,59,86,-0.24,"DrivingPct300Measured",2006
4,4,"Robert Garrigus",85,68.07,113,166,-0.19,"DrivingPct300Measured",2006
5,5,"Brett Wetterich",82,65.38,102,156,-0.28,"DrivingPct300Measured",2006
6,6,"Ryan Hietala",61,61.86,73,118,-0.22,"DrivingPct300Measured",2006
7,7,"Tag Ridings",103,61.22,120,196,-0.26,"DrivingPct300Measured",2006
8,8,"Tiger Woods",55,59.21,45,76,-0.4,"DrivingPct300Measured",2006
9,9,"Harrison Frazar",95,56.9,99,174,-0.39,"DrivingPct300Measured",2006
10,10,"Charley Hoffman",100,55.32,104,188,-0.17,"DrivingPct300Measured",2006
11,11,"Fred Couples",52,53.95,41,76,-0.12,"DrivingPct300Measured",2006
12,12,"Alex Aragon",63,52.46,64,122,-0.05,"DrivingPct300Measured",2006
13,13,"Matt Hansen",68,51.52,68,132,-0.21,"DrivingPct300Measured",2006
14,14,"Scott Gutschewski",53,50.98,52,102,-0.37,"DrivingPct300Measured",2006
15,15,"Nick Watney",97,50,95,190,-0.32,"DrivingPct300Measured",2006
16,16,"Bubba Dickerson",98,48.44,93,192,-0.16,"DrivingPct300Measured",2006
17,17,"Lucas Glover",105,48.35,88,182,-0.41,"DrivingPct300Measured",2006
18,18,"Phil Mickelson",74,48.11,51,106,-0.47,"DrivingPct300Measured",2006
19,19,"Retief Goosen",68,47.83,44,92,-0.3,"DrivingPct300Measured",2006
20,20,"Camilo Villegas",95,47.7,83,174,-0.35,"DrivingPct300Measured",2006
21,21,"Davis Love III",85,47.66,61,128,-0.25,"DrivingPct300Measured",2006
22,22,"Kris Cox",83,47.53,77,162,-0.25,"DrivingPct300Measured",2006
23,23,"Brandt Jobe",91,47.37,72,152,-0.17,"DrivingPct300Measured",2006
24,24,"Adam Scott",70,47.12,49,104,-0.31,"DrivingPct300Measured",2006
25,25,"Chris Smith",67,47.01,63,134,-0.22,"DrivingPct300Measured",2006
26,26,"Jon Mills",68,46.97,62,132,-0.13,"DrivingPct300Measured",2006
27,27,"Jeff Overton",95,46.77,87,186,-0.07,"DrivingPct300Measured",2006
28,28,"Roger Tambellini",64,46.72,57,122,-0.09,"DrivingPct300Measured",2006
29,29,"Troy Matteson",101,46.04,93,202,-0.3,"DrivingPct300Measured",2006
30,30,"Jonathan Byrd",66,45.97,57,124,-0.33,"DrivingPct300Measured",2006
31,31,"Chris Couch",75,45.89,67,146,-0.27,"DrivingPct300Measured",2006
32,32,"Daniel Chopra",110,45.15,93,206,-0.17,"DrivingPct300Measured",2006
33,33,"Jason Gore",86,45,72,160,-0.33,"DrivingPct300Measured",2006
34,34,"Bill Haas",99,44.79,86,192,-0.28,"DrivingPct300Measured",2006
35,35,"Charles Warren",93,44.77,77,172,-0.43,"DrivingPct300Measured",2006
36,36,"Will Ma Kenzie",91,44.32,78,176,-0.33,"DrivingPct300Measured",2006
37,37,"David Duval",71,43.86,50,114,-0.3,"DrivingPct300Measured",2006
38,38,"Geoff Ogilvy",76,43.52,47,108,-0.13,"DrivingPct300Measured",2006
39,39,"Nicholas Thompson",96,43.41,79,182,-0.25,"DrivingPct300Measured",2006
40,40,"Bo Van Pelt",102,43.23,83,192,-0.43,"DrivingPct300Measured",2006
41,41,"James Driscoll",80,43.13,69,160,-0.36,"DrivingPct300Measured",2006
