"Par4EagleLeaders_RANKTHISWEEK_2005","Par4EagleLeaders_RANKLASTWEEK_2005","Par4EagleLeaders_PLAYERNAME_2005","Par4EagleLeaders_ROUNDS_2005","Par4EagleLeaders_TOTAL_2005","Par4EagleLeaders_TOTALPAR4HOLES_2005","Par4EagleLeaders_TOTALHOLEOUTS_2005","stat_name","year"
1,1,"Steve Allan",102,3,1031,3,"Par4EagleLeaders",2005
1,1,"Stewart Cink",98,3,974,2,"Par4EagleLeaders",2005
1,1,"Sergio Garcia",73,3,760,1,"Par4EagleLeaders",2005
1,1,"Scott McCarron",78,3,779,2,"Par4EagleLeaders",2005
1,1,"Jose Maria Olazabal",55,3,580,1,"Par4EagleLeaders",2005
1,1,"Tiger Woods",76,3,814,NA,"Par4EagleLeaders",2005
7,7,"Arjun Atwal",65,2,692,1,"Par4EagleLeaders",2005
7,7,"Woody Austin",100,2,1071,2,"Par4EagleLeaders",2005
7,7,"Briny Baird",98,2,1019,1,"Par4EagleLeaders",2005
7,7,"Cameron Beckman",96,2,969,2,"Par4EagleLeaders",2005
7,7,"Rich Beem",66,2,667,2,"Par4EagleLeaders",2005
7,7,"Jonathan Byrd",103,2,1057,NA,"Par4EagleLeaders",2005
7,7,"Mark Calcavecchia",92,2,976,1,"Par4EagleLeaders",2005
7,7,"Jose Coceres",56,2,572,2,"Par4EagleLeaders",2005
7,7,"Ben Crane",78,2,816,2,"Par4EagleLeaders",2005
7,7,"Marco Dawson",82,2,855,1,"Par4EagleLeaders",2005
7,7,"Glen Day",80,2,829,1,"Par4EagleLeaders",2005
7,7,"Luke Donald",67,2,682,NA,"Par4EagleLeaders",2005
7,7,"James Driscoll",73,2,737,2,"Par4EagleLeaders",2005
7,7,"Harrison Frazar",105,2,1065,1,"Par4EagleLeaders",2005
7,7,"Jim Furyk",94,2,1015,2,"Par4EagleLeaders",2005
7,7,"Todd Hamilton",94,2,971,2,"Par4EagleLeaders",2005
7,7,"Mark Hensby",70,2,759,NA,"Par4EagleLeaders",2005
7,7,"Bradley Hughes",52,2,550,2,"Par4EagleLeaders",2005
7,7,"Zach Johnson",96,2,1038,2,"Par4EagleLeaders",2005
7,7,"Steve Lowery",100,2,1005,2,"Par4EagleLeaders",2005
7,7,"Andrew Magee",82,2,821,2,"Par4EagleLeaders",2005
7,7,"Shigeki Maruyama",99,2,1067,2,"Par4EagleLeaders",2005
7,7,"Phil Mickelson",81,2,807,1,"Par4EagleLeaders",2005
7,7,"Arron Oberholser",65,2,678,2,"Par4EagleLeaders",2005
7,7,"Ryan Palmer",101,2,1033,1,"Par4EagleLeaders",2005
7,7,"Brenden Pappas",51,2,540,1,"Par4EagleLeaders",2005
7,7,"Jesper Parnevik",84,2,867,2,"Par4EagleLeaders",2005
7,7,"Patrick Sheehan",114,2,1151,2,"Par4EagleLeaders",2005
7,7,"Vijay Singh",111,2,1186,2,"Par4EagleLeaders",2005
7,7,"Hidemichi Tanaka",106,2,1065,2,"Par4EagleLeaders",2005
7,7,"DJ Trahan",81,2,815,2,"Par4EagleLeaders",2005
7,7,"Omar Uresti",84,2,899,1,"Par4EagleLeaders",2005
7,7,"Tjaart van der Walt",56,2,585,2,"Par4EagleLeaders",2005
40,40,"Michael Allen",90,1,963,NA,"Par4EagleLeaders",2005
40,40,"Jason Allred",75,1,770,1,"Par4EagleLeaders",2005
40,40,"Billy Andrade",83,1,865,1,"Par4EagleLeaders",2005
40,40,"Stuart Appleby",84,1,883,NA,"Par4EagleLeaders",2005
40,40,"Tommy Armour III",103,1,1087,NA,"Par4EagleLeaders",2005
40,40,"Craig Barlow",81,1,803,NA,"Par4EagleLeaders",2005
40,40,"DJ Brigman",76,1,773,1,"Par4EagleLeaders",2005
40,40,"Mark Brooks",72,1,753,1,"Par4EagleLeaders",2005
40,40,"Tom Byrum",83,1,899,NA,"Par4EagleLeaders",2005
40,40,"Jim Carter",62,1,641,1,"Par4EagleLeaders",2005
40,40,"Daniel Chopra",108,1,1099,1,"Par4EagleLeaders",2005
40,40,"Gavin Coles",70,1,741,1,"Par4EagleLeaders",2005
40,40,"Ben Curtis",65,1,684,1,"Par4EagleLeaders",2005
40,40,"John Daly",78,1,828,1,"Par4EagleLeaders",2005
40,40,"Matt Davidson",53,1,560,1,"Par4EagleLeaders",2005
40,40,"Brian Davis",75,1,778,NA,"Par4EagleLeaders",2005
40,40,"Chris DiMarco",83,1,818,NA,"Par4EagleLeaders",2005
40,40,"Bob Estes",92,1,995,1,"Par4EagleLeaders",2005
40,40,"Brad Faxon",75,1,768,1,"Par4EagleLeaders",2005
40,40,"Robert Gamez",91,1,965,1,"Par4EagleLeaders",2005
40,40,"Brent Geiberger",61,1,633,1,"Par4EagleLeaders",2005
40,40,"Bill Glasson",54,1,551,1,"Par4EagleLeaders",2005
40,40,"Matt Gogel",78,1,805,1,"Par4EagleLeaders",2005
40,40,"Retief Goosen",71,1,674,NA,"Par4EagleLeaders",2005
40,40,"Mathias Gronberg",60,1,620,1,"Par4EagleLeaders",2005
40,40,"Hunter Haas",83,1,833,1,"Par4EagleLeaders",2005
40,40,"Padraig Harrington",50,1,519,1,"Par4EagleLeaders",2005
40,40,"Dudley Hart",84,1,890,NA,"Par4EagleLeaders",2005
40,40,"David Hearn",68,1,719,NA,"Par4EagleLeaders",2005
40,40,"JJ Henry",102,1,1054,1,"Par4EagleLeaders",2005
40,40,"Glen Hnatiuk",59,1,580,1,"Par4EagleLeaders",2005
40,40,"Ryuji Imada",78,1,829,1,"Par4EagleLeaders",2005
40,40,"Freddie Jacobson",72,1,774,NA,"Par4EagleLeaders",2005
40,40,"Richard Johnson",50,1,530,1,"Par4EagleLeaders",2005
40,40,"Steve Jones",56,1,586,1,"Par4EagleLeaders",2005
40,40,"Kent Jones",99,1,1015,1,"Par4EagleLeaders",2005
40,40,"Jonathan Kaye",77,1,785,1,"Par4EagleLeaders",2005
40,40,"Hank Kuehne",84,1,844,1,"Par4EagleLeaders",2005
40,40,"Neal Lancaster",95,1,999,NA,"Par4EagleLeaders",2005
40,40,"Franklin Langham",91,1,923,1,"Par4EagleLeaders",2005
40,40,"Tom Lehman",69,1,731,NA,"Par4EagleLeaders",2005
40,40,"JL Lewis",98,1,1034,1,"Par4EagleLeaders",2005
40,40,"Peter Lonard",85,1,910,1,"Par4EagleLeaders",2005
40,40,"Michael Long",72,1,745,1,"Par4EagleLeaders",2005
40,40,"Jeff Maggert",79,1,798,NA,"Par4EagleLeaders",2005
40,40,"Len Mattiace",86,1,887,NA,"Par4EagleLeaders",2005
40,40,"Mark OMeara",66,1,684,1,"Par4EagleLeaders",2005
40,40,"Geoff Ogilvy",97,1,1003,1,"Par4EagleLeaders",2005
