"Approaches50125yardsRghRTP_RANKTHISWEEK_2009","Approaches50125yardsRghRTP_RANKLASTWEEK_2009","Approaches50125yardsRghRTP_PLAYERNAME_2009","Approaches50125yardsRghRTP_ROUNDS_2009","Approaches50125yardsRghRTP_AVGRTP_2009","stat_name","year"
1,1,"Steve Stricker",81,-0.175,"Approaches50125yardsRghRTP",2009
2,2,"Tom Pernice Jr",82,-0.164,"Approaches50125yardsRghRTP",2009
3,3,"Brian Vranesh",51,-0.161,"Approaches50125yardsRghRTP",2009
4,4,"Robert Allenby",71,-0.125,"Approaches50125yardsRghRTP",2009
5,5,"Zach Johnson",94,-0.107,"Approaches50125yardsRghRTP",2009
6,6,"Jason Bohn",88,-0.106,"Approaches50125yardsRghRTP",2009
7,7,"Bill Haas",91,-0.103,"Approaches50125yardsRghRTP",2009
8,8,"Stephen Ames",77,-0.093,"Approaches50125yardsRghRTP",2009
9,9,"Padraig Harrington",66,-0.088,"Approaches50125yardsRghRTP",2009
10,10,"Woody Austin",84,-0.08,"Approaches50125yardsRghRTP",2009
11,11,"Tag Ridings",50,-0.073,"Approaches50125yardsRghRTP",2009
12,12,"Nick OHern",90,-0.071,"Approaches50125yardsRghRTP",2009
13,13,"Brandt Snedeker",81,-0.067,"Approaches50125yardsRghRTP",2009
14,14,"Vaughn Taylor",88,-0.061,"Approaches50125yardsRghRTP",2009
15,15,"Greg Kraft",51,-0.049,"Approaches50125yardsRghRTP",2009
16,16,"Charles Warren",63,-0.042,"Approaches50125yardsRghRTP",2009
17,17,"Rocco Mediate",79,-0.038,"Approaches50125yardsRghRTP",2009
18,18,"Nick Watney",86,-0.036,"Approaches50125yardsRghRTP",2009
19,19,"Parker McLachlin",71,-0.034,"Approaches50125yardsRghRTP",2009
19,19,"Joe Ogilvie",85,-0.034,"Approaches50125yardsRghRTP",2009
21,21,"Justin Leonard",95,-0.032,"Approaches50125yardsRghRTP",2009
22,22,"Scott Piercy",85,-0.026,"Approaches50125yardsRghRTP",2009
22,22,"Kirk Triplett",60,-0.026,"Approaches50125yardsRghRTP",2009
24,24,"JB Holmes",74,-0.022,"Approaches50125yardsRghRTP",2009
25,25,"Aron Price",89,-0.02,"Approaches50125yardsRghRTP",2009
26,26,"Ben Crane",93,-0.018,"Approaches50125yardsRghRTP",2009
26,26,"Kenny Perry",92,-0.018,"Approaches50125yardsRghRTP",2009
28,28,"Glen Day",79,-0.015,"Approaches50125yardsRghRTP",2009
29,29,"Greg Chalmers",85,0,"Approaches50125yardsRghRTP",2009
29,29,"Ben Curtis",63,0,"Approaches50125yardsRghRTP",2009
29,29,"Bob Estes",78,0,"Approaches50125yardsRghRTP",2009
29,29,"Paul Goydos",79,0,"Approaches50125yardsRghRTP",2009
29,29,"Bob Heintz",59,0,"Approaches50125yardsRghRTP",2009
29,29,"Dustin Johnson",85,0,"Approaches50125yardsRghRTP",2009
29,29,"Martin Laird",72,0,"Approaches50125yardsRghRTP",2009
29,29,"Geoff Ogilvy",78,0,"Approaches50125yardsRghRTP",2009
29,29,"Ian Poulter",59,0,"Approaches50125yardsRghRTP",2009
29,29,"Kevin Streelman",97,0,"Approaches50125yardsRghRTP",2009
29,29,"Camilo Villegas",76,0,"Approaches50125yardsRghRTP",2009
29,29,"Boo Weekley",79,0,"Approaches50125yardsRghRTP",2009
41,41,"Tim Petrovic",97,0.016,"Approaches50125yardsRghRTP",2009
42,42,"Heath Slocum",95,0.018,"Approaches50125yardsRghRTP",2009
42,42,"Charlie Wi",92,0.018,"Approaches50125yardsRghRTP",2009
44,44,"Steve Elkington",70,0.02,"Approaches50125yardsRghRTP",2009
45,45,"Hunter Mahan",94,0.021,"Approaches50125yardsRghRTP",2009
46,46,"Ryan Moore",89,0.022,"Approaches50125yardsRghRTP",2009
47,47,"Matt Jones",56,0.023,"Approaches50125yardsRghRTP",2009
48,48,"Steve Marino",98,0.031,"Approaches50125yardsRghRTP",2009
49,49,"Alex Cejka",82,0.033,"Approaches50125yardsRghRTP",2009
49,49,"Corey Pavin",73,0.033,"Approaches50125yardsRghRTP",2009
51,51,"Patrick Sheehan",51,0.034,"Approaches50125yardsRghRTP",2009
52,52,"Mark Calcavecchia",72,0.036,"Approaches50125yardsRghRTP",2009
52,52,"Marc Turnesa",77,0.036,"Approaches50125yardsRghRTP",2009
54,54,"Brendon de Jonge",90,0.037,"Approaches50125yardsRghRTP",2009
55,55,"Chad Campbell",90,0.038,"Approaches50125yardsRghRTP",2009
56,56,"Jonathan Byrd",89,0.039,"Approaches50125yardsRghRTP",2009
56,56,"Marc Leishman",91,0.039,"Approaches50125yardsRghRTP",2009
58,58,"Retief Goosen",74,0.04,"Approaches50125yardsRghRTP",2009
58,58,"Richard Johnson",85,0.04,"Approaches50125yardsRghRTP",2009
58,58,"Jeff Klauk",97,0.04,"Approaches50125yardsRghRTP",2009
58,58,"John Senden",100,0.04,"Approaches50125yardsRghRTP",2009
62,62,"Stuart Appleby",79,0.042,"Approaches50125yardsRghRTP",2009
63,63,"David Toms",98,0.043,"Approaches50125yardsRghRTP",2009
64,64,"Tim Herron",87,0.045,"Approaches50125yardsRghRTP",2009
65,65,"Rory Sabbatini",81,0.046,"Approaches50125yardsRghRTP",2009
66,66,"Chez Reavie",81,0.047,"Approaches50125yardsRghRTP",2009
67,67,"Mark Wilson",99,0.052,"Approaches50125yardsRghRTP",2009
68,68,"Andres Romero",58,0.053,"Approaches50125yardsRghRTP",2009
69,69,"Vijay Singh",71,0.054,"Approaches50125yardsRghRTP",2009
70,70,"Bubba Watson",73,0.058,"Approaches50125yardsRghRTP",2009
71,71,"Brian Gay",96,0.059,"Approaches50125yardsRghRTP",2009
72,72,"Cliff Kresge",78,0.06,"Approaches50125yardsRghRTP",2009
73,73,"Kris Blanks",60,0.061,"Approaches50125yardsRghRTP",2009
73,73,"Mike Weir",85,0.061,"Approaches50125yardsRghRTP",2009
75,75,"Tiger Woods",64,0.063,"Approaches50125yardsRghRTP",2009
76,76,"Briny Baird",89,0.067,"Approaches50125yardsRghRTP",2009
77,77,"Jerry Kelly",90,0.068,"Approaches50125yardsRghRTP",2009
77,77,"Phil Mickelson",66,0.068,"Approaches50125yardsRghRTP",2009
79,79,"Charley Hoffman",97,0.07,"Approaches50125yardsRghRTP",2009
80,80,"Fred Couples",54,0.073,"Approaches50125yardsRghRTP",2009
80,80,"Anthony Kim",76,0.073,"Approaches50125yardsRghRTP",2009
82,82,"Cameron Beckman",87,0.074,"Approaches50125yardsRghRTP",2009
83,83,"Jason Day",61,0.075,"Approaches50125yardsRghRTP",2009
84,84,"Spencer Levin",75,0.077,"Approaches50125yardsRghRTP",2009
84,84,"Sean OHair",80,0.077,"Approaches50125yardsRghRTP",2009
86,86,"Jason Gore",74,0.078,"Approaches50125yardsRghRTP",2009
86,86,"Ryuji Imada",85,0.078,"Approaches50125yardsRghRTP",2009
88,88,"Charles Howell III",99,0.08,"Approaches50125yardsRghRTP",2009
88,88,"Darron Stiles",52,0.08,"Approaches50125yardsRghRTP",2009
90,90,"Sergio Garcia",59,0.081,"Approaches50125yardsRghRTP",2009
91,91,"Will Ma Kenzie",69,0.082,"Approaches50125yardsRghRTP",2009
92,92,"Rich Beem",77,0.083,"Approaches50125yardsRghRTP",2009
92,92,"Stewart Cink",79,0.083,"Approaches50125yardsRghRTP",2009
92,92,"Tom Lehman",55,0.083,"Approaches50125yardsRghRTP",2009
95,95,"Peter Lonard",86,0.085,"Approaches50125yardsRghRTP",2009
96,96,"Chris DiMarco",97,0.086,"Approaches50125yardsRghRTP",2009
96,96,"Lee Janzen",74,0.086,"Approaches50125yardsRghRTP",2009
98,98,"Freddie Jacobson",83,0.088,"Approaches50125yardsRghRTP",2009
99,99,"Jeff Quinney",78,0.089,"Approaches50125yardsRghRTP",2009
100,100,"Derek Fathauer",63,0.091,"Approaches50125yardsRghRTP",2009
100,100,"Todd Hamilton",83,0.091,"Approaches50125yardsRghRTP",2009
102,102,"Colt Knost",71,0.093,"Approaches50125yardsRghRTP",2009
103,103,"Kent Jones",73,0.094,"Approaches50125yardsRghRTP",2009
104,104,"David Mathis",82,0.102,"Approaches50125yardsRghRTP",2009
105,105,"Lucas Glover",93,0.103,"Approaches50125yardsRghRTP",2009
106,106,"Harrison Frazar",93,0.107,"Approaches50125yardsRghRTP",2009
107,107,"Carl Pettersson",86,0.108,"Approaches50125yardsRghRTP",2009
108,108,"DA Points",99,0.109,"Approaches50125yardsRghRTP",2009
109,109,"Troy Matteson",95,0.113,"Approaches50125yardsRghRTP",2009
109,109,"Ted Purdy",101,0.113,"Approaches50125yardsRghRTP",2009
111,111,"Matt Kuchar",82,0.114,"Approaches50125yardsRghRTP",2009
112,112,"Robert Garrigus",83,0.115,"Approaches50125yardsRghRTP",2009
113,113,"Jeff Overton",92,0.116,"Approaches50125yardsRghRTP",2009
114,114,"Ken Duke",87,0.121,"Approaches50125yardsRghRTP",2009
115,115,"Jeff Maggert",79,0.123,"Approaches50125yardsRghRTP",2009
116,116,"Kevin Stadler",65,0.125,"Approaches50125yardsRghRTP",2009
116,116,"Scott Sterling",51,0.125,"Approaches50125yardsRghRTP",2009
116,116,"YE Yang",83,0.125,"Approaches50125yardsRghRTP",2009
119,119,"Chris Riley",77,0.128,"Approaches50125yardsRghRTP",2009
120,120,"Bo Van Pelt",100,0.13,"Approaches50125yardsRghRTP",2009
121,121,"James Nitties",86,0.133,"Approaches50125yardsRghRTP",2009
122,122,"Brian Bateman",55,0.135,"Approaches50125yardsRghRTP",2009
122,122,"Jimmy Walker",74,0.135,"Approaches50125yardsRghRTP",2009
124,124,"JJ Henry",97,0.136,"Approaches50125yardsRghRTP",2009
125,125,"DJ Trahan",96,0.137,"Approaches50125yardsRghRTP",2009
126,126,"Angel Cabrera",55,0.139,"Approaches50125yardsRghRTP",2009
127,127,"Jason Dufner",90,0.143,"Approaches50125yardsRghRTP",2009
127,127,"Scott Verplank",88,0.143,"Approaches50125yardsRghRTP",2009
129,129,"John Mallinger",90,0.145,"Approaches50125yardsRghRTP",2009
130,130,"Daniel Chopra",89,0.146,"Approaches50125yardsRghRTP",2009
131,131,"Kevin Sutherland",96,0.148,"Approaches50125yardsRghRTP",2009
132,132,"Webb Simpson",94,0.149,"Approaches50125yardsRghRTP",2009
133,133,"Jay Williamson",69,0.15,"Approaches50125yardsRghRTP",2009
134,134,"Brian Davis",103,0.151,"Approaches50125yardsRghRTP",2009
135,135,"Bart Bryant",58,0.156,"Approaches50125yardsRghRTP",2009
136,136,"Davis Love III",89,0.16,"Approaches50125yardsRghRTP",2009
136,136,"John Merrick",91,0.16,"Approaches50125yardsRghRTP",2009
138,138,"Tim Clark",81,0.161,"Approaches50125yardsRghRTP",2009
139,139,"John Rollins",92,0.17,"Approaches50125yardsRghRTP",2009
140,140,"Casey Wittenberg",71,0.172,"Approaches50125yardsRghRTP",2009
141,141,"Michael Letzig",96,0.175,"Approaches50125yardsRghRTP",2009
142,142,"Luke Donald",79,0.176,"Approaches50125yardsRghRTP",2009
143,143,"Brad Faxon",59,0.179,"Approaches50125yardsRghRTP",2009
143,143,"Bryce Molder",69,0.179,"Approaches50125yardsRghRTP",2009
143,143,"Chris Stroud",88,0.179,"Approaches50125yardsRghRTP",2009
146,146,"Brett Quigley",92,0.182,"Approaches50125yardsRghRTP",2009
147,147,"Matt Bettencourt",98,0.184,"Approaches50125yardsRghRTP",2009
148,148,"George McNeill",82,0.19,"Approaches50125yardsRghRTP",2009
149,149,"Ernie Els",70,0.196,"Approaches50125yardsRghRTP",2009
150,150,"Ricky Barnes",67,0.2,"Approaches50125yardsRghRTP",2009
151,151,"Nicholas Thompson",96,0.205,"Approaches50125yardsRghRTP",2009
152,152,"Billy Mayfair",83,0.206,"Approaches50125yardsRghRTP",2009
153,153,"Mark Brooks",55,0.208,"Approaches50125yardsRghRTP",2009
153,153,"Matt Weibring",65,0.208,"Approaches50125yardsRghRTP",2009
155,155,"KJ Choi",65,0.212,"Approaches50125yardsRghRTP",2009
156,156,"Steve Flesch",77,0.213,"Approaches50125yardsRghRTP",2009
157,157,"Mathew Goggin",76,0.214,"Approaches50125yardsRghRTP",2009
158,158,"Tommy Armour III",58,0.22,"Approaches50125yardsRghRTP",2009
159,159,"Steve Lowery",83,0.221,"Approaches50125yardsRghRTP",2009
160,160,"Nathan Green",104,0.231,"Approaches50125yardsRghRTP",2009
161,161,"Ryan Palmer",78,0.232,"Approaches50125yardsRghRTP",2009
162,162,"Leif Olson",51,0.234,"Approaches50125yardsRghRTP",2009
163,163,"David Duval",56,0.239,"Approaches50125yardsRghRTP",2009
163,163,"Dean Wilson",81,0.239,"Approaches50125yardsRghRTP",2009
165,165,"Kevin Na",91,0.241,"Approaches50125yardsRghRTP",2009
166,166,"Justin Rose",71,0.25,"Approaches50125yardsRghRTP",2009
167,167,"Greg Owen",97,0.255,"Approaches50125yardsRghRTP",2009
168,168,"Scott McCarron",91,0.256,"Approaches50125yardsRghRTP",2009
169,169,"Peter Tomasulo",61,0.258,"Approaches50125yardsRghRTP",2009
170,170,"Pat Perez",74,0.261,"Approaches50125yardsRghRTP",2009
171,171,"Bill Lunde",83,0.268,"Approaches50125yardsRghRTP",2009
172,172,"Rod Pampling",72,0.273,"Approaches50125yardsRghRTP",2009
173,173,"Johnson Wagner",81,0.281,"Approaches50125yardsRghRTP",2009
174,174,"Adam Scott",53,0.283,"Approaches50125yardsRghRTP",2009
175,175,"Brendon Todd",53,0.293,"Approaches50125yardsRghRTP",2009
176,176,"Brad Adamonis",70,0.31,"Approaches50125yardsRghRTP",2009
176,176,"Jim Furyk",86,0.31,"Approaches50125yardsRghRTP",2009
178,178,"Jarrod Lyle",65,0.317,"Approaches50125yardsRghRTP",2009
179,179,"Rick Price",54,0.323,"Approaches50125yardsRghRTP",2009
180,180,"Aaron Baddeley",66,0.353,"Approaches50125yardsRghRTP",2009
181,181,"Eric Axley",71,0.397,"Approaches50125yardsRghRTP",2009
182,182,"Gary Woodland",53,0.409,"Approaches50125yardsRghRTP",2009
183,183,"Michael Allen",73,0.412,"Approaches50125yardsRghRTP",2009
184,184,"Joe Durant",62,0.421,"Approaches50125yardsRghRTP",2009
