"DrivingPct280300Measured_RANKTHISWEEK_2013","DrivingPct280300Measured_RANKLASTWEEK_2013","DrivingPct280300Measured_PLAYERNAME_2013","DrivingPct280300Measured_ROUNDS_2013","DrivingPct280300Measured_Pct_2013","DrivingPct280300Measured_TOTALDRIVESFOR280300_2013","DrivingPct280300Measured_TOTALDRVSOVERALL_2013","DrivingPct280300Measured_RELATIVETOPAR_2013","stat_name","year"
1,1,"Brendan Steele",86,52.5,84,160,-0.13,"DrivingPct280300Measured",2013
2,2,"Cameron Tringale",80,51.88,83,160,-0.11,"DrivingPct280300Measured",2013
3,3,"YE Yang",56,50,46,92,-0.17,"DrivingPct280300Measured",2013
4,4,"Scott Brown",65,49.18,60,122,-0.18,"DrivingPct280300Measured",2013
5,5,"Tim Herron",45,48.89,44,90,-0.07,"DrivingPct280300Measured",2013
6,6,"Rickie Fowler",75,48.33,58,120,-0.17,"DrivingPct280300Measured",2013
7,7,"Lucas Glover",65,48.18,53,110,-0.15,"DrivingPct280300Measured",2013
8,8,"Matt Kuchar",93,47.89,68,142,-0.24,"DrivingPct280300Measured",2013
9,9,"George McNeill",68,47.06,64,136,-0.19,"DrivingPct280300Measured",2013
10,10,"Troy Matteson",68,46.97,62,132,-0.1,"DrivingPct280300Measured",2013
11,11,"Ernie Els",63,46.88,45,96,-0.04,"DrivingPct280300Measured",2013
11,11,"Rory Sabbatini",86,46.88,75,160,-0.11,"DrivingPct280300Measured",2013
13,13,"Geoff Ogilvy",57,46.81,44,94,-0.16,"DrivingPct280300Measured",2013
14,14,"Webb Simpson",92,46.62,69,148,-0.26,"DrivingPct280300Measured",2013
15,15,"Andrew Svoboda",46,46.43,39,84,-0.18,"DrivingPct280300Measured",2013
16,16,"Boo Weekley",100,46.11,83,180,-0.29,"DrivingPct280300Measured",2013
17,17,"Luke Guthrie",82,45.95,68,148,-0.13,"DrivingPct280300Measured",2013
18,18,"John Rollins",77,45.89,67,146,-0.18,"DrivingPct280300Measured",2013
19,19,"James Driscoll",76,45.83,66,144,-0.11,"DrivingPct280300Measured",2013
20,20,"Sergio Garcia",65,45.74,43,94,-0.23,"DrivingPct280300Measured",2013
21,21,"Will Claxton",67,45.24,57,126,-0.14,"DrivingPct280300Measured",2013
22,22,"Justin Hicks",79,45.21,66,146,-0.15,"DrivingPct280300Measured",2013
23,23,"Brian Stuard",78,45.14,65,144,-0.26,"DrivingPct280300Measured",2013
24,24,"Jeff Overton",78,44.87,70,156,-0.07,"DrivingPct280300Measured",2013
24,24,"Ian Poulter",59,44.87,35,78,-0.06,"DrivingPct280300Measured",2013
26,26,"DJ Trahan",48,44.57,41,92,-0.05,"DrivingPct280300Measured",2013
27,27,"John Merrick",79,44.52,65,146,-0.05,"DrivingPct280300Measured",2013
28,28,"KJ Choi",85,44.12,60,136,-0.1,"DrivingPct280300Measured",2013
28,28,"Vijay Singh",61,44.12,45,102,-0.04,"DrivingPct280300Measured",2013
30,30,"Cameron Percy",68,43.94,58,132,-0.02,"DrivingPct280300Measured",2013
31,31,"Jordan Spieth",82,43.92,65,148,-0.11,"DrivingPct280300Measured",2013
32,32,"DH Lee",65,43.85,57,130,-0.19,"DrivingPct280300Measured",2013
33,33,"Derek Ernst",58,43.75,49,112,-0.08,"DrivingPct280300Measured",2013
34,34,"Hunter Mahan",91,43.66,62,142,-0.13,"DrivingPct280300Measured",2013
35,35,"Brandt Snedeker",79,43.65,55,126,-0.13,"DrivingPct280300Measured",2013
36,36,"Justin Rose",62,43.48,40,92,-0.1,"DrivingPct280300Measured",2013
37,37,"Jason Dufner",78,43.44,53,122,-0.28,"DrivingPct280300Measured",2013
38,38,"Patrick Reed",83,43.37,72,166,-0.11,"DrivingPct280300Measured",2013
39,39,"Padraig Harrington",52,43.24,32,74,-0.31,"DrivingPct280300Measured",2013
40,40,"Matt Every",89,43.1,75,174,-0.07,"DrivingPct280300Measured",2013
41,41,"Brian Harman",89,42.94,73,170,-0.01,"DrivingPct280300Measured",2013
42,42,"Ryo Ishikawa",72,42.74,53,124,-0.13,"DrivingPct280300Measured",2013
43,43,"David Mathis",71,42.54,57,134,-0.05,"DrivingPct280300Measured",2013
44,44,"Lee Westwood",70,42.45,45,106,-0.29,"DrivingPct280300Measured",2013
45,45,"Peter Hanson",45,42.42,28,66,-0.32,"DrivingPct280300Measured",2013
46,46,"Robert Karlsson",56,42.39,39,92,-0.03,"DrivingPct280300Measured",2013
47,47,"Michael Bradley",56,42.31,44,104,-0.07,"DrivingPct280300Measured",2013
47,47,"Trevor Immelman",73,42.31,55,130,-0.13,"DrivingPct280300Measured",2013
49,49,"Brad Fritsch",81,42.21,65,154,0.02,"DrivingPct280300Measured",2013
50,50,"John Senden",79,42.19,54,128,-0.22,"DrivingPct280300Measured",2013
51,51,"Ted Potter Jr",65,42.11,48,114,-0.08,"DrivingPct280300Measured",2013
52,52,"Tiger Woods",61,42.05,37,88,-0.14,"DrivingPct280300Measured",2013
53,53,"Russell Henley",80,41.91,57,136,0.04,"DrivingPct280300Measured",2013
54,54,"Martin Kaymer",61,41.67,35,84,-0.2,"DrivingPct280300Measured",2013
55,55,"JJ Henry",83,41.56,64,154,0.05,"DrivingPct280300Measured",2013
55,55,"Kevin Stadler",83,41.56,64,154,-0.22,"DrivingPct280300Measured",2013
57,57,"Steven Bowditch",67,41.54,54,130,-0.13,"DrivingPct280300Measured",2013
58,58,"Roberto Castro",97,41.4,77,186,-0.19,"DrivingPct280300Measured",2013
59,59,"Vaughn Taylor",50,41.3,38,92,-0.18,"DrivingPct280300Measured",2013
60,60,"Chris Kirk",89,41.18,70,170,-0.2,"DrivingPct280300Measured",2013
61,61,"Sangmoon Bae",83,41.14,65,158,0.02,"DrivingPct280300Measured",2013
61,61,"Matt Jones",83,41.14,65,158,-0.23,"DrivingPct280300Measured",2013
63,63,"David Lingmerth",68,41.13,51,124,-0.08,"DrivingPct280300Measured",2013
64,64,"Charles Howell III",87,40.96,68,166,-0.13,"DrivingPct280300Measured",2013
65,65,"Carl Pettersson",82,40.91,54,132,-0.13,"DrivingPct280300Measured",2013
66,66,"Charley Hoffman",84,40.79,62,152,-0.21,"DrivingPct280300Measured",2013
67,67,"Bud Cauley",67,40.68,48,118,-0.02,"DrivingPct280300Measured",2013
68,68,"Tommy Gainey",84,40.63,65,160,-0.14,"DrivingPct280300Measured",2013
69,69,"Nicholas Thompson",99,40.53,77,190,-0.1,"DrivingPct280300Measured",2013
70,70,"Stuart Appleby",88,40.48,68,168,-0.18,"DrivingPct280300Measured",2013
71,71,"Luke Donald",60,40.22,37,92,-0.03,"DrivingPct280300Measured",2013
72,72,"Nick Watney",88,40.13,61,152,0.03,"DrivingPct280300Measured",2013
73,73,"Fabian Gomez",65,40,52,130,-0.15,"DrivingPct280300Measured",2013
73,73,"Steve Stricker",51,40,28,70,-0.25,"DrivingPct280300Measured",2013
75,75,"Ben Crane",62,39.66,46,116,-0.07,"DrivingPct280300Measured",2013
76,76,"Brendon de Jonge",110,39.62,84,212,-0.21,"DrivingPct280300Measured",2013
76,76,"Alistair Presnell",59,39.62,42,106,-0.05,"DrivingPct280300Measured",2013
78,78,"Henrik Stenson",65,39.58,38,96,-0.26,"DrivingPct280300Measured",2013
79,79,"Steve LeBrun",66,39.52,49,124,0.1,"DrivingPct280300Measured",2013
80,80,"Charlie Wi",75,39.44,56,142,0.13,"DrivingPct280300Measured",2013
81,81,"Bob Estes",66,39.39,52,132,-0.08,"DrivingPct280300Measured",2013
82,82,"Ricky Barnes",74,39.29,55,140,-0.09,"DrivingPct280300Measured",2013
82,82,"Brandt Jobe",62,39.29,44,112,-0.2,"DrivingPct280300Measured",2013
84,84,"Tag Ridings",69,39.23,51,130,-0.04,"DrivingPct280300Measured",2013
85,85,"Kevin Streelman",86,39.19,58,148,-0.33,"DrivingPct280300Measured",2013
86,86,"Doug LaBelle II",72,38.97,53,136,-0.04,"DrivingPct280300Measured",2013
87,87,"Chad Campbell",78,38.82,59,152,-0.03,"DrivingPct280300Measured",2013
88,88,"Kevin Chappell",80,38.51,57,148,-0.09,"DrivingPct280300Measured",2013
88,88,"Erik Compton",74,38.51,57,148,-0.11,"DrivingPct280300Measured",2013
90,90,"Robert Allenby",58,38.39,43,112,-0.09,"DrivingPct280300Measured",2013
91,91,"Camilo Villegas",79,38.36,56,146,-0.16,"DrivingPct280300Measured",2013
92,92,"Jonas Blixt",76,38.24,52,136,-0.08,"DrivingPct280300Measured",2013
93,93,"Bill Haas",85,38.19,55,144,0.04,"DrivingPct280300Measured",2013
94,94,"Billy Horschel",96,37.5,66,176,-0.21,"DrivingPct280300Measured",2013
95,95,"Stewart Cink",71,37.29,44,118,-0.14,"DrivingPct280300Measured",2013
96,96,"Josh Teater",86,37.14,52,140,-0.25,"DrivingPct280300Measured",2013
97,97,"Jim Furyk",80,37.12,49,132,-0.2,"DrivingPct280300Measured",2013
98,98,"Henrik Norlander",70,36.76,50,136,-0.18,"DrivingPct280300Measured",2013
