"PuttsperRoundRound4_RANKTHISWEEK_2007","PuttsperRoundRound4_RANKLASTWEEK_2007","PuttsperRoundRound4_PLAYERNAME_2007","PuttsperRoundRound4__2007","PuttsperRoundRound4_AVG_2007","PuttsperRoundRound4_TOTALPUTTS_2007","PuttsperRoundRound4_TOTALROUNDS_2007","stat_name","year"
50,50,"Mike Weir",NA,28.72,517,18,"PuttsperRoundRound4",2007
52,52,"Ryan Armour",NA,28.75,575,20,"PuttsperRoundRound4",2007
52,52,"John Daly",NA,28.75,230,8,"PuttsperRoundRound4",2007
52,52,"Parker McLachlin",NA,28.75,345,12,"PuttsperRoundRound4",2007
55,55,"Shigeki Maruyama",NA,28.77,374,13,"PuttsperRoundRound4",2007
56,56,"Michael Sim",NA,28.78,259,9,"PuttsperRoundRound4",2007
57,57,"Pat Perez",NA,28.8,432,15,"PuttsperRoundRound4",2007
58,58,"Mark Hensby",NA,28.81,461,16,"PuttsperRoundRound4",2007
59,59,"Fred Funk",NA,28.82,317,11,"PuttsperRoundRound4",2007
59,59,"Vaughn Taylor",NA,28.82,490,17,"PuttsperRoundRound4",2007
61,61,"Aaron Baddeley",NA,28.83,519,18,"PuttsperRoundRound4",2007
61,61,"Bob Tway",NA,28.83,519,18,"PuttsperRoundRound4",2007
63,63,"Kirk Triplett",NA,28.85,375,13,"PuttsperRoundRound4",2007
64,64,"Craig Lile",NA,28.86,404,14,"PuttsperRoundRound4",2007
65,65,"Robert Allenby",NA,28.88,491,17,"PuttsperRoundRound4",2007
65,65,"Arron Oberholser",NA,28.88,462,16,"PuttsperRoundRound4",2007
67,67,"John Mallinger",NA,28.89,549,19,"PuttsperRoundRound4",2007
67,67,"Ryan Moore",NA,28.89,520,18,"PuttsperRoundRound4",2007
67,67,"Joe Ogilvie",NA,28.89,520,18,"PuttsperRoundRound4",2007
67,67,"Geoff Ogilvy",NA,28.89,520,18,"PuttsperRoundRound4",2007
71,71,"Woody Austin",NA,28.9,578,20,"PuttsperRoundRound4",2007
71,71,"Craig Barlow",NA,28.9,289,10,"PuttsperRoundRound4",2007
73,73,"Sergio Garcia",NA,28.93,434,15,"PuttsperRoundRound4",2007
73,73,"Matt Kuchar",NA,28.93,434,15,"PuttsperRoundRound4",2007
73,73,"Corey Pavin",NA,28.93,434,15,"PuttsperRoundRound4",2007
73,73,"Brett Quigley",NA,28.93,434,15,"PuttsperRoundRound4",2007
77,77,"Stephen Ames",NA,28.94,492,17,"PuttsperRoundRound4",2007
77,77,"Jason Gore",NA,28.94,463,16,"PuttsperRoundRound4",2007
77,77,"Justin Leonard",NA,28.94,521,18,"PuttsperRoundRound4",2007
77,77,"David Toms",NA,28.94,521,18,"PuttsperRoundRound4",2007
81,81,"Lucas Glover",NA,28.95,608,21,"PuttsperRoundRound4",2007
82,82,"Jeff Brehaut",NA,29,232,8,"PuttsperRoundRound4",2007
82,82,"Jonathan Byrd",NA,29,377,13,"PuttsperRoundRound4",2007
82,82,"Chris Couch",NA,29,290,10,"PuttsperRoundRound4",2007
82,82,"Heath Slocum",NA,29,638,22,"PuttsperRoundRound4",2007
82,82,"Nick Watney",NA,29,493,17,"PuttsperRoundRound4",2007
87,87,"Ken Duke",NA,29.04,697,24,"PuttsperRoundRound4",2007
88,88,"Bob Estes",NA,29.06,465,16,"PuttsperRoundRound4",2007
89,89,"Carl Pettersson",NA,29.08,727,25,"PuttsperRoundRound4",2007
90,90,"Steve Wheatcroft",NA,29.1,291,10,"PuttsperRoundRound4",2007
91,91,"Jesper Parnevik",NA,29.13,466,16,"PuttsperRoundRound4",2007
92,92,"Stuart Appleby",NA,29.14,408,14,"PuttsperRoundRound4",2007
92,92,"Matt Hendrix",NA,29.14,204,7,"PuttsperRoundRound4",2007
92,92,"Tim Herron",NA,29.14,612,21,"PuttsperRoundRound4",2007
92,92,"Bubba Watson",NA,29.14,408,14,"PuttsperRoundRound4",2007
96,96,"Doug LaBelle II",NA,29.17,525,18,"PuttsperRoundRound4",2007
96,96,"Charlie Wi",NA,29.17,525,18,"PuttsperRoundRound4",2007
98,98,"Brian Davis",NA,29.23,643,22,"PuttsperRoundRound4",2007
99,99,"Rod Pampling",NA,29.24,614,21,"PuttsperRoundRound4",2007
100,100,"Greg Owen",NA,29.25,351,12,"PuttsperRoundRound4",2007
100,100,"Jeff Sluman",NA,29.25,234,8,"PuttsperRoundRound4",2007
102,102,"Richard Johnson",NA,29.27,439,15,"PuttsperRoundRound4",2007
102,102,"Jay Williamson",NA,29.27,322,11,"PuttsperRoundRound4",2007
104,104,"Stewart Cink",NA,29.3,586,20,"PuttsperRoundRound4",2007
105,105,"Bill Haas",NA,29.33,440,15,"PuttsperRoundRound4",2007
105,105,"JB Holmes",NA,29.33,352,12,"PuttsperRoundRound4",2007
105,105,"Tom Pernice Jr",NA,29.33,616,21,"PuttsperRoundRound4",2007
105,105,"Steve Stricker",NA,29.33,528,18,"PuttsperRoundRound4",2007
109,109,"Ryuji Imada",NA,29.35,587,20,"PuttsperRoundRound4",2007
110,110,"Chris Riley",NA,29.36,323,11,"PuttsperRoundRound4",2007
111,111,"Alex Cejka",NA,29.38,470,16,"PuttsperRoundRound4",2007
111,111,"Ben Curtis",NA,29.38,470,16,"PuttsperRoundRound4",2007
111,111,"Vijay Singh",NA,29.38,705,24,"PuttsperRoundRound4",2007
114,114,"Tom Byrum",NA,29.4,147,5,"PuttsperRoundRound4",2007
114,114,"Daisuke Maruyama",NA,29.4,441,15,"PuttsperRoundRound4",2007
116,116,"Eric Axley",NA,29.41,500,17,"PuttsperRoundRound4",2007
116,116,"Kevin Sutherland",NA,29.41,500,17,"PuttsperRoundRound4",2007
118,118,"Jim Furyk",NA,29.42,559,19,"PuttsperRoundRound4",2007
119,119,"Sean OHair",NA,29.43,618,21,"PuttsperRoundRound4",2007
119,119,"Justin Rose",NA,29.43,412,14,"PuttsperRoundRound4",2007
121,121,"David Branshaw",NA,29.45,324,11,"PuttsperRoundRound4",2007
121,121,"Brendon de Jonge",NA,29.45,324,11,"PuttsperRoundRound4",2007
121,121,"Steve Marino",NA,29.45,589,20,"PuttsperRoundRound4",2007
124,124,"Michael Allen",NA,29.5,413,14,"PuttsperRoundRound4",2007
124,124,"Robert Gamez",NA,29.5,354,12,"PuttsperRoundRound4",2007
124,124,"Kent Jones",NA,29.5,531,18,"PuttsperRoundRound4",2007
124,124,"Jaco Van Zyl",NA,29.5,118,4,"PuttsperRoundRound4",2007
128,128,"Jerry Kelly",NA,29.52,620,21,"PuttsperRoundRound4",2007
129,129,"Jason Dufner",NA,29.53,502,17,"PuttsperRoundRound4",2007
129,129,"JJ Henry",NA,29.53,502,17,"PuttsperRoundRound4",2007
131,131,"Stephen Leaney",NA,29.56,473,16,"PuttsperRoundRound4",2007
131,131,"Shaun Micheel",NA,29.56,473,16,"PuttsperRoundRound4",2007
131,131,"Chris Stroud",NA,29.56,266,9,"PuttsperRoundRound4",2007
134,134,"Mathias Gronberg",NA,29.59,503,17,"PuttsperRoundRound4",2007
135,135,"Bart Bryant",NA,29.63,563,19,"PuttsperRoundRound4",2007
136,136,"Retief Goosen",NA,29.64,326,11,"PuttsperRoundRound4",2007
136,136,"Padraig Harrington",NA,29.64,415,14,"PuttsperRoundRound4",2007
138,138,"Will Ma Kenzie",NA,29.65,593,20,"PuttsperRoundRound4",2007
139,139,"Anders Hansen",NA,29.67,267,9,"PuttsperRoundRound4",2007
139,139,"Michael Putnam",NA,29.67,534,18,"PuttsperRoundRound4",2007
139,139,"Johnson Wagner",NA,29.67,445,15,"PuttsperRoundRound4",2007
142,142,"Billy Mayfair",NA,29.68,564,19,"PuttsperRoundRound4",2007
143,143,"Joey Sindelar",NA,29.69,386,13,"PuttsperRoundRound4",2007
144,144,"Troy Matteson",NA,29.71,505,17,"PuttsperRoundRound4",2007
144,144,"Darron Stiles",NA,29.71,208,7,"PuttsperRoundRound4",2007
146,146,"Hunter Mahan",NA,29.72,535,18,"PuttsperRoundRound4",2007
146,146,"Ted Purdy",NA,29.72,535,18,"PuttsperRoundRound4",2007
148,148,"Tommy Armour III",NA,29.73,446,15,"PuttsperRoundRound4",2007
149,149,"Craig Kanada",NA,29.74,565,19,"PuttsperRoundRound4",2007
149,149,"Cliff Kresge",NA,29.74,684,23,"PuttsperRoundRound4",2007
151,151,"Paul Gow",NA,29.75,238,8,"PuttsperRoundRound4",2007
152,152,"Kenny Perry",NA,29.76,506,17,"PuttsperRoundRound4",2007
153,153,"Steve Flesch",NA,29.79,566,19,"PuttsperRoundRound4",2007
153,153,"Robert Garrigus",NA,29.79,566,19,"PuttsperRoundRound4",2007
155,155,"Boo Weekley",NA,29.8,596,20,"PuttsperRoundRound4",2007
156,156,"Steve Allan",NA,29.83,358,12,"PuttsperRoundRound4",2007
156,156,"Tom Lehman",NA,29.83,358,12,"PuttsperRoundRound4",2007
156,156,"Jeff Quinney",NA,29.83,537,18,"PuttsperRoundRound4",2007
156,156,"Paul Stankowski",NA,29.83,179,6,"PuttsperRoundRound4",2007
160,160,"Briny Baird",NA,29.84,746,25,"PuttsperRoundRound4",2007
160,160,"Mathew Goggin",NA,29.84,567,19,"PuttsperRoundRound4",2007
162,162,"Nick OHern",NA,29.85,388,13,"PuttsperRoundRound4",2007
163,163,"Bryce Molder",NA,29.86,209,7,"PuttsperRoundRound4",2007
164,164,"Kevin Stadler",NA,29.87,448,15,"PuttsperRoundRound4",2007
165,165,"Jose Coceres",NA,29.88,239,8,"PuttsperRoundRound4",2007
165,165,"Lee Janzen",NA,29.88,239,8,"PuttsperRoundRound4",2007
167,167,"Henrik Stenson",NA,29.89,269,9,"PuttsperRoundRound4",2007
168,168,"Charles Warren",NA,29.9,628,21,"PuttsperRoundRound4",2007
169,169,"Tom Johnson",NA,29.91,329,11,"PuttsperRoundRound4",2007
169,169,"Duffy Waldorf",NA,29.91,329,11,"PuttsperRoundRound4",2007
171,171,"Jeff Maggert",NA,29.93,449,15,"PuttsperRoundRound4",2007
172,172,"John Senden",NA,29.95,629,21,"PuttsperRoundRound4",2007
173,173,"Bubba Dickerson",NA,30,150,5,"PuttsperRoundRound4",2007
173,173,"Charles Howell III",NA,30,510,17,"PuttsperRoundRound4",2007
173,173,"Trevor Immelman",NA,30,420,14,"PuttsperRoundRound4",2007
173,173,"Adam Scott",NA,30,480,16,"PuttsperRoundRound4",2007
173,173,"DJ Trahan",NA,30,570,19,"PuttsperRoundRound4",2007
178,178,"Chris DiMarco",NA,30.07,451,15,"PuttsperRoundRound4",2007
179,179,"Davis Love III",NA,30.08,361,12,"PuttsperRoundRound4",2007
180,180,"Cameron Beckman",NA,30.11,542,18,"PuttsperRoundRound4",2007
180,180,"Rich Beem",NA,30.11,542,18,"PuttsperRoundRound4",2007
182,182,"John Merrick",NA,30.19,483,16,"PuttsperRoundRound4",2007
183,183,"George McNeill",NA,30.24,514,17,"PuttsperRoundRound4",2007
184,184,"Brett Wetterich",NA,30.25,484,16,"PuttsperRoundRound4",2007
185,185,"Jason Bohn",NA,30.27,333,11,"PuttsperRoundRound4",2007
186,186,"Billy Andrade",NA,30.29,515,17,"PuttsperRoundRound4",2007
186,186,"Mark Brooks",NA,30.29,212,7,"PuttsperRoundRound4",2007
186,186,"Chris Tidland",NA,30.29,212,7,"PuttsperRoundRound4",2007
189,189,"Steve Lowery",NA,30.43,426,14,"PuttsperRoundRound4",2007
190,190,"Chad Campbell",NA,30.44,548,18,"PuttsperRoundRound4",2007
191,191,"Jeff Overton",NA,30.45,335,11,"PuttsperRoundRound4",2007
192,192,"DJ Brigman",NA,30.6,306,10,"PuttsperRoundRound4",2007
192,192,"Jim Rutledge",NA,30.6,153,5,"PuttsperRoundRound4",2007
194,194,"Joe Durant",NA,30.81,493,16,"PuttsperRoundRound4",2007
195,195,"Jeff Gove",NA,31,651,21,"PuttsperRoundRound4",2007
196,196,"Kyle Reifers",NA,31.44,283,9,"PuttsperRoundRound4",2007
