"Front9Par5ScoringAverage_RANKTHISWEEK_2007","Front9Par5ScoringAverage_RANKLASTWEEK_2007","Front9Par5ScoringAverage_PLAYERNAME_2007","Front9Par5ScoringAverage_ROUNDS_2007","Front9Par5ScoringAverage_AVG_2007","Front9Par5ScoringAverage_TOTALSTROKES_2007","Front9Par5ScoringAverage_TOTALHOLES_2007","stat_name","year"
49,49,"Justin Rose",63,4.65,363,78,"Front9Par5ScoringAverage",2007
49,49,"Chris Tidland",59,4.65,428,92,"Front9Par5ScoringAverage",2007
49,49,"Mark Wilson",87,4.65,619,133,"Front9Par5ScoringAverage",2007
61,61,"Michael Allen",74,4.66,527,113,"Front9Par5ScoringAverage",2007
61,61,"Andrew Buckle",77,4.66,531,114,"Front9Par5ScoringAverage",2007
61,61,"Mathew Goggin",97,4.66,694,149,"Front9Par5ScoringAverage",2007
61,61,"Anders Hansen",55,4.66,359,77,"Front9Par5ScoringAverage",2007
61,61,"Parker McLachlin",83,4.66,610,131,"Front9Par5ScoringAverage",2007
61,61,"Ryan Moore",92,4.66,685,147,"Front9Par5ScoringAverage",2007
61,61,"Jeff Overton",60,4.66,447,96,"Front9Par5ScoringAverage",2007
61,61,"Brandt Snedeker",105,4.66,703,151,"Front9Par5ScoringAverage",2007
61,61,"Vaughn Taylor",91,4.66,653,140,"Front9Par5ScoringAverage",2007
61,61,"Scott Verplank",82,4.66,527,113,"Front9Par5ScoringAverage",2007
61,61,"Duffy Waldorf",69,4.66,531,114,"Front9Par5ScoringAverage",2007
72,72,"Cameron Beckman",96,4.67,710,152,"Front9Par5ScoringAverage",2007
72,72,"Ryuji Imada",104,4.67,761,163,"Front9Par5ScoringAverage",2007
72,72,"Kent Jones",97,4.67,724,155,"Front9Par5ScoringAverage",2007
72,72,"Hunter Mahan",91,4.67,593,127,"Front9Par5ScoringAverage",2007
72,72,"Nick OHern",72,4.67,453,97,"Front9Par5ScoringAverage",2007
72,72,"Joe Ogilvie",102,4.67,724,155,"Front9Par5ScoringAverage",2007
72,72,"Geoff Ogilvy",84,4.67,532,114,"Front9Par5ScoringAverage",2007
72,72,"Kenny Perry",83,4.67,565,121,"Front9Par5ScoringAverage",2007
72,72,"Michael Sim",52,4.67,369,79,"Front9Par5ScoringAverage",2007
72,72,"Charles Warren",101,4.67,747,160,"Front9Par5ScoringAverage",2007
72,72,"Nick Watney",87,4.67,631,135,"Front9Par5ScoringAverage",2007
83,83,"Daniel Chopra",106,4.68,814,174,"Front9Par5ScoringAverage",2007
83,83,"Steve Flesch",100,4.68,697,149,"Front9Par5ScoringAverage",2007
83,83,"Freddie Jacobson",70,4.68,538,115,"Front9Par5ScoringAverage",2007
83,83,"Steve Lowery",74,4.68,566,121,"Front9Par5ScoringAverage",2007
83,83,"Jarrod Lyle",77,4.68,547,117,"Front9Par5ScoringAverage",2007
88,88,"Craig Barlow",52,4.69,403,86,"Front9Par5ScoringAverage",2007
88,88,"Jeff Gove",103,4.69,765,163,"Front9Par5ScoringAverage",2007
88,88,"Tim Herron",98,4.69,680,145,"Front9Par5ScoringAverage",2007
88,88,"Tom Johnson",74,4.69,549,117,"Front9Par5ScoringAverage",2007
88,88,"Craig Kanada",109,4.69,820,175,"Front9Par5ScoringAverage",2007
88,88,"Davis Love III",66,4.69,469,100,"Front9Par5ScoringAverage",2007
88,88,"Jeff Maggert",79,4.69,614,131,"Front9Par5ScoringAverage",2007
88,88,"George McNeill",95,4.69,676,144,"Front9Par5ScoringAverage",2007
88,88,"Kyle Reifers",71,4.69,530,113,"Front9Par5ScoringAverage",2007
97,97,"Rich Beem",89,4.7,658,140,"Front9Par5ScoringAverage",2007
97,97,"Chad Campbell",96,4.7,625,133,"Front9Par5ScoringAverage",2007
97,97,"Brendon de Jonge",76,4.7,559,119,"Front9Par5ScoringAverage",2007
97,97,"Bob Estes",88,4.7,634,135,"Front9Par5ScoringAverage",2007
97,97,"Jason Gore",86,4.7,672,143,"Front9Par5ScoringAverage",2007
97,97,"Padraig Harrington",64,4.7,432,92,"Front9Par5ScoringAverage",2007
97,97,"Zach Johnson",76,4.7,540,115,"Front9Par5ScoringAverage",2007
97,97,"Rocco Mediate",72,4.7,540,115,"Front9Par5ScoringAverage",2007
97,97,"Darron Stiles",65,4.7,465,99,"Front9Par5ScoringAverage",2007
97,97,"DJ Trahan",99,4.7,728,155,"Front9Par5ScoringAverage",2007
97,97,"Brett Wetterich",88,4.7,606,129,"Front9Par5ScoringAverage",2007
108,108,"Billy Andrade",88,4.71,674,143,"Front9Par5ScoringAverage",2007
108,108,"Ryan Armour",107,4.71,796,169,"Front9Par5ScoringAverage",2007
108,108,"Rich Barcelo",80,4.71,579,123,"Front9Par5ScoringAverage",2007
108,108,"Jason Dufner",100,4.71,721,153,"Front9Par5ScoringAverage",2007
108,108,"JP Hayes",89,4.71,673,143,"Front9Par5ScoringAverage",2007
108,108,"Craig Lile",77,4.71,561,119,"Front9Par5ScoringAverage",2007
108,108,"Peter Lonard",85,4.71,598,127,"Front9Par5ScoringAverage",2007
108,108,"Shaun Micheel",91,4.71,659,140,"Front9Par5ScoringAverage",2007
108,108,"Pat Perez",84,4.71,504,107,"Front9Par5ScoringAverage",2007
108,108,"Michael Putnam",96,4.71,693,147,"Front9Par5ScoringAverage",2007
108,108,"Heath Slocum",101,4.71,688,146,"Front9Par5ScoringAverage",2007
108,108,"Kirk Triplett",77,4.71,603,128,"Front9Par5ScoringAverage",2007
120,120,"Stuart Appleby",74,4.72,505,107,"Front9Par5ScoringAverage",2007
120,120,"Tom Byrum",50,4.72,359,76,"Front9Par5ScoringAverage",2007
120,120,"Ken Duke",112,4.72,845,179,"Front9Par5ScoringAverage",2007
120,120,"Robert Gamez",88,4.72,637,135,"Front9Par5ScoringAverage",2007
120,120,"Bob Heintz",85,4.72,618,131,"Front9Par5ScoringAverage",2007
120,120,"Mark Hensby",81,4.72,613,130,"Front9Par5ScoringAverage",2007
120,120,"Anthony Kim",93,4.72,637,135,"Front9Par5ScoringAverage",2007
120,120,"John Mallinger",96,4.72,712,151,"Front9Par5ScoringAverage",2007
120,120,"Ted Purdy",102,4.72,746,158,"Front9Par5ScoringAverage",2007
120,120,"Chris Riley",59,4.72,444,94,"Front9Par5ScoringAverage",2007
120,120,"John Rollins",102,4.72,703,149,"Front9Par5ScoringAverage",2007
120,120,"Kevin Stadler",95,4.72,727,154,"Front9Par5ScoringAverage",2007
120,120,"Chris Stroud",66,4.72,481,102,"Front9Par5ScoringAverage",2007
133,133,"Stephen Ames",81,4.73,501,106,"Front9Par5ScoringAverage",2007
133,133,"Matt Hendrix",63,4.73,478,101,"Front9Par5ScoringAverage",2007
133,133,"Daisuke Maruyama",86,4.73,605,128,"Front9Par5ScoringAverage",2007
133,133,"Joey Sindelar",75,4.73,587,124,"Front9Par5ScoringAverage",2007
133,133,"Camilo Villegas",82,4.73,567,120,"Front9Par5ScoringAverage",2007
133,133,"Mike Weir",82,4.73,558,118,"Front9Par5ScoringAverage",2007
139,139,"Craig Bowden",78,4.74,588,124,"Front9Par5ScoringAverage",2007
139,139,"Steve Elkington",87,4.74,621,131,"Front9Par5ScoringAverage",2007
139,139,"Retief Goosen",50,4.74,332,70,"Front9Par5ScoringAverage",2007
139,139,"JB Holmes",71,4.74,554,117,"Front9Par5ScoringAverage",2007
139,139,"Tom Lehman",62,4.74,422,89,"Front9Par5ScoringAverage",2007
139,139,"Jeff Quinney",95,4.74,688,145,"Front9Par5ScoringAverage",2007
139,139,"Tag Ridings",52,4.74,408,86,"Front9Par5ScoringAverage",2007
139,139,"Jason Schultz",63,4.74,469,99,"Front9Par5ScoringAverage",2007
147,147,"Brian Davis",101,4.75,765,161,"Front9Par5ScoringAverage",2007
147,147,"Fred Funk",65,4.75,442,93,"Front9Par5ScoringAverage",2007
147,147,"Brian Gay",107,4.75,802,169,"Front9Par5ScoringAverage",2007
147,147,"Todd Hamilton",76,4.75,570,120,"Front9Par5ScoringAverage",2007
147,147,"Cliff Kresge",107,4.75,765,161,"Front9Par5ScoringAverage",2007
147,147,"Doug LaBelle II",104,4.75,775,163,"Front9Par5ScoringAverage",2007
147,147,"Jim Rutledge",59,4.75,432,91,"Front9Par5ScoringAverage",2007
147,147,"Jeff Sluman",60,4.75,423,89,"Front9Par5ScoringAverage",2007
147,147,"David Toms",80,4.75,513,108,"Front9Par5ScoringAverage",2007
147,147,"Boo Weekley",101,4.75,713,150,"Front9Par5ScoringAverage",2007
157,157,"Steve Allan",63,4.76,443,93,"Front9Par5ScoringAverage",2007
157,157,"Jose Coceres",50,4.76,362,76,"Front9Par5ScoringAverage",2007
157,157,"Chris DiMarco",79,4.76,552,116,"Front9Par5ScoringAverage",2007
157,157,"Luke Donald",69,4.76,462,97,"Front9Par5ScoringAverage",2007
157,157,"Paul Goydos",60,4.76,414,87,"Front9Par5ScoringAverage",2007
157,157,"Scott Gutschewski",67,4.76,495,104,"Front9Par5ScoringAverage",2007
157,157,"Bryce Molder",56,4.76,433,91,"Front9Par5ScoringAverage",2007
157,157,"Arron Oberholser",69,4.76,476,100,"Front9Par5ScoringAverage",2007
157,157,"Greg Owen",81,4.76,624,131,"Front9Par5ScoringAverage",2007
157,157,"Brett Quigley",79,4.76,562,118,"Front9Par5ScoringAverage",2007
157,157,"Bob Tway",103,4.76,757,159,"Front9Par5ScoringAverage",2007
168,168,"Woody Austin",95,4.77,678,142,"Front9Par5ScoringAverage",2007
168,168,"Eric Axley",107,4.77,787,165,"Front9Par5ScoringAverage",2007
168,168,"Chris Couch",76,4.77,553,116,"Front9Par5ScoringAverage",2007
168,168,"Marco Dawson",73,4.77,529,111,"Front9Par5ScoringAverage",2007
168,168,"Lee Janzen",66,4.77,515,108,"Front9Par5ScoringAverage",2007
168,168,"Richard Johnson",93,4.77,654,137,"Front9Par5ScoringAverage",2007
168,168,"Stephen Leaney",82,4.77,596,125,"Front9Par5ScoringAverage",2007
175,175,"Gavin Coles",87,4.78,655,137,"Front9Par5ScoringAverage",2007
175,175,"Glen Day",85,4.78,626,131,"Front9Par5ScoringAverage",2007
175,175,"Trevor Immelman",74,4.78,488,102,"Front9Par5ScoringAverage",2007
175,175,"Dean Wilson",92,4.78,689,144,"Front9Par5ScoringAverage",2007
179,179,"Brian Bateman",55,4.79,412,86,"Front9Par5ScoringAverage",2007
179,179,"Justin Leonard",95,4.79,675,141,"Front9Par5ScoringAverage",2007
179,179,"Jose Maria Olazabal",52,4.79,364,76,"Front9Par5ScoringAverage",2007
179,179,"Ryan Palmer",91,4.79,694,145,"Front9Par5ScoringAverage",2007
183,183,"Paul Gow",70,4.8,518,108,"Front9Par5ScoringAverage",2007
183,183,"Jaco Van Zyl",51,4.8,413,86,"Front9Par5ScoringAverage",2007
185,185,"Michael Boyd",61,4.81,481,100,"Front9Par5ScoringAverage",2007
185,185,"Corey Pavin",81,4.81,592,123,"Front9Par5ScoringAverage",2007
185,185,"Jay Williamson",50,4.81,385,80,"Front9Par5ScoringAverage",2007
188,188,"Tommy Armour III",81,4.83,633,131,"Front9Par5ScoringAverage",2007
188,188,"Shigeki Maruyama",84,4.83,594,123,"Front9Par5ScoringAverage",2007
188,188,"Dicky Pride",71,4.83,517,107,"Front9Par5ScoringAverage",2007
191,191,"Ben Curtis",80,4.84,571,118,"Front9Par5ScoringAverage",2007
192,192,"DJ Brigman",67,4.85,500,103,"Front9Par5ScoringAverage",2007
193,193,"David Branshaw",83,4.86,637,131,"Front9Par5ScoringAverage",2007
193,193,"Bubba Dickerson",51,4.86,389,80,"Front9Par5ScoringAverage",2007
195,195,"Mark Brooks",53,4.88,390,80,"Front9Par5ScoringAverage",2007
196,196,"Henrik Stenson",52,4.89,362,74,"Front9Par5ScoringAverage",2007
