"ProximitytoHolefrom2030yards_RANKTHISWEEK_2007","ProximitytoHolefrom2030yards_RANKLASTWEEK_2007","ProximitytoHolefrom2030yards_PLAYERNAME_2007","ProximitytoHolefrom2030yards_ROUNDS_2007","ProximitytoHolefrom2030yards_AVGDTP_2007","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2007","ProximitytoHolefrom2030yards_OFSHOTS_2007","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2007","stat_name","year"
21,21,"Tom Byrum",50,NA,378.5,44,102,"ProximitytoHolefrom2030yards",2007
21,21,"Marco Dawson",73,NA,796.667,93,44,"ProximitytoHolefrom2030yards",2007
21,21,"Ernie Els",59,NA,541.5,63,37,"ProximitytoHolefrom2030yards",2007
21,21,"Ian Poulter",63,NA,538.667,63,51,"ProximitytoHolefrom2030yards",2007
25,25,"Ryuji Imada",104,NA,1216.917,140,48,"ProximitytoHolefrom2030yards",2007
25,25,"Lee Janzen",66,NA,588.25,68,140,"ProximitytoHolefrom2030yards",2007
25,25,"Arron Oberholser",69,NA,612.667,71,46,"ProximitytoHolefrom2030yards",2007
25,25,"Geoff Ogilvy",84,NA,692.25,80,111,"ProximitytoHolefrom2030yards",2007
25,25,"Tom Pernice Jr",104,NA,1024.75,118,40,"ProximitytoHolefrom2030yards",2007
25,25,"Adam Scott",69,NA,648.167,75,179,"ProximitytoHolefrom2030yards",2007
25,25,"Tiger Woods",63,NA,398.75,46,20,"ProximitytoHolefrom2030yards",2007
32,32,"Zach Johnson",76,NA,659.25,75,30,"ProximitytoHolefrom2030yards",2007
32,32,"Shigeki Maruyama",84,NA,1069.167,122,64,"ProximitytoHolefrom2030yards",2007
32,32,"Paul Stankowski",52,NA,666.333,76,161,"ProximitytoHolefrom2030yards",2007
32,32,"Darron Stiles",65,NA,631.667,72,180,"ProximitytoHolefrom2030yards",2007
32,32,"Scott Verplank",82,NA,610.25,70,18,"ProximitytoHolefrom2030yards",2007
32,32,"Charles Warren",101,NA,1073.083,123,157,"ProximitytoHolefrom2030yards",2007
38,38,"Michael Boyd",61,NA,726,82,73,"ProximitytoHolefrom2030yards",2007
38,38,"Mathew Goggin",97,NA,1297.333,147,90,"ProximitytoHolefrom2030yards",2007
38,38,"Jerry Kelly",101,NA,993.833,112,78,"ProximitytoHolefrom2030yards",2007
38,38,"John Mallinger",96,NA,938.5,106,12,"ProximitytoHolefrom2030yards",2007
38,38,"Tim Petrovic",106,NA,1286.75,145,26,"ProximitytoHolefrom2030yards",2007
38,38,"Carl Pettersson",111,NA,1077.167,122,93,"ProximitytoHolefrom2030yards",2007
44,44,"Craig Bowden",78,NA,713.25,80,12,"ProximitytoHolefrom2030yards",2007
44,44,"Bob Estes",88,NA,1134.833,127,105,"ProximitytoHolefrom2030yards",2007
44,44,"Ted Purdy",102,NA,1045,117,136,"ProximitytoHolefrom2030yards",2007
44,44,"Heath Slocum",101,NA,957.5,107,16,"ProximitytoHolefrom2030yards",2007
44,44,"Mark Wilson",87,NA,944.5,106,28,"ProximitytoHolefrom2030yards",2007
49,49,"Andrew Buckle",77,NA,934.167,104,91,"ProximitytoHolefrom2030yards",2007
49,49,"Mark Calcavecchia",93,NA,880.667,98,117,"ProximitytoHolefrom2030yards",2007
49,49,"Steve Elkington",87,NA,917.167,102,32,"ProximitytoHolefrom2030yards",2007
49,49,"Steve Flesch",100,NA,1131.75,126,82,"ProximitytoHolefrom2030yards",2007
49,49,"Paul Gow",70,NA,764.167,85,146,"ProximitytoHolefrom2030yards",2007
49,49,"Doug LaBelle II",104,NA,1219.583,135,34,"ProximitytoHolefrom2030yards",2007
49,49,"Justin Leonard",95,NA,786.333,87,39,"ProximitytoHolefrom2030yards",2007
49,49,"Pat Perez",84,NA,959.917,107,168,"ProximitytoHolefrom2030yards",2007
49,49,"David Toms",80,NA,719.833,80,66,"ProximitytoHolefrom2030yards",2007
58,58,"Brian Bateman",55,NA,552,61,83,"ProximitytoHolefrom2030yards",2007
58,58,"Todd Hamilton",76,NA,709.917,78,189,"ProximitytoHolefrom2030yards",2007
58,58,"Bob Heintz",85,NA,834,92,79,"ProximitytoHolefrom2030yards",2007
58,58,"Billy Mayfair",98,NA,869.25,96,74,"ProximitytoHolefrom2030yards",2007
62,62,"Jason Bohn",57,NA,651.25,71,143,"ProximitytoHolefrom2030yards",2007
62,62,"Nathan Green",103,NA,1275.417,139,22,"ProximitytoHolefrom2030yards",2007
62,62,"Jarrod Lyle",77,NA,837.333,91,81,"ProximitytoHolefrom2030yards",2007
62,62,"Joe Ogilvie",102,NA,1324,144,104,"ProximitytoHolefrom2030yards",2007
66,66,"Daniel Chopra",106,NA,1295.917,140,31,"ProximitytoHolefrom2030yards",2007
66,66,"Stewart Cink",91,NA,933.083,101,107,"ProximitytoHolefrom2030yards",2007
66,66,"Scott Gutschewski",67,NA,875.333,95,171,"ProximitytoHolefrom2030yards",2007
66,66,"Charles Howell III",89,NA,957.833,104,133,"ProximitytoHolefrom2030yards",2007
66,66,"Anthony Kim",93,NA,1159.75,125,79,"ProximitytoHolefrom2030yards",2007
66,66,"Sean OHair",98,NA,1009.667,109,36,"ProximitytoHolefrom2030yards",2007
66,66,"Jason Schultz",63,NA,785.083,85,43,"ProximitytoHolefrom2030yards",2007
66,66,"Jeff Sluman",60,NA,507.917,55,187,"ProximitytoHolefrom2030yards",2007
66,66,"Kevin Sutherland",85,NA,1113.167,120,101,"ProximitytoHolefrom2030yards",2007
75,75,"Chris DiMarco",79,NA,841.25,90,156,"ProximitytoHolefrom2030yards",2007
75,75,"Kent Jones",97,NA,1329.333,143,129,"ProximitytoHolefrom2030yards",2007
75,75,"Nick OHern",72,NA,796.25,85,120,"ProximitytoHolefrom2030yards",2007
75,75,"Brandt Snedeker",105,NA,1049.75,112,17,"ProximitytoHolefrom2030yards",2007
75,75,"Nick Watney",87,NA,1027.5,110,91,"ProximitytoHolefrom2030yards",2007
80,80,"Robert Allenby",90,NA,826.917,88,163,"ProximitytoHolefrom2030yards",2007
80,80,"Eric Axley",107,NA,1323.75,141,139,"ProximitytoHolefrom2030yards",2007
80,80,"Bubba Dickerson",51,NA,810.583,86,178,"ProximitytoHolefrom2030yards",2007
80,80,"Troy Matteson",87,NA,1129,120,121,"ProximitytoHolefrom2030yards",2007
80,80,"Charlie Wi",90,NA,1172.5,124,54,"ProximitytoHolefrom2030yards",2007
85,85,"Mark Brooks",53,NA,540.167,57,33,"ProximitytoHolefrom2030yards",2007
85,85,"Alex Cejka",80,NA,1039.5,109,11,"ProximitytoHolefrom2030yards",2007
85,85,"KJ Choi",87,NA,1013,107,9,"ProximitytoHolefrom2030yards",2007
88,88,"Rich Barcelo",80,NA,989.417,103,130,"ProximitytoHolefrom2030yards",2007
88,88,"Parker McLachlin",83,NA,1422.25,149,56,"ProximitytoHolefrom2030yards",2007
88,88,"Kenny Perry",83,NA,811.5,85,58,"ProximitytoHolefrom2030yards",2007
88,88,"Vijay Singh",102,NA,1172.5,122,61,"ProximitytoHolefrom2030yards",2007
88,88,"Dean Wilson",92,NA,1162.167,121,52,"ProximitytoHolefrom2030yards",2007
93,93,"Mark Hensby",81,NA,1102.5,114,85,"ProximitytoHolefrom2030yards",2007
93,93,"Frank Lickliter II",95,NA,1097,113,143,"ProximitytoHolefrom2030yards",2007
93,93,"Peter Lonard",85,NA,1285.833,133,42,"ProximitytoHolefrom2030yards",2007
93,93,"Steve Marino",106,NA,1158.833,120,55,"ProximitytoHolefrom2030yards",2007
93,93,"Rory Sabbatini",81,NA,1030.083,107,2,"ProximitytoHolefrom2030yards",2007
93,93,"Chris Stroud",66,NA,857.333,89,124,"ProximitytoHolefrom2030yards",2007
99,99,"Aaron Baddeley",83,NA,1033,106,25,"ProximitytoHolefrom2030yards",2007
99,99,"Craig Barlow",52,NA,458.583,47,110,"ProximitytoHolefrom2030yards",2007
99,99,"Jose Coceres",50,NA,497.583,51,6,"ProximitytoHolefrom2030yards",2007
99,99,"Davis Love III",66,NA,597.083,61,174,"ProximitytoHolefrom2030yards",2007
99,99,"Ryan Moore",92,NA,937.417,96,87,"ProximitytoHolefrom2030yards",2007
104,104,"Michael Allen",74,NA,799.583,81,153,"ProximitytoHolefrom2030yards",2007
104,104,"Stephen Ames",81,NA,696.583,71,68,"ProximitytoHolefrom2030yards",2007
104,104,"Stuart Appleby",74,NA,809,82,71,"ProximitytoHolefrom2030yards",2007
104,104,"Ryan Armour",107,NA,1364.417,139,152,"ProximitytoHolefrom2030yards",2007
104,104,"Woody Austin",95,NA,1221,124,24,"ProximitytoHolefrom2030yards",2007
104,104,"Jason Dufner",100,NA,1441.167,146,127,"ProximitytoHolefrom2030yards",2007
104,104,"Jose Maria Olazabal",52,NA,725.917,74,140,"ProximitytoHolefrom2030yards",2007
104,104,"Michael Putnam",96,NA,1329.75,135,194,"ProximitytoHolefrom2030yards",2007
104,104,"Bo Van Pelt",104,NA,1398.667,142,35,"ProximitytoHolefrom2030yards",2007
104,104,"Camilo Villegas",82,NA,1019.5,104,98,"ProximitytoHolefrom2030yards",2007
114,114,"Steve Allan",63,NA,968.25,98,138,"ProximitytoHolefrom2030yards",2007
114,114,"Billy Andrade",88,NA,952.833,96,177,"ProximitytoHolefrom2030yards",2007
114,114,"Lucas Glover",98,NA,1214.75,123,66,"ProximitytoHolefrom2030yards",2007
114,114,"John Rollins",102,NA,1432.667,144,56,"ProximitytoHolefrom2030yards",2007
114,114,"John Senden",97,NA,973.417,98,112,"ProximitytoHolefrom2030yards",2007
119,119,"David Branshaw",83,NA,1081.75,108,173,"ProximitytoHolefrom2030yards",2007
119,119,"JB Holmes",71,NA,1234.833,124,182,"ProximitytoHolefrom2030yards",2007
119,119,"Shaun Micheel",91,NA,939.417,94,100,"ProximitytoHolefrom2030yards",2007
119,119,"Jeff Overton",60,NA,850.25,85,7,"ProximitytoHolefrom2030yards",2007
119,119,"Jesper Parnevik",88,NA,1148.917,115,103,"ProximitytoHolefrom2030yards",2007
124,124,"Briny Baird",115,NA,1297.667,129,45,"ProximitytoHolefrom2030yards",2007
124,124,"Rich Beem",89,NA,1042.833,103,170,"ProximitytoHolefrom2030yards",2007
124,124,"Bart Bryant",87,NA,1005.583,100,59,"ProximitytoHolefrom2030yards",2007
124,124,"Richard Johnson",93,NA,1343.167,133,118,"ProximitytoHolefrom2030yards",2007
124,124,"Daisuke Maruyama",86,NA,991.833,98,149,"ProximitytoHolefrom2030yards",2007
129,129,"Paul Goydos",60,NA,783.167,77,98,"ProximitytoHolefrom2030yards",2007
129,129,"Tom Johnson",74,NA,887.083,87,157,"ProximitytoHolefrom2030yards",2007
129,129,"Craig Kanada",109,NA,1356.25,133,48,"ProximitytoHolefrom2030yards",2007
129,129,"Will Ma Kenzie",100,NA,1330.917,131,128,"ProximitytoHolefrom2030yards",2007
129,129,"George McNeill",95,NA,1186.5,117,74,"ProximitytoHolefrom2030yards",2007
134,134,"John Daly",59,NA,952.667,93,195,"ProximitytoHolefrom2030yards",2007
134,134,"Brendon de Jonge",76,NA,1210.583,118,192,"ProximitytoHolefrom2030yards",2007
134,134,"Joe Durant",88,NA,995.667,97,172,"ProximitytoHolefrom2030yards",2007
134,134,"Charley Hoffman",97,NA,1311.417,128,175,"ProximitytoHolefrom2030yards",2007
134,134,"Kirk Triplett",77,NA,985.417,96,86,"ProximitytoHolefrom2030yards",2007
139,139,"Cameron Beckman",96,NA,1379,133,132,"ProximitytoHolefrom2030yards",2007
139,139,"Bill Haas",93,NA,1382,134,88,"ProximitytoHolefrom2030yards",2007
139,139,"Rocco Mediate",72,NA,942,91,142,"ProximitytoHolefrom2030yards",2007
139,139,"Joey Sindelar",75,NA,886.75,86,164,"ProximitytoHolefrom2030yards",2007
139,139,"Bob Tway",103,NA,1495.5,145,106,"ProximitytoHolefrom2030yards",2007
144,144,"Jeff Brehaut",59,NA,741.833,71,95,"ProximitytoHolefrom2030yards",2007
144,144,"Glen Day",85,NA,1049.25,101,62,"ProximitytoHolefrom2030yards",2007
144,144,"JJ Henry",86,NA,1106.667,106,184,"ProximitytoHolefrom2030yards",2007
144,144,"Tripp Isenhour",86,NA,1316,126,109,"ProximitytoHolefrom2030yards",2007
144,144,"Stephen Leaney",82,NA,1033.5,99,50,"ProximitytoHolefrom2030yards",2007
144,144,"Tag Ridings",52,NA,727.5,70,94,"ProximitytoHolefrom2030yards",2007
144,144,"Michael Sim",52,NA,654,63,8,"ProximitytoHolefrom2030yards",2007
144,144,"Bubba Watson",80,NA,1002.667,96,113,"ProximitytoHolefrom2030yards",2007
152,152,"Chad Campbell",96,NA,1073.417,102,188,"ProximitytoHolefrom2030yards",2007
152,152,"Matt Hendrix",63,NA,1080.583,103,193,"ProximitytoHolefrom2030yards",2007
154,154,"Tim Clark",66,NA,613.333,58,4,"ProximitytoHolefrom2030yards",2007
154,154,"Gavin Coles",87,NA,940.25,89,10,"ProximitytoHolefrom2030yards",2007
156,156,"JP Hayes",89,NA,1117.833,105,60,"ProximitytoHolefrom2030yards",2007
156,156,"Freddie Jacobson",70,NA,853.333,80,96,"ProximitytoHolefrom2030yards",2007
156,156,"DJ Trahan",99,NA,1361.333,128,63,"ProximitytoHolefrom2030yards",2007
156,156,"Jay Williamson",50,NA,523.667,49,89,"ProximitytoHolefrom2030yards",2007
160,160,"DJ Brigman",67,NA,921.25,86,185,"ProximitytoHolefrom2030yards",2007
160,160,"Ben Curtis",80,NA,1225.25,114,176,"ProximitytoHolefrom2030yards",2007
160,160,"Robert Garrigus",95,NA,1372.25,128,183,"ProximitytoHolefrom2030yards",2007
160,160,"Jeff Gove",103,NA,1285.917,120,151,"ProximitytoHolefrom2030yards",2007
160,160,"Tom Lehman",62,NA,699.167,65,160,"ProximitytoHolefrom2030yards",2007
160,160,"Greg Owen",81,NA,999.5,93,181,"ProximitytoHolefrom2030yards",2007
160,160,"Jeff Quinney",95,NA,1074.5,100,146,"ProximitytoHolefrom2030yards",2007
160,160,"Steve Wheatcroft",73,NA,1086.417,101,148,"ProximitytoHolefrom2030yards",2007
168,168,"Anders Hansen",55,NA,465.333,43,137,"ProximitytoHolefrom2030yards",2007
168,168,"John Merrick",92,NA,1166.75,108,150,"ProximitytoHolefrom2030yards",2007
168,168,"Bryce Molder",56,NA,912.917,84,134,"ProximitytoHolefrom2030yards",2007
171,171,"Ken Duke",112,NA,1300.25,119,23,"ProximitytoHolefrom2030yards",2007
171,171,"Johnson Wagner",97,NA,1313.167,120,169,"ProximitytoHolefrom2030yards",2007
171,171,"Boo Weekley",101,NA,1112.583,102,108,"ProximitytoHolefrom2030yards",2007
174,174,"Harrison Frazar",88,NA,1307.417,119,165,"ProximitytoHolefrom2030yards",2007
174,174,"Dicky Pride",71,NA,1032.5,94,26,"ProximitytoHolefrom2030yards",2007
174,174,"Henrik Stenson",52,NA,626.167,57,167,"ProximitytoHolefrom2030yards",2007
174,174,"Jaco Van Zyl",51,NA,671.917,61,77,"ProximitytoHolefrom2030yards",2007
178,178,"Mathias Gronberg",95,NA,1571,142,122,"ProximitytoHolefrom2030yards",2007
179,179,"Tommy Armour III",81,NA,986.083,88,131,"ProximitytoHolefrom2030yards",2007
179,179,"Retief Goosen",50,NA,637.333,57,154,"ProximitytoHolefrom2030yards",2007
181,181,"Ryan Palmer",91,NA,1371.833,122,135,"ProximitytoHolefrom2030yards",2007
181,181,"Kyle Reifers",71,NA,1180.333,105,165,"ProximitytoHolefrom2030yards",2007
183,183,"Robert Gamez",88,NA,1028.75,91,191,"ProximitytoHolefrom2030yards",2007
183,183,"Brett Quigley",79,NA,1053.917,93,190,"ProximitytoHolefrom2030yards",2007
185,185,"Trevor Immelman",74,NA,732.583,64,123,"ProximitytoHolefrom2030yards",2007
185,185,"Craig Lile",77,NA,1296.917,114,38,"ProximitytoHolefrom2030yards",2007
185,185,"Duffy Waldorf",69,NA,947.583,83,159,"ProximitytoHolefrom2030yards",2007
188,188,"Jason Gore",86,NA,1498.833,129,72,"ProximitytoHolefrom2030yards",2007
188,188,"Jeff Maggert",79,NA,1183.75,102,118,"ProximitytoHolefrom2030yards",2007
190,190,"Hunter Mahan",91,NA,1201.667,103,145,"ProximitytoHolefrom2030yards",2007
190,190,"Jim Rutledge",59,NA,675.083,58,114,"ProximitytoHolefrom2030yards",2007
192,192,"Steve Lowery",74,NA,1218,103,125,"ProximitytoHolefrom2030yards",2007
193,193,"Kevin Stadler",95,NA,1375.25,115,186,"ProximitytoHolefrom2030yards",2007
193,193,"Chris Tidland",59,NA,887.333,74,126,"ProximitytoHolefrom2030yards",2007
195,195,"Brett Wetterich",88,NA,1198.417,98,196,"ProximitytoHolefrom2030yards",2007
196,196,"Chris Couch",76,NA,1245.333,98,162,"ProximitytoHolefrom2030yards",2007
