"LatePar4ScoringAverage_RANKTHISWEEK_2005","LatePar4ScoringAverage_RANKLASTWEEK_2005","LatePar4ScoringAverage_PLAYERNAME_2005","LatePar4ScoringAverage_ROUNDS_2005","LatePar4ScoringAverage_AVG_2005","LatePar4ScoringAverage_TOTALSTROKES_2005","LatePar4ScoringAverage_TOTALHOLES_2005","stat_name","year"
48,48,"Robert Allenby",95,4.04,1887,467,"LatePar4ScoringAverage",2005
48,48,"Aaron Baddeley",84,4.04,1779,440,"LatePar4ScoringAverage",2005
48,48,"Jason Bohn",91,4.04,2214,548,"LatePar4ScoringAverage",2005
48,48,"Tim Clark",92,4.04,2047,507,"LatePar4ScoringAverage",2005
48,48,"Gavin Coles",70,4.04,1379,341,"LatePar4ScoringAverage",2005
48,48,"Fred Couples",72,4.04,1350,334,"LatePar4ScoringAverage",2005
48,48,"Chris DiMarco",83,4.04,1822,451,"LatePar4ScoringAverage",2005
48,48,"Todd Fischer",99,4.04,2030,503,"LatePar4ScoringAverage",2005
48,48,"Harrison Frazar",105,4.04,2289,566,"LatePar4ScoringAverage",2005
48,48,"Brian Gay",101,4.04,2139,529,"LatePar4ScoringAverage",2005
48,48,"Freddie Jacobson",72,4.04,1899,470,"LatePar4ScoringAverage",2005
48,48,"JL Lewis",98,4.04,2006,496,"LatePar4ScoringAverage",2005
48,48,"Arron Oberholser",65,4.04,1574,390,"LatePar4ScoringAverage",2005
48,48,"Brenden Pappas",51,4.04,991,245,"LatePar4ScoringAverage",2005
48,48,"Joey Snyder III",102,4.04,1909,473,"LatePar4ScoringAverage",2005
48,48,"Hidemichi Tanaka",106,4.04,1921,475,"LatePar4ScoringAverage",2005
48,48,"Roland Thatcher",75,4.04,1601,396,"LatePar4ScoringAverage",2005
48,48,"Mario Tiziani",67,4.04,1196,296,"LatePar4ScoringAverage",2005
48,48,"David Toms",87,4.04,1953,483,"LatePar4ScoringAverage",2005
48,48,"Kirk Triplett",55,4.04,1247,309,"LatePar4ScoringAverage",2005
70,70,"Cameron Beckman",96,4.05,1888,466,"LatePar4ScoringAverage",2005
70,70,"Glen Day",80,4.05,1603,396,"LatePar4ScoringAverage",2005
70,70,"Jerry Kelly",101,4.05,2207,545,"LatePar4ScoringAverage",2005
70,70,"Justin Leonard",78,4.05,1967,486,"LatePar4ScoringAverage",2005
70,70,"Shigeki Maruyama",99,4.05,2238,552,"LatePar4ScoringAverage",2005
70,70,"Tim Petrovic",97,4.05,2011,496,"LatePar4ScoringAverage",2005
70,70,"Ted Purdy",122,4.05,2594,641,"LatePar4ScoringAverage",2005
70,70,"Tag Ridings",93,4.05,1995,492,"LatePar4ScoringAverage",2005
70,70,"John Senden",101,4.05,1869,461,"LatePar4ScoringAverage",2005
70,70,"Jeff Sluman",94,4.05,1917,473,"LatePar4ScoringAverage",2005
80,80,"Stuart Appleby",84,4.06,2212,545,"LatePar4ScoringAverage",2005
80,80,"Tommy Armour III",103,4.06,1920,473,"LatePar4ScoringAverage",2005
80,80,"Doug Barron",70,4.06,1448,357,"LatePar4ScoringAverage",2005
80,80,"Bart Bryant",91,4.06,2118,522,"LatePar4ScoringAverage",2005
80,80,"Steve Elkington",67,4.06,1441,355,"LatePar4ScoringAverage",2005
80,80,"Brad Faxon",75,4.06,1587,391,"LatePar4ScoringAverage",2005
80,80,"Brent Geiberger",61,4.06,1306,322,"LatePar4ScoringAverage",2005
80,80,"Tom Gillis",77,4.06,1572,387,"LatePar4ScoringAverage",2005
80,80,"John Huston",90,4.06,1864,459,"LatePar4ScoringAverage",2005
80,80,"Ryuji Imada",78,4.06,1596,393,"LatePar4ScoringAverage",2005
80,80,"Neal Lancaster",95,4.06,1781,439,"LatePar4ScoringAverage",2005
80,80,"Peter Lonard",85,4.06,1933,476,"LatePar4ScoringAverage",2005
80,80,"Davis Love III",80,4.06,1878,462,"LatePar4ScoringAverage",2005
80,80,"Hunter Mahan",103,4.06,2016,496,"LatePar4ScoringAverage",2005
80,80,"Tom Pernice Jr",111,4.06,2144,528,"LatePar4ScoringAverage",2005
80,80,"Carl Pettersson",109,4.06,2246,553,"LatePar4ScoringAverage",2005
80,80,"Loren Roberts",54,4.06,1267,312,"LatePar4ScoringAverage",2005
80,80,"Kevin Sutherland",89,4.06,1770,436,"LatePar4ScoringAverage",2005
80,80,"Tjaart van der Walt",56,4.06,1024,252,"LatePar4ScoringAverage",2005
80,80,"Nick Watney",91,4.06,1874,462,"LatePar4ScoringAverage",2005
100,100,"Chris Anderson",66,4.07,1400,344,"LatePar4ScoringAverage",2005
100,100,"Billy Andrade",83,4.07,1842,453,"LatePar4ScoringAverage",2005
100,100,"Chad Campbell",95,4.07,2006,493,"LatePar4ScoringAverage",2005
100,100,"Daniel Chopra",108,4.07,2001,492,"LatePar4ScoringAverage",2005
100,100,"Jose Coceres",56,4.07,1253,308,"LatePar4ScoringAverage",2005
100,100,"Dudley Hart",84,4.07,2003,492,"LatePar4ScoringAverage",2005
100,100,"JP Hayes",63,4.07,1381,339,"LatePar4ScoringAverage",2005
100,100,"Lee Janzen",75,4.07,1274,313,"LatePar4ScoringAverage",2005
100,100,"Brendan Jones",81,4.07,1605,394,"LatePar4ScoringAverage",2005
100,100,"Bernhard Langer",67,4.07,1567,385,"LatePar4ScoringAverage",2005
100,100,"Stephen Leaney",89,4.07,1866,458,"LatePar4ScoringAverage",2005
100,100,"Kevin Na",88,4.07,2045,502,"LatePar4ScoringAverage",2005
100,100,"Joe Ogilvie",103,4.07,2017,495,"LatePar4ScoringAverage",2005
100,100,"Greg Owen",84,4.07,1983,487,"LatePar4ScoringAverage",2005
100,100,"Ryan Palmer",101,4.07,1912,470,"LatePar4ScoringAverage",2005
100,100,"Corey Pavin",77,4.07,1686,414,"LatePar4ScoringAverage",2005
100,100,"Pat Perez",89,4.07,2123,521,"LatePar4ScoringAverage",2005
100,100,"Brett Quigley",96,4.07,2005,493,"LatePar4ScoringAverage",2005
100,100,"Justin Rose",99,4.07,2110,519,"LatePar4ScoringAverage",2005
100,100,"Bo Van Pelt",112,4.07,2332,573,"LatePar4ScoringAverage",2005
100,100,"Duffy Waldorf",86,4.07,1651,406,"LatePar4ScoringAverage",2005
100,100,"Dean Wilson",86,4.07,2056,505,"LatePar4ScoringAverage",2005
122,122,"Stephen Ames",82,4.08,1526,374,"LatePar4ScoringAverage",2005
122,122,"Mark Calcavecchia",92,4.08,1696,416,"LatePar4ScoringAverage",2005
122,122,"Ben Curtis",65,4.08,1557,382,"LatePar4ScoringAverage",2005
122,122,"Carlos Franco",78,4.08,1672,410,"LatePar4ScoringAverage",2005
122,122,"Fred Funk",102,4.08,2015,494,"LatePar4ScoringAverage",2005
122,122,"Robert Gamez",91,4.08,1765,433,"LatePar4ScoringAverage",2005
122,122,"Paul Gow",78,4.08,1390,341,"LatePar4ScoringAverage",2005
122,122,"Charles Howell III",95,4.08,2034,498,"LatePar4ScoringAverage",2005
122,122,"Matt Kuchar",60,4.08,1391,341,"LatePar4ScoringAverage",2005
122,122,"Scott McCarron",78,4.08,1529,375,"LatePar4ScoringAverage",2005
122,122,"Larry Mize",54,4.08,980,240,"LatePar4ScoringAverage",2005
122,122,"Jesper Parnevik",84,4.08,1679,412,"LatePar4ScoringAverage",2005
122,122,"DA Points",94,4.08,1887,462,"LatePar4ScoringAverage",2005
122,122,"Ian Poulter",62,4.08,1123,275,"LatePar4ScoringAverage",2005
122,122,"Chris Riley",67,4.08,1327,325,"LatePar4ScoringAverage",2005
122,122,"John Rollins",97,4.08,2039,500,"LatePar4ScoringAverage",2005
122,122,"Chris Smith",93,4.08,2151,527,"LatePar4ScoringAverage",2005
122,122,"Kevin Stadler",96,4.08,1865,457,"LatePar4ScoringAverage",2005
140,140,"Woody Austin",100,4.09,2157,527,"LatePar4ScoringAverage",2005
140,140,"Craig Barlow",81,4.09,1578,386,"LatePar4ScoringAverage",2005
140,140,"Mark Brooks",72,4.09,1305,319,"LatePar4ScoringAverage",2005
140,140,"Robert Damron",89,4.09,1692,414,"LatePar4ScoringAverage",2005
140,140,"Luke Donald",67,4.09,1488,364,"LatePar4ScoringAverage",2005
140,140,"James Driscoll",73,4.09,1476,361,"LatePar4ScoringAverage",2005
140,140,"Mathias Gronberg",60,4.09,1344,329,"LatePar4ScoringAverage",2005
140,140,"Jay Haas",54,4.09,1116,273,"LatePar4ScoringAverage",2005
140,140,"Todd Hamilton",94,4.09,1898,464,"LatePar4ScoringAverage",2005
140,140,"Padraig Harrington",50,4.09,1080,264,"LatePar4ScoringAverage",2005
140,140,"Kent Jones",99,4.09,1900,464,"LatePar4ScoringAverage",2005
140,140,"Frank Lickliter II",100,4.09,1953,477,"LatePar4ScoringAverage",2005
140,140,"Steve Lowery",100,4.09,2005,490,"LatePar4ScoringAverage",2005
140,140,"Rocco Mediate",73,4.09,1435,351,"LatePar4ScoringAverage",2005
140,140,"Patrick Sheehan",114,4.09,2117,517,"LatePar4ScoringAverage",2005
140,140,"DJ Trahan",81,4.09,1696,415,"LatePar4ScoringAverage",2005
156,156,"Briny Baird",98,4.1,1958,478,"LatePar4ScoringAverage",2005
156,156,"Tom Byrum",83,4.1,1732,422,"LatePar4ScoringAverage",2005
156,156,"Jim Carter",62,4.1,1190,290,"LatePar4ScoringAverage",2005
156,156,"Jeff Hart",63,4.1,1286,314,"LatePar4ScoringAverage",2005
156,156,"Hank Kuehne",84,4.1,1690,412,"LatePar4ScoringAverage",2005
156,156,"Will Ma Kenzie",75,4.1,1422,347,"LatePar4ScoringAverage",2005
156,156,"Adam Scott",72,4.1,1733,423,"LatePar4ScoringAverage",2005
156,156,"Jay Williamson",53,4.1,1107,270,"LatePar4ScoringAverage",2005
164,164,"Paul Azinger",66,4.11,1233,300,"LatePar4ScoringAverage",2005
164,164,"Justin Bolli",65,4.11,1179,287,"LatePar4ScoringAverage",2005
164,164,"John Cook",72,4.11,1429,348,"LatePar4ScoringAverage",2005
164,164,"Bill Glasson",54,4.11,1010,246,"LatePar4ScoringAverage",2005
164,164,"Hunter Haas",83,4.11,1650,401,"LatePar4ScoringAverage",2005
164,164,"Mark Hensby",70,4.11,1476,359,"LatePar4ScoringAverage",2005
164,164,"Glen Hnatiuk",59,4.11,1041,253,"LatePar4ScoringAverage",2005
164,164,"Bradley Hughes",52,4.11,999,243,"LatePar4ScoringAverage",2005
164,164,"Shaun Micheel",81,4.11,1869,455,"LatePar4ScoringAverage",2005
164,164,"Mark OMeara",66,4.11,1332,324,"LatePar4ScoringAverage",2005
164,164,"Rory Sabbatini",81,4.11,1771,431,"LatePar4ScoringAverage",2005
175,175,"Brian Bateman",98,4.12,1902,462,"LatePar4ScoringAverage",2005
175,175,"John Elliott",58,4.12,1099,267,"LatePar4ScoringAverage",2005
175,175,"Franklin Langham",91,4.12,1836,446,"LatePar4ScoringAverage",2005
175,175,"Rob Rashell",65,4.12,1268,308,"LatePar4ScoringAverage",2005
179,179,"DJ Brigman",76,4.13,1329,322,"LatePar4ScoringAverage",2005
179,179,"Alex Cejka",84,4.13,1681,407,"LatePar4ScoringAverage",2005
179,179,"Paul Claxton",79,4.13,1626,394,"LatePar4ScoringAverage",2005
179,179,"Bob Heintz",67,4.13,1525,369,"LatePar4ScoringAverage",2005
179,179,"Skip Kendall",80,4.13,1527,370,"LatePar4ScoringAverage",2005
179,179,"Andrew Magee",82,4.13,1712,415,"LatePar4ScoringAverage",2005
179,179,"Len Mattiace",86,4.13,1749,423,"LatePar4ScoringAverage",2005
179,179,"Dennis Paulson",63,4.13,1082,262,"LatePar4ScoringAverage",2005
179,179,"Craig Perks",67,4.13,1447,350,"LatePar4ScoringAverage",2005
179,179,"Mike Weir",71,4.13,1396,338,"LatePar4ScoringAverage",2005
179,179,"Lee Westwood",50,4.13,1260,305,"LatePar4ScoringAverage",2005
190,190,"Steve Flesch",90,4.14,1909,461,"LatePar4ScoringAverage",2005
190,190,"Tom Lehman",69,4.14,1428,345,"LatePar4ScoringAverage",2005
190,190,"Thomas Levet",54,4.14,1133,274,"LatePar4ScoringAverage",2005
193,193,"Danny Briggs",70,4.15,1566,377,"LatePar4ScoringAverage",2005
193,193,"Matt Davidson",53,4.15,1041,251,"LatePar4ScoringAverage",2005
193,193,"Steve Jones",56,4.15,1224,295,"LatePar4ScoringAverage",2005
193,193,"Michael Long",72,4.15,1464,353,"LatePar4ScoringAverage",2005
193,193,"Hideto Tanihara",50,4.15,875,211,"LatePar4ScoringAverage",2005
193,193,"Charlie Wi",67,4.15,1332,321,"LatePar4ScoringAverage",2005
199,199,"Rich Beem",66,4.16,1388,334,"LatePar4ScoringAverage",2005
199,199,"John Daly",78,4.16,1851,445,"LatePar4ScoringAverage",2005
199,199,"Scott Hend",75,4.16,1639,394,"LatePar4ScoringAverage",2005
202,202,"Jason Allred",75,4.17,1538,369,"LatePar4ScoringAverage",2005
