"DrivingPct300AllDrives_RANKTHISWEEK_2010","DrivingPct300AllDrives_RANKLASTWEEK_2010","DrivingPct300AllDrives_PLAYERNAME_2010","DrivingPct300AllDrives_ROUNDS_2010","DrivingPct300AllDrives_Pct_2010","DrivingPct300AllDrives_TOTALDRIVESFOR300_2010","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2010","DrivingPct300AllDrives_RELATIVETOPAR_2010","stat_name","year"
1,1,"Robert Garrigus",71,52.75,450,853,-0.118,"DrivingPct300AllDrives",2010
2,2,"John Daly",63,52.38,341,651,-0.085,"DrivingPct300AllDrives",2010
3,3,"Dustin Johnson",83,50.79,449,884,-0.176,"DrivingPct300AllDrives",2010
4,4,"JB Holmes",100,50.57,621,1228,-0.196,"DrivingPct300AllDrives",2010
5,5,"Bubba Watson",77,50.43,470,932,-0.206,"DrivingPct300AllDrives",2010
6,6,"Angel Cabrera",64,45.13,324,718,-0.173,"DrivingPct300AllDrives",2010
7,7,"Phil Mickelson",76,44.36,354,798,-0.158,"DrivingPct300AllDrives",2010
8,8,"Graham DeLaet",88,42.36,449,1060,-0.169,"DrivingPct300AllDrives",2010
9,9,"Brett Wetterich",54,41.89,310,740,-0.187,"DrivingPct300AllDrives",2010
10,10,"Rory McIlroy",54,40.36,226,560,-0.075,"DrivingPct300AllDrives",2010
11,11,"Charles Warren",64,40.1,308,768,-0.143,"DrivingPct300AllDrives",2010
12,12,"Charley Hoffman",85,39.33,422,1073,-0.185,"DrivingPct300AllDrives",2010
13,13,"Martin Flores",75,39.24,350,892,-0.077,"DrivingPct300AllDrives",2010
14,14,"DJ Trahan",92,38.48,441,1146,-0.195,"DrivingPct300AllDrives",2010
15,15,"Martin Laird",91,38.01,420,1105,-0.126,"DrivingPct300AllDrives",2010
16,16,"Jason Day",82,37.78,374,990,-0.166,"DrivingPct300AllDrives",2010
16,16,"Nick Watney",91,37.78,365,966,-0.214,"DrivingPct300AllDrives",2010
18,18,"Jeff Overton",89,37.34,370,991,-0.178,"DrivingPct300AllDrives",2010
19,19,"Aaron Baddeley",94,36.82,451,1225,-0.166,"DrivingPct300AllDrives",2010
20,20,"Troy Matteson",84,36.2,396,1094,-0.083,"DrivingPct300AllDrives",2010
21,21,"Alex Prugh",88,35.28,393,1114,-0.13,"DrivingPct300AllDrives",2010
22,22,"Scott Piercy",88,34.57,391,1131,-0.217,"DrivingPct300AllDrives",2010
23,23,"Garth Mulroy",53,33.85,198,585,-0.232,"DrivingPct300AllDrives",2010
24,24,"Daniel Chopra",74,33.58,312,929,-0.163,"DrivingPct300AllDrives",2010
25,25,"Ryan Palmer",84,33.5,331,988,-0.157,"DrivingPct300AllDrives",2010
26,26,"Andres Romero",73,33.33,335,1005,-0.188,"DrivingPct300AllDrives",2010
27,27,"Davis Love III",79,33.01,305,924,-0.161,"DrivingPct300AllDrives",2010
28,28,"Marc Leishman",87,31.25,315,1008,-0.184,"DrivingPct300AllDrives",2010
29,29,"John Rollins",81,31.21,328,1051,-0.128,"DrivingPct300AllDrives",2010
30,30,"Derek Lamely",81,31.12,277,890,-0.116,"DrivingPct300AllDrives",2010
31,31,"Josh Teater",101,30.86,395,1280,-0.165,"DrivingPct300AllDrives",2010
32,32,"Paul Casey",64,30.58,189,618,-0.212,"DrivingPct300AllDrives",2010
33,33,"Lucas Glover",75,30.39,251,826,-0.147,"DrivingPct300AllDrives",2010
34,34,"Jarrod Lyle",54,30.37,195,642,-0.169,"DrivingPct300AllDrives",2010
35,35,"Vijay Singh",75,30.08,240,798,-0.196,"DrivingPct300AllDrives",2010
36,36,"Cameron Tringale",55,29.94,188,628,-0.165,"DrivingPct300AllDrives",2010
37,37,"Bo Van Pelt",104,29.85,363,1216,-0.196,"DrivingPct300AllDrives",2010
38,38,"Roger Tambellini",77,29.81,257,862,-0.125,"DrivingPct300AllDrives",2010
39,39,"Matt Bettencourt",91,29.32,285,972,-0.193,"DrivingPct300AllDrives",2010
40,40,"Charles Howell III",103,29.2,365,1250,-0.214,"DrivingPct300AllDrives",2010
41,41,"Retief Goosen",75,28.59,211,738,-0.209,"DrivingPct300AllDrives",2010
42,42,"Mathias Gronberg",61,28.08,196,698,-0.168,"DrivingPct300AllDrives",2010
43,43,"Hunter Mahan",85,27.84,260,934,-0.242,"DrivingPct300AllDrives",2010
44,44,"Matt Every",60,27.72,196,707,-0.143,"DrivingPct300AllDrives",2010
45,45,"Rory Sabbatini",79,27.66,260,940,-0.215,"DrivingPct300AllDrives",2010
46,46,"Chris Couch",66,27.58,227,823,-0.216,"DrivingPct300AllDrives",2010
47,47,"James Driscoll",78,27.38,282,1030,-0.23,"DrivingPct300AllDrives",2010
48,48,"Rickie Fowler",98,27.31,316,1157,-0.139,"DrivingPct300AllDrives",2010
49,49,"Adam Scott",70,27.21,197,724,-0.218,"DrivingPct300AllDrives",2010
50,50,"Bill Lunde",79,27.2,253,930,-0.182,"DrivingPct300AllDrives",2010
