"ProximitytoHoleARG_RANKTHISWEEK_2005","ProximitytoHoleARG_RANKLASTWEEK_2005","ProximitytoHoleARG_PLAYERNAME_2005","ProximitytoHoleARG_ROUNDS_2005","ProximitytoHoleARG_AVGDTP_2005","ProximitytoHoleARG_TOTALDISTANCEFEET_2005","ProximitytoHoleARG_OFSHOTS_2005","ProximitytoHoleARG_SCRAMBLINGRANK_2005","stat_name","year"
17,17,"Chris Riley",67,NA,2435.083,347,83,"ProximitytoHoleARG",2005
17,17,"Omar Uresti",84,NA,3416.167,489,47,"ProximitytoHoleARG",2005
17,17,"Charlie Wi",67,NA,3403.333,484,36,"ProximitytoHoleARG",2005
25,25,"Corey Pavin",77,NA,3042.25,431,4,"ProximitytoHoleARG",2005
25,25,"Phillip Price",77,NA,3022.083,428,22,"ProximitytoHoleARG",2005
27,27,"Doug Barron",70,NA,3158.667,442,52,"ProximitytoHoleARG",2005
27,27,"Tim Clark",92,NA,3285,461,86,"ProximitytoHoleARG",2005
27,27,"Jose Coceres",56,NA,2992.417,416,18,"ProximitytoHoleARG",2005
27,27,"Sergio Garcia",73,NA,2359.75,328,56,"ProximitytoHoleARG",2005
27,27,"Paul Gow",78,NA,3781.583,528,75,"ProximitytoHoleARG",2005
27,27,"Matt Kuchar",60,NA,2838.5,395,26,"ProximitytoHoleARG",2005
27,27,"Justin Leonard",78,NA,2622.75,368,64,"ProximitytoHoleARG",2005
27,27,"Brett Quigley",96,NA,4267.917,597,28,"ProximitytoHoleARG",2005
27,27,"Heath Slocum",103,NA,4086.25,568,40,"ProximitytoHoleARG",2005
27,27,"Darron Stiles",78,NA,3308.333,460,30,"ProximitytoHoleARG",2005
27,27,"David Toms",87,NA,2885,401,118,"ProximitytoHoleARG",2005
27,27,"Mark Wilson",74,NA,3022.25,421,36,"ProximitytoHoleARG",2005
39,39,"Todd Hamilton",94,NA,3779.25,519,181,"ProximitytoHoleARG",2005
39,39,"Richard Johnson",50,NA,2154.667,297,21,"ProximitytoHoleARG",2005
39,39,"Phil Mickelson",81,NA,2625.5,364,9,"ProximitytoHoleARG",2005
39,39,"Kevin Na",88,NA,4538.833,625,13,"ProximitytoHoleARG",2005
39,39,"Carl Pettersson",109,NA,4670,646,25,"ProximitytoHoleARG",2005
39,39,"Vijay Singh",111,NA,4475.25,619,2,"ProximitytoHoleARG",2005
45,45,"Jonathan Byrd",103,NA,4830.5,658,99,"ProximitytoHoleARG",2005
45,45,"KJ Choi",78,NA,2791.083,379,89,"ProximitytoHoleARG",2005
45,45,"Todd Fischer",99,NA,4873.167,661,82,"ProximitytoHoleARG",2005
45,45,"Carlos Franco",78,NA,3361.5,461,39,"ProximitytoHoleARG",2005
45,45,"JP Hayes",63,NA,2670,365,55,"ProximitytoHoleARG",2005
45,45,"Brendan Jones",81,NA,3513.75,478,78,"ProximitytoHoleARG",2005
45,45,"Tom Lehman",69,NA,2487.167,338,121,"ProximitytoHoleARG",2005
45,45,"Geoff Ogilvy",97,NA,3795.083,517,92,"ProximitytoHoleARG",2005
45,45,"Brenden Pappas",51,NA,2395.583,326,197,"ProximitytoHoleARG",2005
45,45,"Kenny Perry",82,NA,2740.833,373,70,"ProximitytoHoleARG",2005
45,45,"Rory Sabbatini",81,NA,3121.083,428,108,"ProximitytoHoleARG",2005
45,45,"Joey Sindelar",104,NA,4764.083,652,76,"ProximitytoHoleARG",2005
45,45,"Vaughn Taylor",99,NA,4613.167,626,98,"ProximitytoHoleARG",2005
45,45,"Kirk Triplett",55,NA,2099.75,285,50,"ProximitytoHoleARG",2005
59,59,"Paul Azinger",66,NA,3263.75,438,140,"ProximitytoHoleARG",2005
59,59,"Aaron Baddeley",84,NA,4368.667,591,72,"ProximitytoHoleARG",2005
59,59,"Jason Bohn",91,NA,4044.083,547,69,"ProximitytoHoleARG",2005
59,59,"Fred Couples",72,NA,2072.167,280,168,"ProximitytoHoleARG",2005
59,59,"Ben Crane",78,NA,3561,482,43,"ProximitytoHoleARG",2005
59,59,"Chris DiMarco",83,NA,3097.167,416,27,"ProximitytoHoleARG",2005
59,59,"Retief Goosen",71,NA,2158.583,292,131,"ProximitytoHoleARG",2005
59,59,"Dudley Hart",84,NA,3608.25,488,10,"ProximitytoHoleARG",2005
59,59,"Jonathan Kaye",77,NA,3247.25,436,132,"ProximitytoHoleARG",2005
59,59,"Greg Owen",84,NA,3731.667,504,101,"ProximitytoHoleARG",2005
59,59,"Jesper Parnevik",84,NA,3971.917,536,57,"ProximitytoHoleARG",2005
59,59,"Rob Rashell",65,NA,3177.917,427,166,"ProximitytoHoleARG",2005
59,59,"Loren Roberts",54,NA,2094,283,7,"ProximitytoHoleARG",2005
59,59,"Jeff Sluman",94,NA,4222.25,568,44,"ProximitytoHoleARG",2005
59,59,"Jay Williamson",53,NA,2551.917,343,31,"ProximitytoHoleARG",2005
74,74,"Stuart Appleby",84,NA,3159.667,422,58,"ProximitytoHoleARG",2005
74,74,"Alex Cejka",84,NA,3619.667,480,142,"ProximitytoHoleARG",2005
74,74,"Hunter Haas",83,NA,4006,532,112,"ProximitytoHoleARG",2005
74,74,"Zach Johnson",96,NA,4122.75,547,109,"ProximitytoHoleARG",2005
74,74,"Joe Ogilvie",103,NA,4552.667,610,77,"ProximitytoHoleARG",2005
74,74,"Pat Perez",89,NA,4337.417,579,12,"ProximitytoHoleARG",2005
74,74,"Bob Tway",87,NA,3124.75,416,67,"ProximitytoHoleARG",2005
81,81,"Michael Allen",90,NA,4299.25,569,147,"ProximitytoHoleARG",2005
81,81,"Tommy Armour III",103,NA,4299.25,565,113,"ProximitytoHoleARG",2005
81,81,"Cameron Beckman",96,NA,4678.583,618,122,"ProximitytoHoleARG",2005
81,81,"Rich Beem",66,NA,2599.333,341,189,"ProximitytoHoleARG",2005
81,81,"Jeff Brehaut",71,NA,2933.667,385,95,"ProximitytoHoleARG",2005
81,81,"Mark Brooks",72,NA,3588.667,475,79,"ProximitytoHoleARG",2005
81,81,"Jim Carter",62,NA,3020.667,397,135,"ProximitytoHoleARG",2005
81,81,"Paul Claxton",79,NA,3597.083,476,146,"ProximitytoHoleARG",2005
81,81,"Gavin Coles",70,NA,3451.167,455,61,"ProximitytoHoleARG",2005
81,81,"John Daly",78,NA,3349.25,444,192,"ProximitytoHoleARG",2005
81,81,"Frank Lickliter II",100,NA,4566,599,186,"ProximitytoHoleARG",2005
81,81,"Rocco Mediate",73,NA,3443.333,453,38,"ProximitytoHoleARG",2005
81,81,"Rod Pampling",89,NA,3692.167,485,134,"ProximitytoHoleARG",2005
81,81,"Hideto Tanihara",50,NA,2681.5,354,190,"ProximitytoHoleARG",2005
81,81,"Scott Verplank",87,NA,3463.583,457,111,"ProximitytoHoleARG",2005
81,81,"Dean Wilson",86,NA,4126.5,542,62,"ProximitytoHoleARG",2005
97,97,"Briny Baird",98,NA,4367.083,572,135,"ProximitytoHoleARG",2005
97,97,"Justin Bolli",65,NA,3539,460,144,"ProximitytoHoleARG",2005
97,97,"Robert Damron",89,NA,4571.917,597,93,"ProximitytoHoleARG",2005
97,97,"Dan Forsman",52,NA,2268.5,296,46,"ProximitytoHoleARG",2005
97,97,"Brian Gay",101,NA,5061,662,15,"ProximitytoHoleARG",2005
97,97,"Glen Hnatiuk",59,NA,2468.25,323,173,"ProximitytoHoleARG",2005
97,97,"Charles Howell III",95,NA,3821.583,499,68,"ProximitytoHoleARG",2005
97,97,"Steve Jones",56,NA,2621.75,342,143,"ProximitytoHoleARG",2005
97,97,"Jerry Kelly",101,NA,4064.417,531,71,"ProximitytoHoleARG",2005
97,97,"Neal Lancaster",95,NA,4648.75,608,90,"ProximitytoHoleARG",2005
97,97,"Stephen Leaney",89,NA,3754.083,492,51,"ProximitytoHoleARG",2005
97,97,"Tim Petrovic",97,NA,4392.833,574,87,"ProximitytoHoleARG",2005
97,97,"Ted Purdy",122,NA,5344.333,698,158,"ProximitytoHoleARG",2005
97,97,"Nick Watney",91,NA,4435.75,580,84,"ProximitytoHoleARG",2005
111,111,"Steve Allan",102,NA,5072.5,654,117,"ProximitytoHoleARG",2005
111,111,"Stephen Ames",82,NA,3550.167,458,35,"ProximitytoHoleARG",2005
111,111,"Chris Anderson",66,NA,3332.667,432,153,"ProximitytoHoleARG",2005
111,111,"Craig Barlow",81,NA,3128.333,405,172,"ProximitytoHoleARG",2005
111,111,"Daniel Chopra",108,NA,5579,720,23,"ProximitytoHoleARG",2005
111,111,"Stewart Cink",98,NA,3596,466,53,"ProximitytoHoleARG",2005
111,111,"Steve Flesch",90,NA,3588.333,462,159,"ProximitytoHoleARG",2005
111,111,"Steve Lowery",100,NA,5029.333,647,137,"ProximitytoHoleARG",2005
111,111,"Billy Mayfair",114,NA,5163.583,667,54,"ProximitytoHoleARG",2005
111,111,"Mark OMeara",66,NA,3051.833,393,33,"ProximitytoHoleARG",2005
111,111,"Tiger Woods",76,NA,2937.5,379,14,"ProximitytoHoleARG",2005
122,122,"Brian Bateman",98,NA,4721.25,601,176,"ProximitytoHoleARG",2005
122,122,"Olin Browne",99,NA,3858.917,491,66,"ProximitytoHoleARG",2005
122,122,"Mark Calcavecchia",92,NA,4315.25,553,110,"ProximitytoHoleARG",2005
122,122,"Mathias Gronberg",60,NA,3324.25,423,1,"ProximitytoHoleARG",2005
122,122,"Jay Haas",54,NA,2225.75,284,116,"ProximitytoHoleARG",2005
122,122,"Brandt Jobe",96,NA,4495.833,571,124,"ProximitytoHoleARG",2005
122,122,"Kent Jones",99,NA,4865.5,618,138,"ProximitytoHoleARG",2005
122,122,"Skip Kendall",80,NA,3905.5,501,119,"ProximitytoHoleARG",2005
122,122,"JL Lewis",98,NA,4385.083,560,87,"ProximitytoHoleARG",2005
122,122,"Ian Poulter",62,NA,2011.083,257,180,"ProximitytoHoleARG",2005
122,122,"John Senden",101,NA,4645.667,594,80,"ProximitytoHoleARG",2005
122,122,"Bo Van Pelt",112,NA,4706.583,600,114,"ProximitytoHoleARG",2005
134,134,"Billy Andrade",83,NA,4300.083,541,104,"ProximitytoHoleARG",2005
134,134,"DJ Brigman",76,NA,3524,446,193,"ProximitytoHoleARG",2005
134,134,"Chad Campbell",95,NA,3694.917,466,144,"ProximitytoHoleARG",2005
134,134,"Brad Faxon",75,NA,3402.667,428,97,"ProximitytoHoleARG",2005
134,134,"Harrison Frazar",105,NA,5104.417,645,74,"ProximitytoHoleARG",2005
134,134,"Bill Glasson",54,NA,2281.083,289,151,"ProximitytoHoleARG",2005
134,134,"John Huston",90,NA,4614.917,584,128,"ProximitytoHoleARG",2005
134,134,"Lee Janzen",75,NA,3317,419,101,"ProximitytoHoleARG",2005
134,134,"Franklin Langham",91,NA,4435.083,561,125,"ProximitytoHoleARG",2005
134,134,"Peter Lonard",85,NA,3602.333,456,152,"ProximitytoHoleARG",2005
134,134,"Arron Oberholser",65,NA,2680.917,338,59,"ProximitytoHoleARG",2005
145,145,"Thomas Levet",54,NA,2261.583,282,195,"ProximitytoHoleARG",2005
145,145,"Michael Long",72,NA,3752.75,468,179,"ProximitytoHoleARG",2005
145,145,"Jeff Maggert",79,NA,3279.083,408,167,"ProximitytoHoleARG",2005
145,145,"Larry Mize",54,NA,2695.333,337,72,"ProximitytoHoleARG",2005
145,145,"Tag Ridings",93,NA,4867,610,163,"ProximitytoHoleARG",2005
145,145,"DJ Trahan",81,NA,3961.417,496,168,"ProximitytoHoleARG",2005
145,145,"Duffy Waldorf",86,NA,4024.5,505,148,"ProximitytoHoleARG",2005
152,152,"Matt Davidson",53,NA,3061.417,377,155,"ProximitytoHoleARG",2005
152,152,"Robert Gamez",91,NA,4574.333,568,127,"ProximitytoHoleARG",2005
152,152,"Lucas Glover",88,NA,4509.75,560,129,"ProximitytoHoleARG",2005
152,152,"David Hearn",68,NA,3240.75,402,188,"ProximitytoHoleARG",2005
152,152,"Will Ma Kenzie",75,NA,3788,469,140,"ProximitytoHoleARG",2005
152,152,"Andrew Magee",82,NA,4395.5,541,139,"ProximitytoHoleARG",2005
152,152,"Hidemichi Tanaka",106,NA,5342.083,658,62,"ProximitytoHoleARG",2005
159,159,"Ben Curtis",65,NA,2960.833,364,176,"ProximitytoHoleARG",2005
159,159,"James Driscoll",73,NA,4075.083,500,65,"ProximitytoHoleARG",2005
159,159,"John Elliott",58,NA,3502.667,431,199,"ProximitytoHoleARG",2005
159,159,"Brent Geiberger",61,NA,2917.833,357,164,"ProximitytoHoleARG",2005
159,159,"Tom Gillis",77,NA,4203.917,513,153,"ProximitytoHoleARG",2005
159,159,"Scott Gutschewski",86,NA,4190.667,512,160,"ProximitytoHoleARG",2005
159,159,"Bob Heintz",67,NA,3809.083,465,96,"ProximitytoHoleARG",2005
159,159,"JJ Henry",102,NA,4488.5,550,105,"ProximitytoHoleARG",2005
159,159,"Davis Love III",80,NA,3200.083,392,48,"ProximitytoHoleARG",2005
159,159,"Len Mattiace",86,NA,4965.083,610,106,"ProximitytoHoleARG",2005
159,159,"John Rollins",97,NA,4891.25,597,175,"ProximitytoHoleARG",2005
159,159,"Kevin Stadler",96,NA,5048.75,619,165,"ProximitytoHoleARG",2005
159,159,"Mario Tiziani",67,NA,3418.583,420,85,"ProximitytoHoleARG",2005
159,159,"Lee Westwood",50,NA,1998.333,245,178,"ProximitytoHoleARG",2005
173,173,"John Cook",72,NA,3453.417,419,185,"ProximitytoHoleARG",2005
173,173,"Mark Hensby",70,NA,3074.083,373,198,"ProximitytoHoleARG",2005
173,173,"Freddie Jacobson",72,NA,3430.333,416,91,"ProximitytoHoleARG",2005
173,173,"Dennis Paulson",63,NA,3784.667,460,191,"ProximitytoHoleARG",2005
173,173,"DA Points",94,NA,4944.5,599,100,"ProximitytoHoleARG",2005
178,178,"Jason Allred",75,NA,4265.833,514,184,"ProximitytoHoleARG",2005
178,178,"Scott McCarron",78,NA,3706.583,445,161,"ProximitytoHoleARG",2005
178,178,"Shaun Micheel",81,NA,3612.833,433,157,"ProximitytoHoleARG",2005
178,178,"Patrick Sheehan",114,NA,5807.5,697,130,"ProximitytoHoleARG",2005
178,178,"Roland Thatcher",75,NA,3847.583,463,133,"ProximitytoHoleARG",2005
178,178,"Charles Warren",89,NA,4567.083,550,200,"ProximitytoHoleARG",2005
184,184,"Danny Briggs",70,NA,3763.667,449,149,"ProximitytoHoleARG",2005
184,184,"Bart Bryant",91,NA,3987.5,476,123,"ProximitytoHoleARG",2005
184,184,"Matt Gogel",78,NA,4205.5,501,106,"ProximitytoHoleARG",2005
184,184,"Scott Hend",75,NA,4427.583,526,196,"ProximitytoHoleARG",2005
184,184,"Hank Kuehne",84,NA,5037,598,182,"ProximitytoHoleARG",2005
184,184,"Ryan Palmer",101,NA,4835.833,576,171,"ProximitytoHoleARG",2005
184,184,"Tjaart van der Walt",56,NA,3101.333,367,126,"ProximitytoHoleARG",2005
191,191,"Craig Perks",67,NA,3517.333,413,202,"ProximitytoHoleARG",2005
192,192,"Arjun Atwal",65,NA,3819,444,162,"ProximitytoHoleARG",2005
192,192,"Bradley Hughes",52,NA,2971.333,346,187,"ProximitytoHoleARG",2005
192,192,"Hunter Mahan",103,NA,5591.083,649,194,"ProximitytoHoleARG",2005
192,192,"Sean OHair",103,NA,5076.333,593,103,"ProximitytoHoleARG",2005
192,192,"Joey Snyder III",102,NA,5319.75,620,182,"ProximitytoHoleARG",2005
197,197,"Robert Allenby",95,NA,4011.167,461,174,"ProximitytoHoleARG",2005
197,197,"Tom Byrum",83,NA,4385,504,94,"ProximitytoHoleARG",2005
197,197,"Brett Wetterich",76,NA,4174.667,482,156,"ProximitytoHoleARG",2005
200,200,"Steve Elkington",67,NA,3254.75,373,34,"ProximitytoHoleARG",2005
201,201,"Joe Durant",81,NA,4097.917,455,115,"ProximitytoHoleARG",2005
202,202,"Chris Smith",93,NA,5052.667,556,201,"ProximitytoHoleARG",2005
