"EarlyRound3ScoringAverage_RANKTHISWEEK_2013","EarlyRound3ScoringAverage_RANKLASTWEEK_2013","EarlyRound3ScoringAverage_PLAYERNAME_2013","EarlyRound3ScoringAverage__2013","EarlyRound3ScoringAverage_AVG_2013","EarlyRound3ScoringAverage_TOTALSTROKES_2013","EarlyRound3ScoringAverage_TOTALROUNDS_2013","stat_name","year"
29,29,"Chez Reavie",NA,69.8,698,10,"EarlyRound3ScoringAverage",2013
30,30,"Graham DeLaet",NA,69.85,908,13,"EarlyRound3ScoringAverage",2013
31,31,"Kevin Streelman",NA,69.88,559,8,"EarlyRound3ScoringAverage",2013
32,32,"Charlie Wi",NA,69.89,629,9,"EarlyRound3ScoringAverage",2013
33,33,"Matt Jones",NA,69.9,699,10,"EarlyRound3ScoringAverage",2013
34,34,"Brendon de Jonge",NA,69.92,839,12,"EarlyRound3ScoringAverage",2013
35,35,"Aaron Baddeley",NA,70,420,6,"EarlyRound3ScoringAverage",2013
35,35,"Brian Davis",NA,70,910,13,"EarlyRound3ScoringAverage",2013
35,35,"Jason Day",NA,70,630,9,"EarlyRound3ScoringAverage",2013
35,35,"Brian Harman",NA,70,490,7,"EarlyRound3ScoringAverage",2013
35,35,"Charles Howell III",NA,70,490,7,"EarlyRound3ScoringAverage",2013
35,35,"Ben Kohles",NA,70,350,5,"EarlyRound3ScoringAverage",2013
35,35,"Richard Lee",NA,70,700,10,"EarlyRound3ScoringAverage",2013
35,35,"Ted Potter Jr",NA,70,140,2,"EarlyRound3ScoringAverage",2013
35,35,"John Rollins",NA,70,280,4,"EarlyRound3ScoringAverage",2013
35,35,"Andrew Svoboda",NA,70,350,5,"EarlyRound3ScoringAverage",2013
35,35,"Vaughn Taylor",NA,70,350,5,"EarlyRound3ScoringAverage",2013
35,35,"Nicholas Thompson",NA,70,840,12,"EarlyRound3ScoringAverage",2013
35,35,"Aaron Watkins",NA,70,210,3,"EarlyRound3ScoringAverage",2013
48,48,"Justin Leonard",NA,70.08,911,13,"EarlyRound3ScoringAverage",2013
49,49,"David Lingmerth",NA,70.14,491,7,"EarlyRound3ScoringAverage",2013
50,50,"Jeff Maggert",NA,70.17,421,6,"EarlyRound3ScoringAverage",2013
50,50,"Bubba Watson",NA,70.17,421,6,"EarlyRound3ScoringAverage",2013
52,52,"Ian Poulter",NA,70.2,351,5,"EarlyRound3ScoringAverage",2013
52,52,"David Toms",NA,70.2,351,5,"EarlyRound3ScoringAverage",2013
54,54,"Brendan Steele",NA,70.27,773,11,"EarlyRound3ScoringAverage",2013
55,55,"Jerry Kelly",NA,70.29,492,7,"EarlyRound3ScoringAverage",2013
55,55,"Rory Sabbatini",NA,70.29,492,7,"EarlyRound3ScoringAverage",2013
57,57,"Tag Ridings",NA,70.33,211,3,"EarlyRound3ScoringAverage",2013
58,58,"Greg Chalmers",NA,70.38,563,8,"EarlyRound3ScoringAverage",2013
58,58,"Dicky Pride",NA,70.38,563,8,"EarlyRound3ScoringAverage",2013
58,58,"Lee Westwood",NA,70.38,563,8,"EarlyRound3ScoringAverage",2013
61,61,"Kevin Chappell",NA,70.4,704,10,"EarlyRound3ScoringAverage",2013
61,61,"Billy Horschel",NA,70.4,704,10,"EarlyRound3ScoringAverage",2013
61,61,"Sean OHair",NA,70.4,352,5,"EarlyRound3ScoringAverage",2013
64,64,"Padraig Harrington",NA,70.43,493,7,"EarlyRound3ScoringAverage",2013
64,64,"Hunter Mahan",NA,70.43,493,7,"EarlyRound3ScoringAverage",2013
66,66,"Sangmoon Bae",NA,70.44,634,9,"EarlyRound3ScoringAverage",2013
66,66,"Brian Stuard",NA,70.44,634,9,"EarlyRound3ScoringAverage",2013
68,68,"Sergio Garcia",NA,70.5,282,4,"EarlyRound3ScoringAverage",2013
69,69,"Rickie Fowler",NA,70.6,706,10,"EarlyRound3ScoringAverage",2013
69,69,"David Mathis",NA,70.6,353,5,"EarlyRound3ScoringAverage",2013
69,69,"YE Yang",NA,70.6,353,5,"EarlyRound3ScoringAverage",2013
72,72,"Bud Cauley",NA,70.67,424,6,"EarlyRound3ScoringAverage",2013
72,72,"Andres Romero",NA,70.67,424,6,"EarlyRound3ScoringAverage",2013
72,72,"Darron Stiles",NA,70.67,212,3,"EarlyRound3ScoringAverage",2013
72,72,"Camilo Villegas",NA,70.67,636,9,"EarlyRound3ScoringAverage",2013
76,76,"Trevor Immelman",NA,70.71,495,7,"EarlyRound3ScoringAverage",2013
76,76,"Jason Kokrak",NA,70.71,495,7,"EarlyRound3ScoringAverage",2013
76,76,"Greg Owen",NA,70.71,495,7,"EarlyRound3ScoringAverage",2013
79,79,"Steven Bowditch",NA,70.75,566,8,"EarlyRound3ScoringAverage",2013
79,79,"Charley Hoffman",NA,70.75,566,8,"EarlyRound3ScoringAverage",2013
79,79,"Vijay Singh",NA,70.75,566,8,"EarlyRound3ScoringAverage",2013
82,82,"Robert Allenby",NA,70.8,354,5,"EarlyRound3ScoringAverage",2013
83,83,"Chris Stroud",NA,70.85,921,13,"EarlyRound3ScoringAverage",2013
84,84,"Roberto Castro",NA,70.86,496,7,"EarlyRound3ScoringAverage",2013
84,84,"Robert Garrigus",NA,70.86,496,7,"EarlyRound3ScoringAverage",2013
86,86,"Chad Campbell",NA,70.91,780,11,"EarlyRound3ScoringAverage",2013
87,87,"KJ Choi",NA,70.92,851,12,"EarlyRound3ScoringAverage",2013
88,88,"Stephen Ames",NA,71,142,2,"EarlyRound3ScoringAverage",2013
88,88,"Michael Bradley",NA,71,284,4,"EarlyRound3ScoringAverage",2013
88,88,"Nicolas Colsaerts",NA,71,213,3,"EarlyRound3ScoringAverage",2013
88,88,"Freddie Jacobson",NA,71,426,6,"EarlyRound3ScoringAverage",2013
88,88,"DH Lee",NA,71,497,7,"EarlyRound3ScoringAverage",2013
88,88,"Jeff Overton",NA,71,568,8,"EarlyRound3ScoringAverage",2013
88,88,"Alistair Presnell",NA,71,142,2,"EarlyRound3ScoringAverage",2013
95,95,"David Hearn",NA,71.08,924,13,"EarlyRound3ScoringAverage",2013
96,96,"Ernie Els",NA,71.13,569,8,"EarlyRound3ScoringAverage",2013
96,96,"James Hahn",NA,71.13,569,8,"EarlyRound3ScoringAverage",2013
98,98,"Jason Bohn",NA,71.17,427,6,"EarlyRound3ScoringAverage",2013
98,98,"Jin Park",NA,71.17,427,6,"EarlyRound3ScoringAverage",2013
100,100,"Stuart Appleby",NA,71.18,783,11,"EarlyRound3ScoringAverage",2013
101,101,"Justin Bolli",NA,71.2,356,5,"EarlyRound3ScoringAverage",2013
101,101,"Charl Schwartzel",NA,71.2,356,5,"EarlyRound3ScoringAverage",2013
103,103,"Brandt Jobe",NA,71.22,641,9,"EarlyRound3ScoringAverage",2013
104,104,"Tim Herron",NA,71.25,285,4,"EarlyRound3ScoringAverage",2013
104,104,"Gary Woodland",NA,71.25,855,12,"EarlyRound3ScoringAverage",2013
106,106,"JJ Henry",NA,71.27,784,11,"EarlyRound3ScoringAverage",2013
107,107,"Jimmy Walker",NA,71.29,499,7,"EarlyRound3ScoringAverage",2013
108,108,"William McGirt",NA,71.3,713,10,"EarlyRound3ScoringAverage",2013
109,109,"Bo Van Pelt",NA,71.31,927,13,"EarlyRound3ScoringAverage",2013
110,110,"Charlie Beljan",NA,71.33,428,6,"EarlyRound3ScoringAverage",2013
110,110,"Steve LeBrun",NA,71.33,428,6,"EarlyRound3ScoringAverage",2013
112,112,"Henrik Norlander",NA,71.38,571,8,"EarlyRound3ScoringAverage",2013
112,112,"John Senden",NA,71.38,571,8,"EarlyRound3ScoringAverage",2013
112,112,"Scott Stallings",NA,71.38,571,8,"EarlyRound3ScoringAverage",2013
115,115,"Cameron Percy",NA,71.4,714,10,"EarlyRound3ScoringAverage",2013
116,116,"Phil Mickelson",NA,71.43,500,7,"EarlyRound3ScoringAverage",2013
117,117,"Angel Cabrera",NA,71.44,643,9,"EarlyRound3ScoringAverage",2013
117,117,"Ken Duke",NA,71.44,643,9,"EarlyRound3ScoringAverage",2013
117,117,"Bob Estes",NA,71.44,643,9,"EarlyRound3ScoringAverage",2013
120,120,"Bryce Molder",NA,71.45,786,11,"EarlyRound3ScoringAverage",2013
121,121,"Jason Dufner",NA,71.5,572,8,"EarlyRound3ScoringAverage",2013
121,121,"Brian Gay",NA,71.5,858,12,"EarlyRound3ScoringAverage",2013
121,121,"David Lynn",NA,71.5,572,8,"EarlyRound3ScoringAverage",2013
121,121,"Scott Piercy",NA,71.5,572,8,"EarlyRound3ScoringAverage",2013
125,125,"Russell Henley",NA,71.6,716,10,"EarlyRound3ScoringAverage",2013
125,125,"Pat Perez",NA,71.6,358,5,"EarlyRound3ScoringAverage",2013
127,127,"Will Claxton",NA,71.63,573,8,"EarlyRound3ScoringAverage",2013
127,127,"Tom Gillis",NA,71.63,573,8,"EarlyRound3ScoringAverage",2013
127,127,"Justin Hicks",NA,71.63,573,8,"EarlyRound3ScoringAverage",2013
130,130,"Boo Weekley",NA,71.64,788,11,"EarlyRound3ScoringAverage",2013
131,131,"Seung Yul Noh",NA,71.67,430,6,"EarlyRound3ScoringAverage",2013
132,132,"Scott Brown",NA,71.71,502,7,"EarlyRound3ScoringAverage",2013
133,133,"Ben Crane",NA,71.75,287,4,"EarlyRound3ScoringAverage",2013
133,133,"Lucas Glover",NA,71.75,287,4,"EarlyRound3ScoringAverage",2013
133,133,"Ryo Ishikawa",NA,71.75,574,8,"EarlyRound3ScoringAverage",2013
133,133,"DJ Trahan",NA,71.75,287,4,"EarlyRound3ScoringAverage",2013
137,137,"Harris English",NA,71.8,718,10,"EarlyRound3ScoringAverage",2013
137,137,"Martin Laird",NA,71.8,359,5,"EarlyRound3ScoringAverage",2013
139,139,"Bill Haas",NA,71.83,431,6,"EarlyRound3ScoringAverage",2013
140,140,"Lee Williams",NA,71.86,503,7,"EarlyRound3ScoringAverage",2013
141,141,"Martin Flores",NA,71.88,575,8,"EarlyRound3ScoringAverage",2013
142,142,"Brad Fritsch",NA,71.91,791,11,"EarlyRound3ScoringAverage",2013
143,143,"Keegan Bradley",NA,72,504,7,"EarlyRound3ScoringAverage",2013
143,143,"George McNeill",NA,72,648,9,"EarlyRound3ScoringAverage",2013
143,143,"Geoff Ogilvy",NA,72,504,7,"EarlyRound3ScoringAverage",2013
143,143,"Mike Weir",NA,72,216,3,"EarlyRound3ScoringAverage",2013
143,143,"Casey Wittenberg",NA,72,216,3,"EarlyRound3ScoringAverage",2013
148,148,"Carl Pettersson",NA,72.13,1082,15,"EarlyRound3ScoringAverage",2013
148,148,"Patrick Reed",NA,72.13,577,8,"EarlyRound3ScoringAverage",2013
150,150,"Doug LaBelle II",NA,72.22,650,9,"EarlyRound3ScoringAverage",2013
151,151,"Colt Knost",NA,72.38,579,8,"EarlyRound3ScoringAverage",2013
151,151,"Josh Teater",NA,72.38,941,13,"EarlyRound3ScoringAverage",2013
153,153,"Tommy Gainey",NA,72.4,724,10,"EarlyRound3ScoringAverage",2013
154,154,"DA Points",NA,72.43,507,7,"EarlyRound3ScoringAverage",2013
155,155,"Luke List",NA,72.5,580,8,"EarlyRound3ScoringAverage",2013
156,156,"Stewart Cink",NA,72.56,653,9,"EarlyRound3ScoringAverage",2013
157,157,"Zach Johnson",NA,72.6,363,5,"EarlyRound3ScoringAverage",2013
157,157,"Graeme McDowell",NA,72.6,363,5,"EarlyRound3ScoringAverage",2013
157,157,"Michael Thompson",NA,72.6,363,5,"EarlyRound3ScoringAverage",2013
157,157,"Tiger Woods",NA,72.6,363,5,"EarlyRound3ScoringAverage",2013
161,161,"Fabian Gomez",NA,72.67,436,6,"EarlyRound3ScoringAverage",2013
161,161,"Johnson Wagner",NA,72.67,218,3,"EarlyRound3ScoringAverage",2013
163,163,"Jonas Blixt",NA,72.7,727,10,"EarlyRound3ScoringAverage",2013
164,164,"Ben Curtis",NA,72.75,291,4,"EarlyRound3ScoringAverage",2013
165,165,"Derek Ernst",NA,72.8,364,5,"EarlyRound3ScoringAverage",2013
166,166,"Bobby Gates",NA,73,73,1,"EarlyRound3ScoringAverage",2013
166,166,"Jim Herman",NA,73,292,4,"EarlyRound3ScoringAverage",2013
166,166,"Scott Langley",NA,73,438,6,"EarlyRound3ScoringAverage",2013
166,166,"Troy Matteson",NA,73,365,5,"EarlyRound3ScoringAverage",2013
170,170,"John Huh",NA,73.22,659,9,"EarlyRound3ScoringAverage",2013
171,171,"James Driscoll",NA,73.33,220,3,"EarlyRound3ScoringAverage",2013
172,172,"Peter Hanson",NA,73.43,514,7,"EarlyRound3ScoringAverage",2013
173,173,"Shawn Stefani",NA,73.6,368,5,"EarlyRound3ScoringAverage",2013
174,174,"Martin Kaymer",NA,73.86,517,7,"EarlyRound3ScoringAverage",2013
175,175,"Jordan Spieth",NA,74.25,297,4,"EarlyRound3ScoringAverage",2013
176,176,"Robert Karlsson",NA,74.29,520,7,"EarlyRound3ScoringAverage",2013
177,177,"Henrik Stenson",NA,74.33,223,3,"EarlyRound3ScoringAverage",2013
178,178,"Scott Gardiner",NA,75,150,2,"EarlyRound3ScoringAverage",2013
178,178,"Kyle Stanley",NA,75,300,4,"EarlyRound3ScoringAverage",2013
