"YTDRoundsin60sStreak_RANKTHISWEEK_2011","YTDRoundsin60sStreak_RANKLASTWEEK_2011","YTDRoundsin60sStreak_PLAYERNAME_2011","YTDRoundsin60sStreak__2011","YTDRoundsin60sStreak_BESTSTREAK_2011","stat_name","year"
42,42,"Jason Bohn",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Michael Bradley",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Keegan Bradley",NA,5,"YTDRoundsin60sStreak",2011
42,42,"DJ Brigman",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Mark Calcavecchia",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Chad Campbell",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Tim Clark",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Brian Davis",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Luke Donald",NA,5,"YTDRoundsin60sStreak",2011
42,42,"David Duval",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Tommy Gainey",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Sergio Garcia",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Tom Gillis",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Lucas Glover",NA,5,"YTDRoundsin60sStreak",2011
42,42,"JJ Henry",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Billy Horschel",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Zach Johnson",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Anthony Kim",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Chris Kirk",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Spencer Levin",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Bill Lunde",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Steve Marino",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Rory McIlroy",NA,5,"YTDRoundsin60sStreak",2011
42,42,"John Merrick",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Troy Merritt",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Zack Miller",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Ian Poulter",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Alex Prugh",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Jim Renner",NA,5,"YTDRoundsin60sStreak",2011
42,42,"John Rollins",NA,5,"YTDRoundsin60sStreak",2011
42,42,"John Senden",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Scott Stallings",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Brendan Steele",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Kevin Streelman",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Steve Stricker",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Chris Stroud",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Roland Thatcher",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Nick Watney",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Bubba Watson",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Charlie Wi",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Mark Wilson",NA,5,"YTDRoundsin60sStreak",2011
42,42,"Gary Woodland",NA,5,"YTDRoundsin60sStreak",2011
86,86,"Robert Allenby",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Stephen Ames",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Arjun Atwal",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Woody Austin",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Aaron Baddeley",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Cameron Beckman",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Shane Bertsch",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Joseph Bramlett",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Greg Chalmers",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Kevin Chappell",NA,4,"YTDRoundsin60sStreak",2011
86,86,"KJ Choi",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Michael Connell",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Ben Crane",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Marco Dawson",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Brendon de Jonge",NA,4,"YTDRoundsin60sStreak",2011
86,86,"James Driscoll",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Joe Durant",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Simon Dyson",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Steve Elkington",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Ernie Els",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Rickie Fowler",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Harrison Frazar",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Robert Garrigus",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Brian Gay",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Andres Gonzales",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Paul Goydos",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Nathan Green",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Hunter Haas",NA,4,"YTDRoundsin60sStreak",2011
86,86,"David Hearn",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Tim Herron",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Charley Hoffman",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Morgan Hoffmann",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Ryuji Imada",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Trevor Immelman",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Ryo Ishikawa",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Freddie Jacobson",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Lee Janzen",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Brandt Jobe",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Dustin Johnson",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Kent Jones",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Sung Kang",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Robert Karlsson",NA,4,"YTDRoundsin60sStreak",2011
86,86,"KT Kim",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Bio Kim",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Martin Laird",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Justin Leonard",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Davis Love III",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Jarrod Lyle",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Hunter Mahan",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Scott McCarron",NA,4,"YTDRoundsin60sStreak",2011
86,86,"William McGirt",NA,4,"YTDRoundsin60sStreak",2011
86,86,"George McNeill",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Joe Ogilvie",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Louis Oosthuizen",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Rod Pampling",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Cameron Percy",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Aron Price",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Tag Ridings",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Chris Riley",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Andres Romero",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Rory Sabbatini",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Adam Scott",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Brandt Snedeker",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Kevin Stadler",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Paul Stankowski",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Daniel Summerhays",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Kevin Sutherland",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Vaughn Taylor",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Cameron Tringale",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Johnson Wagner",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Jimmy Walker",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Brett Wetterich",NA,4,"YTDRoundsin60sStreak",2011
86,86,"Dean Wilson",NA,4,"YTDRoundsin60sStreak",2011
86,86,"YE Yang",NA,4,"YTDRoundsin60sStreak",2011
160,160,"Michael Allen",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Stuart Appleby",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Ricky Barnes",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Rich Beem",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Patrick Cantlay",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Paul Casey",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Darren Clarke",NA,3,"YTDRoundsin60sStreak",2011
160,160,"John Cook",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Chris Couch",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Ben Curtis",NA,3,"YTDRoundsin60sStreak",2011
160,160,"John Daly",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Chris DiMarco",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Steve Flesch",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Bobby Gates",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Retief Goosen",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Anders Hansen",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Peter Hanson",NA,3,"YTDRoundsin60sStreak",2011
160,160,"JP Hayes",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Jim Herman",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Justin Hicks",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Kevin Kisner",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Colt Knost",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Derek Lamely",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Tom Lehman",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Frank Lickliter II",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Peter Lonard",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Will Ma Kenzie",NA,3,"YTDRoundsin60sStreak",2011
160,160,"John Mallinger",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Troy Matteson",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Billy Mayfair",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Graeme McDowell",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Francesco Molinari",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Ryan Moore",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Sean OHair",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Ryan Palmer",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Scott Piercy",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Michael Putnam",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Alexandre Rocha",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Heath Slocum",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Nate Smith",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Henrik Stenson",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Will Strickler",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Kirk Triplett",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Marc Turnesa",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Omar Uresti",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Duffy Waldorf",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Charles Warren",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Boo Weekley",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Garrett Willis",NA,3,"YTDRoundsin60sStreak",2011
160,160,"Tiger Woods",NA,3,"YTDRoundsin60sStreak",2011
210,210,"Chris Baryla",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Craig Bowden",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Josh Broadaway",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Tom Byrum",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Angel Cabrera",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Alejandro Canizares",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Stewart Cink",NA,2,"YTDRoundsin60sStreak",2011
210,210,"George Coetzee",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Chad Collins",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Fred Couples",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Robert Damron",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Bob Estes",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Matt Every",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Hiroyuki Fujita",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Fred Funk",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Robert Gamez",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Fabian Gomez",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jason Gore",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Richard Green",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Mathias Gronberg",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Scott Gutschewski",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Adam Hadwin",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Todd Hamilton",NA,2,"YTDRoundsin60sStreak",2011
210,210,"JB Holmes",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Richard Johnson",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Matt Jones",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Martin Kaymer",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jeff Klauk",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Michael Letzig",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jamie Lovemark",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Steve Lowery",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jeff Maggert",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Matteo Manassero",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Ben Martin",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Shigeki Maruyama",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Rocco Mediate",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Shaun Micheel",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Hennie Otto",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Carl Paulson",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Kenny Perry",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Martin Piller",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Fran Quinn",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jeff Quinney",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jonathan Randolph",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Patrick Reed",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Robert Rock",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Charl Schwartzel",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Michael Sim",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jordan Spieth",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Andre Stolz",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Peter Tomasulo",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Lee Westwood",NA,2,"YTDRoundsin60sStreak",2011
210,210,"Jay Williamson",NA,2,"YTDRoundsin60sStreak",2011
