"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2008","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2008","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2008","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2008","FirstTeeEarlyPar3ScoringAverage_AVG_2008","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2008","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2008","stat_name","year"
1,1,"Lee Janzen",89,2.92,263,90,"FirstTeeEarlyPar3ScoringAverage",2008
2,2,"Chris Riley",51,2.93,205,70,"FirstTeeEarlyPar3ScoringAverage",2008
3,3,"Shane Bertsch",96,2.94,335,114,"FirstTeeEarlyPar3ScoringAverage",2008
3,3,"KJ Choi",74,2.94,191,65,"FirstTeeEarlyPar3ScoringAverage",2008
3,3,"Ken Duke",116,2.94,452,154,"FirstTeeEarlyPar3ScoringAverage",2008
3,3,"Tom Scherrer",56,2.94,156,53,"FirstTeeEarlyPar3ScoringAverage",2008
7,7,"Stephen Ames",83,2.95,268,91,"FirstTeeEarlyPar3ScoringAverage",2008
7,7,"Eric Axley",113,2.95,348,118,"FirstTeeEarlyPar3ScoringAverage",2008
7,7,"Corey Pavin",69,2.95,325,110,"FirstTeeEarlyPar3ScoringAverage",2008
7,7,"Tom Pernice Jr",104,2.95,404,137,"FirstTeeEarlyPar3ScoringAverage",2008
11,11,"Alejandro Canizares",52,2.96,154,52,"FirstTeeEarlyPar3ScoringAverage",2008
11,11,"Bob Estes",90,2.96,335,113,"FirstTeeEarlyPar3ScoringAverage",2008
11,11,"Chez Reavie",102,2.96,337,114,"FirstTeeEarlyPar3ScoringAverage",2008
11,11,"Bob Tway",70,2.96,302,102,"FirstTeeEarlyPar3ScoringAverage",2008
15,15,"Anthony Kim",81,2.98,253,85,"FirstTeeEarlyPar3ScoringAverage",2008
15,15,"Jim McGovern",75,2.98,292,98,"FirstTeeEarlyPar3ScoringAverage",2008
15,15,"Brenden Pappas",66,2.98,283,95,"FirstTeeEarlyPar3ScoringAverage",2008
18,18,"Chad Collins",72,2.99,344,115,"FirstTeeEarlyPar3ScoringAverage",2008
18,18,"JB Holmes",86,2.99,227,76,"FirstTeeEarlyPar3ScoringAverage",2008
18,18,"Nick OHern",82,2.99,350,117,"FirstTeeEarlyPar3ScoringAverage",2008
21,21,"Cody Freeman",66,3,207,69,"FirstTeeEarlyPar3ScoringAverage",2008
21,21,"Brian Gay",102,3,315,105,"FirstTeeEarlyPar3ScoringAverage",2008
21,21,"Steve Marino",119,3,510,170,"FirstTeeEarlyPar3ScoringAverage",2008
21,21,"Scott Sterling",89,3,390,130,"FirstTeeEarlyPar3ScoringAverage",2008
25,25,"Billy Andrade",71,3.01,205,68,"FirstTeeEarlyPar3ScoringAverage",2008
25,25,"Chad Campbell",94,3.01,400,133,"FirstTeeEarlyPar3ScoringAverage",2008
25,25,"Jeff Quinney",87,3.01,349,116,"FirstTeeEarlyPar3ScoringAverage",2008
25,25,"John Riegger",73,3.01,355,118,"FirstTeeEarlyPar3ScoringAverage",2008
25,25,"Dean Wilson",109,3.01,455,151,"FirstTeeEarlyPar3ScoringAverage",2008
30,30,"Ben Crane",86,3.02,320,106,"FirstTeeEarlyPar3ScoringAverage",2008
30,30,"Steve Elkington",84,3.02,369,122,"FirstTeeEarlyPar3ScoringAverage",2008
30,30,"Ted Purdy",68,3.02,248,82,"FirstTeeEarlyPar3ScoringAverage",2008
30,30,"Tag Ridings",88,3.02,335,111,"FirstTeeEarlyPar3ScoringAverage",2008
30,30,"Patrick Sheehan",124,3.02,549,182,"FirstTeeEarlyPar3ScoringAverage",2008
30,30,"Marc Turnesa",87,3.02,296,98,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"Steve Flesch",95,3.03,355,117,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"Zach Johnson",85,3.03,345,114,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"Craig Kanada",65,3.03,230,76,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"Peter Lonard",92,3.03,376,124,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"George McNeill",97,3.03,452,149,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"Pat Perez",93,3.03,354,117,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"John Rollins",94,3.03,352,116,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"Omar Uresti",74,3.03,291,96,"FirstTeeEarlyPar3ScoringAverage",2008
36,36,"Camilo Villegas",79,3.03,267,88,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"Cameron Beckman",87,3.04,368,121,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"James Driscoll",85,3.04,362,119,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"Tommy Gainey",60,3.04,173,57,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"John Huston",56,3.04,216,71,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"Richard Johnson",60,3.04,258,85,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"Kevin Na",97,3.04,428,141,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"Heath Slocum",104,3.04,377,124,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"Brandt Snedeker",85,3.04,319,105,"FirstTeeEarlyPar3ScoringAverage",2008
45,45,"Chris Stroud",81,3.04,359,118,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Robert Allenby",108,3.05,397,130,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Briny Baird",113,3.05,391,128,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Bart Bryant",81,3.05,336,110,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Angel Cabrera",55,3.05,241,79,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Carlos Franco",73,3.05,317,104,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Jeff Maggert",86,3.05,323,106,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Ryan Palmer",69,3.05,244,80,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Kenny Perry",97,3.05,329,108,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Tim Petrovic",97,3.05,369,121,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"Bob Sowards",61,3.05,268,88,"FirstTeeEarlyPar3ScoringAverage",2008
54,54,"DJ Trahan",94,3.05,396,130,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Olin Browne",77,3.06,324,106,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Gavin Coles",54,3.06,214,70,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Todd Demsey",80,3.06,321,105,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Greg Kraft",63,3.06,236,77,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Tom Lehman",51,3.06,147,48,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"David Lutterus",59,3.06,239,78,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Hunter Mahan",87,3.06,407,133,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Ryan Moore",72,3.06,202,66,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Andres Romero",69,3.06,367,120,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Vaughn Taylor",103,3.06,382,125,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Scott Verplank",82,3.06,217,71,"FirstTeeEarlyPar3ScoringAverage",2008
65,65,"Charlie Wi",97,3.06,437,143,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Steve Allan",58,3.07,172,56,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Jason Allred",63,3.07,289,94,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Aaron Baddeley",76,3.07,279,91,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Rich Beem",90,3.07,473,154,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Jonathan Byrd",88,3.07,371,121,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Tim Clark",90,3.07,282,92,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Kenneth Ferrie",72,3.07,325,106,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Padraig Harrington",52,3.07,184,60,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"JP Hayes",67,3.07,264,86,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Tim Herron",97,3.07,399,130,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Ryuji Imada",80,3.07,298,97,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Martin Laird",98,3.07,473,154,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Stephen Leaney",53,3.07,212,69,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Steve Lowery",74,3.07,375,122,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Jesper Parnevik",88,3.07,372,121,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Adam Scott",51,3.07,184,60,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Vijay Singh",82,3.07,252,82,"FirstTeeEarlyPar3ScoringAverage",2008
77,77,"Bo Van Pelt",101,3.07,464,151,"FirstTeeEarlyPar3ScoringAverage",2008
95,95,"Michael Allen",91,3.08,311,101,"FirstTeeEarlyPar3ScoringAverage",2008
95,95,"Paul Claxton",63,3.08,262,85,"FirstTeeEarlyPar3ScoringAverage",2008
95,95,"Glen Day",64,3.08,222,72,"FirstTeeEarlyPar3ScoringAverage",2008
95,95,"Jason Gore",94,3.08,274,89,"FirstTeeEarlyPar3ScoringAverage",2008
95,95,"Davis Love III",78,3.08,360,117,"FirstTeeEarlyPar3ScoringAverage",2008
95,95,"Steve Stricker",75,3.08,243,79,"FirstTeeEarlyPar3ScoringAverage",2008
