"Back9Round3ScoringAverage_RANKTHISWEEK_2006","Back9Round3ScoringAverage_RANKLASTWEEK_2006","Back9Round3ScoringAverage_PLAYERNAME_2006","Back9Round3ScoringAverage__2006","Back9Round3ScoringAverage_AVG_2006","Back9Round3ScoringAverage_TOTALSTROKES_2006","Back9Round3ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Tiger Woods",NA,33.92,407,12,"Back9Round3ScoringAverage",2006
2,2,"Jonathan Byrd",NA,34.21,479,14,"Back9Round3ScoringAverage",2006
2,2,"Trevor Immelman",NA,34.21,650,19,"Back9Round3ScoringAverage",2006
4,4,"Michael Connell",NA,34.25,137,4,"Back9Round3ScoringAverage",2006
5,5,"Shane Bertsch",NA,34.37,653,19,"Back9Round3ScoringAverage",2006
6,6,"Daniel Chopra",NA,34.43,723,21,"Back9Round3ScoringAverage",2006
6,6,"Brett Quigley",NA,34.43,723,21,"Back9Round3ScoringAverage",2006
8,8,"Mathew Goggin",NA,34.45,379,11,"Back9Round3ScoringAverage",2006
9,9,"Justin Rose",NA,34.5,690,20,"Back9Round3ScoringAverage",2006
10,10,"Chris Couch",NA,34.55,380,11,"Back9Round3ScoringAverage",2006
11,11,"Briny Baird",NA,34.6,519,15,"Back9Round3ScoringAverage",2006
12,12,"Jim Furyk",NA,34.62,727,21,"Back9Round3ScoringAverage",2006
13,13,"Troy Matteson",NA,34.67,624,18,"Back9Round3ScoringAverage",2006
13,13,"Vijay Singh",NA,34.67,832,24,"Back9Round3ScoringAverage",2006
13,13,"Omar Uresti",NA,34.67,312,9,"Back9Round3ScoringAverage",2006
16,16,"Joe Ogilvie",NA,34.71,590,17,"Back9Round3ScoringAverage",2006
17,17,"Harrison Frazar",NA,34.72,625,18,"Back9Round3ScoringAverage",2006
18,18,"Chris DiMarco",NA,34.73,521,15,"Back9Round3ScoringAverage",2006
19,19,"Bob Estes",NA,34.76,591,17,"Back9Round3ScoringAverage",2006
20,20,"Jerry Kelly",NA,34.79,661,19,"Back9Round3ScoringAverage",2006
21,21,"Ian Leggatt",NA,34.8,348,10,"Back9Round3ScoringAverage",2006
22,22,"Robert Allenby",NA,34.83,627,18,"Back9Round3ScoringAverage",2006
22,22,"Richard Johnson",NA,34.83,627,18,"Back9Round3ScoringAverage",2006
22,22,"Kirk Triplett",NA,34.83,418,12,"Back9Round3ScoringAverage",2006
25,25,"Rich Beem",NA,34.87,523,15,"Back9Round3ScoringAverage",2006
26,26,"Scott Gutschewski",NA,34.88,279,8,"Back9Round3ScoringAverage",2006
27,27,"Shigeki Maruyama",NA,34.89,628,18,"Back9Round3ScoringAverage",2006
28,28,"KJ Choi",NA,34.9,733,21,"Back9Round3ScoringAverage",2006
29,29,"Carl Pettersson",NA,34.95,664,19,"Back9Round3ScoringAverage",2006
30,30,"Bo Van Pelt",NA,34.96,804,23,"Back9Round3ScoringAverage",2006
31,31,"Billy Andrade",NA,35,490,14,"Back9Round3ScoringAverage",2006
31,31,"Greg Chalmers",NA,35,245,7,"Back9Round3ScoringAverage",2006
31,31,"Matt Hansen",NA,35,350,10,"Back9Round3ScoringAverage",2006
31,31,"Dudley Hart",NA,35,525,15,"Back9Round3ScoringAverage",2006
31,31,"Chris Riley",NA,35,560,16,"Back9Round3ScoringAverage",2006
31,31,"Tjaart van der Walt",NA,35,315,9,"Back9Round3ScoringAverage",2006
31,31,"Mike Weir",NA,35,665,19,"Back9Round3ScoringAverage",2006
38,38,"Arjun Atwal",NA,35.06,561,16,"Back9Round3ScoringAverage",2006
38,38,"Rory Sabbatini",NA,35.06,631,18,"Back9Round3ScoringAverage",2006
40,40,"Kris Cox",NA,35.07,491,14,"Back9Round3ScoringAverage",2006
41,41,"Corey Pavin",NA,35.08,456,13,"Back9Round3ScoringAverage",2006
42,42,"Nathan Green",NA,35.09,807,23,"Back9Round3ScoringAverage",2006
43,43,"Tom Pernice Jr",NA,35.1,702,20,"Back9Round3ScoringAverage",2006
44,44,"Steve Elkington",NA,35.11,316,9,"Back9Round3ScoringAverage",2006
44,44,"Pat Perez",NA,35.11,316,9,"Back9Round3ScoringAverage",2006
44,44,"Camilo Villegas",NA,35.11,667,19,"Back9Round3ScoringAverage",2006
47,47,"Jonathan Kaye",NA,35.12,597,17,"Back9Round3ScoringAverage",2006
48,48,"Mark Wilson",NA,35.13,527,15,"Back9Round3ScoringAverage",2006
49,49,"Jeff Overton",NA,35.15,703,20,"Back9Round3ScoringAverage",2006
49,49,"Chris Smith",NA,35.15,457,13,"Back9Round3ScoringAverage",2006
51,51,"Robert Gamez",NA,35.18,598,17,"Back9Round3ScoringAverage",2006
52,52,"Paul Azinger",NA,35.19,563,16,"Back9Round3ScoringAverage",2006
52,52,"Mathias Gronberg",NA,35.19,563,16,"Back9Round3ScoringAverage",2006
52,52,"Geoff Ogilvy",NA,35.19,563,16,"Back9Round3ScoringAverage",2006
