"GIRPutting2025_RANKTHISWEEK_2009","GIRPutting2025_RANKLASTWEEK_2009","GIRPutting2025_PLAYERNAME_2009","GIRPutting2025_ROUNDS_2009","GIRPutting2025_Pct_2009","GIRPutting2025_ATTEMPTS_2009","GIRPutting2025_PUTTSMADE_2009","stat_name","year"
45,45,"Colt Knost",71,14.47,76,11,"GIRPutting2025",2009
46,46,"Tim Clark",81,14.46,83,12,"GIRPutting2025",2009
47,47,"Nathan Green",104,14.42,104,15,"GIRPutting2025",2009
48,48,"Scott Piercy",85,14.15,106,15,"GIRPutting2025",2009
49,49,"Cliff Kresge",78,14.13,92,13,"GIRPutting2025",2009
50,50,"Aaron Baddeley",66,14.1,78,11,"GIRPutting2025",2009
51,51,"Camilo Villegas",76,14.08,71,10,"GIRPutting2025",2009
52,52,"Nicholas Thompson",96,14.04,114,16,"GIRPutting2025",2009
53,53,"Webb Simpson",94,13.91,115,16,"GIRPutting2025",2009
54,54,"Corey Pavin",73,13.89,72,10,"GIRPutting2025",2009
55,55,"Vijay Singh",71,13.64,66,9,"GIRPutting2025",2009
56,56,"Ben Crane",93,13.59,103,14,"GIRPutting2025",2009
56,56,"Justin Leonard",95,13.59,103,14,"GIRPutting2025",2009
58,58,"Dustin Johnson",85,13.58,81,11,"GIRPutting2025",2009
59,59,"Kris Blanks",60,13.46,52,7,"GIRPutting2025",2009
60,60,"Hunter Mahan",94,13.4,97,13,"GIRPutting2025",2009
61,61,"Nick OHern",90,13.39,127,17,"GIRPutting2025",2009
62,62,"Jason Day",61,13.33,60,8,"GIRPutting2025",2009
62,62,"Matt Jones",56,13.33,60,8,"GIRPutting2025",2009
62,62,"Darron Stiles",52,13.33,45,6,"GIRPutting2025",2009
65,65,"Briny Baird",89,13.27,98,13,"GIRPutting2025",2009
66,66,"Daniel Chopra",89,13.25,83,11,"GIRPutting2025",2009
67,67,"Brad Faxon",59,13.24,68,9,"GIRPutting2025",2009
67,67,"Kevin Stadler",65,13.24,68,9,"GIRPutting2025",2009
69,69,"Dean Wilson",81,13.19,91,12,"GIRPutting2025",2009
70,70,"Mark Wilson",99,13.18,129,17,"GIRPutting2025",2009
71,71,"Cameron Beckman",87,13,100,13,"GIRPutting2025",2009
72,72,"Brian Vranesh",51,12.96,54,7,"GIRPutting2025",2009
73,73,"Bill Lunde",83,12.87,101,13,"GIRPutting2025",2009
74,74,"Scott Verplank",88,12.84,109,14,"GIRPutting2025",2009
75,75,"David Mathis",82,12.82,78,10,"GIRPutting2025",2009
76,76,"Troy Matteson",95,12.8,125,16,"GIRPutting2025",2009
77,77,"Adam Scott",53,12.77,47,6,"GIRPutting2025",2009
78,78,"Phil Mickelson",66,12.73,55,7,"GIRPutting2025",2009
79,79,"Michael Letzig",96,12.5,104,13,"GIRPutting2025",2009
79,79,"Pat Perez",74,12.5,64,8,"GIRPutting2025",2009
81,81,"Brett Quigley",92,12.36,89,11,"GIRPutting2025",2009
82,82,"Chad Campbell",90,12.28,114,14,"GIRPutting2025",2009
83,83,"Jeff Overton",92,12.2,82,10,"GIRPutting2025",2009
84,84,"Matt Bettencourt",98,12.17,115,14,"GIRPutting2025",2009
85,85,"George McNeill",82,12.15,107,13,"GIRPutting2025",2009
86,86,"Chris DiMarco",97,12.12,99,12,"GIRPutting2025",2009
87,87,"Greg Owen",97,12.07,116,14,"GIRPutting2025",2009
88,88,"Paul Goydos",79,12,75,9,"GIRPutting2025",2009
89,89,"Peter Tomasulo",61,11.94,67,8,"GIRPutting2025",2009
90,90,"Brad Adamonis",70,11.76,85,10,"GIRPutting2025",2009
90,90,"Alex Cejka",82,11.76,85,10,"GIRPutting2025",2009
92,92,"Steve Stricker",81,11.63,86,10,"GIRPutting2025",2009
92,92,"Gary Woodland",53,11.63,43,5,"GIRPutting2025",2009
94,94,"JB Holmes",74,11.59,69,8,"GIRPutting2025",2009
94,94,"Bryce Molder",69,11.59,69,8,"GIRPutting2025",2009
96,96,"Sergio Garcia",59,11.54,52,6,"GIRPutting2025",2009
97,97,"Steve Lowery",83,11.49,87,10,"GIRPutting2025",2009
97,97,"Billy Mayfair",83,11.49,87,10,"GIRPutting2025",2009
99,99,"Matt Kuchar",82,11.46,96,11,"GIRPutting2025",2009
99,99,"DJ Trahan",96,11.46,96,11,"GIRPutting2025",2009
101,101,"JJ Henry",97,11.45,131,15,"GIRPutting2025",2009
102,102,"Glen Day",79,11.39,79,9,"GIRPutting2025",2009
102,102,"Jason Gore",74,11.39,79,9,"GIRPutting2025",2009
104,104,"Eric Axley",71,11.32,53,6,"GIRPutting2025",2009
105,105,"David Toms",98,11.28,133,15,"GIRPutting2025",2009
106,106,"Stewart Cink",79,11.25,80,9,"GIRPutting2025",2009
107,107,"Anthony Kim",76,11.11,72,8,"GIRPutting2025",2009
107,107,"Joe Ogilvie",85,11.11,90,10,"GIRPutting2025",2009
109,109,"Mike Weir",85,10.98,82,9,"GIRPutting2025",2009
110,110,"Charlie Wi",92,10.87,92,10,"GIRPutting2025",2009
111,111,"Robert Garrigus",83,10.84,83,9,"GIRPutting2025",2009
112,112,"Angel Cabrera",55,10.81,37,4,"GIRPutting2025",2009
112,112,"Richard Johnson",85,10.81,111,12,"GIRPutting2025",2009
114,114,"Steve Marino",98,10.78,102,11,"GIRPutting2025",2009
115,115,"David Duval",56,10.77,65,7,"GIRPutting2025",2009
116,116,"Woody Austin",84,10.75,93,10,"GIRPutting2025",2009
117,117,"Charles Warren",63,10.67,75,8,"GIRPutting2025",2009
118,118,"Kevin Sutherland",96,10.59,85,9,"GIRPutting2025",2009
119,119,"Jeff Maggert",79,10.58,104,11,"GIRPutting2025",2009
119,119,"Kevin Streelman",97,10.58,104,11,"GIRPutting2025",2009
121,121,"Carl Pettersson",86,10.53,95,10,"GIRPutting2025",2009
122,122,"Brian Davis",103,10.48,105,11,"GIRPutting2025",2009
123,123,"DA Points",99,10.42,96,10,"GIRPutting2025",2009
124,124,"Mathew Goggin",76,10.39,77,8,"GIRPutting2025",2009
125,125,"Aron Price",89,10.38,106,11,"GIRPutting2025",2009
126,126,"Marc Turnesa",77,10.2,98,10,"GIRPutting2025",2009
127,127,"Kent Jones",73,10.14,69,7,"GIRPutting2025",2009
128,128,"Harrison Frazar",93,10.09,109,11,"GIRPutting2025",2009
129,129,"Derek Fathauer",63,10,60,6,"GIRPutting2025",2009
129,129,"Ryan Moore",89,10,80,8,"GIRPutting2025",2009
131,131,"Steve Elkington",70,9.88,81,8,"GIRPutting2025",2009
132,132,"Ben Curtis",63,9.84,61,6,"GIRPutting2025",2009
133,133,"Spencer Levin",75,9.68,93,9,"GIRPutting2025",2009
134,134,"Todd Hamilton",83,9.64,83,8,"GIRPutting2025",2009
135,135,"Brian Bateman",55,9.62,52,5,"GIRPutting2025",2009
136,136,"Scott McCarron",91,9.57,94,9,"GIRPutting2025",2009
137,137,"Bob Estes",78,9.52,84,8,"GIRPutting2025",2009
137,137,"Tim Petrovic",97,9.52,105,10,"GIRPutting2025",2009
137,137,"Nick Watney",86,9.52,63,6,"GIRPutting2025",2009
140,140,"Peter Lonard",86,9.38,96,9,"GIRPutting2025",2009
141,141,"John Merrick",91,9.3,86,8,"GIRPutting2025",2009
142,142,"Rick Price",54,9.26,54,5,"GIRPutting2025",2009
143,143,"Jim Furyk",86,9.21,76,7,"GIRPutting2025",2009
143,143,"Casey Wittenberg",71,9.21,76,7,"GIRPutting2025",2009
145,145,"Tommy Armour III",58,9.09,66,6,"GIRPutting2025",2009
146,146,"Johnson Wagner",81,9,100,9,"GIRPutting2025",2009
147,147,"Ricky Barnes",67,8.96,67,6,"GIRPutting2025",2009
148,148,"Kirk Triplett",60,8.93,56,5,"GIRPutting2025",2009
149,149,"Leif Olson",51,8.89,45,4,"GIRPutting2025",2009
150,150,"Jeff Quinney",78,8.86,79,7,"GIRPutting2025",2009
151,151,"Retief Goosen",74,8.82,68,6,"GIRPutting2025",2009
152,152,"Steve Flesch",77,8.7,92,8,"GIRPutting2025",2009
153,153,"Kenny Perry",92,8.6,93,8,"GIRPutting2025",2009
154,154,"Robert Allenby",71,8.51,94,8,"GIRPutting2025",2009
154,154,"Will Ma Kenzie",69,8.51,94,8,"GIRPutting2025",2009
156,156,"Jeff Klauk",97,8.41,107,9,"GIRPutting2025",2009
157,157,"Greg Kraft",51,8.33,48,4,"GIRPutting2025",2009
158,158,"Chris Stroud",88,8.24,85,7,"GIRPutting2025",2009
159,159,"Stephen Ames",77,8.05,87,7,"GIRPutting2025",2009
160,160,"John Mallinger",90,7.95,88,7,"GIRPutting2025",2009
161,161,"YE Yang",83,7.92,101,8,"GIRPutting2025",2009
162,162,"Tiger Woods",64,7.81,64,5,"GIRPutting2025",2009
163,163,"Joe Durant",62,7.69,65,5,"GIRPutting2025",2009
163,163,"Lucas Glover",93,7.69,104,8,"GIRPutting2025",2009
165,165,"Davis Love III",89,7.62,105,8,"GIRPutting2025",2009
166,166,"Rocco Mediate",79,7.61,92,7,"GIRPutting2025",2009
167,167,"Ian Poulter",59,7.5,40,3,"GIRPutting2025",2009
168,168,"Jason Dufner",90,7.48,107,8,"GIRPutting2025",2009
169,169,"Ernie Els",70,7.35,68,5,"GIRPutting2025",2009
170,170,"Charles Howell III",99,7.27,110,8,"GIRPutting2025",2009
171,171,"Jimmy Walker",74,7.23,83,6,"GIRPutting2025",2009
172,172,"KJ Choi",65,7.14,70,5,"GIRPutting2025",2009
173,173,"Patrick Sheehan",51,6.67,45,3,"GIRPutting2025",2009
174,174,"Lee Janzen",74,6.49,77,5,"GIRPutting2025",2009
175,175,"Bubba Watson",73,6.35,63,4,"GIRPutting2025",2009
176,176,"Jay Williamson",69,6.33,79,5,"GIRPutting2025",2009
177,177,"Rory Sabbatini",81,6.1,82,5,"GIRPutting2025",2009
178,178,"Chez Reavie",81,6.06,99,6,"GIRPutting2025",2009
179,179,"Padraig Harrington",66,5.8,69,4,"GIRPutting2025",2009
180,180,"Stuart Appleby",79,5.41,74,4,"GIRPutting2025",2009
181,181,"Heath Slocum",95,3.88,103,4,"GIRPutting2025",2009
182,182,"Tom Lehman",55,3.39,59,2,"GIRPutting2025",2009
183,183,"Michael Allen",73,2.99,67,2,"GIRPutting2025",2009
184,184,"Fred Couples",54,1.89,53,1,"GIRPutting2025",2009
