"FairwayBunkerTendency_RANKTHISWEEK_2011","FairwayBunkerTendency_RANKLASTWEEK_2011","FairwayBunkerTendency_PLAYERNAME_2011","FairwayBunkerTendency_ROUNDS_2011","FairwayBunkerTendency_Pct_2011","FairwayBunkerTendency_TOTALFAIRWAYBUNKERS_2011","FairwayBunkerTendency_POSSIBLEFWYS_2011","FairwayBunkerTendency_RELATIVETOPAR_2011","stat_name","year"
88,88,"Webb Simpson",98,5.8,67,1148,0.239,"FairwayBunkerTendency",2011
88,88,"Michael Thompson",79,5.8,55,946,0.273,"FairwayBunkerTendency",2011
95,95,"Stuart Appleby",65,5.9,49,824,0.184,"FairwayBunkerTendency",2011
95,95,"Alex Cejka",59,5.9,38,644,0.263,"FairwayBunkerTendency",2011
95,95,"Hunter Haas",96,5.9,70,1178,0,"FairwayBunkerTendency",2011
95,95,"David Hearn",88,5.9,62,1053,0.161,"FairwayBunkerTendency",2011
95,95,"Martin Laird",77,5.9,50,846,0.24,"FairwayBunkerTendency",2011
95,95,"John Merrick",71,5.9,49,834,0.163,"FairwayBunkerTendency",2011
95,95,"Tim Petrovic",88,5.9,62,1057,0.161,"FairwayBunkerTendency",2011
102,102,"Aaron Baddeley",77,6,51,847,0.235,"FairwayBunkerTendency",2011
102,102,"Harrison Frazar",58,6,34,563,0.471,"FairwayBunkerTendency",2011
104,104,"Blake Adams",116,6.1,89,1454,0.18,"FairwayBunkerTendency",2011
104,104,"Ben Crane",76,6.1,53,864,0.094,"FairwayBunkerTendency",2011
104,104,"Brendon de Jonge",105,6.1,78,1274,0.064,"FairwayBunkerTendency",2011
104,104,"Tommy Gainey",104,6.1,76,1256,0.289,"FairwayBunkerTendency",2011
104,104,"Charley Hoffman",93,6.1,62,1019,0.403,"FairwayBunkerTendency",2011
104,104,"Kent Jones",76,6.1,57,927,0.474,"FairwayBunkerTendency",2011
104,104,"Hunter Mahan",92,6.1,65,1060,0.169,"FairwayBunkerTendency",2011
104,104,"Chris Stroud",88,6.1,66,1076,0.152,"FairwayBunkerTendency",2011
104,104,"Josh Teater",104,6.1,78,1272,0.218,"FairwayBunkerTendency",2011
113,113,"Michael Bradley",74,6.2,50,805,0.2,"FairwayBunkerTendency",2011
113,113,"Chad Campbell",99,6.2,74,1199,0.338,"FairwayBunkerTendency",2011
113,113,"Greg Chalmers",88,6.2,67,1087,0.224,"FairwayBunkerTendency",2011
113,113,"Matt Jones",71,6.2,54,872,0.148,"FairwayBunkerTendency",2011
113,113,"Matt Kuchar",94,6.2,61,991,0.213,"FairwayBunkerTendency",2011
113,113,"Justin Rose",79,6.2,54,878,0.222,"FairwayBunkerTendency",2011
113,113,"Kevin Stadler",88,6.2,62,1003,0.403,"FairwayBunkerTendency",2011
113,113,"Kyle Stanley",98,6.2,68,1099,0.206,"FairwayBunkerTendency",2011
121,121,"Rich Beem",53,6.3,40,630,0.275,"FairwayBunkerTendency",2011
121,121,"Keegan Bradley",91,6.3,67,1058,0.209,"FairwayBunkerTendency",2011
121,121,"Steve Elkington",50,6.3,37,583,0.243,"FairwayBunkerTendency",2011
121,121,"Ernie Els",71,6.3,52,824,0.327,"FairwayBunkerTendency",2011
121,121,"Scott Stallings",84,6.3,60,947,0.3,"FairwayBunkerTendency",2011
121,121,"Roland Thatcher",67,6.3,53,838,0.132,"FairwayBunkerTendency",2011
127,127,"Jarrod Lyle",83,6.4,63,989,0.143,"FairwayBunkerTendency",2011
128,128,"Cameron Beckman",71,6.5,57,875,0.228,"FairwayBunkerTendency",2011
128,128,"KJ Choi",77,6.5,52,805,0.058,"FairwayBunkerTendency",2011
128,128,"Andres Gonzales",60,6.5,41,631,0.098,"FairwayBunkerTendency",2011
128,128,"Shaun Micheel",77,6.5,58,886,0.259,"FairwayBunkerTendency",2011
132,132,"Michael Connell",76,6.6,66,1004,0.318,"FairwayBunkerTendency",2011
132,132,"Trevor Immelman",84,6.6,61,922,0.164,"FairwayBunkerTendency",2011
132,132,"Michael Putnam",67,6.6,48,723,0.188,"FairwayBunkerTendency",2011
132,132,"Alexandre Rocha",65,6.6,45,683,0.356,"FairwayBunkerTendency",2011
132,132,"Daniel Summerhays",75,6.6,60,906,0.333,"FairwayBunkerTendency",2011
137,137,"Kris Blanks",92,6.7,76,1140,0.447,"FairwayBunkerTendency",2011
137,137,"Kevin Chappell",78,6.7,56,840,0.107,"FairwayBunkerTendency",2011
137,137,"Freddie Jacobson",92,6.7,65,971,0.154,"FairwayBunkerTendency",2011
137,137,"Ben Martin",74,6.7,60,898,0.383,"FairwayBunkerTendency",2011
137,137,"William McGirt",103,6.7,85,1271,0.082,"FairwayBunkerTendency",2011
137,137,"Bo Van Pelt",92,6.7,66,989,0.152,"FairwayBunkerTendency",2011
143,143,"Ricky Barnes",78,6.8,60,881,0.167,"FairwayBunkerTendency",2011
143,143,"Rickie Fowler",84,6.8,62,915,0.29,"FairwayBunkerTendency",2011
143,143,"Bio Kim",71,6.8,53,778,0.208,"FairwayBunkerTendency",2011
143,143,"Davis Love III",70,6.8,49,720,0.265,"FairwayBunkerTendency",2011
143,143,"Troy Matteson",91,6.8,75,1110,0.347,"FairwayBunkerTendency",2011
143,143,"Camilo Villegas",69,6.8,53,784,0.302,"FairwayBunkerTendency",2011
149,149,"Chris DiMarco",93,6.9,78,1136,0.269,"FairwayBunkerTendency",2011
149,149,"James Driscoll",71,6.9,58,836,0.121,"FairwayBunkerTendency",2011
149,149,"Padraig Harrington",60,6.9,42,609,0.214,"FairwayBunkerTendency",2011
149,149,"JP Hayes",56,6.9,46,664,0.304,"FairwayBunkerTendency",2011
149,149,"Derek Lamely",65,6.9,54,779,0.278,"FairwayBunkerTendency",2011
149,149,"Nate Smith",66,6.9,51,735,0.098,"FairwayBunkerTendency",2011
155,155,"Arjun Atwal",91,7,80,1138,0.238,"FairwayBunkerTendency",2011
155,155,"Scott Gutschewski",67,7,53,762,0.377,"FairwayBunkerTendency",2011
155,155,"Cameron Tringale",110,7,94,1339,0.181,"FairwayBunkerTendency",2011
158,158,"Sergio Garcia",61,7.1,44,620,0.068,"FairwayBunkerTendency",2011
158,158,"Jim Herman",69,7.1,56,792,0.268,"FairwayBunkerTendency",2011
158,158,"Sean OHair",71,7.1,59,831,0.373,"FairwayBunkerTendency",2011
158,158,"Alex Prugh",82,7.1,69,973,0.29,"FairwayBunkerTendency",2011
158,158,"Jim Renner",65,7.1,52,730,0.25,"FairwayBunkerTendency",2011
158,158,"Vijay Singh",79,7.1,70,984,0.143,"FairwayBunkerTendency",2011
158,158,"Brendan Steele",89,7.1,76,1064,0.224,"FairwayBunkerTendency",2011
165,165,"Matt Bettencourt",84,7.2,76,1057,0.237,"FairwayBunkerTendency",2011
165,165,"Tim Herron",85,7.2,76,1062,0.145,"FairwayBunkerTendency",2011
165,165,"Steve Marino",76,7.2,62,856,0.21,"FairwayBunkerTendency",2011
165,165,"Jeff Overton",92,7.2,72,1006,0.181,"FairwayBunkerTendency",2011
169,169,"DJ Brigman",67,7.3,55,757,0.545,"FairwayBunkerTendency",2011
169,169,"Charles Howell III",108,7.3,91,1245,0.077,"FairwayBunkerTendency",2011
169,169,"Anthony Kim",72,7.3,57,778,0.053,"FairwayBunkerTendency",2011
172,172,"Joe Ogilvie",75,7.4,62,842,0.242,"FairwayBunkerTendency",2011
173,173,"Angel Cabrera",50,7.5,36,483,0.278,"FairwayBunkerTendency",2011
173,173,"Marc Leishman",87,7.5,82,1090,0.317,"FairwayBunkerTendency",2011
173,173,"Ian Poulter",52,7.5,41,545,0.317,"FairwayBunkerTendency",2011
173,173,"Nick Watney",80,7.5,64,859,0.172,"FairwayBunkerTendency",2011
177,177,"Stewart Cink",72,7.6,54,708,0.204,"FairwayBunkerTendency",2011
177,177,"Andres Romero",77,7.6,71,933,0.282,"FairwayBunkerTendency",2011
179,179,"Ryan Palmer",82,7.7,63,816,0.095,"FairwayBunkerTendency",2011
179,179,"Martin Piller",63,7.7,55,713,0.164,"FairwayBunkerTendency",2011
179,179,"Rory Sabbatini",85,7.7,64,836,0.156,"FairwayBunkerTendency",2011
182,182,"Will Strickler",51,7.8,46,589,0.087,"FairwayBunkerTendency",2011
183,183,"Chris Kirk",87,8.1,86,1060,0.128,"FairwayBunkerTendency",2011
184,184,"Rod Pampling",72,8.3,69,835,0.101,"FairwayBunkerTendency",2011
185,185,"David Duval",67,8.5,67,792,0.224,"FairwayBunkerTendency",2011
186,186,"Phil Mickelson",79,9.1,73,803,0.068,"FairwayBunkerTendency",2011
