"GIRPercentageLess125yards_RANKTHISWEEK_2016","GIRPercentageLess125yards_RANKLASTWEEK_2016","GIRPercentageLess125yards_PLAYERNAME_2016","GIRPercentageLess125yards_ROUNDS_2016","GIRPercentageLess125yards_Pct_2016","GIRPercentageLess125yards_GREENSHIT_2016","GIRPercentageLess125yards_TOTALHOLES_2016","GIRPercentageLess125yards_RELATIVETOPAR_2016","stat_name","year"
21,23,"Sergio Garcia",28,85.51,59,69,-0.44,"GIRPercentageLess125yards",2016
22,24,"Marc Leishman",41,85.48,106,124,-0.54,"GIRPercentageLess125yards",2016
23,25,"Morgan Hoffmann",43,85.47,153,179,-0.51,"GIRPercentageLess125yards",2016
24,25,"DJ Trahan",23,85.29,58,68,-0.45,"GIRPercentageLess125yards",2016
25,28,"Graeme McDowell",33,85.05,91,107,-0.44,"GIRPercentageLess125yards",2016
26,49,"Henrik Stenson",30,85,85,100,-0.58,"GIRPercentageLess125yards",2016
27,35,"Scott Stallings",46,84.95,175,206,-0.43,"GIRPercentageLess125yards",2016
28,17,"Brendon de Jonge",55,84.92,169,199,-0.37,"GIRPercentageLess125yards",2016
29,20,"Ben Martin",48,84.73,172,203,-0.55,"GIRPercentageLess125yards",2016
30,30,"Keegan Bradley",40,84.68,105,124,-0.45,"GIRPercentageLess125yards",2016
31,32,"Scott Piercy",45,84.62,143,169,-0.48,"GIRPercentageLess125yards",2016
32,36,"Billy Horschel",45,84.34,140,166,-0.46,"GIRPercentageLess125yards",2016
33,33,"Camilo Villegas",50,84.18,165,196,-0.41,"GIRPercentageLess125yards",2016
34,57,"Rob Oppenheim",37,84.14,122,145,-0.34,"GIRPercentageLess125yards",2016
35,42,"KJ Choi",47,84.09,148,176,-0.41,"GIRPercentageLess125yards",2016
35,42,"Jon Curran",55,84.09,148,176,-0.45,"GIRPercentageLess125yards",2016
37,37,"Blayne Barber",44,83.98,152,181,-0.47,"GIRPercentageLess125yards",2016
38,45,"Rory Sabbatini",40,83.94,115,137,-0.35,"GIRPercentageLess125yards",2016
39,29,"Kyle Reifers",63,83.92,214,255,-0.42,"GIRPercentageLess125yards",2016
40,46,"Troy Merritt",41,83.91,146,174,-0.42,"GIRPercentageLess125yards",2016
41,44,"Hunter Mahan",43,83.71,149,178,-0.44,"GIRPercentageLess125yards",2016
42,31,"Jason Bohn",37,83.65,133,159,-0.44,"GIRPercentageLess125yards",2016
43,40,"Charles Howell III",63,83.62,240,287,-0.49,"GIRPercentageLess125yards",2016
44,48,"Jason Day",36,83.55,127,152,-0.57,"GIRPercentageLess125yards",2016
45,47,"Francesco Molinari",36,83.54,132,158,-0.49,"GIRPercentageLess125yards",2016
45,58,"Greg Owen",56,83.54,198,237,-0.35,"GIRPercentageLess125yards",2016
47,37,"Fabian Gomez",49,83.48,192,230,-0.42,"GIRPercentageLess125yards",2016
48,51,"Dustin Johnson",37,83.45,121,145,-0.55,"GIRPercentageLess125yards",2016
48,99,"Rory McIlroy",37,83.45,121,145,-0.52,"GIRPercentageLess125yards",2016
50,41,"Alex Cejka",47,83.43,151,181,-0.4,"GIRPercentageLess125yards",2016
51,67,"Jamie Lovemark",57,83.39,266,319,-0.45,"GIRPercentageLess125yards",2016
52,63,"Roberto Castro",55,83.33,230,276,-0.4,"GIRPercentageLess125yards",2016
52,54,"Brandt Snedeker",47,83.33,175,210,-0.47,"GIRPercentageLess125yards",2016
52,27,"Cameron Tringale",47,83.33,170,204,-0.44,"GIRPercentageLess125yards",2016
52,76,"Gary Woodland",45,83.33,160,192,-0.53,"GIRPercentageLess125yards",2016
56,55,"Kevin Kisner",49,83.24,154,185,-0.53,"GIRPercentageLess125yards",2016
57,33,"Danny Lee",53,83.16,163,196,-0.5,"GIRPercentageLess125yards",2016
58,61,"Hudson Swafford",52,83.11,182,219,-0.41,"GIRPercentageLess125yards",2016
59,78,"Ryan Moore",40,83.08,108,130,-0.47,"GIRPercentageLess125yards",2016
60,50,"Sean OHair",45,83.04,191,230,-0.44,"GIRPercentageLess125yards",2016
61,69,"Daniel Berger",52,82.97,151,182,-0.47,"GIRPercentageLess125yards",2016
61,53,"Boo Weekley",53,82.97,190,229,-0.48,"GIRPercentageLess125yards",2016
63,58,"Patrick Rodgers",49,82.94,209,252,-0.49,"GIRPercentageLess125yards",2016
63,61,"David Toms",38,82.94,141,170,-0.33,"GIRPercentageLess125yards",2016
65,37,"Bill Haas",42,82.93,136,164,-0.41,"GIRPercentageLess125yards",2016
66,68,"Andy Sullivan",25,82.81,53,64,-0.57,"GIRPercentageLess125yards",2016
67,108,"Justin Rose",35,82.76,144,174,-0.53,"GIRPercentageLess125yards",2016
68,72,"Ollie Schniederjans",23,82.73,115,139,-0.48,"GIRPercentageLess125yards",2016
69,125,"Paul Casey",39,82.57,90,109,-0.52,"GIRPercentageLess125yards",2016
70,71,"Kevin Na",52,82.55,123,149,-0.37,"GIRPercentageLess125yards",2016
70,73,"Tyrone Van Aswegen",67,82.55,194,235,-0.42,"GIRPercentageLess125yards",2016
72,65,"Tony Finau",49,82.52,170,206,-0.48,"GIRPercentageLess125yards",2016
73,63,"Kevin Streelman",46,82.5,165,200,-0.35,"GIRPercentageLess125yards",2016
74,52,"Chad Campbell",54,82.35,168,204,-0.42,"GIRPercentageLess125yards",2016
74,81,"Adam Hadwin",53,82.35,196,238,-0.47,"GIRPercentageLess125yards",2016
74,55,"John Senden",48,82.35,168,204,-0.46,"GIRPercentageLess125yards",2016
77,88,"Tyler Aldridge",53,82.27,181,220,-0.43,"GIRPercentageLess125yards",2016
77,92,"Graham DeLaet",50,82.27,181,220,-0.46,"GIRPercentageLess125yards",2016
79,96,"Colt Knost",56,82.16,175,213,-0.43,"GIRPercentageLess125yards",2016
80,80,"JB Holmes",39,82.13,170,207,-0.42,"GIRPercentageLess125yards",2016
81,66,"Ricky Barnes",57,82.1,188,229,-0.41,"GIRPercentageLess125yards",2016
81,88,"Matt Every",34,82.1,133,162,-0.36,"GIRPercentageLess125yards",2016
83,82,"Shane Bertsch",30,82.08,87,106,-0.37,"GIRPercentageLess125yards",2016
84,93,"Si Woo Kim",63,82.07,238,290,-0.41,"GIRPercentageLess125yards",2016
85,86,"Anirban Lahiri",44,82.01,114,139,-0.47,"GIRPercentageLess125yards",2016
86,85,"Chris Kirk",51,81.99,173,211,-0.46,"GIRPercentageLess125yards",2016
87,87,"Brooks Koepka",39,81.86,167,204,-0.48,"GIRPercentageLess125yards",2016
88,88,"Justin Leonard",28,81.82,90,110,-0.39,"GIRPercentageLess125yards",2016
88,77,"Davis Love III",40,81.82,153,187,-0.38,"GIRPercentageLess125yards",2016
88,74,"Jhonattan Vegas",49,81.82,180,220,-0.49,"GIRPercentageLess125yards",2016
88,88,"Bernd Wiesberger",23,81.82,45,55,-0.42,"GIRPercentageLess125yards",2016
92,58,"Vaughn Taylor",30,81.69,116,142,-0.46,"GIRPercentageLess125yards",2016
93,98,"Jason Dufner",53,81.52,150,184,-0.43,"GIRPercentageLess125yards",2016
94,127,"Harold Varner III",58,81.51,238,292,-0.46,"GIRPercentageLess125yards",2016
95,75,"Henrik Norlander",41,81.48,110,135,-0.38,"GIRPercentageLess125yards",2016
96,96,"George McNeill",33,81.45,101,124,-0.4,"GIRPercentageLess125yards",2016
97,110,"Steve Marino",40,81.41,127,156,-0.39,"GIRPercentageLess125yards",2016
98,105,"Kelly Kraft",35,81.4,105,129,-0.34,"GIRPercentageLess125yards",2016
99,100,"John Huh",51,81.32,148,182,-0.41,"GIRPercentageLess125yards",2016
100,111,"Kyle Stanley",57,81.28,178,219,-0.4,"GIRPercentageLess125yards",2016
101,104,"Peter Malnati",53,81.25,195,240,-0.39,"GIRPercentageLess125yards",2016
101,101,"Bryce Molder",50,81.25,169,208,-0.44,"GIRPercentageLess125yards",2016
101,101,"Steve Stricker",25,81.25,78,96,-0.53,"GIRPercentageLess125yards",2016
104,70,"Padraig Harrington",38,81.03,141,174,-0.43,"GIRPercentageLess125yards",2016
105,107,"Cameron Percy",22,81.01,64,79,-0.39,"GIRPercentageLess125yards",2016
105,83,"Justin Thomas",53,81.01,192,237,-0.45,"GIRPercentageLess125yards",2016
107,95,"Luke Donald",49,80.95,119,147,-0.39,"GIRPercentageLess125yards",2016
108,101,"Robert Allenby",35,80.91,89,110,-0.28,"GIRPercentageLess125yards",2016
108,105,"Scott Pinckney",53,80.91,178,220,-0.42,"GIRPercentageLess125yards",2016
110,142,"James Hahn",45,80.9,161,199,-0.43,"GIRPercentageLess125yards",2016
111,109,"Smylie Kaufman",57,80.89,237,293,-0.51,"GIRPercentageLess125yards",2016
112,94,"David Lingmerth",54,80.88,165,204,-0.4,"GIRPercentageLess125yards",2016
113,79,"Vijay Singh",42,80.85,152,188,-0.47,"GIRPercentageLess125yards",2016
114,121,"Luke List",51,80.83,194,240,-0.48,"GIRPercentageLess125yards",2016
115,111,"Branden Grace",31,80.77,84,104,-0.44,"GIRPercentageLess125yards",2016
116,113,"Russell Knox",48,80.72,134,166,-0.39,"GIRPercentageLess125yards",2016
117,115,"Patton Kizzire",57,80.66,171,212,-0.5,"GIRPercentageLess125yards",2016
118,136,"Johnson Wagner",44,80.63,154,191,-0.44,"GIRPercentageLess125yards",2016
119,142,"Sam Saunders",40,80.62,104,129,-0.47,"GIRPercentageLess125yards",2016
120,145,"Martin Laird",46,80.61,158,196,-0.47,"GIRPercentageLess125yards",2016
121,120,"Whee Kim",54,80.58,166,206,-0.36,"GIRPercentageLess125yards",2016
122,115,"Kevin Chappell",49,80.56,174,216,-0.44,"GIRPercentageLess125yards",2016
123,144,"William McGirt",54,80.51,190,236,-0.47,"GIRPercentageLess125yards",2016
124,130,"Brendon Todd",43,80.5,128,159,-0.44,"GIRPercentageLess125yards",2016
125,114,"Dawie van der Walt",48,80.48,169,210,-0.43,"GIRPercentageLess125yards",2016
126,137,"Erik Compton",45,80.46,140,174,-0.43,"GIRPercentageLess125yards",2016
127,122,"Louis Oosthuizen",25,80.36,45,56,-0.38,"GIRPercentageLess125yards",2016
127,150,"Robert Streb",51,80.36,135,168,-0.39,"GIRPercentageLess125yards",2016
129,139,"Will Wilcox",47,80.3,163,203,-0.47,"GIRPercentageLess125yards",2016
130,147,"Andrew Loupe",50,80.2,235,293,-0.5,"GIRPercentageLess125yards",2016
131,126,"Russell Henley",42,80.18,178,222,-0.38,"GIRPercentageLess125yards",2016
132,130,"Thomas Aiken",42,80.15,105,131,-0.37,"GIRPercentageLess125yards",2016
133,130,"Matt Jones",45,80.12,129,161,-0.43,"GIRPercentageLess125yards",2016
134,128,"Jim Herman",55,80.1,161,201,-0.45,"GIRPercentageLess125yards",2016
135,119,"Derek Fathauer",58,80.09,177,221,-0.46,"GIRPercentageLess125yards",2016
136,130,"Brice Garnett",29,80,72,90,-0.36,"GIRPercentageLess125yards",2016
137,140,"Mark Wilson",42,79.87,119,149,-0.34,"GIRPercentageLess125yards",2016
138,138,"Jordan Spieth",34,79.86,111,139,-0.55,"GIRPercentageLess125yards",2016
139,146,"Stuart Appleby",39,79.78,142,178,-0.39,"GIRPercentageLess125yards",2016
140,148,"Brett Stegmaier",57,79.77,205,257,-0.41,"GIRPercentageLess125yards",2016
141,117,"Sung Kang",51,79.72,169,212,-0.48,"GIRPercentageLess125yards",2016
142,123,"Steve Wheatcroft",53,79.65,184,231,-0.41,"GIRPercentageLess125yards",2016
143,134,"Jonas Blixt",46,79.41,162,204,-0.51,"GIRPercentageLess125yards",2016
144,134,"Jeff Overton",51,79.39,181,228,-0.38,"GIRPercentageLess125yards",2016
145,152,"Mark Hubbard",73,79.11,250,316,-0.42,"GIRPercentageLess125yards",2016
145,124,"Geoff Ogilvy",37,79.11,125,158,-0.34,"GIRPercentageLess125yards",2016
147,84,"Martin Piller",37,79.01,128,162,-0.42,"GIRPercentageLess125yards",2016
148,129,"Spencer Levin",62,78.79,182,231,-0.46,"GIRPercentageLess125yards",2016
149,141,"Daniel Summerhays",55,78.76,178,226,-0.49,"GIRPercentageLess125yards",2016
150,154,"Nick Taylor",57,78.65,210,267,-0.42,"GIRPercentageLess125yards",2016
151,117,"David Hearn",55,78.5,168,214,-0.42,"GIRPercentageLess125yards",2016
152,155,"Michael Kim",62,78.41,207,264,-0.41,"GIRPercentageLess125yards",2016
153,156,"Miguel Angel Carballo",24,78.26,72,92,-0.36,"GIRPercentageLess125yards",2016
153,156,"Rhein Gibson",36,78.26,126,161,-0.34,"GIRPercentageLess125yards",2016
155,153,"Byeong Hun An",23,78.21,61,78,-0.49,"GIRPercentageLess125yards",2016
156,151,"Carlos Ortiz",47,78.19,147,188,-0.46,"GIRPercentageLess125yards",2016
157,162,"Chris Stroud",52,78.18,172,220,-0.41,"GIRPercentageLess125yards",2016
158,173,"Retief Goosen",37,78,117,150,-0.43,"GIRPercentageLess125yards",2016
159,161,"Brian Harman",60,77.91,201,258,-0.45,"GIRPercentageLess125yards",2016
160,170,"Angel Cabrera",42,77.78,140,180,-0.44,"GIRPercentageLess125yards",2016
161,158,"Ben Crane",48,77.65,139,179,-0.42,"GIRPercentageLess125yards",2016
162,160,"Darron Stiles",28,77.61,52,67,-0.31,"GIRPercentageLess125yards",2016
163,169,"Steven Bowditch",40,77.58,128,165,-0.44,"GIRPercentageLess125yards",2016
164,168,"Michael Thompson",46,77.46,134,173,-0.46,"GIRPercentageLess125yards",2016
165,163,"Chez Reavie",56,77.42,192,248,-0.41,"GIRPercentageLess125yards",2016
166,149,"Patrick Reed",53,77.4,161,208,-0.49,"GIRPercentageLess125yards",2016
167,187,"Derek Ernst",36,77.37,106,137,-0.32,"GIRPercentageLess125yards",2016
168,164,"Charlie Beljan",26,77.36,82,106,-0.21,"GIRPercentageLess125yards",2016
168,164,"Ryan Palmer",46,77.36,205,265,-0.48,"GIRPercentageLess125yards",2016
170,159,"Chesson Hadley",51,77.21,166,215,-0.35,"GIRPercentageLess125yards",2016
171,167,"Wes Roach",33,77.17,98,127,-0.37,"GIRPercentageLess125yards",2016
172,176,"Chad Collins",45,77.01,134,174,-0.43,"GIRPercentageLess125yards",2016
173,171,"Ken Duke",26,76.92,80,104,-0.26,"GIRPercentageLess125yards",2016
174,178,"Bronson Burgoon",53,76.85,166,216,-0.45,"GIRPercentageLess125yards",2016
175,172,"Luke Guthrie",31,76.8,96,125,-0.38,"GIRPercentageLess125yards",2016
176,175,"Brian Gay",22,76.67,69,90,-0.36,"GIRPercentageLess125yards",2016
177,186,"DA Points",32,76.58,85,111,-0.39,"GIRPercentageLess125yards",2016
178,166,"Andres Gonzales",46,76.34,142,186,-0.34,"GIRPercentageLess125yards",2016
179,174,"Jason Gore",51,76.14,150,197,-0.37,"GIRPercentageLess125yards",2016
180,179,"Phil Mickelson",37,76.07,124,163,-0.56,"GIRPercentageLess125yards",2016
181,200,"Robert Garrigus",34,75.89,107,141,-0.43,"GIRPercentageLess125yards",2016
182,177,"Scott Brown",59,75.86,154,203,-0.47,"GIRPercentageLess125yards",2016
183,181,"Freddie Jacobson",54,75.73,156,206,-0.45,"GIRPercentageLess125yards",2016
184,184,"Dicky Pride",33,75.59,96,127,-0.41,"GIRPercentageLess125yards",2016
185,187,"Scott Langley",41,75.52,145,192,-0.37,"GIRPercentageLess125yards",2016
186,180,"Tom Hoge",47,75.25,149,198,-0.46,"GIRPercentageLess125yards",2016
187,190,"Webb Simpson",34,75.17,112,149,-0.45,"GIRPercentageLess125yards",2016
188,185,"Jamie Donaldson",28,74.75,74,99,-0.49,"GIRPercentageLess125yards",2016
189,191,"Abraham Ancer",26,74.74,71,95,-0.39,"GIRPercentageLess125yards",2016
189,191,"Aaron Baddeley",51,74.74,145,194,-0.46,"GIRPercentageLess125yards",2016
191,194,"Andrew Landry",24,74.68,59,79,-0.37,"GIRPercentageLess125yards",2016
192,195,"Ernie Els",34,74.66,109,146,-0.49,"GIRPercentageLess125yards",2016
193,189,"Zac Blair",56,74.63,153,205,-0.36,"GIRPercentageLess125yards",2016
194,198,"Cameron Smith",45,74.44,99,133,-0.42,"GIRPercentageLess125yards",2016
195,183,"Brian Stuard",24,74.16,66,89,-0.41,"GIRPercentageLess125yards",2016
196,196,"Charley Hoffman",49,74.04,154,208,-0.44,"GIRPercentageLess125yards",2016
196,193,"Shane Lowry",35,74.04,77,104,-0.42,"GIRPercentageLess125yards",2016
198,197,"Jerry Kelly",44,73.76,104,141,-0.38,"GIRPercentageLess125yards",2016
199,201,"Ian Poulter",37,73.15,79,108,-0.38,"GIRPercentageLess125yards",2016
200,202,"Jason Kokrak",52,72.84,177,243,-0.45,"GIRPercentageLess125yards",2016
201,199,"DH Lee",35,72.66,93,128,-0.35,"GIRPercentageLess125yards",2016
202,182,"Shawn Stefani",45,72.45,142,196,-0.33,"GIRPercentageLess125yards",2016
203,203,"Carl Pettersson",31,72.22,104,144,-0.38,"GIRPercentageLess125yards",2016
204,204,"Andres Romero",22,71.26,62,87,-0.39,"GIRPercentageLess125yards",2016
205,205,"Lucas Lee",22,71.08,59,83,-0.24,"GIRPercentageLess125yards",2016
206,207,"Hiroshi Iwata",51,68.6,118,172,-0.47,"GIRPercentageLess125yards",2016
207,208,"Billy Hurley III",22,68.09,64,94,-0.39,"GIRPercentageLess125yards",2016
