"Round4ScoringAverage_RANKTHISWEEK_2012","Round4ScoringAverage_RANKLASTWEEK_2012","Round4ScoringAverage_PLAYERNAME_2012","Round4ScoringAverage__2012","Round4ScoringAverage_AVG_2012","Round4ScoringAverage_TOTALSTROKES_2012","Round4ScoringAverage_TOTALROUNDS_2012","stat_name","year"
1,NA,"Scott Brown",NA,68.14,477,7,"Round4ScoringAverage",2012
2,NA,"Luke Donald",NA,69.07,1036,15,"Round4ScoringAverage",2012
3,NA,"David Toms",NA,69.18,761,11,"Round4ScoringAverage",2012
4,NA,"Jerry Kelly",NA,69.4,1041,15,"Round4ScoringAverage",2012
5,NA,"Scott Piercy",NA,69.42,1319,19,"Round4ScoringAverage",2012
6,NA,"Dicky Pride",NA,69.45,764,11,"Round4ScoringAverage",2012
7,NA,"Justin Rose",NA,69.63,1114,16,"Round4ScoringAverage",2012
8,NA,"Derek Lamely",NA,69.67,418,6,"Round4ScoringAverage",2012
8,NA,"Bubba Watson",NA,69.67,1045,15,"Round4ScoringAverage",2012
10,NA,"Charlie Beljan",NA,69.75,558,8,"Round4ScoringAverage",2012
11,NA,"Jason Day",NA,69.83,838,12,"Round4ScoringAverage",2012
11,NA,"Rory McIlroy",NA,69.83,838,12,"Round4ScoringAverage",2012
13,NA,"Richard Lee",NA,69.9,699,10,"Round4ScoringAverage",2012
14,NA,"KJ Choi",NA,70,1050,15,"Round4ScoringAverage",2012
14,NA,"Ben Curtis",NA,70,840,12,"Round4ScoringAverage",2012
16,NA,"Russell Knox",NA,70.09,771,11,"Round4ScoringAverage",2012
16,NA,"Jeff Overton",NA,70.09,1542,22,"Round4ScoringAverage",2012
18,NA,"Robert Allenby",NA,70.1,701,10,"Round4ScoringAverage",2012
19,NA,"Robert Garrigus",NA,70.11,1332,19,"Round4ScoringAverage",2012
19,NA,"Bo Van Pelt",NA,70.11,1332,19,"Round4ScoringAverage",2012
21,NA,"Mark Anderson",NA,70.17,842,12,"Round4ScoringAverage",2012
