"FirstTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2006","FirstTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2006","FirstTeeEarlyRound1ScoringAverage_PLAYERNAME_2006","FirstTeeEarlyRound1ScoringAverage__2006","FirstTeeEarlyRound1ScoringAverage_AVG_2006","FirstTeeEarlyRound1ScoringAverage_TOTALSTROKES_2006","FirstTeeEarlyRound1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Stewart Cink",NA,68,272,4,"FirstTeeEarlyRound1ScoringAverage",2006
1,1,"Phil Mickelson",NA,68,340,5,"FirstTeeEarlyRound1ScoringAverage",2006
3,3,"Sergio Garcia",NA,68.33,205,3,"FirstTeeEarlyRound1ScoringAverage",2006
4,4,"Tim Clark",NA,68.83,413,6,"FirstTeeEarlyRound1ScoringAverage",2006
5,5,"Jonathan Byrd",NA,68.86,482,7,"FirstTeeEarlyRound1ScoringAverage",2006
5,5,"Billy Mayfair",NA,68.86,482,7,"FirstTeeEarlyRound1ScoringAverage",2006
7,7,"Jim Furyk",NA,69,552,8,"FirstTeeEarlyRound1ScoringAverage",2006
7,7,"Scott Verplank",NA,69,207,3,"FirstTeeEarlyRound1ScoringAverage",2006
9,9,"Davis Love III",NA,69.2,346,5,"FirstTeeEarlyRound1ScoringAverage",2006
10,10,"Bob Tway",NA,69.25,277,4,"FirstTeeEarlyRound1ScoringAverage",2006
11,11,"Adam Scott",NA,69.33,208,3,"FirstTeeEarlyRound1ScoringAverage",2006
11,11,"Charles Warren",NA,69.33,624,9,"FirstTeeEarlyRound1ScoringAverage",2006
13,13,"Mark Wilson",NA,69.4,347,5,"FirstTeeEarlyRound1ScoringAverage",2006
14,14,"Ernie Els",NA,69.5,139,2,"FirstTeeEarlyRound1ScoringAverage",2006
14,14,"Ryuji Imada",NA,69.5,417,6,"FirstTeeEarlyRound1ScoringAverage",2006
14,14,"Jerry Smith",NA,69.5,556,8,"FirstTeeEarlyRound1ScoringAverage",2006
17,17,"Ryan Palmer",NA,69.55,765,11,"FirstTeeEarlyRound1ScoringAverage",2006
18,18,"Duffy Waldorf",NA,69.63,557,8,"FirstTeeEarlyRound1ScoringAverage",2006
19,19,"Retief Goosen",NA,69.67,209,3,"FirstTeeEarlyRound1ScoringAverage",2006
19,19,"Chris Smith",NA,69.67,418,6,"FirstTeeEarlyRound1ScoringAverage",2006
21,21,"Ted Purdy",NA,69.71,488,7,"FirstTeeEarlyRound1ScoringAverage",2006
22,22,"Olin Browne",NA,69.8,698,10,"FirstTeeEarlyRound1ScoringAverage",2006
22,22,"Bob Estes",NA,69.8,349,5,"FirstTeeEarlyRound1ScoringAverage",2006
22,22,"Tom Pernice Jr",NA,69.8,349,5,"FirstTeeEarlyRound1ScoringAverage",2006
25,25,"Steve Flesch",NA,69.9,699,10,"FirstTeeEarlyRound1ScoringAverage",2006
25,25,"Dean Wilson",NA,69.9,699,10,"FirstTeeEarlyRound1ScoringAverage",2006
27,27,"Bill Haas",NA,70,490,7,"FirstTeeEarlyRound1ScoringAverage",2006
27,27,"John Huston",NA,70,560,8,"FirstTeeEarlyRound1ScoringAverage",2006
27,27,"Freddie Jacobson",NA,70,420,6,"FirstTeeEarlyRound1ScoringAverage",2006
27,27,"Justin Rose",NA,70,280,4,"FirstTeeEarlyRound1ScoringAverage",2006
27,27,"Steve Stricker",NA,70,140,2,"FirstTeeEarlyRound1ScoringAverage",2006
32,32,"Fred Funk",NA,70.13,561,8,"FirstTeeEarlyRound1ScoringAverage",2006
33,33,"Brandt Jobe",NA,70.14,491,7,"FirstTeeEarlyRound1ScoringAverage",2006
33,33,"Corey Pavin",NA,70.14,491,7,"FirstTeeEarlyRound1ScoringAverage",2006
35,35,"John Cook",NA,70.2,702,10,"FirstTeeEarlyRound1ScoringAverage",2006
35,35,"JP Hayes",NA,70.2,351,5,"FirstTeeEarlyRound1ScoringAverage",2006
35,35,"Daisuke Maruyama",NA,70.2,351,5,"FirstTeeEarlyRound1ScoringAverage",2006
35,35,"Pat Perez",NA,70.2,351,5,"FirstTeeEarlyRound1ScoringAverage",2006
35,35,"Nicholas Thompson",NA,70.2,702,10,"FirstTeeEarlyRound1ScoringAverage",2006
40,40,"Brent Geiberger",NA,70.21,983,14,"FirstTeeEarlyRound1ScoringAverage",2006
41,41,"Shane Bertsch",NA,70.22,632,9,"FirstTeeEarlyRound1ScoringAverage",2006
42,42,"Stuart Appleby",NA,70.33,422,6,"FirstTeeEarlyRound1ScoringAverage",2006
42,42,"Doug Barron",NA,70.33,422,6,"FirstTeeEarlyRound1ScoringAverage",2006
42,42,"Alex Cejka",NA,70.33,633,9,"FirstTeeEarlyRound1ScoringAverage",2006
42,42,"Bubba Dickerson",NA,70.33,422,6,"FirstTeeEarlyRound1ScoringAverage",2006
42,42,"Mike Sposa",NA,70.33,422,6,"FirstTeeEarlyRound1ScoringAverage",2006
42,42,"Bo Van Pelt",NA,70.33,211,3,"FirstTeeEarlyRound1ScoringAverage",2006
48,48,"Lucas Glover",NA,70.36,985,14,"FirstTeeEarlyRound1ScoringAverage",2006
49,49,"Joe Ogilvie",NA,70.38,563,8,"FirstTeeEarlyRound1ScoringAverage",2006
49,49,"Mike Weir",NA,70.38,563,8,"FirstTeeEarlyRound1ScoringAverage",2006
51,51,"Briny Baird",NA,70.4,352,5,"FirstTeeEarlyRound1ScoringAverage",2006
51,51,"Geoff Ogilvy",NA,70.4,352,5,"FirstTeeEarlyRound1ScoringAverage",2006
53,53,"Robert Gamez",NA,70.42,845,12,"FirstTeeEarlyRound1ScoringAverage",2006
54,54,"Brian Bateman",NA,70.43,493,7,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Robert Allenby",NA,70.5,705,10,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Chris Couch",NA,70.5,282,4,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Charley Hoffman",NA,70.5,705,10,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Richard Johnson",NA,70.5,423,6,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Hunter Mahan",NA,70.5,282,4,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Arron Oberholser",NA,70.5,705,10,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Vijay Singh",NA,70.5,423,6,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"David Toms",NA,70.5,423,6,"FirstTeeEarlyRound1ScoringAverage",2006
55,55,"Tiger Woods",NA,70.5,141,2,"FirstTeeEarlyRound1ScoringAverage",2006
64,64,"Jason Bohn",NA,70.55,776,11,"FirstTeeEarlyRound1ScoringAverage",2006
65,65,"David McKenzie",NA,70.56,635,9,"FirstTeeEarlyRound1ScoringAverage",2006
66,66,"Ian Leggatt",NA,70.6,353,5,"FirstTeeEarlyRound1ScoringAverage",2006
66,66,"John Rollins",NA,70.6,706,10,"FirstTeeEarlyRound1ScoringAverage",2006
68,68,"Ben Crane",NA,70.63,565,8,"FirstTeeEarlyRound1ScoringAverage",2006
69,69,"Eric Axley",NA,70.67,636,9,"FirstTeeEarlyRound1ScoringAverage",2006
69,69,"Henrik Bjornstad",NA,70.67,636,9,"FirstTeeEarlyRound1ScoringAverage",2006
69,69,"Thomas Levet",NA,70.67,212,3,"FirstTeeEarlyRound1ScoringAverage",2006
72,72,"Nathan Green",NA,70.71,495,7,"FirstTeeEarlyRound1ScoringAverage",2006
72,72,"Carl Pettersson",NA,70.71,495,7,"FirstTeeEarlyRound1ScoringAverage",2006
74,74,"Greg Kraft",NA,70.75,283,4,"FirstTeeEarlyRound1ScoringAverage",2006
75,75,"Rich Beem",NA,70.78,637,9,"FirstTeeEarlyRound1ScoringAverage",2006
75,75,"Ben Curtis",NA,70.78,637,9,"FirstTeeEarlyRound1ScoringAverage",2006
77,77,"David Howell",NA,70.8,354,5,"FirstTeeEarlyRound1ScoringAverage",2006
77,77,"JL Lewis",NA,70.8,354,5,"FirstTeeEarlyRound1ScoringAverage",2006
79,79,"Rod Pampling",NA,70.83,850,12,"FirstTeeEarlyRound1ScoringAverage",2006
79,79,"Paul Stankowski",NA,70.83,425,6,"FirstTeeEarlyRound1ScoringAverage",2006
81,81,"Greg Owen",NA,70.86,496,7,"FirstTeeEarlyRound1ScoringAverage",2006
81,81,"Jesper Parnevik",NA,70.86,496,7,"FirstTeeEarlyRound1ScoringAverage",2006
83,83,"Arjun Atwal",NA,70.9,709,10,"FirstTeeEarlyRound1ScoringAverage",2006
84,84,"Joe Durant",NA,70.91,780,11,"FirstTeeEarlyRound1ScoringAverage",2006
85,85,"Stephen Ames",NA,71,426,6,"FirstTeeEarlyRound1ScoringAverage",2006
85,85,"Craig Barlow",NA,71,426,6,"FirstTeeEarlyRound1ScoringAverage",2006
85,85,"KJ Choi",NA,71,710,10,"FirstTeeEarlyRound1ScoringAverage",2006
85,85,"Fred Couples",NA,71,355,5,"FirstTeeEarlyRound1ScoringAverage",2006
