"Top5FinalRoundPerformance_RANKTHISWEEK_2011","Top5FinalRoundPerformance_RANKLASTWEEK_2011","Top5FinalRoundPerformance_PLAYERNAME_2011","Top5FinalRoundPerformance_EVENTS_2011","Top5FinalRoundPerformance_PctTIMESIMPROVED_2011","Top5FinalRoundPerformance_OFTIMESIMPROVED_2011","stat_name","year"
45,45,"Jonathan Byrd",26,75,3,"Top5FinalRoundPerformance",2011
45,45,"Luke Donald",19,75,3,"Top5FinalRoundPerformance",2011
45,45,"Steve Marino",23,75,3,"Top5FinalRoundPerformance",2011
48,48,"Jason Day",21,66.7,4,"Top5FinalRoundPerformance",2011
48,48,"Jason Dufner",23,66.7,2,"Top5FinalRoundPerformance",2011
48,48,"Robert Garrigus",26,66.7,2,"Top5FinalRoundPerformance",2011
48,48,"Chris Kirk",28,66.7,2,"Top5FinalRoundPerformance",2011
48,48,"Matt Kuchar",24,66.7,4,"Top5FinalRoundPerformance",2011
48,48,"George McNeill",21,66.7,2,"Top5FinalRoundPerformance",2011
48,48,"Geoff Ogilvy",21,66.7,2,"Top5FinalRoundPerformance",2011
48,48,"Pat Perez",24,66.7,2,"Top5FinalRoundPerformance",2011
48,48,"Justin Rose",23,66.7,2,"Top5FinalRoundPerformance",2011
48,48,"Jimmy Walker",24,66.7,2,"Top5FinalRoundPerformance",2011
58,58,"Webb Simpson",26,62.5,5,"Top5FinalRoundPerformance",2011
59,59,"Aaron Baddeley",22,60,3,"Top5FinalRoundPerformance",2011
59,59,"Gary Woodland",25,60,3,"Top5FinalRoundPerformance",2011
61,61,"Bill Haas",26,57.1,4,"Top5FinalRoundPerformance",2011
62,62,"Blake Adams",34,50,1,"Top5FinalRoundPerformance",2011
62,62,"Lucas Glover",23,50,1,"Top5FinalRoundPerformance",2011
62,62,"Paul Goydos",25,50,1,"Top5FinalRoundPerformance",2011
62,62,"Freddie Jacobson",25,50,1,"Top5FinalRoundPerformance",2011
62,62,"Brandt Jobe",28,50,1,"Top5FinalRoundPerformance",2011
62,62,"Jerry Kelly",26,50,1,"Top5FinalRoundPerformance",2011
62,62,"Spencer Levin",31,50,1,"Top5FinalRoundPerformance",2011
62,62,"John Rollins",27,50,1,"Top5FinalRoundPerformance",2011
62,62,"Kyle Stanley",28,50,1,"Top5FinalRoundPerformance",2011
62,62,"Steve Stricker",19,50,3,"Top5FinalRoundPerformance",2011
62,62,"Bubba Watson",22,50,2,"Top5FinalRoundPerformance",2011
62,62,"Charlie Wi",25,50,1,"Top5FinalRoundPerformance",2011
74,74,"Adam Scott",18,40,2,"Top5FinalRoundPerformance",2011
74,74,"Mark Wilson",26,40,2,"Top5FinalRoundPerformance",2011
76,76,"Kris Blanks",29,33.3,1,"Top5FinalRoundPerformance",2011
76,76,"Rickie Fowler",24,33.3,1,"Top5FinalRoundPerformance",2011
76,76,"Martin Laird",23,33.3,1,"Top5FinalRoundPerformance",2011
76,76,"Hunter Mahan",25,33.3,1,"Top5FinalRoundPerformance",2011
76,76,"Bryce Molder",27,33.3,1,"Top5FinalRoundPerformance",2011
76,76,"Andres Romero",22,33.3,1,"Top5FinalRoundPerformance",2011
76,76,"John Senden",26,33.3,1,"Top5FinalRoundPerformance",2011
76,76,"Brendan Steele",27,33.3,1,"Top5FinalRoundPerformance",2011
84,84,"Keegan Bradley",28,25,1,"Top5FinalRoundPerformance",2011
84,84,"Brendon de Jonge",30,25,1,"Top5FinalRoundPerformance",2011
86,86,"Stuart Appleby",24,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Arjun Atwal",29,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Angel Cabrera",17,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Alex Cejka",21,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Stewart Cink",22,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Chris Couch",21,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Steve Elkington",17,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Jim Furyk",26,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Sergio Garcia",16,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Padraig Harrington",18,0,NA,"Top5FinalRoundPerformance",2011
86,86,"David Hearn",26,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Charley Hoffman",27,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Billy Horschel",25,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Charles Howell III",30,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Matt Jones",25,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Sung Kang",21,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Anthony Kim",26,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Bio Kim",25,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Davis Love III",22,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Graeme McDowell",16,0,NA,"Top5FinalRoundPerformance",2011
86,86,"John Merrick",21,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Shaun Micheel",27,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Nick OHern",29,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Jeff Overton",26,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Aron Price",18,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Chris Riley",25,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Daniel Summerhays",29,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Josh Teater",31,0,NA,"Top5FinalRoundPerformance",2011
86,86,"DJ Trahan",30,0,NA,"Top5FinalRoundPerformance",2011
86,86,"Bo Van Pelt",27,0,NA,"Top5FinalRoundPerformance",2011
