"MoneyLeaders_RANKTHISWEEK_2007","MoneyLeaders_RANKLASTWEEK_2007","MoneyLeaders_PLAYERNAME_2007","MoneyLeaders_EVENTS_2007","MoneyLeaders_MONEY_2007","MoneyLeaders_YTDVICTORIES_2007","stat_name","year"
76,76,"Dean Wilson",28,1258507,NA,"MoneyLeaders",2007
77,77,"Fred Funk",22,1239376,1,"MoneyLeaders",2007
78,78,"Paul Goydos",19,1229355,1,"MoneyLeaders",2007
79,79,"Kenny Perry",24,1197618,NA,"MoneyLeaders",2007
80,80,"Steve Marino",31,1179165,NA,"MoneyLeaders",2007
81,81,"Bart Bryant",25,1167874,NA,"MoneyLeaders",2007
82,82,"Rocco Mediate",22,1166294,NA,"MoneyLeaders",2007
83,83,"Bernhard Langer",14,1153603,NA,"MoneyLeaders",2007
84,84,"Charlie Wi",27,1145975,NA,"MoneyLeaders",2007
85,85,"Will Ma Kenzie",30,1116507,NA,"MoneyLeaders",2007
86,86,"Brian Gay",32,1114571,NA,"MoneyLeaders",2007
87,87,"DJ Trahan",30,1106374,NA,"MoneyLeaders",2007
88,88,"Jason Gore",27,1105985,NA,"MoneyLeaders",2007
89,89,"JJ Henry",26,1088660,NA,"MoneyLeaders",2007
90,90,"Jesper Parnevik",27,1075216,NA,"MoneyLeaders",2007
91,91,"Charles Warren",29,1068440,NA,"MoneyLeaders",2007
92,92,"Tim Petrovic",32,1052447,NA,"MoneyLeaders",2007
93,93,"Retief Goosen",14,1044386,NA,"MoneyLeaders",2007
94,94,"Brian Bateman",18,1022763,1,"MoneyLeaders",2007
95,95,"Michael Allen",22,1016952,NA,"MoneyLeaders",2007
96,96,"Davis Love III",21,1016489,NA,"MoneyLeaders",2007
97,97,"Stephen Leaney",26,1015200,NA,"MoneyLeaders",2007
98,98,"Johnson Wagner",33,1013024,NA,"MoneyLeaders",2007
99,99,"Jeff Overton",19,1009630,NA,"MoneyLeaders",2007
100,100,"Briny Baird",31,985453,NA,"MoneyLeaders",2007
101,101,"Jose Maria Olazabal",16,979249,NA,"MoneyLeaders",2007
102,102,"Mark Hensby",25,969731,NA,"MoneyLeaders",2007
103,103,"Mathew Goggin",30,969488,NA,"MoneyLeaders",2007
104,104,"Bill Haas",30,967443,NA,"MoneyLeaders",2007
105,105,"Shigeki Maruyama",31,951288,NA,"MoneyLeaders",2007
106,106,"Tim Herron",27,951200,NA,"MoneyLeaders",2007
107,107,"Chris DiMarco",24,950414,NA,"MoneyLeaders",2007
108,108,"Shaun Micheel",29,948195,NA,"MoneyLeaders",2007
109,109,"Tom Pernice Jr",31,927408,NA,"MoneyLeaders",2007
110,110,"Tommy Armour III",24,919134,NA,"MoneyLeaders",2007
111,111,"Steve Elkington",25,911875,NA,"MoneyLeaders",2007
112,112,"Cameron Beckman",29,902258,NA,"MoneyLeaders",2007
113,113,"Cliff Kresge",30,901549,NA,"MoneyLeaders",2007
114,114,"JP Hayes",28,890815,NA,"MoneyLeaders",2007
115,115,"Matt Kuchar",26,886146,NA,"MoneyLeaders",2007
116,116,"Tom Lehman",19,880824,NA,"MoneyLeaders",2007
117,117,"Bob Estes",28,878051,NA,"MoneyLeaders",2007
118,118,"JB Holmes",24,874216,NA,"MoneyLeaders",2007
119,119,"Rich Beem",29,868658,NA,"MoneyLeaders",2007
120,120,"Alex Cejka",25,868303,NA,"MoneyLeaders",2007
121,121,"Ryan Armour",32,862979,NA,"MoneyLeaders",2007
122,122,"Kevin Na",27,856669,NA,"MoneyLeaders",2007
123,123,"Jeff Maggert",26,845585,NA,"MoneyLeaders",2007
124,124,"Kevin Stadler",31,810876,NA,"MoneyLeaders",2007
125,125,"Mathias Gronberg",31,785180,NA,"MoneyLeaders",2007
126,126,"Ben Curtis",25,772321,NA,"MoneyLeaders",2007
127,127,"Ted Purdy",33,758734,NA,"MoneyLeaders",2007
128,128,"Craig Kanada",34,743305,NA,"MoneyLeaders",2007
129,129,"Joe Durant",28,723599,NA,"MoneyLeaders",2007
130,130,"Brett Quigley",25,717411,NA,"MoneyLeaders",2007
131,131,"Harrison Frazar",32,698534,NA,"MoneyLeaders",2007
132,132,"Robert Gamez",30,693464,NA,"MoneyLeaders",2007
133,133,"Chris Stroud",24,673106,NA,"MoneyLeaders",2007
134,134,"Kent Jones",30,651108,NA,"MoneyLeaders",2007
135,135,"John Merrick",29,649438,NA,"MoneyLeaders",2007
136,136,"Bob Heintz",27,649342,NA,"MoneyLeaders",2007
137,137,"Parker McLachlin",28,627582,NA,"MoneyLeaders",2007
138,138,"Doug LaBelle II",33,604633,NA,"MoneyLeaders",2007
139,139,"Frank Lickliter II",30,584084,NA,"MoneyLeaders",2007
140,140,"Jason Dufner",32,574992,NA,"MoneyLeaders",2007
141,141,"Steve Allan",18,568059,NA,"MoneyLeaders",2007
142,142,"Jason Bohn",17,527512,NA,"MoneyLeaders",2007
143,143,"Jeff Gove",30,526644,NA,"MoneyLeaders",2007
144,144,"Ryan Palmer",30,524988,NA,"MoneyLeaders",2007
145,145,"Marco Dawson",23,521432,NA,"MoneyLeaders",2007
146,146,"Andrew Buckle",26,513630,NA,"MoneyLeaders",2007
147,147,"Gavin Coles",28,511353,NA,"MoneyLeaders",2007
148,148,"Steve Lowery",22,502622,NA,"MoneyLeaders",2007
149,149,"Daisuke Maruyama",28,499206,NA,"MoneyLeaders",2007
150,150,"Billy Andrade",27,499197,NA,"MoneyLeaders",2007
151,151,"Corey Pavin",25,498252,NA,"MoneyLeaders",2007
152,152,"Tripp Isenhour",32,471980,NA,"MoneyLeaders",2007
153,153,"Anders Hansen",17,461216,NA,"MoneyLeaders",2007
154,154,"Bob Tway",32,456767,NA,"MoneyLeaders",2007
155,155,"Brendon de Jonge",26,447172,NA,"MoneyLeaders",2007
156,156,"Eric Axley",36,440911,NA,"MoneyLeaders",2007
157,157,"Greg Owen",29,426601,NA,"MoneyLeaders",2007
158,158,"Michael Putnam",29,422359,NA,"MoneyLeaders",2007
159,159,"Dicky Pride",25,415792,NA,"MoneyLeaders",2007
160,160,"Lee Janzen",24,409189,NA,"MoneyLeaders",2007
161,161,"Chris Riley",17,403199,NA,"MoneyLeaders",2007
162,162,"Michael Sim",17,399900,NA,"MoneyLeaders",2007
163,163,"Glen Day",27,397491,NA,"MoneyLeaders",2007
164,164,"Jarrod Lyle",24,390303,NA,"MoneyLeaders",2007
165,165,"Richard Johnson",32,377951,NA,"MoneyLeaders",2007
166,166,"Duffy Waldorf",23,359018,NA,"MoneyLeaders",2007
167,167,"Chris Couch",30,355386,NA,"MoneyLeaders",2007
168,168,"Tag Ridings",18,351590,NA,"MoneyLeaders",2007
169,169,"Chris Tidland",21,339482,NA,"MoneyLeaders",2007
170,170,"Rich Barcelo",26,334244,NA,"MoneyLeaders",2007
171,171,"Craig Bowden",25,333970,NA,"MoneyLeaders",2007
172,172,"David Branshaw",30,323407,NA,"MoneyLeaders",2007
173,173,"Kirk Triplett",25,316034,NA,"MoneyLeaders",2007
174,174,"Joey Sindelar",25,310717,NA,"MoneyLeaders",2007
175,175,"Olin Browne",15,304605,NA,"MoneyLeaders",2007
176,176,"Dudley Hart",12,299249,NA,"MoneyLeaders",2007
177,177,"Lee Westwood",8,288280,NA,"MoneyLeaders",2007
178,178,"Paul Stankowski",18,282389,NA,"MoneyLeaders",2007
179,179,"Greg Kraft",10,278590,NA,"MoneyLeaders",2007
180,180,"Ben Crane",9,278252,NA,"MoneyLeaders",2007
181,181,"Kyle Reifers",27,276369,NA,"MoneyLeaders",2007
182,182,"Jeff Sluman",21,273192,NA,"MoneyLeaders",2007
183,183,"DJ Brigman",22,268205,NA,"MoneyLeaders",2007
184,184,"Paul Gow",26,264149,NA,"MoneyLeaders",2007
185,185,"Bryce Molder",21,257593,NA,"MoneyLeaders",2007
186,186,"Craig Lile",24,255659,NA,"MoneyLeaders",2007
187,187,"Scott Gutschewski",22,252179,NA,"MoneyLeaders",2007
188,188,"John Daly",24,248501,NA,"MoneyLeaders",2007
189,189,"Bob May",16,244970,NA,"MoneyLeaders",2007
190,190,"Garrett Willis",13,233569,NA,"MoneyLeaders",2007
191,191,"Neal Lancaster",13,229053,NA,"MoneyLeaders",2007
192,192,"Darron Stiles",24,215379,NA,"MoneyLeaders",2007
193,193,"David Howell",10,213583,NA,"MoneyLeaders",2007
194,194,"Jeff Brehaut",21,202389,NA,"MoneyLeaders",2007
195,195,"Tom Byrum",20,201508,NA,"MoneyLeaders",2007
196,196,"Tom Johnson",27,190926,NA,"MoneyLeaders",2007
197,197,"Dan Forsman",12,185522,NA,"MoneyLeaders",2007
198,198,"Vance Veazey",9,185208,NA,"MoneyLeaders",2007
199,199,"Jay Delsing",12,181809,NA,"MoneyLeaders",2007
200,200,"BJ Staten",7,175505,NA,"MoneyLeaders",2007
201,201,"Paul Azinger",13,174069,NA,"MoneyLeaders",2007
202,202,"John Huston",16,170570,NA,"MoneyLeaders",2007
203,203,"Jason Schultz",22,163244,NA,"MoneyLeaders",2007
204,204,"Mark Brooks",18,162839,NA,"MoneyLeaders",2007
205,205,"Craig Barlow",16,154214,NA,"MoneyLeaders",2007
206,206,"Steve Wheatcroft",25,153246,NA,"MoneyLeaders",2007
207,207,"Arjun Atwal",12,135015,NA,"MoneyLeaders",2007
208,208,"Michael Boyd",21,126839,NA,"MoneyLeaders",2007
209,209,"Nick Flanagan",4,122029,NA,"MoneyLeaders",2007
210,210,"John Cook",13,119756,NA,"MoneyLeaders",2007
211,211,"Skip Kendall",5,116346,NA,"MoneyLeaders",2007
212,212,"Todd Hamilton",28,109776,NA,"MoneyLeaders",2007
213,213,"Matt Hendrix",24,108269,NA,"MoneyLeaders",2007
214,214,"Carlos Franco",12,108021,NA,"MoneyLeaders",2007
215,215,"Darren Clarke",10,107981,NA,"MoneyLeaders",2007
216,216,"Larry Mize",12,105740,NA,"MoneyLeaders",2007
217,217,"Brent Geiberger",17,91750,NA,"MoneyLeaders",2007
218,218,"Bubba Dickerson",19,87430,NA,"MoneyLeaders",2007
219,219,"Brad Faxon",18,84645,NA,"MoneyLeaders",2007
220,220,"Phil Tataurangi",8,77102,NA,"MoneyLeaders",2007
221,221,"Grant Waite",12,75347,NA,"MoneyLeaders",2007
222,222,"David Duval",7,71945,NA,"MoneyLeaders",2007
223,223,"Omar Uresti",4,64350,NA,"MoneyLeaders",2007
223,223,"Tom Watson",2,64350,NA,"MoneyLeaders",2007
225,225,"Jerry Smith",19,63335,NA,"MoneyLeaders",2007
226,226,"Jim Rutledge",23,62242,NA,"MoneyLeaders",2007
227,227,"Jaco Van Zyl",21,53763,NA,"MoneyLeaders",2007
228,228,"Chris Smith",8,50381,NA,"MoneyLeaders",2007
229,229,"Sandy Lyle",2,47494,NA,"MoneyLeaders",2007
230,230,"Fred Couples",3,43085,NA,"MoneyLeaders",2007
231,231,"Mark OMeara",4,42914,NA,"MoneyLeaders",2007
232,232,"Wes Short Jr",12,42119,NA,"MoneyLeaders",2007
233,233,"Shane Bertsch",4,39760,NA,"MoneyLeaders",2007
234,234,"Jim Gallagher Jr",9,38635,NA,"MoneyLeaders",2007
235,235,"Kris Cox",8,36729,NA,"MoneyLeaders",2007
236,236,"Steve Jones",9,34922,NA,"MoneyLeaders",2007
237,237,"Michael Bradley",8,31889,NA,"MoneyLeaders",2007
238,238,"Russ Cochran",1,31275,NA,"MoneyLeaders",2007
239,239,"Danny Ellis",2,28771,NA,"MoneyLeaders",2007
240,240,"Jim McGovern",5,27333,NA,"MoneyLeaders",2007
241,241,"Notah Begay III",7,19245,NA,"MoneyLeaders",2007
242,242,"Craig Stadler",1,18560,NA,"MoneyLeaders",2007
243,243,"Spike McRoy",6,18280,NA,"MoneyLeaders",2007
244,244,"Bob Burns",5,18153,NA,"MoneyLeaders",2007
245,245,"Robert Damron",10,18060,NA,"MoneyLeaders",2007
246,246,"Ben Crenshaw",1,16530,NA,"MoneyLeaders",2007
247,247,"Fuzzy Zoeller",1,15950,NA,"MoneyLeaders",2007
248,248,"JL Lewis",4,12915,NA,"MoneyLeaders",2007
249,249,"Loren Roberts",3,12660,NA,"MoneyLeaders",2007
250,250,"Blaine McCallister",8,11330,NA,"MoneyLeaders",2007
251,251,"David Berganio Jr",3,11025,NA,"MoneyLeaders",2007
252,252,"Brandt Jobe",5,11016,NA,"MoneyLeaders",2007
253,253,"Paul Sheehan",11,10143,NA,"MoneyLeaders",2007
254,254,"Willie Wood",6,8700,NA,"MoneyLeaders",2007
255,255,"Scott Gump",12,7805,NA,"MoneyLeaders",2007
256,256,"Guy Boros",4,7269,NA,"MoneyLeaders",2007
