"PercentageofAvailablePurseWon_RANKTHISWEEK_2013","PercentageofAvailablePurseWon_RANKLASTWEEK_2013","PercentageofAvailablePurseWon_PLAYERNAME_2013","PercentageofAvailablePurseWon_EVENTS_2013","PercentageofAvailablePurseWon_Pct_2013","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2013","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2013","stat_name","year"
64,64,"Kevin Chappell",24,1.01,1589838,156900000,"PercentageofAvailablePurseWon",2013
66,66,"Derek Ernst",21,0.98,1330856,135450000,"PercentageofAvailablePurseWon",2013
66,66,"Chris Stroud",26,0.98,1602121,163800000,"PercentageofAvailablePurseWon",2013
68,68,"Tim Clark",20,0.96,1355951,1.41e+08,"PercentageofAvailablePurseWon",2013
68,68,"Steve Wheatcroft",1,0.96,59520,6200000,"PercentageofAvailablePurseWon",2013
70,70,"Brendon de Jonge",30,0.95,1795240,188900000,"PercentageofAvailablePurseWon",2013
70,70,"Marc Leishman",23,0.95,1491357,157300000,"PercentageofAvailablePurseWon",2013
70,70,"Ryan Moore",22,0.95,1490263,157550000,"PercentageofAvailablePurseWon",2013
73,73,"Gonzalo Fdez Castano",12,0.93,858653,92450000,"PercentageofAvailablePurseWon",2013
73,73,"Kyle Stanley",24,0.93,1462942,157600000,"PercentageofAvailablePurseWon",2013
73,73,"Brendon Todd",10,0.93,473219,5.1e+07,"PercentageofAvailablePurseWon",2013
76,76,"Ken Duke",28,0.92,1722582,186450000,"PercentageofAvailablePurseWon",2013
76,76,"Scott Stallings",27,0.92,1622626,177200000,"PercentageofAvailablePurseWon",2013
78,78,"Freddie Jacobson",19,0.9,1236721,137900000,"PercentageofAvailablePurseWon",2013
79,79,"Brian Gay",24,0.88,1426016,162100000,"PercentageofAvailablePurseWon",2013
80,80,"Josh Teater",24,0.87,1332651,153800000,"PercentageofAvailablePurseWon",2013
81,81,"Richard Sterne",7,0.86,483757,56050000,"PercentageofAvailablePurseWon",2013
82,82,"Ernie Els",19,0.84,1173760,140050000,"PercentageofAvailablePurseWon",2013
83,83,"Kevin Stadler",25,0.83,1281175,155200000,"PercentageofAvailablePurseWon",2013
83,83,"Marc Warren",2,0.83,132785,1.6e+07,"PercentageofAvailablePurseWon",2013
85,85,"Thorbjorn Olesen",11,0.82,713300,86750000,"PercentageofAvailablePurseWon",2013
86,86,"John Huh",28,0.81,1529482,188650000,"PercentageofAvailablePurseWon",2013
87,87,"John Rollins",24,0.8,1164047,1.46e+08,"PercentageofAvailablePurseWon",2013
87,87,"Rory Sabbatini",27,0.8,1327819,165300000,"PercentageofAvailablePurseWon",2013
87,87,"Mark Wilson",19,0.8,913729,113700000,"PercentageofAvailablePurseWon",2013
90,90,"Jason Kokrak",25,0.78,1267523,163100000,"PercentageofAvailablePurseWon",2013
90,90,"Jeff Maggert",21,0.78,1022327,131200000,"PercentageofAvailablePurseWon",2013
90,90,"Daniel Summerhays",26,0.78,1277884,163100000,"PercentageofAvailablePurseWon",2013
90,90,"Chris Wood",5,0.78,330585,42250000,"PercentageofAvailablePurseWon",2013
94,94,"Ken Looper",2,0.77,73530,9600000,"PercentageofAvailablePurseWon",2013
94,94,"Danny Willett",2,0.77,123043,1.6e+07,"PercentageofAvailablePurseWon",2013
96,96,"Fred Couples",4,0.76,218397,28800000,"PercentageofAvailablePurseWon",2013
97,97,"Billy Andrade",3,0.75,114000,15100000,"PercentageofAvailablePurseWon",2013
97,97,"Morten Orum Madsen",1,0.75,60183,8e+06,"PercentageofAvailablePurseWon",2013
97,97,"John Parry",1,0.75,60183,8e+06,"PercentageofAvailablePurseWon",2013
100,100,"Scott Brown",21,0.74,1012142,1.36e+08,"PercentageofAvailablePurseWon",2013
100,100,"Robert Garrigus",22,0.74,1132355,153800000,"PercentageofAvailablePurseWon",2013
102,102,"Morgan Hoffmann",20,0.72,871003,121800000,"PercentageofAvailablePurseWon",2013
103,103,"Stewart Cink",22,0.71,1052711,147800000,"PercentageofAvailablePurseWon",2013
103,103,"Steven Tiley",1,0.71,56873,8e+06,"PercentageofAvailablePurseWon",2013
105,105,"David Hearn",26,0.7,1171513,167400000,"PercentageofAvailablePurseWon",2013
105,105,"Martin Kaymer",17,0.7,882934,125950000,"PercentageofAvailablePurseWon",2013
105,105,"Bernhard Langer",1,0.7,56040,8e+06,"PercentageofAvailablePurseWon",2013
105,105,"Pat Perez",22,0.7,974799,140100000,"PercentageofAvailablePurseWon",2013
109,109,"Cameron Beckman",8,0.69,276805,40100000,"PercentageofAvailablePurseWon",2013
109,109,"Brian Davis",28,0.69,1221521,177900000,"PercentageofAvailablePurseWon",2013
109,109,"Geoff Ogilvy",19,0.69,892920,128950000,"PercentageofAvailablePurseWon",2013
112,112,"Bob Estes",18,0.68,769716,1.13e+08,"PercentageofAvailablePurseWon",2013
112,112,"DH Lee",22,0.68,882791,129200000,"PercentageofAvailablePurseWon",2013
114,114,"Matt Every",28,0.67,1188867,176200000,"PercentageofAvailablePurseWon",2013
115,115,"Rafa Cabrera Bello",5,0.66,262967,4e+07,"PercentageofAvailablePurseWon",2013
115,115,"Glen Day",6,0.66,186609,28200000,"PercentageofAvailablePurseWon",2013
115,115,"Brian Stuard",25,0.66,1032027,155900000,"PercentageofAvailablePurseWon",2013
118,118,"Kyle Reifers",4,0.63,128400,20300000,"PercentageofAvailablePurseWon",2013
118,118,"David Toms",16,0.63,646161,101950000,"PercentageofAvailablePurseWon",2013
118,118,"Cameron Tringale",24,0.63,971207,153600000,"PercentageofAvailablePurseWon",2013
121,121,"Ben Crane",21,0.62,796947,128900000,"PercentageofAvailablePurseWon",2013
121,121,"John Peterson",6,0.62,259679,41900000,"PercentageofAvailablePurseWon",2013
123,123,"KJ Choi",24,0.61,973749,159550000,"PercentageofAvailablePurseWon",2013
123,123,"Richard Lee",24,0.61,920833,150100000,"PercentageofAvailablePurseWon",2013
123,123,"Brendan Steele",26,0.61,1004159,165100000,"PercentageofAvailablePurseWon",2013
123,123,"Peter Uihlein",4,0.61,121625,2e+07,"PercentageofAvailablePurseWon",2013
127,127,"Charlie Beljan",24,0.6,916228,153700000,"PercentageofAvailablePurseWon",2013
127,127,"Padraig Harrington",17,0.6,711243,1.18e+08,"PercentageofAvailablePurseWon",2013
127,127,"Jerry Kelly",22,0.6,832406,138800000,"PercentageofAvailablePurseWon",2013
127,127,"Ted Potter Jr",22,0.6,829769,139300000,"PercentageofAvailablePurseWon",2013
127,127,"Marcel Siem",9,0.6,402106,66600000,"PercentageofAvailablePurseWon",2013
127,127,"Bo Van Pelt",22,0.6,956626,158350000,"PercentageofAvailablePurseWon",2013
133,133,"Nicolas Colsaerts",17,0.59,720163,121050000,"PercentageofAvailablePurseWon",2013
134,134,"Todd Baek",1,0.58,35960,6200000,"PercentageofAvailablePurseWon",2013
134,134,"James Driscoll",23,0.58,821099,140700000,"PercentageofAvailablePurseWon",2013
134,134,"William McGirt",24,0.58,867382,148700000,"PercentageofAvailablePurseWon",2013
134,134,"Louis Oosthuizen",12,0.58,497407,86300000,"PercentageofAvailablePurseWon",2013
138,138,"Stephen Gallacher",5,0.57,242017,42250000,"PercentageofAvailablePurseWon",2013
138,138,"Luke Guthrie",27,0.57,991901,173900000,"PercentageofAvailablePurseWon",2013
138,138,"Francesco Molinari",9,0.57,423963,73950000,"PercentageofAvailablePurseWon",2013
141,141,"Steven Bowditch",22,0.56,697773,125400000,"PercentageofAvailablePurseWon",2013
141,141,"Peter Hanson",15,0.56,610176,109650000,"PercentageofAvailablePurseWon",2013
141,141,"Mike Hendry",1,0.56,48750,8750000,"PercentageofAvailablePurseWon",2013
141,141,"Shane Lowry",9,0.56,345550,62200000,"PercentageofAvailablePurseWon",2013
141,141,"Nick OHern",10,0.56,282464,50600000,"PercentageofAvailablePurseWon",2013
141,141,"Andres Romero",21,0.56,718506,127700000,"PercentageofAvailablePurseWon",2013
147,147,"James Hahn",26,0.55,853506,156400000,"PercentageofAvailablePurseWon",2013
147,147,"Bryce Molder",24,0.55,816920,148500000,"PercentageofAvailablePurseWon",2013
149,149,"Martin Flores",25,0.53,805595,152500000,"PercentageofAvailablePurseWon",2013
149,149,"Retief Goosen",9,0.53,315701,59300000,"PercentageofAvailablePurseWon",2013
149,149,"Scott Jamieson",3,0.53,131500,24750000,"PercentageofAvailablePurseWon",2013
149,149,"Nicholas Thompson",29,0.53,959433,180400000,"PercentageofAvailablePurseWon",2013
149,149,"Johnson Wagner",24,0.53,801955,150800000,"PercentageofAvailablePurseWon",2013
154,154,"Jason Bohn",23,0.52,739030,140800000,"PercentageofAvailablePurseWon",2013
154,154,"Brian Harman",29,0.52,909756,173800000,"PercentageofAvailablePurseWon",2013
154,154,"Russell Knox",11,0.52,305972,58900000,"PercentageofAvailablePurseWon",2013
154,154,"Paul Lawrie",7,0.52,304369,58250000,"PercentageofAvailablePurseWon",2013
158,158,"Camilo Villegas",23,0.51,709673,138600000,"PercentageofAvailablePurseWon",2013
159,159,"Jeff Overton",24,0.5,721721,144100000,"PercentageofAvailablePurseWon",2013
160,160,"Kiradech Aphibarnrat",3,0.49,120250,24750000,"PercentageofAvailablePurseWon",2013
160,160,"Patrick Cantlay",7,0.49,195411,40200000,"PercentageofAvailablePurseWon",2013
160,160,"Oliver Fisher",1,0.49,39250,8e+06,"PercentageofAvailablePurseWon",2013
160,160,"Lucas Glover",23,0.49,747812,1.52e+08,"PercentageofAvailablePurseWon",2013
160,160,"Justin Hicks",25,0.49,732741,148600000,"PercentageofAvailablePurseWon",2013
165,165,"Aaron Baddeley",24,0.48,721023,148700000,"PercentageofAvailablePurseWon",2013
166,166,"JJ Henry",26,0.47,761859,1.62e+08,"PercentageofAvailablePurseWon",2013
166,166,"Alexander Noren",5,0.47,184000,39500000,"PercentageofAvailablePurseWon",2013
166,166,"Daniel Popovic",1,0.47,41250,8750000,"PercentageofAvailablePurseWon",2013
166,166,"Charlie Wi",23,0.47,656671,141100000,"PercentageofAvailablePurseWon",2013
170,170,"Jonathan Byrd",16,0.46,428965,94100000,"PercentageofAvailablePurseWon",2013
170,170,"Jim Herman",19,0.46,490754,107200000,"PercentageofAvailablePurseWon",2013
170,170,"Justin Leonard",24,0.46,694135,152100000,"PercentageofAvailablePurseWon",2013
170,170,"Chez Reavie",22,0.46,590922,128900000,"PercentageofAvailablePurseWon",2013
174,174,"Carl Pettersson",24,0.45,738142,164050000,"PercentageofAvailablePurseWon",2013
175,175,"Erik Compton",24,0.44,651659,149500000,"PercentageofAvailablePurseWon",2013
175,175,"Fabian Gomez",23,0.44,586942,132700000,"PercentageofAvailablePurseWon",2013
175,175,"Vaughn Taylor",16,0.44,399284,9e+07,"PercentageofAvailablePurseWon",2013
178,178,"Justin Bolli",23,0.42,545186,129700000,"PercentageofAvailablePurseWon",2013
178,178,"Greg Chalmers",25,0.42,632281,152200000,"PercentageofAvailablePurseWon",2013
178,178,"Robert Karlsson",18,0.42,444238,1.07e+08,"PercentageofAvailablePurseWon",2013
178,178,"Shawn Stefani",21,0.42,511397,1.23e+08,"PercentageofAvailablePurseWon",2013
182,182,"Marcus Fraser",6,0.41,183330,44500000,"PercentageofAvailablePurseWon",2013
183,183,"Bill Lunde",10,0.4,206710,51600000,"PercentageofAvailablePurseWon",2013
184,184,"George McNeill",21,0.39,500797,129100000,"PercentageofAvailablePurseWon",2013
184,184,"John Senden",25,0.39,667025,169700000,"PercentageofAvailablePurseWon",2013
186,186,"Jamie Donaldson",10,0.37,284946,76250000,"PercentageofAvailablePurseWon",2013
186,186,"Scott Langley",27,0.37,590682,161200000,"PercentageofAvailablePurseWon",2013
186,186,"Dicky Pride",23,0.37,495390,133500000,"PercentageofAvailablePurseWon",2013
186,186,"Peter Tomasulo",10,0.37,218239,59100000,"PercentageofAvailablePurseWon",2013
190,190,"Stuart Appleby",25,0.36,538329,149200000,"PercentageofAvailablePurseWon",2013
190,190,"Ricky Barnes",26,0.36,553877,154500000,"PercentageofAvailablePurseWon",2013
190,190,"Darren Clarke",3,0.36,86717,2.4e+07,"PercentageofAvailablePurseWon",2013
190,190,"Bio Kim",1,0.36,28961,8e+06,"PercentageofAvailablePurseWon",2013
190,190,"Richie Ramsay",4,0.36,119077,33500000,"PercentageofAvailablePurseWon",2013
190,190,"Jeremiah Wooding",1,0.36,23760,6600000,"PercentageofAvailablePurseWon",2013
196,196,"Chad Campbell",25,0.35,510660,145400000,"PercentageofAvailablePurseWon",2013
196,196,"Ross Fisher",15,0.35,311166,87700000,"PercentageofAvailablePurseWon",2013
198,198,"Russ Cochran",1,0.34,19068,5600000,"PercentageofAvailablePurseWon",2013
198,198,"George Coetzee",11,0.34,267760,79300000,"PercentageofAvailablePurseWon",2013
198,198,"Branden Grace",12,0.34,313759,92350000,"PercentageofAvailablePurseWon",2013
198,198,"Davis Love III",15,0.34,303469,8.8e+07,"PercentageofAvailablePurseWon",2013
198,198,"Matteo Manassero",9,0.34,242684,70950000,"PercentageofAvailablePurseWon",2013
203,203,"Brad Fritsch",24,0.33,452182,135500000,"PercentageofAvailablePurseWon",2013
203,203,"Edward Loar",2,0.33,47246,14200000,"PercentageofAvailablePurseWon",2013
203,203,"Henrik Norlander",22,0.33,401957,123500000,"PercentageofAvailablePurseWon",2013
203,203,"DJ Trahan",16,0.33,284249,86600000,"PercentageofAvailablePurseWon",2013
207,207,"Paul Casey",7,0.32,147612,45750000,"PercentageofAvailablePurseWon",2013
207,207,"Tim Herron",15,0.32,302569,95300000,"PercentageofAvailablePurseWon",2013
207,207,"Ryo Ishikawa",23,0.32,424539,1.34e+08,"PercentageofAvailablePurseWon",2013
207,207,"Thongchai Jaidee",4,0.32,104125,32750000,"PercentageofAvailablePurseWon",2013
207,207,"Tag Ridings",24,0.32,428920,135700000,"PercentageofAvailablePurseWon",2013
207,207,"Robert Streb",25,0.32,454871,142300000,"PercentageofAvailablePurseWon",2013
213,213,"Blayne Barber",3,0.31,52110,16800000,"PercentageofAvailablePurseWon",2013
213,213,"Mark Brown",1,0.31,24641,8e+06,"PercentageofAvailablePurseWon",2013
213,213,"Shingo Katayama",1,0.31,24641,8e+06,"PercentageofAvailablePurseWon",2013
213,213,"Jeff Klauk",8,0.31,149829,4.8e+07,"PercentageofAvailablePurseWon",2013
213,213,"Kelly Kraft",2,0.31,39538,12700000,"PercentageofAvailablePurseWon",2013
213,213,"Tim Petrovic",12,0.31,196564,62700000,"PercentageofAvailablePurseWon",2013
219,219,"Bud Cauley",24,0.3,443697,145900000,"PercentageofAvailablePurseWon",2013
219,219,"Chris DiMarco",11,0.3,175554,59500000,"PercentageofAvailablePurseWon",2013
219,219,"Ben Kohles",25,0.3,419415,141900000,"PercentageofAvailablePurseWon",2013
219,219,"Greg Owen",24,0.3,442197,145300000,"PercentageofAvailablePurseWon",2013
219,219,"Kevin Sutherland",13,0.3,223098,75200000,"PercentageofAvailablePurseWon",2013
224,224,"Ben Curtis",20,0.29,372542,128900000,"PercentageofAvailablePurseWon",2013
224,224,"Tommy Gainey",28,0.29,520477,177150000,"PercentageofAvailablePurseWon",2013
224,224,"Bobby Gates",20,0.29,320248,112200000,"PercentageofAvailablePurseWon",2013
227,227,"Scott Harrington",1,0.28,18295,6600000,"PercentageofAvailablePurseWon",2013
227,227,"Brandt Jobe",19,0.28,309103,109100000,"PercentageofAvailablePurseWon",2013
227,227,"Steve LeBrun",21,0.28,337156,118500000,"PercentageofAvailablePurseWon",2013
230,230,"Thomas Bjorn",4,0.27,87170,32750000,"PercentageofAvailablePurseWon",2013
230,230,"Kenny Perry",3,0.27,52616,19200000,"PercentageofAvailablePurseWon",2013
230,230,"Casey Wittenberg",27,0.27,425394,159800000,"PercentageofAvailablePurseWon",2013
233,233,"David Frost",1,0.26,16864,6400000,"PercentageofAvailablePurseWon",2013
233,233,"Tom Gillis",22,0.26,345324,132900000,"PercentageofAvailablePurseWon",2013
233,233,"Trevor Immelman",24,0.26,360548,140900000,"PercentageofAvailablePurseWon",2013
233,233,"John Kimbell",1,0.26,12162,4600000,"PercentageofAvailablePurseWon",2013
233,233,"Satoshi Kodaira",2,0.26,42800,16750000,"PercentageofAvailablePurseWon",2013
233,233,"Seung Yul Noh",25,0.26,391762,148900000,"PercentageofAvailablePurseWon",2013
233,233,"Andre Stolz",1,0.26,7905,3e+06,"PercentageofAvailablePurseWon",2013
240,240,"Doug LaBelle II",23,0.25,338920,134500000,"PercentageofAvailablePurseWon",2013
240,240,"Vijay Singh",19,0.25,309349,124900000,"PercentageofAvailablePurseWon",2013
240,240,"Toru Taniguchi",2,0.25,41750,16750000,"PercentageofAvailablePurseWon",2013
243,243,"Gregory Bourdy",1,0.24,19085,8e+06,"PercentageofAvailablePurseWon",2013
243,243,"Steve Flesch",6,0.24,76654,31300000,"PercentageofAvailablePurseWon",2013
243,243,"Peter Hedblom",1,0.24,18926,8e+06,"PercentageofAvailablePurseWon",2013
243,243,"David Howell",1,0.24,18926,8e+06,"PercentageofAvailablePurseWon",2013
243,243,"Mikko Ilonen",3,0.24,60052,24750000,"PercentageofAvailablePurseWon",2013
243,243,"Cameron Percy",21,0.24,277334,116600000,"PercentageofAvailablePurseWon",2013
243,243,"Nate Smith",1,0.24,15828,6700000,"PercentageofAvailablePurseWon",2013
243,243,"Matt Weibring",1,0.24,19406,8e+06,"PercentageofAvailablePurseWon",2013
243,243,"Dean Wilson",2,0.24,20836,8600000,"PercentageofAvailablePurseWon",2013
252,252,"Mark Anderson",1,0.23,12824,5600000,"PercentageofAvailablePurseWon",2013
252,252,"Skip Kendall",2,0.23,13590,6e+06,"PercentageofAvailablePurseWon",2013
252,252,"Kevin Na",8,0.23,110864,4.8e+07,"PercentageofAvailablePurseWon",2013
252,252,"Sam Saunders",1,0.23,15184,6500000,"PercentageofAvailablePurseWon",2013
252,252,"Roger Sloan",1,0.23,12805,5600000,"PercentageofAvailablePurseWon",2013
252,252,"Hideto Tanihara",1,0.23,12824,5600000,"PercentageofAvailablePurseWon",2013
252,252,"Gareth Wright",1,0.23,18397,8e+06,"PercentageofAvailablePurseWon",2013
259,259,"Matt Bettencourt",9,0.22,101686,47200000,"PercentageofAvailablePurseWon",2013
259,259,"Marco Dawson",1,0.22,6630,3e+06,"PercentageofAvailablePurseWon",2013
259,259,"Nathan Green",9,0.22,97753,44800000,"PercentageofAvailablePurseWon",2013
259,259,"Kent Jones",1,0.22,6630,3e+06,"PercentageofAvailablePurseWon",2013
259,259,"Shiv Kapur",1,0.22,17863,8e+06,"PercentageofAvailablePurseWon",2013
259,259,"KT Kim",1,0.22,17863,8e+06,"PercentageofAvailablePurseWon",2013
259,259,"Sandy Lyle",2,0.22,34962,1.6e+07,"PercentageofAvailablePurseWon",2013
259,259,"Chris Riley",3,0.22,27520,12500000,"PercentageofAvailablePurseWon",2013
259,259,"Peter Senior",1,0.22,17252,8e+06,"PercentageofAvailablePurseWon",2013
259,259,"Marc Turnesa",2,0.22,12900,6e+06,"PercentageofAvailablePurseWon",2013
259,259,"Sebastian Vazquez",1,0.22,7700,3500000,"PercentageofAvailablePurseWon",2013
270,270,"Steven Alker",2,0.21,28961,13600000,"PercentageofAvailablePurseWon",2013
270,270,"Simon Khan",1,0.21,16844,8e+06,"PercentageofAvailablePurseWon",2013
270,270,"Kevin Kisner",1,0.21,6180,3e+06,"PercentageofAvailablePurseWon",2013
270,270,"Aaron Watkins",19,0.21,217495,1.06e+08,"PercentageofAvailablePurseWon",2013
270,270,"YE Yang",19,0.21,259116,122200000,"PercentageofAvailablePurseWon",2013
275,275,"David Branshaw",1,0.2,12444,6100000,"PercentageofAvailablePurseWon",2013
275,275,"Andrew Johnson",1,0.2,5850,3e+06,"PercentageofAvailablePurseWon",2013
275,275,"John Mallinger",12,0.2,137298,69800000,"PercentageofAvailablePurseWon",2013
275,275,"Steve Marino",12,0.2,148873,74100000,"PercentageofAvailablePurseWon",2013
275,275,"David Mathis",24,0.2,274476,138900000,"PercentageofAvailablePurseWon",2013
275,275,"Sean OHair",22,0.2,268614,134100000,"PercentageofAvailablePurseWon",2013
275,275,"Heath Slocum",9,0.2,90796,45300000,"PercentageofAvailablePurseWon",2013
275,275,"Thaworn Wiratchant",3,0.2,50600,24750000,"PercentageofAvailablePurseWon",2013
283,283,"Michael Block",1,0.19,12342,6600000,"PercentageofAvailablePurseWon",2013
283,283,"Rafael Campos",1,0.19,6650,3500000,"PercentageofAvailablePurseWon",2013
283,283,"Andres Gonzales",17,0.19,179387,93100000,"PercentageofAvailablePurseWon",2013
283,283,"Luke List",24,0.19,264400,135700000,"PercentageofAvailablePurseWon",2013
287,287,"Joe Affrunti",5,0.18,49614,27300000,"PercentageofAvailablePurseWon",2013
287,287,"Jon Curran",3,0.18,28350,16200000,"PercentageofAvailablePurseWon",2013
287,287,"Troy Matteson",24,0.18,245089,139700000,"PercentageofAvailablePurseWon",2013
287,287,"Brett Rumford",3,0.18,44250,24750000,"PercentageofAvailablePurseWon",2013
291,291,"Stephen Ames",19,0.17,188985,1.11e+08,"PercentageofAvailablePurseWon",2013
291,291,"Ryan Blaum",3,0.17,20416,12300000,"PercentageofAvailablePurseWon",2013
291,291,"Bart Bryant",2,0.17,19068,11200000,"PercentageofAvailablePurseWon",2013
291,291,"Scott Gardiner",23,0.17,219644,129200000,"PercentageofAvailablePurseWon",2013
291,291,"Darron Stiles",20,0.17,184866,111300000,"PercentageofAvailablePurseWon",2013
291,291,"Jaco Van Zyl",3,0.17,41500,24750000,"PercentageofAvailablePurseWon",2013
