"3PuttAvoidance510_RANKTHISWEEK_2009","3PuttAvoidance510_RANKLASTWEEK_2009","3PuttAvoidance510_PLAYERNAME_2009","3PuttAvoidance510_ROUNDS_2009","3PuttAvoidance510_Pct_2009","3PuttAvoidance510_TOTAL3PUTTS_2009","3PuttAvoidance510_ATTEMPTS_2009","3PuttAvoidance510_2PUTTORBETTERPct_2009","stat_name","year"
1,1,"Brad Adamonis",70,0,NA,189,100,"3PuttAvoidance510",2009
1,1,"Stephen Ames",77,0,NA,189,100,"3PuttAvoidance510",2009
1,1,"Eric Axley",71,0,NA,214,100,"3PuttAvoidance510",2009
1,1,"Briny Baird",89,0,NA,241,100,"3PuttAvoidance510",2009
1,1,"Mark Brooks",55,0,NA,138,100,"3PuttAvoidance510",2009
1,1,"Angel Cabrera",55,0,NA,132,100,"3PuttAvoidance510",2009
1,1,"Greg Chalmers",85,0,NA,261,100,"3PuttAvoidance510",2009
1,1,"KJ Choi",65,0,NA,183,100,"3PuttAvoidance510",2009
1,1,"Ben Curtis",63,0,NA,145,100,"3PuttAvoidance510",2009
1,1,"Brendon de Jonge",90,0,NA,291,100,"3PuttAvoidance510",2009
1,1,"Luke Donald",79,0,NA,222,100,"3PuttAvoidance510",2009
1,1,"Ernie Els",70,0,NA,215,100,"3PuttAvoidance510",2009
1,1,"Robert Garrigus",83,0,NA,241,100,"3PuttAvoidance510",2009
1,1,"Brian Gay",96,0,NA,300,100,"3PuttAvoidance510",2009
1,1,"Mathew Goggin",76,0,NA,207,100,"3PuttAvoidance510",2009
1,1,"Retief Goosen",74,0,NA,189,100,"3PuttAvoidance510",2009
1,1,"Paul Goydos",79,0,NA,237,100,"3PuttAvoidance510",2009
1,1,"Nathan Green",104,0,NA,340,100,"3PuttAvoidance510",2009
1,1,"Bill Haas",91,0,NA,295,100,"3PuttAvoidance510",2009
1,1,"JJ Henry",97,0,NA,280,100,"3PuttAvoidance510",2009
1,1,"Freddie Jacobson",83,0,NA,255,100,"3PuttAvoidance510",2009
1,1,"Lee Janzen",74,0,NA,198,100,"3PuttAvoidance510",2009
1,1,"Dustin Johnson",85,0,NA,224,100,"3PuttAvoidance510",2009
1,1,"Matt Jones",56,0,NA,150,100,"3PuttAvoidance510",2009
1,1,"Greg Kraft",51,0,NA,140,100,"3PuttAvoidance510",2009
1,1,"Spencer Levin",75,0,NA,218,100,"3PuttAvoidance510",2009
1,1,"Davis Love III",89,0,NA,260,100,"3PuttAvoidance510",2009
1,1,"Hunter Mahan",94,0,NA,246,100,"3PuttAvoidance510",2009
1,1,"Steve Marino",98,0,NA,272,100,"3PuttAvoidance510",2009
1,1,"Bryce Molder",69,0,NA,184,100,"3PuttAvoidance510",2009
1,1,"Joe Ogilvie",85,0,NA,270,100,"3PuttAvoidance510",2009
