"PuttsperRoundRound1_RANKTHISWEEK_2006","PuttsperRoundRound1_RANKLASTWEEK_2006","PuttsperRoundRound1_PLAYERNAME_2006","PuttsperRoundRound1__2006","PuttsperRoundRound1_AVG_2006","PuttsperRoundRound1_TOTALPUTTS_2006","PuttsperRoundRound1_TOTALROUNDS_2006","stat_name","year"
43,43,"Vaughn Taylor",NA,28.69,746,26,"PuttsperRoundRound1",2006
44,44,"Brad Faxon",NA,28.73,747,26,"PuttsperRoundRound1",2006
45,45,"Jimmy Walker",NA,28.75,575,20,"PuttsperRoundRound1",2006
46,46,"Peter Lonard",NA,28.76,604,21,"PuttsperRoundRound1",2006
47,47,"Danny Ellis",NA,28.77,633,22,"PuttsperRoundRound1",2006
48,48,"Michael Allen",NA,28.8,720,25,"PuttsperRoundRound1",2006
49,49,"Shane Bertsch",NA,28.81,922,32,"PuttsperRoundRound1",2006
50,50,"Luke Donald",NA,28.82,490,17,"PuttsperRoundRound1",2006
51,51,"Bob Tway",NA,28.83,692,24,"PuttsperRoundRound1",2006
52,52,"David Toms",NA,28.85,577,20,"PuttsperRoundRound1",2006
53,53,"Alex Aragon",NA,28.88,722,25,"PuttsperRoundRound1",2006
53,53,"Pat Perez",NA,28.88,462,16,"PuttsperRoundRound1",2006
55,55,"Fred Funk",NA,28.89,809,28,"PuttsperRoundRound1",2006
56,56,"Bill Haas",NA,28.9,838,29,"PuttsperRoundRound1",2006
57,57,"Arjun Atwal",NA,28.91,925,32,"PuttsperRoundRound1",2006
57,57,"Todd Fischer",NA,28.91,983,34,"PuttsperRoundRound1",2006
59,59,"Zach Johnson",NA,28.92,723,25,"PuttsperRoundRound1",2006
59,59,"Brett Wetterich",NA,28.92,723,25,"PuttsperRoundRound1",2006
61,61,"Lee Janzen",NA,28.93,810,28,"PuttsperRoundRound1",2006
61,61,"Billy Mayfair",NA,28.93,839,29,"PuttsperRoundRound1",2006
61,61,"Tiger Woods",NA,28.93,405,14,"PuttsperRoundRound1",2006
64,64,"JP Hayes",NA,28.95,550,19,"PuttsperRoundRound1",2006
65,65,"Woody Austin",NA,28.97,898,31,"PuttsperRoundRound1",2006
66,66,"Robert Allenby",NA,29,609,21,"PuttsperRoundRound1",2006
66,66,"Stewart Cink",NA,29,696,24,"PuttsperRoundRound1",2006
66,66,"Freddie Jacobson",NA,29,522,18,"PuttsperRoundRound1",2006
66,66,"Frank Lickliter II",NA,29,812,28,"PuttsperRoundRound1",2006
66,66,"Shigeki Maruyama",NA,29,841,29,"PuttsperRoundRound1",2006
66,66,"Adam Scott",NA,29,522,18,"PuttsperRoundRound1",2006
72,72,"Ryuji Imada",NA,29.03,871,30,"PuttsperRoundRound1",2006
72,72,"Kent Jones",NA,29.03,900,31,"PuttsperRoundRound1",2006
72,72,"Steve Lowery",NA,29.03,842,29,"PuttsperRoundRound1",2006
75,75,"Bob May",NA,29.05,581,20,"PuttsperRoundRound1",2006
76,76,"Tim Petrovic",NA,29.07,843,29,"PuttsperRoundRound1",2006
77,77,"Paul Goydos",NA,29.08,698,24,"PuttsperRoundRound1",2006
77,77,"Justin Leonard",NA,29.08,698,24,"PuttsperRoundRound1",2006
77,77,"Scott Verplank",NA,29.08,698,24,"PuttsperRoundRound1",2006
80,80,"Rory Sabbatini",NA,29.09,669,23,"PuttsperRoundRound1",2006
81,81,"Dudley Hart",NA,29.11,786,27,"PuttsperRoundRound1",2006
82,82,"Robert Garrigus",NA,29.12,757,26,"PuttsperRoundRound1",2006
83,83,"Jerry Kelly",NA,29.16,904,31,"PuttsperRoundRound1",2006
84,84,"Billy Andrade",NA,29.17,671,23,"PuttsperRoundRound1",2006
84,84,"Tommy Armour III",NA,29.17,671,23,"PuttsperRoundRound1",2006
84,84,"Daisuke Maruyama",NA,29.17,700,24,"PuttsperRoundRound1",2006
87,87,"Brian Davis",NA,29.19,788,27,"PuttsperRoundRound1",2006
87,87,"Retief Goosen",NA,29.19,467,16,"PuttsperRoundRound1",2006
87,87,"Tag Ridings",NA,29.19,934,32,"PuttsperRoundRound1",2006
90,90,"Greg Kraft",NA,29.2,730,25,"PuttsperRoundRound1",2006
91,91,"Stuart Appleby",NA,29.24,614,21,"PuttsperRoundRound1",2006
91,91,"JL Lewis",NA,29.24,497,17,"PuttsperRoundRound1",2006
91,91,"Larry Mize",NA,29.24,497,17,"PuttsperRoundRound1",2006
94,94,"Steve Flesch",NA,29.25,936,32,"PuttsperRoundRound1",2006
94,94,"Vance Veazey",NA,29.25,585,20,"PuttsperRoundRound1",2006
96,96,"Corey Pavin",NA,29.27,644,22,"PuttsperRoundRound1",2006
97,97,"Chris DiMarco",NA,29.29,703,24,"PuttsperRoundRound1",2006
97,97,"Arron Oberholser",NA,29.29,615,21,"PuttsperRoundRound1",2006
97,97,"Ian Poulter",NA,29.29,410,14,"PuttsperRoundRound1",2006
100,100,"Jonathan Byrd",NA,29.3,586,20,"PuttsperRoundRound1",2006
100,100,"David McKenzie",NA,29.3,791,27,"PuttsperRoundRound1",2006
100,100,"Justin Rose",NA,29.3,791,27,"PuttsperRoundRound1",2006
103,103,"Alex Cejka",NA,29.31,850,29,"PuttsperRoundRound1",2006
103,103,"Sergio Garcia",NA,29.31,469,16,"PuttsperRoundRound1",2006
103,103,"Richard Johnson",NA,29.31,850,29,"PuttsperRoundRound1",2006
103,103,"Ryan Palmer",NA,29.31,850,29,"PuttsperRoundRound1",2006
107,107,"Bob Estes",NA,29.32,733,25,"PuttsperRoundRound1",2006
107,107,"Charles Howell III",NA,29.32,821,28,"PuttsperRoundRound1",2006
107,107,"Nick Watney",NA,29.32,821,28,"PuttsperRoundRound1",2006
110,110,"Robert Gamez",NA,29.33,880,30,"PuttsperRoundRound1",2006
111,111,"Mark Wilson",NA,29.35,675,23,"PuttsperRoundRound1",2006
112,112,"Kris Cox",NA,29.37,793,27,"PuttsperRoundRound1",2006
112,112,"JJ Henry",NA,29.37,793,27,"PuttsperRoundRound1",2006
112,112,"Carl Pettersson",NA,29.37,793,27,"PuttsperRoundRound1",2006
112,112,"Ron Whittaker",NA,29.37,793,27,"PuttsperRoundRound1",2006
116,116,"Mathias Gronberg",NA,29.38,852,29,"PuttsperRoundRound1",2006
117,117,"Charley Hoffman",NA,29.39,823,28,"PuttsperRoundRound1",2006
117,117,"Joe Ogilvie",NA,29.39,823,28,"PuttsperRoundRound1",2006
119,119,"Mark Brooks",NA,29.4,1029,35,"PuttsperRoundRound1",2006
120,120,"Patrick Sheehan",NA,29.42,971,33,"PuttsperRoundRound1",2006
120,120,"DJ Trahan",NA,29.42,912,31,"PuttsperRoundRound1",2006
122,122,"Greg Owen",NA,29.43,677,23,"PuttsperRoundRound1",2006
122,122,"Chris Smith",NA,29.43,618,21,"PuttsperRoundRound1",2006
124,124,"KJ Choi",NA,29.44,736,25,"PuttsperRoundRound1",2006
125,125,"James Driscoll",NA,29.45,854,29,"PuttsperRoundRound1",2006
126,126,"Charles Warren",NA,29.46,766,26,"PuttsperRoundRound1",2006
127,127,"Stephen Leaney",NA,29.48,796,27,"PuttsperRoundRound1",2006
127,127,"Duffy Waldorf",NA,29.48,796,27,"PuttsperRoundRound1",2006
129,129,"Henrik Bjornstad",NA,29.5,885,30,"PuttsperRoundRound1",2006
129,129,"Mark Calcavecchia",NA,29.5,767,26,"PuttsperRoundRound1",2006
129,129,"John Daly",NA,29.5,590,20,"PuttsperRoundRound1",2006
132,132,"Bubba Dickerson",NA,29.52,915,31,"PuttsperRoundRound1",2006
133,133,"Fred Couples",NA,29.53,443,15,"PuttsperRoundRound1",2006
134,134,"Jerry Smith",NA,29.54,827,28,"PuttsperRoundRound1",2006
135,135,"Stephen Ames",NA,29.55,591,20,"PuttsperRoundRound1",2006
136,136,"Jose Maria Olazabal",NA,29.56,473,16,"PuttsperRoundRound1",2006
137,137,"Jason Gore",NA,29.57,828,28,"PuttsperRoundRound1",2006
137,137,"Ian Leggatt",NA,29.57,828,28,"PuttsperRoundRound1",2006
137,137,"Hunter Mahan",NA,29.57,828,28,"PuttsperRoundRound1",2006
137,137,"Kenny Perry",NA,29.57,621,21,"PuttsperRoundRound1",2006
141,141,"Briny Baird",NA,29.58,710,24,"PuttsperRoundRound1",2006
142,142,"Bernhard Langer",NA,29.59,651,22,"PuttsperRoundRound1",2006
142,142,"Jeff Overton",NA,29.59,799,27,"PuttsperRoundRound1",2006
144,144,"Will Ma Kenzie",NA,29.61,829,28,"PuttsperRoundRound1",2006
144,144,"Kevin Sutherland",NA,29.61,829,28,"PuttsperRoundRound1",2006
146,146,"Jon Mills",NA,29.62,770,26,"PuttsperRoundRound1",2006
146,146,"Heath Slocum",NA,29.62,859,29,"PuttsperRoundRound1",2006
148,148,"Tom Pernice Jr",NA,29.63,948,32,"PuttsperRoundRound1",2006
148,148,"Jason Schultz",NA,29.63,800,27,"PuttsperRoundRound1",2006
150,150,"Camilo Villegas",NA,29.64,830,28,"PuttsperRoundRound1",2006
151,151,"Troy Matteson",NA,29.66,949,32,"PuttsperRoundRound1",2006
152,152,"Chad Campbell",NA,29.67,712,24,"PuttsperRoundRound1",2006
153,153,"Ryan Hietala",NA,29.68,653,22,"PuttsperRoundRound1",2006
153,153,"Shaun Micheel",NA,29.68,831,28,"PuttsperRoundRound1",2006
155,155,"Eric Axley",NA,29.71,832,28,"PuttsperRoundRound1",2006
156,156,"Jason Bohn",NA,29.72,862,29,"PuttsperRoundRound1",2006
156,156,"Carlos Franco",NA,29.72,862,29,"PuttsperRoundRound1",2006
158,158,"John Cook",NA,29.73,654,22,"PuttsperRoundRound1",2006
158,158,"Paul Stankowski",NA,29.73,654,22,"PuttsperRoundRound1",2006
160,160,"Todd Hamilton",NA,29.74,803,27,"PuttsperRoundRound1",2006
161,161,"Sean OHair",NA,29.76,863,29,"PuttsperRoundRound1",2006
162,162,"Rich Beem",NA,29.77,774,26,"PuttsperRoundRound1",2006
162,162,"Steve Jones",NA,29.77,774,26,"PuttsperRoundRound1",2006
164,164,"Ted Purdy",NA,29.78,953,32,"PuttsperRoundRound1",2006
165,165,"Joey Sindelar",NA,29.79,864,29,"PuttsperRoundRound1",2006
166,166,"John Senden",NA,29.85,806,27,"PuttsperRoundRound1",2006
167,167,"Joe Durant",NA,29.86,836,28,"PuttsperRoundRound1",2006
168,168,"Chris Couch",NA,29.89,807,27,"PuttsperRoundRound1",2006
169,169,"Craig Barlow",NA,29.9,628,21,"PuttsperRoundRound1",2006
170,170,"Mike Sposa",NA,29.91,688,23,"PuttsperRoundRound1",2006
171,171,"John Engler Jr",NA,29.92,778,26,"PuttsperRoundRound1",2006
171,171,"JB Holmes",NA,29.92,748,25,"PuttsperRoundRound1",2006
173,173,"David Branshaw",NA,29.93,868,29,"PuttsperRoundRound1",2006
174,174,"Jeff Brehaut",NA,29.97,959,32,"PuttsperRoundRound1",2006
175,175,"Bart Bryant",NA,30,750,25,"PuttsperRoundRound1",2006
176,176,"Brett Quigley",NA,30.03,961,32,"PuttsperRoundRound1",2006
177,177,"Tim Herron",NA,30.04,781,26,"PuttsperRoundRound1",2006
177,177,"Trevor Immelman",NA,30.04,721,24,"PuttsperRoundRound1",2006
179,179,"Brian Bateman",NA,30.08,722,24,"PuttsperRoundRound1",2006
179,179,"Matt Hansen",NA,30.08,722,24,"PuttsperRoundRound1",2006
181,181,"Wes Short Jr",NA,30.09,963,32,"PuttsperRoundRound1",2006
182,182,"Nicholas Thompson",NA,30.1,933,31,"PuttsperRoundRound1",2006
183,183,"Ben Curtis",NA,30.19,785,26,"PuttsperRoundRound1",2006
184,184,"Michael Connell",NA,30.29,636,21,"PuttsperRoundRound1",2006
185,185,"Roger Tambellini",NA,30.33,728,24,"PuttsperRoundRound1",2006
185,185,"Omar Uresti",NA,30.33,637,21,"PuttsperRoundRound1",2006
187,187,"Brandt Jobe",NA,30.35,789,26,"PuttsperRoundRound1",2006
187,187,"Thomas Levet",NA,30.35,516,17,"PuttsperRoundRound1",2006
189,189,"Scott Gutschewski",NA,30.39,547,18,"PuttsperRoundRound1",2006
190,190,"Jeff Maggert",NA,30.46,792,26,"PuttsperRoundRound1",2006
191,191,"Tom Lehman",NA,30.5,549,18,"PuttsperRoundRound1",2006
192,192,"Jeff Gove",NA,30.54,855,28,"PuttsperRoundRound1",2006
193,193,"Tjaart van der Walt",NA,30.6,612,20,"PuttsperRoundRound1",2006
194,194,"Jonathan Kaye",NA,30.63,919,30,"PuttsperRoundRound1",2006
195,195,"Steve Elkington",NA,30.69,491,16,"PuttsperRoundRound1",2006
196,196,"Mathew Goggin",NA,30.84,771,25,"PuttsperRoundRound1",2006
