"3PuttAvoidance25_RANKTHISWEEK_2010","3PuttAvoidance25_RANKLASTWEEK_2010","3PuttAvoidance25_PLAYERNAME_2010","3PuttAvoidance25_ROUNDS_2010","3PuttAvoidance25_Pct_2010","3PuttAvoidance25_TOTAL3PUTTS_2010","3PuttAvoidance25_ATTEMPTS_2010","3PuttAvoidance25_2PUTTORBETTERPct_2010","stat_name","year"
1,1,"Ian Poulter",55,3.8,6,158,96.2,"3PuttAvoidance25",2010
2,2,"Retief Goosen",75,3.88,9,232,96.1,"3PuttAvoidance25",2010
3,3,"Charles Howell III",103,3.93,17,433,96,"3PuttAvoidance25",2010
4,4,"Luke Donald",71,4.62,11,238,95.3,"3PuttAvoidance25",2010
5,5,"Steve Stricker",73,4.76,11,231,95.2,"3PuttAvoidance25",2010
6,6,"Padraig Harrington",57,4.91,8,163,95,"3PuttAvoidance25",2010
7,7,"Paul Casey",64,5.03,10,199,94.9,"3PuttAvoidance25",2010
8,8,"Chad Collins",87,5.41,18,333,94.5,"3PuttAvoidance25",2010
9,9,"Aaron Baddeley",94,5.44,21,386,94.5,"3PuttAvoidance25",2010
10,10,"Brian Gay",101,5.45,18,330,94.5,"3PuttAvoidance25",2010
11,11,"Sergio Garcia",58,5.52,8,145,94.4,"3PuttAvoidance25",2010
12,12,"Zach Johnson",93,5.88,19,323,94.1,"3PuttAvoidance25",2010
12,12,"Matt Jones",89,5.88,22,374,94.1,"3PuttAvoidance25",2010
14,14,"Carl Pettersson",99,6.05,21,347,93.9,"3PuttAvoidance25",2010
15,15,"Brendon de Jonge",114,6.27,24,383,93.7,"3PuttAvoidance25",2010
15,15,"Richard Johnson",90,6.27,22,351,93.7,"3PuttAvoidance25",2010
17,17,"Justin Rose",78,6.29,19,302,93.7,"3PuttAvoidance25",2010
18,18,"Greg Chalmers",93,6.31,25,396,93.6,"3PuttAvoidance25",2010
19,19,"Rich Barcelo",70,6.4,16,250,93.6,"3PuttAvoidance25",2010
20,20,"Matt Kuchar",97,6.41,22,343,93.5,"3PuttAvoidance25",2010
21,21,"JJ Henry",92,6.57,27,411,93.4,"3PuttAvoidance25",2010
22,22,"Steve Elkington",74,6.62,19,287,93.3,"3PuttAvoidance25",2010
23,23,"Jimmy Walker",82,6.71,20,298,93.2,"3PuttAvoidance25",2010
24,24,"Jim Furyk",76,6.77,18,266,93.2,"3PuttAvoidance25",2010
25,25,"Ryan Moore",80,6.79,18,265,93.2,"3PuttAvoidance25",2010
26,26,"Jason Bohn",84,6.86,21,306,93.1,"3PuttAvoidance25",2010
27,27,"Chad Campbell",95,6.88,24,349,93.1,"3PuttAvoidance25",2010
28,28,"Phil Mickelson",76,6.94,15,216,93,"3PuttAvoidance25",2010
28,28,"Ryan Palmer",84,6.94,20,288,93,"3PuttAvoidance25",2010
30,30,"Matt Bettencourt",91,6.98,18,258,93,"3PuttAvoidance25",2010
31,31,"Dean Wilson",54,7.08,15,212,92.9,"3PuttAvoidance25",2010
32,32,"Michael Sim",64,7.11,17,239,92.8,"3PuttAvoidance25",2010
33,33,"Trevor Immelman",55,7.33,14,191,92.6,"3PuttAvoidance25",2010
34,34,"Tim Clark",88,7.35,20,272,92.6,"3PuttAvoidance25",2010
35,35,"Nathan Green",86,7.45,26,349,92.5,"3PuttAvoidance25",2010
36,36,"Ernie Els",72,7.48,19,254,92.5,"3PuttAvoidance25",2010
37,37,"Brandt Snedeker",89,7.49,20,267,92.5,"3PuttAvoidance25",2010
38,38,"Stephen Ames",75,7.57,23,304,92.4,"3PuttAvoidance25",2010
39,39,"Kevin Na",94,7.59,24,316,92.4,"3PuttAvoidance25",2010
40,40,"Chris Riley",73,7.66,21,274,92.3,"3PuttAvoidance25",2010
41,41,"Ben Curtis",78,7.67,25,326,92.3,"3PuttAvoidance25",2010
41,41,"Alex Prugh",88,7.67,29,378,92.3,"3PuttAvoidance25",2010
43,43,"David Duval",71,7.73,17,220,92.2,"3PuttAvoidance25",2010
44,44,"Rod Pampling",77,7.79,24,308,92.2,"3PuttAvoidance25",2010
45,45,"Steve Marino",81,7.87,21,267,92.1,"3PuttAvoidance25",2010
46,46,"James Driscoll",78,7.92,29,366,92,"3PuttAvoidance25",2010
47,47,"Brenden Pappas",66,7.96,18,226,92,"3PuttAvoidance25",2010
48,48,"Webb Simpson",98,8.02,32,399,91.9,"3PuttAvoidance25",2010
48,48,"Charlie Wi",95,8.02,30,374,91.9,"3PuttAvoidance25",2010
50,50,"Freddie Jacobson",83,8.08,27,334,91.9,"3PuttAvoidance25",2010
51,51,"Tim Petrovic",105,8.21,34,414,91.7,"3PuttAvoidance25",2010
52,52,"YE Yang",72,8.23,19,231,91.7,"3PuttAvoidance25",2010
53,53,"Nick Watney",91,8.28,26,314,91.7,"3PuttAvoidance25",2010
54,54,"Brent Delahoussaye",57,8.29,17,205,91.7,"3PuttAvoidance25",2010
55,55,"JP Hayes",79,8.3,22,265,91.7,"3PuttAvoidance25",2010
56,56,"Kevin Streelman",90,8.31,28,337,91.6,"3PuttAvoidance25",2010
56,56,"David Toms",86,8.31,25,301,91.6,"3PuttAvoidance25",2010
58,58,"Bill Haas",87,8.4,30,357,91.6,"3PuttAvoidance25",2010
58,58,"Brett Wetterich",54,8.4,21,250,91.6,"3PuttAvoidance25",2010
60,60,"Alex Cejka",81,8.45,24,284,91.5,"3PuttAvoidance25",2010
61,61,"Daniel Chopra",74,8.48,28,330,91.5,"3PuttAvoidance25",2010
62,62,"Brad Faxon",58,8.49,18,212,91.5,"3PuttAvoidance25",2010
63,63,"Scott Verplank",74,8.53,18,211,91.4,"3PuttAvoidance25",2010
64,64,"Scott McCarron",90,8.54,35,410,91.4,"3PuttAvoidance25",2010
65,65,"Charley Hoffman",85,8.55,26,304,91.4,"3PuttAvoidance25",2010
66,66,"Blake Adams",84,8.6,32,372,91.4,"3PuttAvoidance25",2010
66,66,"Rickie Fowler",98,8.6,30,349,91.4,"3PuttAvoidance25",2010
68,68,"Troy Matteson",84,8.62,33,383,91.3,"3PuttAvoidance25",2010
69,69,"Jeff Quinney",91,8.74,25,286,91.2,"3PuttAvoidance25",2010
70,70,"Bryce Molder",84,8.76,29,331,91.2,"3PuttAvoidance25",2010
71,71,"Scott Piercy",88,8.82,32,363,91.1,"3PuttAvoidance25",2010
72,72,"Mathew Goggin",85,8.84,32,362,91.1,"3PuttAvoidance25",2010
73,73,"Vaughn Taylor",87,8.85,30,339,91.1,"3PuttAvoidance25",2010
74,74,"Rory McIlroy",54,8.97,14,156,91,"3PuttAvoidance25",2010
74,74,"Shaun Micheel",70,8.97,21,234,91,"3PuttAvoidance25",2010
74,74,"Bubba Watson",77,8.97,28,312,91,"3PuttAvoidance25",2010
77,77,"Brett Quigley",96,8.98,38,423,91,"3PuttAvoidance25",2010
78,78,"Chris Couch",66,9.02,23,255,90.9,"3PuttAvoidance25",2010
79,79,"Spencer Levin",110,9.05,39,431,90.9,"3PuttAvoidance25",2010
80,80,"Hunter Mahan",85,9.12,28,307,90.8,"3PuttAvoidance25",2010
81,81,"Kevin Johnson",62,9.14,18,197,90.8,"3PuttAvoidance25",2010
82,82,"Jeff Overton",89,9.18,27,294,90.8,"3PuttAvoidance25",2010
83,83,"DJ Trahan",92,9.19,33,359,90.8,"3PuttAvoidance25",2010
84,84,"Ted Purdy",86,9.22,32,347,90.7,"3PuttAvoidance25",2010
85,85,"Bob Estes",79,9.29,29,312,90.7,"3PuttAvoidance25",2010
86,86,"Tom Pernice Jr",74,9.3,24,258,90.7,"3PuttAvoidance25",2010
86,86,"Bo Van Pelt",104,9.3,37,398,90.7,"3PuttAvoidance25",2010
88,88,"DA Points",90,9.33,35,375,90.6,"3PuttAvoidance25",2010
89,89,"Mark Wilson",87,9.39,37,394,90.6,"3PuttAvoidance25",2010
90,90,"Chris DiMarco",88,9.4,30,319,90.6,"3PuttAvoidance25",2010
91,91,"Stuart Appleby",101,9.44,34,360,90.5,"3PuttAvoidance25",2010
91,91,"Kevin Sutherland",86,9.44,37,392,90.5,"3PuttAvoidance25",2010
93,93,"Ryuji Imada",90,9.46,33,349,90.5,"3PuttAvoidance25",2010
94,94,"Brian Stuard",81,9.49,28,295,90.5,"3PuttAvoidance25",2010
95,95,"Troy Merritt",86,9.51,33,347,90.4,"3PuttAvoidance25",2010
96,96,"Briny Baird",87,9.52,36,378,90.4,"3PuttAvoidance25",2010
97,97,"John Mallinger",78,9.56,28,293,90.4,"3PuttAvoidance25",2010
98,98,"Skip Kendall",58,9.62,20,208,90.3,"3PuttAvoidance25",2010
99,99,"Jerod Turner",54,9.64,16,166,90.3,"3PuttAvoidance25",2010
100,100,"Mike Weir",59,9.66,14,145,90.3,"3PuttAvoidance25",2010
101,101,"David Lutterus",69,9.73,25,257,90.2,"3PuttAvoidance25",2010
102,102,"Omar Uresti",74,9.77,25,256,90.2,"3PuttAvoidance25",2010
103,103,"Michael Bradley",77,9.85,33,335,90.1,"3PuttAvoidance25",2010
