"Approachesfrom100125yards_RANKTHISWEEK_2013","Approachesfrom100125yards_RANKLASTWEEK_2013","Approachesfrom100125yards_PLAYERNAME_2013","Approachesfrom100125yards_ROUNDS_2013","Approachesfrom100125yards_AVG_2013","Approachesfrom100125yards_TOTALDISTANCEFEET_2013","Approachesfrom100125yards_OFATTEMPTS_2013","Approachesfrom100125yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Robert Garrigus",69,NA,1084.167,71,-15,"Approachesfrom100125yards",2013
2,2,"Jimmy Walker",84,NA,1639.833,105,-23,"Approachesfrom100125yards",2013
2,2,"Aaron Watkins",46,NA,856.667,55,-22,"Approachesfrom100125yards",2013
4,4,"Jerry Kelly",75,NA,1578.833,97,-15,"Approachesfrom100125yards",2013
5,5,"Luke Donald",60,NA,1134.917,69,-8,"Approachesfrom100125yards",2013
6,6,"Robert Allenby",58,NA,1137.417,67,-11,"Approachesfrom100125yards",2013
6,6,"Stewart Cink",71,NA,1310.5,77,-4,"Approachesfrom100125yards",2013
6,6,"Seung Yul Noh",71,NA,1175.167,69,-8,"Approachesfrom100125yards",2013
9,9,"Chris Kirk",89,NA,1968.75,115,-24,"Approachesfrom100125yards",2013
9,9,"Dicky Pride",71,NA,1299.5,76,-23,"Approachesfrom100125yards",2013
9,9,"Camilo Villegas",79,NA,1397.75,82,-18,"Approachesfrom100125yards",2013
12,12,"Kevin Chappell",80,NA,1667.5,97,-14,"Approachesfrom100125yards",2013
12,12,"Brandt Snedeker",79,NA,1545.083,90,-23,"Approachesfrom100125yards",2013
14,14,"Brian Gay",79,NA,1330.667,77,-10,"Approachesfrom100125yards",2013
14,14,"Phil Mickelson",78,NA,1071.167,62,-19,"Approachesfrom100125yards",2013
16,16,"David Hearn",88,NA,2387.75,138,-29,"Approachesfrom100125yards",2013
16,16,"Justin Leonard",86,NA,1920,111,-18,"Approachesfrom100125yards",2013
16,16,"Charl Schwartzel",69,NA,972.833,56,-8,"Approachesfrom100125yards",2013
19,19,"Jim Furyk",80,NA,1762.5,101,-26,"Approachesfrom100125yards",2013
19,19,"Bobby Gates",49,NA,870.333,50,0,"Approachesfrom100125yards",2013
19,19,"Brandt Jobe",62,NA,1532.583,88,-15,"Approachesfrom100125yards",2013
19,19,"Tiger Woods",61,NA,1047.25,60,-14,"Approachesfrom100125yards",2013
23,23,"Michael Bradley",56,NA,1069.25,61,-9,"Approachesfrom100125yards",2013
23,23,"George McNeill",68,NA,1526,87,-16,"Approachesfrom100125yards",2013
25,25,"Keegan Bradley",88,NA,1635.667,93,-9,"Approachesfrom100125yards",2013
25,25,"Brian Davis",91,NA,2379.083,135,-36,"Approachesfrom100125yards",2013
25,25,"Marc Leishman",77,NA,1369.917,78,-12,"Approachesfrom100125yards",2013
25,25,"Vaughn Taylor",50,NA,1124.083,64,-8,"Approachesfrom100125yards",2013
29,29,"Jeff Maggert",63,NA,1486.917,84,-12,"Approachesfrom100125yards",2013
29,29,"Chris Stroud",88,NA,1788.25,101,-12,"Approachesfrom100125yards",2013
31,31,"Kevin Stadler",83,NA,1972.333,111,-20,"Approachesfrom100125yards",2013
32,32,"Chad Campbell",78,NA,1851.833,104,-12,"Approachesfrom100125yards",2013
