"FirstTeeLatePar3ScoringAverage_RANKTHISWEEK_2016","FirstTeeLatePar3ScoringAverage_RANKLASTWEEK_2016","FirstTeeLatePar3ScoringAverage_PLAYERNAME_2016","FirstTeeLatePar3ScoringAverage_ROUNDS_2016","FirstTeeLatePar3ScoringAverage_AVG_2016","FirstTeeLatePar3ScoringAverage_TOTALSTROKES_2016","FirstTeeLatePar3ScoringAverage_TOTALHOLES_2016","stat_name","year"
71,74,"Michael Kim",62,3.05,186,61,"FirstTeeLatePar3ScoringAverage",2016
71,74,"Luke List",51,3.05,299,98,"FirstTeeLatePar3ScoringAverage",2016
71,55,"Steve Wheatcroft",53,3.05,186,61,"FirstTeeLatePar3ScoringAverage",2016
76,82,"Angel Cabrera",42,3.06,98,32,"FirstTeeLatePar3ScoringAverage",2016
76,91,"Kevin Chappell",49,3.06,220,72,"FirstTeeLatePar3ScoringAverage",2016
76,100,"Retief Goosen",37,3.06,104,34,"FirstTeeLatePar3ScoringAverage",2016
76,69,"Chesson Hadley",51,3.06,110,36,"FirstTeeLatePar3ScoringAverage",2016
76,82,"Russell Henley",42,3.06,150,49,"FirstTeeLatePar3ScoringAverage",2016
76,82,"Dustin Johnson",37,3.06,248,81,"FirstTeeLatePar3ScoringAverage",2016
76,91,"Phil Mickelson",37,3.06,208,68,"FirstTeeLatePar3ScoringAverage",2016
76,82,"Henrik Stenson",30,3.06,205,67,"FirstTeeLatePar3ScoringAverage",2016
76,91,"Daniel Summerhays",55,3.06,153,50,"FirstTeeLatePar3ScoringAverage",2016
76,82,"DJ Trahan",23,3.06,98,32,"FirstTeeLatePar3ScoringAverage",2016
76,69,"Johnson Wagner",44,3.06,110,36,"FirstTeeLatePar3ScoringAverage",2016
76,69,"Mark Wilson",42,3.06,98,32,"FirstTeeLatePar3ScoringAverage",2016
88,170,"Robert Garrigus",34,3.07,86,28,"FirstTeeLatePar3ScoringAverage",2016
88,91,"Carlos Ortiz",47,3.07,129,42,"FirstTeeLatePar3ScoringAverage",2016
88,91,"Scott Piercy",45,3.07,132,43,"FirstTeeLatePar3ScoringAverage",2016
88,74,"Ian Poulter",37,3.07,129,42,"FirstTeeLatePar3ScoringAverage",2016
88,91,"Wes Roach",33,3.07,86,28,"FirstTeeLatePar3ScoringAverage",2016
88,91,"Charl Schwartzel",29,3.07,181,59,"FirstTeeLatePar3ScoringAverage",2016
88,55,"Harold Varner III",58,3.07,184,60,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Stuart Appleby",39,3.08,37,12,"FirstTeeLatePar3ScoringAverage",2016
95,82,"Jonas Blixt",46,3.08,203,66,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Jason Day",36,3.08,185,60,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Sergio Garcia",28,3.08,148,48,"FirstTeeLatePar3ScoringAverage",2016
95,74,"Mark Hubbard",73,3.08,200,65,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Billy Hurley III",22,3.08,77,25,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Darron Stiles",28,3.08,37,12,"FirstTeeLatePar3ScoringAverage",2016
95,82,"Robert Streb",51,3.08,123,40,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Tyrone Van Aswegen",67,3.08,197,64,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Dawie van der Walt",48,3.08,148,48,"FirstTeeLatePar3ScoringAverage",2016
95,100,"Jhonattan Vegas",49,3.08,197,64,"FirstTeeLatePar3ScoringAverage",2016
106,111,"Aaron Baddeley",51,3.09,173,56,"FirstTeeLatePar3ScoringAverage",2016
106,121,"Jamie Donaldson",28,3.09,136,44,"FirstTeeLatePar3ScoringAverage",2016
106,111,"Derek Fathauer",58,3.09,173,56,"FirstTeeLatePar3ScoringAverage",2016
106,74,"James Hahn",45,3.09,139,45,"FirstTeeLatePar3ScoringAverage",2016
106,111,"Padraig Harrington",38,3.09,102,33,"FirstTeeLatePar3ScoringAverage",2016
106,74,"Tom Hoge",47,3.09,139,45,"FirstTeeLatePar3ScoringAverage",2016
106,111,"Charles Howell III",63,3.09,281,91,"FirstTeeLatePar3ScoringAverage",2016
106,111,"Brooks Koepka",39,3.09,210,68,"FirstTeeLatePar3ScoringAverage",2016
106,91,"Scott Langley",41,3.09,176,57,"FirstTeeLatePar3ScoringAverage",2016
106,111,"Marc Leishman",41,3.09,173,56,"FirstTeeLatePar3ScoringAverage",2016
106,100,"Hideki Matsuyama",40,3.09,247,80,"FirstTeeLatePar3ScoringAverage",2016
106,111,"Jordan Spieth",34,3.09,216,70,"FirstTeeLatePar3ScoringAverage",2016
118,111,"Tyler Aldridge",53,3.1,214,69,"FirstTeeLatePar3ScoringAverage",2016
118,140,"Paul Casey",39,3.1,149,48,"FirstTeeLatePar3ScoringAverage",2016
118,111,"Rickie Fowler",42,3.1,285,92,"FirstTeeLatePar3ScoringAverage",2016
118,121,"David Hearn",55,3.1,189,61,"FirstTeeLatePar3ScoringAverage",2016
118,121,"Charley Hoffman",49,3.1,242,78,"FirstTeeLatePar3ScoringAverage",2016
118,121,"Seung Yul Noh",54,3.1,152,49,"FirstTeeLatePar3ScoringAverage",2016
118,121,"Dicky Pride",33,3.1,65,21,"FirstTeeLatePar3ScoringAverage",2016
125,128,"Jason Dufner",53,3.11,190,61,"FirstTeeLatePar3ScoringAverage",2016
125,121,"Tony Finau",49,3.11,202,65,"FirstTeeLatePar3ScoringAverage",2016
125,111,"Patton Kizzire",57,3.11,280,90,"FirstTeeLatePar3ScoringAverage",2016
125,128,"Kelly Kraft",35,3.11,87,28,"FirstTeeLatePar3ScoringAverage",2016
125,134,"Spencer Levin",62,3.11,174,56,"FirstTeeLatePar3ScoringAverage",2016
125,121,"Davis Love III",40,3.11,137,44,"FirstTeeLatePar3ScoringAverage",2016
125,128,"Shane Lowry",35,3.11,137,44,"FirstTeeLatePar3ScoringAverage",2016
125,140,"Ben Martin",48,3.11,112,36,"FirstTeeLatePar3ScoringAverage",2016
125,128,"Greg Owen",56,3.11,87,28,"FirstTeeLatePar3ScoringAverage",2016
125,157,"Martin Piller",37,3.11,165,53,"FirstTeeLatePar3ScoringAverage",2016
135,134,"Scott Brown",59,3.12,296,95,"FirstTeeLatePar3ScoringAverage",2016
135,134,"Luke Guthrie",31,3.12,128,41,"FirstTeeLatePar3ScoringAverage",2016
135,128,"Webb Simpson",34,3.12,128,41,"FirstTeeLatePar3ScoringAverage",2016
138,91,"Robert Allenby",35,3.13,100,32,"FirstTeeLatePar3ScoringAverage",2016
138,140,"Brendon de Jonge",55,3.13,150,48,"FirstTeeLatePar3ScoringAverage",2016
138,82,"Emiliano Grillo",47,3.13,125,40,"FirstTeeLatePar3ScoringAverage",2016
138,179,"David Lingmerth",54,3.13,147,47,"FirstTeeLatePar3ScoringAverage",2016
138,140,"Will Ma Kenzie",54,3.13,219,70,"FirstTeeLatePar3ScoringAverage",2016
138,128,"Steve Marino",40,3.13,100,32,"FirstTeeLatePar3ScoringAverage",2016
138,157,"Rory McIlroy",37,3.13,188,60,"FirstTeeLatePar3ScoringAverage",2016
138,140,"Scott Stallings",46,3.13,75,24,"FirstTeeLatePar3ScoringAverage",2016
138,140,"Kevin Streelman",46,3.13,163,52,"FirstTeeLatePar3ScoringAverage",2016
138,140,"Jimmy Walker",43,3.13,244,78,"FirstTeeLatePar3ScoringAverage",2016
138,140,"Boo Weekley",53,3.13,200,64,"FirstTeeLatePar3ScoringAverage",2016
138,140,"Bernd Wiesberger",23,3.13,125,40,"FirstTeeLatePar3ScoringAverage",2016
150,150,"Blayne Barber",44,3.14,116,37,"FirstTeeLatePar3ScoringAverage",2016
150,150,"KJ Choi",47,3.14,185,59,"FirstTeeLatePar3ScoringAverage",2016
150,150,"Branden Grace",31,3.14,157,50,"FirstTeeLatePar3ScoringAverage",2016
150,134,"Morgan Hoffmann",43,3.14,254,81,"FirstTeeLatePar3ScoringAverage",2016
150,134,"Si Woo Kim",63,3.14,201,64,"FirstTeeLatePar3ScoringAverage",2016
150,150,"Matt Kuchar",46,3.14,220,70,"FirstTeeLatePar3ScoringAverage",2016
150,170,"Danny Lee",53,3.14,229,73,"FirstTeeLatePar3ScoringAverage",2016
150,150,"Ryan Palmer",46,3.14,138,44,"FirstTeeLatePar3ScoringAverage",2016
158,157,"Matt Every",34,3.15,82,26,"FirstTeeLatePar3ScoringAverage",2016
158,157,"George McNeill",33,3.15,170,54,"FirstTeeLatePar3ScoringAverage",2016
158,140,"Sean OHair",45,3.15,164,52,"FirstTeeLatePar3ScoringAverage",2016
158,157,"Rob Oppenheim",37,3.15,129,41,"FirstTeeLatePar3ScoringAverage",2016
158,157,"Carl Pettersson",31,3.15,129,41,"FirstTeeLatePar3ScoringAverage",2016
158,157,"Cameron Smith",45,3.15,148,47,"FirstTeeLatePar3ScoringAverage",2016
164,164,"Brice Garnett",29,3.16,101,32,"FirstTeeLatePar3ScoringAverage",2016
164,150,"Lucas Glover",53,3.16,218,69,"FirstTeeLatePar3ScoringAverage",2016
164,164,"Billy Horschel",45,3.16,202,64,"FirstTeeLatePar3ScoringAverage",2016
164,164,"Sung Kang",51,3.16,221,70,"FirstTeeLatePar3ScoringAverage",2016
164,164,"Kevin Na",52,3.16,212,67,"FirstTeeLatePar3ScoringAverage",2016
164,164,"Brett Stegmaier",57,3.16,218,69,"FirstTeeLatePar3ScoringAverage",2016
164,164,"Hudson Swafford",52,3.16,155,49,"FirstTeeLatePar3ScoringAverage",2016
171,134,"Jason Gore",51,3.17,146,46,"FirstTeeLatePar3ScoringAverage",2016
171,170,"Kyle Stanley",57,3.17,187,59,"FirstTeeLatePar3ScoringAverage",2016
171,203,"Tim Wilkinson",40,3.17,114,36,"FirstTeeLatePar3ScoringAverage",2016
174,179,"Abraham Ancer",26,3.18,89,28,"FirstTeeLatePar3ScoringAverage",2016
174,179,"Shane Bertsch",30,3.18,89,28,"FirstTeeLatePar3ScoringAverage",2016
174,179,"Keegan Bradley",40,3.18,156,49,"FirstTeeLatePar3ScoringAverage",2016
174,170,"Erik Compton",45,3.18,143,45,"FirstTeeLatePar3ScoringAverage",2016
174,179,"Ben Crane",48,3.18,140,44,"FirstTeeLatePar3ScoringAverage",2016
174,179,"Martin Laird",46,3.18,140,44,"FirstTeeLatePar3ScoringAverage",2016
174,170,"Jeff Overton",51,3.18,178,56,"FirstTeeLatePar3ScoringAverage",2016
174,170,"Shawn Stefani",45,3.18,143,45,"FirstTeeLatePar3ScoringAverage",2016
182,170,"Anirban Lahiri",44,3.19,166,52,"FirstTeeLatePar3ScoringAverage",2016
182,193,"Gary Woodland",45,3.19,182,57,"FirstTeeLatePar3ScoringAverage",2016
184,185,"Harris English",51,3.2,208,65,"FirstTeeLatePar3ScoringAverage",2016
184,150,"Brian Harman",60,3.2,141,44,"FirstTeeLatePar3ScoringAverage",2016
184,187,"Andrew Landry",24,3.2,80,25,"FirstTeeLatePar3ScoringAverage",2016
184,187,"Sam Saunders",40,3.2,189,59,"FirstTeeLatePar3ScoringAverage",2016
184,170,"John Senden",48,3.2,179,56,"FirstTeeLatePar3ScoringAverage",2016
184,189,"Brendan Steele",48,3.2,269,84,"FirstTeeLatePar3ScoringAverage",2016
190,189,"Matt Jones",45,3.21,77,24,"FirstTeeLatePar3ScoringAverage",2016
190,189,"Andy Sullivan",25,3.21,90,28,"FirstTeeLatePar3ScoringAverage",2016
192,193,"Rhein Gibson",36,3.22,103,32,"FirstTeeLatePar3ScoringAverage",2016
192,185,"Jamie Lovemark",57,3.22,293,91,"FirstTeeLatePar3ScoringAverage",2016
192,189,"Vijay Singh",42,3.22,103,32,"FirstTeeLatePar3ScoringAverage",2016
195,195,"Patrick Rodgers",49,3.23,223,69,"FirstTeeLatePar3ScoringAverage",2016
196,196,"Hunter Mahan",43,3.24,149,46,"FirstTeeLatePar3ScoringAverage",2016
197,198,"Charlie Beljan",26,3.25,91,28,"FirstTeeLatePar3ScoringAverage",2016
198,200,"Geoff Ogilvy",37,3.26,111,34,"FirstTeeLatePar3ScoringAverage",2016
199,201,"Miguel Angel Carballo",24,3.28,131,40,"FirstTeeLatePar3ScoringAverage",2016
199,196,"Ernie Els",34,3.28,95,29,"FirstTeeLatePar3ScoringAverage",2016
199,201,"JJ Henry",44,3.28,82,25,"FirstTeeLatePar3ScoringAverage",2016
202,203,"Ken Duke",26,3.29,56,17,"FirstTeeLatePar3ScoringAverage",2016
203,205,"Rory Sabbatini",40,3.31,53,16,"FirstTeeLatePar3ScoringAverage",2016
204,206,"Ollie Schniederjans",23,3.32,93,28,"FirstTeeLatePar3ScoringAverage",2016
205,208,"DH Lee",35,3.33,80,24,"FirstTeeLatePar3ScoringAverage",2016
205,206,"Brendon Todd",43,3.33,80,24,"FirstTeeLatePar3ScoringAverage",2016
207,198,"DA Points",32,3.38,54,16,"FirstTeeLatePar3ScoringAverage",2016
