"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2011","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2011","BirdieorBetterPercentage150175ya_PLAYERNAME_2011","BirdieorBetterPercentage150175ya_ROUNDS_2011","BirdieorBetterPercentage150175ya_Pct_2011","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2011","BirdieorBetterPercentage150175ya_TOTALHOLES_2011","stat_name","year"
24,24,"Carl Pettersson",95,17.54,60,342,"BirdieorBetterPercentage150175ya",2011
25,25,"Stuart Appleby",65,17.45,41,235,"BirdieorBetterPercentage150175ya",2011
25,25,"Jim Renner",65,17.45,37,212,"BirdieorBetterPercentage150175ya",2011
27,27,"Johnson Wagner",81,17.36,50,288,"BirdieorBetterPercentage150175ya",2011
28,28,"Padraig Harrington",60,17.32,31,179,"BirdieorBetterPercentage150175ya",2011
29,29,"Colt Knost",80,17.18,45,262,"BirdieorBetterPercentage150175ya",2011
30,30,"John Rollins",85,17.1,46,269,"BirdieorBetterPercentage150175ya",2011
31,31,"Alex Cejka",59,17.03,31,182,"BirdieorBetterPercentage150175ya",2011
32,32,"Gary Woodland",93,17,42,247,"BirdieorBetterPercentage150175ya",2011
33,33,"Nick Watney",80,16.97,37,218,"BirdieorBetterPercentage150175ya",2011
34,34,"Ricky Barnes",78,16.67,43,258,"BirdieorBetterPercentage150175ya",2011
34,34,"Kent Jones",76,16.67,47,282,"BirdieorBetterPercentage150175ya",2011
34,34,"Bryce Molder",82,16.67,51,306,"BirdieorBetterPercentage150175ya",2011
37,37,"Paul Stankowski",78,16.6,44,265,"BirdieorBetterPercentage150175ya",2011
38,38,"Bubba Watson",85,16.59,35,211,"BirdieorBetterPercentage150175ya",2011
39,39,"Brian Davis",105,16.47,56,340,"BirdieorBetterPercentage150175ya",2011
40,40,"Chad Campbell",99,16.44,60,365,"BirdieorBetterPercentage150175ya",2011
40,40,"Chris Kirk",87,16.44,49,298,"BirdieorBetterPercentage150175ya",2011
42,42,"Andres Romero",77,16.41,43,262,"BirdieorBetterPercentage150175ya",2011
43,43,"Hunter Haas",96,16.34,59,361,"BirdieorBetterPercentage150175ya",2011
44,44,"Stephen Ames",69,16.22,42,259,"BirdieorBetterPercentage150175ya",2011
45,45,"Charlie Wi",83,16.2,52,321,"BirdieorBetterPercentage150175ya",2011
46,46,"Camilo Villegas",69,16.17,38,235,"BirdieorBetterPercentage150175ya",2011
47,47,"Steve Marino",76,16.09,37,230,"BirdieorBetterPercentage150175ya",2011
48,48,"John Senden",94,16.05,48,299,"BirdieorBetterPercentage150175ya",2011
49,49,"Pat Perez",76,16.04,47,293,"BirdieorBetterPercentage150175ya",2011
49,49,"Martin Piller",63,16.04,34,212,"BirdieorBetterPercentage150175ya",2011
51,51,"KJ Choi",77,16.02,37,231,"BirdieorBetterPercentage150175ya",2011
52,52,"David Mathis",83,16.01,45,281,"BirdieorBetterPercentage150175ya",2011
53,53,"Dustin Johnson",72,15.98,27,169,"BirdieorBetterPercentage150175ya",2011
54,54,"Matt McQuillan",59,15.96,34,213,"BirdieorBetterPercentage150175ya",2011
55,55,"Boo Weekley",66,15.87,33,208,"BirdieorBetterPercentage150175ya",2011
56,56,"Aaron Baddeley",77,15.85,39,246,"BirdieorBetterPercentage150175ya",2011
57,57,"Jeff Overton",92,15.81,43,272,"BirdieorBetterPercentage150175ya",2011
58,58,"Kyle Stanley",98,15.77,47,298,"BirdieorBetterPercentage150175ya",2011
59,59,"Andres Gonzales",60,15.76,29,184,"BirdieorBetterPercentage150175ya",2011
59,59,"Aron Price",58,15.76,32,203,"BirdieorBetterPercentage150175ya",2011
61,61,"JB Holmes",57,15.75,23,146,"BirdieorBetterPercentage150175ya",2011
62,62,"Bill Lunde",92,15.74,48,305,"BirdieorBetterPercentage150175ya",2011
63,63,"Chris DiMarco",93,15.72,50,318,"BirdieorBetterPercentage150175ya",2011
64,64,"Nick OHern",89,15.67,47,300,"BirdieorBetterPercentage150175ya",2011
65,65,"Lee Janzen",62,15.66,31,198,"BirdieorBetterPercentage150175ya",2011
66,66,"David Duval",67,15.65,36,230,"BirdieorBetterPercentage150175ya",2011
66,66,"Scott Piercy",78,15.65,36,230,"BirdieorBetterPercentage150175ya",2011
68,68,"Chris Stroud",88,15.63,45,288,"BirdieorBetterPercentage150175ya",2011
69,69,"Retief Goosen",50,15.58,24,154,"BirdieorBetterPercentage150175ya",2011
70,70,"Ryan Moore",79,15.57,38,244,"BirdieorBetterPercentage150175ya",2011
70,70,"Alexandre Rocha",65,15.57,33,212,"BirdieorBetterPercentage150175ya",2011
72,72,"Woody Austin",59,15.49,33,213,"BirdieorBetterPercentage150175ya",2011
73,73,"Kris Blanks",92,15.47,54,349,"BirdieorBetterPercentage150175ya",2011
74,74,"Jason Day",76,15.45,34,220,"BirdieorBetterPercentage150175ya",2011
75,75,"DJ Brigman",67,15.38,38,247,"BirdieorBetterPercentage150175ya",2011
75,75,"Joe Durant",71,15.38,40,260,"BirdieorBetterPercentage150175ya",2011
77,77,"Paul Goydos",81,15.36,47,306,"BirdieorBetterPercentage150175ya",2011
78,78,"Angel Cabrera",50,15.33,21,137,"BirdieorBetterPercentage150175ya",2011
79,79,"Jason Bohn",74,15.3,41,268,"BirdieorBetterPercentage150175ya",2011
80,80,"Kevin Stadler",88,15.16,42,277,"BirdieorBetterPercentage150175ya",2011
81,81,"Steve Stricker",70,15.12,26,172,"BirdieorBetterPercentage150175ya",2011
82,82,"Keegan Bradley",91,15.02,44,293,"BirdieorBetterPercentage150175ya",2011
83,83,"Jim Furyk",87,14.96,41,274,"BirdieorBetterPercentage150175ya",2011
84,84,"Sean OHair",71,14.92,37,248,"BirdieorBetterPercentage150175ya",2011
85,85,"Justin Rose",79,14.91,34,228,"BirdieorBetterPercentage150175ya",2011
86,86,"Ben Crane",76,14.86,37,249,"BirdieorBetterPercentage150175ya",2011
87,87,"Rory Sabbatini",85,14.78,34,230,"BirdieorBetterPercentage150175ya",2011
88,88,"Jhonattan Vegas",84,14.76,40,271,"BirdieorBetterPercentage150175ya",2011
89,89,"Zach Johnson",79,14.74,37,251,"BirdieorBetterPercentage150175ya",2011
90,90,"Geoff Ogilvy",69,14.67,33,225,"BirdieorBetterPercentage150175ya",2011
91,91,"Ben Curtis",66,14.62,38,260,"BirdieorBetterPercentage150175ya",2011
92,92,"Jonathan Byrd",83,14.6,40,274,"BirdieorBetterPercentage150175ya",2011
93,93,"Steven Bowditch",86,14.59,41,281,"BirdieorBetterPercentage150175ya",2011
94,94,"Tim Herron",85,14.56,45,309,"BirdieorBetterPercentage150175ya",2011
95,95,"YE Yang",63,14.55,24,165,"BirdieorBetterPercentage150175ya",2011
96,96,"Tim Petrovic",88,14.51,47,324,"BirdieorBetterPercentage150175ya",2011
97,97,"David Hearn",88,14.47,45,311,"BirdieorBetterPercentage150175ya",2011
98,98,"Charley Hoffman",93,14.46,35,242,"BirdieorBetterPercentage150175ya",2011
99,99,"Billy Horschel",75,14.41,32,222,"BirdieorBetterPercentage150175ya",2011
100,100,"Matt Kuchar",94,14.39,39,271,"BirdieorBetterPercentage150175ya",2011
101,101,"Shane Bertsch",62,14.35,30,209,"BirdieorBetterPercentage150175ya",2011
102,102,"Robert Allenby",84,14.33,42,293,"BirdieorBetterPercentage150175ya",2011
103,103,"Anthony Kim",72,14.22,33,232,"BirdieorBetterPercentage150175ya",2011
103,103,"Joe Ogilvie",75,14.22,31,218,"BirdieorBetterPercentage150175ya",2011
105,105,"Roland Thatcher",67,14.1,32,227,"BirdieorBetterPercentage150175ya",2011
106,106,"Briny Baird",60,14.07,28,199,"BirdieorBetterPercentage150175ya",2011
107,107,"Vaughn Taylor",89,14.02,46,328,"BirdieorBetterPercentage150175ya",2011
108,108,"Chris Couch",73,14.01,36,257,"BirdieorBetterPercentage150175ya",2011
109,109,"Josh Teater",104,13.9,46,331,"BirdieorBetterPercentage150175ya",2011
110,110,"Sung Kang",63,13.86,28,202,"BirdieorBetterPercentage150175ya",2011
110,110,"William McGirt",103,13.86,51,368,"BirdieorBetterPercentage150175ya",2011
112,112,"Tag Ridings",87,13.83,39,282,"BirdieorBetterPercentage150175ya",2011
112,112,"Chris Riley",76,13.83,39,282,"BirdieorBetterPercentage150175ya",2011
114,114,"Chez Reavie",92,13.82,47,340,"BirdieorBetterPercentage150175ya",2011
115,115,"Bo Van Pelt",92,13.81,37,268,"BirdieorBetterPercentage150175ya",2011
116,116,"Scott Gutschewski",67,13.79,32,232,"BirdieorBetterPercentage150175ya",2011
116,116,"Ian Poulter",52,13.79,20,145,"BirdieorBetterPercentage150175ya",2011
118,118,"Derek Lamely",65,13.76,30,218,"BirdieorBetterPercentage150175ya",2011
119,119,"Kevin Kisner",70,13.73,32,233,"BirdieorBetterPercentage150175ya",2011
120,120,"Cameron Tringale",110,13.72,52,379,"BirdieorBetterPercentage150175ya",2011
121,121,"Jimmy Walker",79,13.71,41,299,"BirdieorBetterPercentage150175ya",2011
122,122,"Tommy Gainey",104,13.61,46,338,"BirdieorBetterPercentage150175ya",2011
123,123,"Blake Adams",116,13.59,56,412,"BirdieorBetterPercentage150175ya",2011
124,124,"Heath Slocum",89,13.57,38,280,"BirdieorBetterPercentage150175ya",2011
125,125,"Ryan Palmer",82,13.54,31,229,"BirdieorBetterPercentage150175ya",2011
126,126,"DA Points",89,13.53,36,266,"BirdieorBetterPercentage150175ya",2011
127,127,"Vijay Singh",79,13.5,37,274,"BirdieorBetterPercentage150175ya",2011
128,128,"Fabian Gomez",84,13.45,39,290,"BirdieorBetterPercentage150175ya",2011
129,129,"Troy Merritt",63,13.39,30,224,"BirdieorBetterPercentage150175ya",2011
130,130,"Will Strickler",51,13.38,21,157,"BirdieorBetterPercentage150175ya",2011
131,131,"Robert Karlsson",61,13.37,23,172,"BirdieorBetterPercentage150175ya",2011
132,132,"Nathan Green",81,13.36,37,277,"BirdieorBetterPercentage150175ya",2011
133,133,"Scott McCarron",65,13.33,30,225,"BirdieorBetterPercentage150175ya",2011
133,133,"Kevin Streelman",90,13.33,36,270,"BirdieorBetterPercentage150175ya",2011
135,135,"Matt Jones",71,13.31,33,248,"BirdieorBetterPercentage150175ya",2011
136,136,"Harrison Frazar",58,13.28,17,128,"BirdieorBetterPercentage150175ya",2011
137,137,"Marc Leishman",87,13.25,42,317,"BirdieorBetterPercentage150175ya",2011
138,138,"DJ Trahan",91,13.19,43,326,"BirdieorBetterPercentage150175ya",2011
139,139,"Greg Chalmers",88,13.18,41,311,"BirdieorBetterPercentage150175ya",2011
140,140,"JP Hayes",56,13.17,27,205,"BirdieorBetterPercentage150175ya",2011
141,141,"Scott Stallings",84,13.13,34,259,"BirdieorBetterPercentage150175ya",2011
142,142,"Michael Connell",76,13.11,40,305,"BirdieorBetterPercentage150175ya",2011
143,143,"Charl Schwartzel",58,13.07,20,153,"BirdieorBetterPercentage150175ya",2011
144,144,"Arjun Atwal",91,13.03,43,330,"BirdieorBetterPercentage150175ya",2011
145,145,"Steve Flesch",88,13.02,41,315,"BirdieorBetterPercentage150175ya",2011
146,146,"Robert Garrigus",83,13.01,32,246,"BirdieorBetterPercentage150175ya",2011
147,147,"Cameron Beckman",71,12.97,31,239,"BirdieorBetterPercentage150175ya",2011
148,148,"Ben Martin",74,12.87,35,272,"BirdieorBetterPercentage150175ya",2011
149,149,"JJ Henry",96,12.84,42,327,"BirdieorBetterPercentage150175ya",2011
150,150,"Phil Mickelson",79,12.8,27,211,"BirdieorBetterPercentage150175ya",2011
151,151,"George McNeill",69,12.77,30,235,"BirdieorBetterPercentage150175ya",2011
152,152,"James Driscoll",71,12.76,31,243,"BirdieorBetterPercentage150175ya",2011
153,153,"Charles Howell III",108,12.71,46,362,"BirdieorBetterPercentage150175ya",2011
154,154,"Bill Haas",93,12.69,33,260,"BirdieorBetterPercentage150175ya",2011
155,155,"Davis Love III",70,12.62,27,214,"BirdieorBetterPercentage150175ya",2011
155,155,"Jarrod Lyle",83,12.62,39,309,"BirdieorBetterPercentage150175ya",2011
157,157,"Rich Beem",53,12.57,22,175,"BirdieorBetterPercentage150175ya",2011
158,158,"Ryuji Imada",83,12.39,41,331,"BirdieorBetterPercentage150175ya",2011
159,159,"Troy Matteson",91,12.37,37,299,"BirdieorBetterPercentage150175ya",2011
160,160,"Billy Mayfair",94,12.22,43,352,"BirdieorBetterPercentage150175ya",2011
161,161,"Brendan Steele",89,12.08,40,331,"BirdieorBetterPercentage150175ya",2011
162,162,"Joseph Bramlett",73,12.02,31,258,"BirdieorBetterPercentage150175ya",2011
163,163,"Trevor Immelman",84,12,33,275,"BirdieorBetterPercentage150175ya",2011
163,163,"Freddie Jacobson",92,12,33,275,"BirdieorBetterPercentage150175ya",2011
165,165,"Jim Herman",69,11.95,27,226,"BirdieorBetterPercentage150175ya",2011
166,166,"Matt Bettencourt",84,11.82,35,296,"BirdieorBetterPercentage150175ya",2011
166,166,"Michael Bradley",74,11.82,26,220,"BirdieorBetterPercentage150175ya",2011
168,168,"Zack Miller",86,11.74,35,298,"BirdieorBetterPercentage150175ya",2011
169,169,"Nate Smith",66,11.63,25,215,"BirdieorBetterPercentage150175ya",2011
170,170,"Adam Scott",60,11.6,21,181,"BirdieorBetterPercentage150175ya",2011
171,171,"Rod Pampling",72,11.52,28,243,"BirdieorBetterPercentage150175ya",2011
171,171,"Mark Wilson",89,11.52,31,269,"BirdieorBetterPercentage150175ya",2011
173,173,"Sergio Garcia",61,11.48,21,183,"BirdieorBetterPercentage150175ya",2011
174,174,"Daniel Summerhays",75,11.41,30,263,"BirdieorBetterPercentage150175ya",2011
175,175,"Shaun Micheel",77,11.27,31,275,"BirdieorBetterPercentage150175ya",2011
176,176,"Tom Gillis",55,11.17,21,188,"BirdieorBetterPercentage150175ya",2011
177,177,"Richard Johnson",64,10.9,23,211,"BirdieorBetterPercentage150175ya",2011
177,177,"Justin Leonard",82,10.9,34,312,"BirdieorBetterPercentage150175ya",2011
177,177,"Dean Wilson",62,10.9,23,211,"BirdieorBetterPercentage150175ya",2011
180,180,"Bobby Gates",82,10.79,26,241,"BirdieorBetterPercentage150175ya",2011
181,181,"Kevin Chappell",78,10.37,25,241,"BirdieorBetterPercentage150175ya",2011
182,182,"Spencer Levin",113,10.22,41,401,"BirdieorBetterPercentage150175ya",2011
183,183,"Bio Kim",71,9.91,22,222,"BirdieorBetterPercentage150175ya",2011
184,184,"Steve Elkington",50,9.44,17,180,"BirdieorBetterPercentage150175ya",2011
185,185,"Alex Prugh",82,9.2,23,250,"BirdieorBetterPercentage150175ya",2011
186,186,"Rocco Mediate",53,8.6,16,186,"BirdieorBetterPercentage150175ya",2011
