"OnePuttPercentageRound2_RANKTHISWEEK_2016","OnePuttPercentageRound2_RANKLASTWEEK_2016","OnePuttPercentageRound2_PLAYERNAME_2016","OnePuttPercentageRound2__2016","OnePuttPercentageRound2_Pct_2016","OnePuttPercentageRound2_OF1PUTTS_2016","OnePuttPercentageRound2_OFHOLES_2016","stat_name","year"
1,1,"Brian Gay",NA,50.69,73,144,"OnePuttPercentageRound2",2016
2,2,"Brian Stuard",NA,50,72,144,"OnePuttPercentageRound2",2016
3,3,"Steve Stricker",NA,48.61,70,144,"OnePuttPercentageRound2",2016
4,4,"Ernie Els",NA,48.33,87,180,"OnePuttPercentageRound2",2016
5,6,"Andrew Landry",NA,46.91,76,162,"OnePuttPercentageRound2",2016
6,7,"Luke Guthrie",NA,46.46,92,198,"OnePuttPercentageRound2",2016
7,8,"Brendon Todd",NA,46.3,150,324,"OnePuttPercentageRound2",2016
8,18,"Jamie Donaldson",NA,46.03,58,126,"OnePuttPercentageRound2",2016
8,9,"Troy Merritt",NA,46.03,116,252,"OnePuttPercentageRound2",2016
10,10,"Billy Hurley III",NA,45.83,66,144,"OnePuttPercentageRound2",2016
11,5,"Cameron Smith",NA,45.24,114,252,"OnePuttPercentageRound2",2016
12,14,"Morgan Hoffmann",NA,45.19,122,270,"OnePuttPercentageRound2",2016
13,13,"Jordan Spieth",NA,45.14,65,144,"OnePuttPercentageRound2",2016
14,14,"KJ Choi",NA,44.84,113,252,"OnePuttPercentageRound2",2016
14,18,"Graham DeLaet",NA,44.84,113,252,"OnePuttPercentageRound2",2016
16,18,"Justin Leonard",NA,44.44,64,144,"OnePuttPercentageRound2",2016
16,14,"William McGirt",NA,44.44,120,270,"OnePuttPercentageRound2",2016
16,18,"Dicky Pride",NA,44.44,104,234,"OnePuttPercentageRound2",2016
16,18,"DJ Trahan",NA,44.44,56,126,"OnePuttPercentageRound2",2016
20,26,"Jonas Blixt",NA,44.1,127,288,"OnePuttPercentageRound2",2016
20,17,"Chad Collins",NA,44.1,127,288,"OnePuttPercentageRound2",2016
22,12,"Anirban Lahiri",NA,43.98,95,216,"OnePuttPercentageRound2",2016
23,54,"Ryan Moore",NA,43.89,79,180,"OnePuttPercentageRound2",2016
24,24,"Derek Fathauer",NA,43.79,134,306,"OnePuttPercentageRound2",2016
25,33,"Rory McIlroy",NA,43.75,63,144,"OnePuttPercentageRound2",2016
26,27,"Charl Schwartzel",NA,43.65,55,126,"OnePuttPercentageRound2",2016
27,18,"Hiroshi Iwata",NA,43.52,141,324,"OnePuttPercentageRound2",2016
28,29,"Jeff Overton",NA,43.4,125,288,"OnePuttPercentageRound2",2016
29,25,"Paul Casey",NA,43.33,78,180,"OnePuttPercentageRound2",2016
29,33,"Tom Hoge",NA,43.33,117,270,"OnePuttPercentageRound2",2016
31,35,"Geoff Ogilvy",NA,43.25,109,252,"OnePuttPercentageRound2",2016
32,29,"Tim Wilkinson",NA,42.93,85,198,"OnePuttPercentageRound2",2016
33,28,"Sean OHair",NA,42.74,100,234,"OnePuttPercentageRound2",2016
33,32,"Vijay Singh",NA,42.74,100,234,"OnePuttPercentageRound2",2016
35,37,"Freddie Jacobson",NA,42.71,123,288,"OnePuttPercentageRound2",2016
36,11,"Byeong Hun An",NA,42.59,46,108,"OnePuttPercentageRound2",2016
36,39,"Jerry Kelly",NA,42.59,92,216,"OnePuttPercentageRound2",2016
36,41,"Michael Kim",NA,42.59,138,324,"OnePuttPercentageRound2",2016
39,29,"Padraig Harrington",NA,42.42,84,198,"OnePuttPercentageRound2",2016
40,47,"Retief Goosen",NA,42.22,76,180,"OnePuttPercentageRound2",2016
40,67,"Patton Kizzire",NA,42.22,114,270,"OnePuttPercentageRound2",2016
40,45,"Colt Knost",NA,42.22,114,270,"OnePuttPercentageRound2",2016
43,37,"Ricky Barnes",NA,42.16,129,306,"OnePuttPercentageRound2",2016
43,44,"Zac Blair",NA,42.16,129,306,"OnePuttPercentageRound2",2016
45,35,"Brendan Steele",NA,42.06,106,252,"OnePuttPercentageRound2",2016
46,47,"Miguel Angel Carballo",NA,41.98,68,162,"OnePuttPercentageRound2",2016
46,64,"Adam Scott",NA,41.98,68,162,"OnePuttPercentageRound2",2016
48,39,"Stuart Appleby",NA,41.88,98,234,"OnePuttPercentageRound2",2016
49,51,"Seung Yul Noh",NA,41.83,128,306,"OnePuttPercentageRound2",2016
50,42,"Jason Kokrak",NA,41.67,120,288,"OnePuttPercentageRound2",2016
50,52,"Chez Reavie",NA,41.67,120,288,"OnePuttPercentageRound2",2016
50,47,"Webb Simpson",NA,41.67,75,180,"OnePuttPercentageRound2",2016
50,42,"Steve Wheatcroft",NA,41.67,120,288,"OnePuttPercentageRound2",2016
54,45,"Daniel Summerhays",NA,41.48,112,270,"OnePuttPercentageRound2",2016
55,85,"Luke Donald",NA,41.45,97,234,"OnePuttPercentageRound2",2016
55,57,"Kevin Kisner",NA,41.45,97,234,"OnePuttPercentageRound2",2016
57,70,"Rickie Fowler",NA,41.41,82,198,"OnePuttPercentageRound2",2016
57,58,"David Toms",NA,41.41,82,198,"OnePuttPercentageRound2",2016
59,54,"Ken Duke",NA,41.36,67,162,"OnePuttPercentageRound2",2016
59,75,"Shane Lowry",NA,41.36,67,162,"OnePuttPercentageRound2",2016
61,58,"Aaron Baddeley",NA,41.11,111,270,"OnePuttPercentageRound2",2016
62,85,"Mark Wilson",NA,41.03,96,234,"OnePuttPercentageRound2",2016
63,64,"Dustin Johnson",NA,40.97,59,144,"OnePuttPercentageRound2",2016
63,58,"Sung Kang",NA,40.97,118,288,"OnePuttPercentageRound2",2016
63,64,"Bryce Molder",NA,40.97,118,288,"OnePuttPercentageRound2",2016
66,80,"Vaughn Taylor",NA,40.91,81,198,"OnePuttPercentageRound2",2016
67,62,"Erik Compton",NA,40.87,103,252,"OnePuttPercentageRound2",2016
68,75,"Boo Weekley",NA,40.85,125,306,"OnePuttPercentageRound2",2016
69,68,"Jon Curran",NA,40.74,132,324,"OnePuttPercentageRound2",2016
70,54,"Spencer Levin",NA,40.64,139,342,"OnePuttPercentageRound2",2016
71,89,"Hunter Mahan",NA,40.48,102,252,"OnePuttPercentageRound2",2016
71,62,"Cameron Tringale",NA,40.48,102,252,"OnePuttPercentageRound2",2016
73,73,"Zach Johnson",NA,40.4,80,198,"OnePuttPercentageRound2",2016
73,73,"Pat Perez",NA,40.4,80,198,"OnePuttPercentageRound2",2016
75,79,"Danny Lee",NA,40.37,109,270,"OnePuttPercentageRound2",2016
75,52,"Will Wilcox",NA,40.37,109,270,"OnePuttPercentageRound2",2016
77,75,"Jason Day",NA,40.28,58,144,"OnePuttPercentageRound2",2016
78,78,"Matt Jones",NA,40.08,101,252,"OnePuttPercentageRound2",2016
79,125,"John Senden",NA,40,108,270,"OnePuttPercentageRound2",2016
80,58,"Adam Hadwin",NA,39.93,115,288,"OnePuttPercentageRound2",2016
80,81,"John Huh",NA,39.93,115,288,"OnePuttPercentageRound2",2016
82,84,"Billy Horschel",NA,39.9,79,198,"OnePuttPercentageRound2",2016
83,69,"Nick Taylor",NA,39.87,122,306,"OnePuttPercentageRound2",2016
84,94,"Kyle Reifers",NA,39.81,129,324,"OnePuttPercentageRound2",2016
84,85,"Wes Roach",NA,39.81,86,216,"OnePuttPercentageRound2",2016
86,72,"Si Woo Kim",NA,39.77,136,342,"OnePuttPercentageRound2",2016
87,85,"Steve Marino",NA,39.74,93,234,"OnePuttPercentageRound2",2016
88,98,"Steven Bowditch",NA,39.68,100,252,"OnePuttPercentageRound2",2016
88,127,"Jason Gore",NA,39.68,100,252,"OnePuttPercentageRound2",2016
88,90,"Chris Kirk",NA,39.68,100,252,"OnePuttPercentageRound2",2016
88,90,"Andres Romero",NA,39.68,50,126,"OnePuttPercentageRound2",2016
92,92,"Lucas Lee",NA,39.58,57,144,"OnePuttPercentageRound2",2016
92,106,"Andrew Loupe",NA,39.58,114,288,"OnePuttPercentageRound2",2016
94,102,"Will Ma Kenzie",NA,39.54,121,306,"OnePuttPercentageRound2",2016
95,95,"Brice Garnett",NA,39.51,64,162,"OnePuttPercentageRound2",2016
95,106,"Harold Varner III",NA,39.51,128,324,"OnePuttPercentageRound2",2016
