"Puttingfrom515_RANKTHISWEEK_2007","Puttingfrom515_RANKLASTWEEK_2007","Puttingfrom515_PLAYERNAME_2007","Puttingfrom515_ROUNDS_2007","Puttingfrom515_PctMADE_2007","Puttingfrom515_ATTEMPTS_2007","Puttingfrom515_PUTTSMADE_2007","stat_name","year"
1,1,"Chris Tidland",59,52.54,354,186,"Puttingfrom515",2007
2,2,"Tim Clark",66,51.71,381,197,"Puttingfrom515",2007
3,3,"Kevin Na",84,51.56,576,297,"Puttingfrom515",2007
4,4,"KJ Choi",87,51.21,453,232,"Puttingfrom515",2007
5,5,"Arron Oberholser",69,50.81,370,188,"Puttingfrom515",2007
6,6,"Bob Estes",88,50.56,538,272,"Puttingfrom515",2007
7,7,"Justin Rose",63,50.55,273,138,"Puttingfrom515",2007
8,8,"Chris Riley",59,50.53,376,190,"Puttingfrom515",2007
9,9,"Brandt Snedeker",105,50.42,589,297,"Puttingfrom515",2007
10,10,"Andrew Buckle",77,50.1,493,247,"Puttingfrom515",2007
11,11,"Tim Petrovic",106,50,634,317,"Puttingfrom515",2007
12,12,"George McNeill",95,49.91,551,275,"Puttingfrom515",2007
13,13,"Paul Goydos",60,49.86,351,175,"Puttingfrom515",2007
14,14,"Craig Bowden",78,49.8,502,250,"Puttingfrom515",2007
15,15,"David Toms",80,49.77,444,221,"Puttingfrom515",2007
16,16,"Tripp Isenhour",86,49.43,526,260,"Puttingfrom515",2007
17,17,"Craig Lile",77,49.27,477,235,"Puttingfrom515",2007
18,18,"Lucas Glover",98,49.23,518,255,"Puttingfrom515",2007
19,19,"Henrik Stenson",52,49.2,250,123,"Puttingfrom515",2007
20,20,"Parker McLachlin",83,49.13,517,254,"Puttingfrom515",2007
21,21,"Steve Allan",63,49.09,383,188,"Puttingfrom515",2007
22,22,"Ryuji Imada",104,48.82,637,311,"Puttingfrom515",2007
23,23,"Frank Lickliter II",95,48.72,626,305,"Puttingfrom515",2007
24,24,"Jesper Parnevik",88,48.67,487,237,"Puttingfrom515",2007
25,25,"Woody Austin",95,48.58,632,307,"Puttingfrom515",2007
26,26,"Stephen Ames",81,48.56,451,219,"Puttingfrom515",2007
27,27,"Rory Sabbatini",81,48.53,441,214,"Puttingfrom515",2007
