"Puttingfrom8_RANKTHISWEEK_2010","Puttingfrom8_RANKLASTWEEK_2010","Puttingfrom8_PLAYERNAME_2010","Puttingfrom8_ROUNDS_2010","Puttingfrom8_PctMADE_2010","Puttingfrom8_ATTEMPTS_2010","Puttingfrom8_PUTTSMADE_2010","stat_name","year"
1,1,"Bubba Watson",77,69.05,42,29,"Puttingfrom8",2010
2,2,"Greg Chalmers",93,65.63,64,42,"Puttingfrom8",2010
3,3,"Jeev Milkha Singh",59,65.22,46,30,"Puttingfrom8",2010
4,4,"Luke Donald",71,64.71,34,22,"Puttingfrom8",2010
5,5,"KJ Choi",82,63.83,47,30,"Puttingfrom8",2010
6,6,"Charlie Wi",95,63.64,88,56,"Puttingfrom8",2010
7,7,"Steve Flesch",78,63.27,49,31,"Puttingfrom8",2010
8,8,"Alex Cejka",81,61.82,55,34,"Puttingfrom8",2010
9,9,"Jeff Overton",89,61.67,60,37,"Puttingfrom8",2010
10,10,"Jimmy Walker",82,60.78,51,31,"Puttingfrom8",2010
11,11,"Paul Casey",64,60,35,21,"Puttingfrom8",2010
11,11,"Chris Stroud",90,60,70,42,"Puttingfrom8",2010
13,13,"Aaron Baddeley",94,59.72,72,43,"Puttingfrom8",2010
14,14,"Ben Curtis",78,59.62,52,31,"Puttingfrom8",2010
15,15,"Brandt Snedeker",89,59.26,54,32,"Puttingfrom8",2010
16,16,"Blake Adams",84,59.18,49,29,"Puttingfrom8",2010
17,17,"Ernie Els",72,58.97,39,23,"Puttingfrom8",2010
18,18,"John Rollins",81,58.93,56,33,"Puttingfrom8",2010
19,19,"JJ Henry",92,58.73,63,37,"Puttingfrom8",2010
20,20,"Zach Johnson",93,58.33,48,28,"Puttingfrom8",2010
21,21,"Tom Gillis",97,58.21,67,39,"Puttingfrom8",2010
22,22,"Dustin Johnson",83,58.14,43,25,"Puttingfrom8",2010
23,23,"Skip Kendall",58,58.06,31,18,"Puttingfrom8",2010
24,24,"Josh Teater",101,57.97,69,40,"Puttingfrom8",2010
24,24,"Boo Weekley",88,57.97,69,40,"Puttingfrom8",2010
26,26,"Hunter Mahan",85,57.89,57,33,"Puttingfrom8",2010
26,26,"YE Yang",72,57.89,57,33,"Puttingfrom8",2010
28,28,"Troy Merritt",86,57.75,71,41,"Puttingfrom8",2010
29,29,"Steve Elkington",74,57.69,52,30,"Puttingfrom8",2010
30,30,"Matt Every",60,57.41,54,31,"Puttingfrom8",2010
31,31,"Ricky Barnes",103,57.14,70,40,"Puttingfrom8",2010
31,31,"Brendon de Jonge",114,57.14,56,32,"Puttingfrom8",2010
31,31,"David Toms",86,57.14,42,24,"Puttingfrom8",2010
31,31,"Mark Wilson",87,57.14,56,32,"Puttingfrom8",2010
35,35,"Tim Clark",88,56.9,58,33,"Puttingfrom8",2010
36,36,"Retief Goosen",75,56.86,51,29,"Puttingfrom8",2010
37,37,"Stephen Ames",75,56.82,44,25,"Puttingfrom8",2010
38,38,"Cameron Beckman",68,56.52,46,26,"Puttingfrom8",2010
39,39,"JB Holmes",100,56.47,85,48,"Puttingfrom8",2010
40,40,"Shaun Micheel",70,56.25,32,18,"Puttingfrom8",2010
