"PuttsmadeDistance_RANKTHISWEEK_2006","PuttsmadeDistance_RANKLASTWEEK_2006","PuttsmadeDistance_PLAYERNAME_2006","PuttsmadeDistance_EVENTS_2006","PuttsmadeDistance_DISTANCEININCHES_2006","stat_name","year"
82,82,"Jerry Kelly",31,50,"PuttsmadeDistance",2006
82,82,"Stephen Leaney",27,50,"PuttsmadeDistance",2006
82,82,"Will Ma Kenzie",29,50,"PuttsmadeDistance",2006
82,82,"Joe Ogilvie",29,50,"PuttsmadeDistance",2006
82,82,"Jeff Overton",28,50,"PuttsmadeDistance",2006
82,82,"Corey Pavin",23,50,"PuttsmadeDistance",2006
82,82,"John Rollins",28,50,"PuttsmadeDistance",2006
82,82,"Justin Rose",28,50,"PuttsmadeDistance",2006
82,82,"Rory Sabbatini",24,50,"PuttsmadeDistance",2006
82,82,"John Senden",28,50,"PuttsmadeDistance",2006
82,82,"Vijay Singh",27,50,"PuttsmadeDistance",2006
82,82,"Kevin Sutherland",29,50,"PuttsmadeDistance",2006
82,82,"DJ Trahan",33,50,"PuttsmadeDistance",2006
82,82,"Tjaart van der Walt",21,50,"PuttsmadeDistance",2006
113,113,"Billy Andrade",24,49,"PuttsmadeDistance",2006
113,113,"Doug Barron",28,49,"PuttsmadeDistance",2006
113,113,"Jeff Brehaut",33,49,"PuttsmadeDistance",2006
113,113,"Mark Calcavecchia",27,49,"PuttsmadeDistance",2006
113,113,"John Daly",21,49,"PuttsmadeDistance",2006
113,113,"Brian Davis",28,49,"PuttsmadeDistance",2006
113,113,"John Engler Jr",27,49,"PuttsmadeDistance",2006
113,113,"Bob Estes",25,49,"PuttsmadeDistance",2006
113,113,"Carlos Franco",29,49,"PuttsmadeDistance",2006
113,113,"Robert Gamez",30,49,"PuttsmadeDistance",2006
113,113,"Robert Garrigus",28,49,"PuttsmadeDistance",2006
113,113,"Dudley Hart",29,49,"PuttsmadeDistance",2006
113,113,"Charles Howell III",30,49,"PuttsmadeDistance",2006
113,113,"Lee Janzen",28,49,"PuttsmadeDistance",2006
113,113,"Zach Johnson",27,49,"PuttsmadeDistance",2006
113,113,"Steve Jones",27,49,"PuttsmadeDistance",2006
113,113,"Tom Lehman",20,49,"PuttsmadeDistance",2006
113,113,"Billy Mayfair",29,49,"PuttsmadeDistance",2006
113,113,"Shaun Micheel",29,49,"PuttsmadeDistance",2006
113,113,"Phil Mickelson",19,49,"PuttsmadeDistance",2006
113,113,"Sean OHair",30,49,"PuttsmadeDistance",2006
113,113,"Pat Perez",19,49,"PuttsmadeDistance",2006
113,113,"Adam Scott",19,49,"PuttsmadeDistance",2006
113,113,"Heath Slocum",30,49,"PuttsmadeDistance",2006
113,113,"Jeff Sluman",29,49,"PuttsmadeDistance",2006
113,113,"Paul Stankowski",22,49,"PuttsmadeDistance",2006
113,113,"Hidemichi Tanaka",31,49,"PuttsmadeDistance",2006
113,113,"Kirk Triplett",18,49,"PuttsmadeDistance",2006
113,113,"Bob Tway",25,49,"PuttsmadeDistance",2006
113,113,"Camilo Villegas",29,49,"PuttsmadeDistance",2006
113,113,"Duffy Waldorf",28,49,"PuttsmadeDistance",2006
113,113,"Jimmy Walker",21,49,"PuttsmadeDistance",2006
113,113,"Nick Watney",29,49,"PuttsmadeDistance",2006
113,113,"Mike Weir",24,49,"PuttsmadeDistance",2006
113,113,"Ron Whittaker",28,49,"PuttsmadeDistance",2006
148,148,"Paul Azinger",30,48,"PuttsmadeDistance",2006
148,148,"Fred Couples",17,48,"PuttsmadeDistance",2006
148,148,"Kris Cox",28,48,"PuttsmadeDistance",2006
148,148,"Sergio Garcia",17,48,"PuttsmadeDistance",2006
148,148,"Retief Goosen",18,48,"PuttsmadeDistance",2006
148,148,"Paul Goydos",24,48,"PuttsmadeDistance",2006
148,148,"Scott Gutschewski",19,48,"PuttsmadeDistance",2006
148,148,"Padraig Harrington",15,48,"PuttsmadeDistance",2006
148,148,"Charley Hoffman",29,48,"PuttsmadeDistance",2006
148,148,"Ryuji Imada",31,48,"PuttsmadeDistance",2006
148,148,"Trevor Immelman",24,48,"PuttsmadeDistance",2006
148,148,"Steve Lowery",31,48,"PuttsmadeDistance",2006
148,148,"Daisuke Maruyama",25,48,"PuttsmadeDistance",2006
148,148,"Greg Owen",24,48,"PuttsmadeDistance",2006
148,148,"Kenny Perry",22,48,"PuttsmadeDistance",2006
148,148,"Brett Wetterich",25,48,"PuttsmadeDistance",2006
164,164,"Jason Bohn",29,47,"PuttsmadeDistance",2006
164,164,"David Branshaw",29,47,"PuttsmadeDistance",2006
164,164,"Bart Bryant",26,47,"PuttsmadeDistance",2006
164,164,"Chris Couch",27,47,"PuttsmadeDistance",2006
164,164,"Bubba Dickerson",32,47,"PuttsmadeDistance",2006
164,164,"Chris DiMarco",26,47,"PuttsmadeDistance",2006
164,164,"Joe Durant",28,47,"PuttsmadeDistance",2006
164,164,"Ernie Els",18,47,"PuttsmadeDistance",2006
164,164,"Tim Herron",27,47,"PuttsmadeDistance",2006
164,164,"Skip Kendall",22,47,"PuttsmadeDistance",2006
164,164,"Greg Kraft",26,47,"PuttsmadeDistance",2006
164,164,"Bob May",21,47,"PuttsmadeDistance",2006
164,164,"Patrick Sheehan",34,47,"PuttsmadeDistance",2006
164,164,"Scott Verplank",25,47,"PuttsmadeDistance",2006
164,164,"Charles Warren",27,47,"PuttsmadeDistance",2006
179,179,"Alex Cejka",30,46,"PuttsmadeDistance",2006
179,179,"Robert Damron",31,46,"PuttsmadeDistance",2006
179,179,"Matt Hansen",25,46,"PuttsmadeDistance",2006
179,179,"Ryan Hietala",23,46,"PuttsmadeDistance",2006
179,179,"Ian Leggatt",29,46,"PuttsmadeDistance",2006
179,179,"Thomas Levet",18,46,"PuttsmadeDistance",2006
179,179,"Jon Mills",27,46,"PuttsmadeDistance",2006
179,179,"Joey Sindelar",29,46,"PuttsmadeDistance",2006
179,179,"Roger Tambellini",25,46,"PuttsmadeDistance",2006
179,179,"Nicholas Thompson",32,46,"PuttsmadeDistance",2006
189,189,"Jeff Gove",29,45,"PuttsmadeDistance",2006
189,189,"Bill Haas",30,45,"PuttsmadeDistance",2006
189,189,"Jonathan Kaye",32,45,"PuttsmadeDistance",2006
189,189,"Justin Leonard",26,45,"PuttsmadeDistance",2006
189,189,"Bubba Watson",27,45,"PuttsmadeDistance",2006
194,194,"Peter Lonard",22,44,"PuttsmadeDistance",2006
194,194,"Omar Uresti",22,44,"PuttsmadeDistance",2006
196,196,"Mark Brooks",36,43,"PuttsmadeDistance",2006
