"3PuttAvoidanceRound3_RANKTHISWEEK_2009","3PuttAvoidanceRound3_RANKLASTWEEK_2009","3PuttAvoidanceRound3_PLAYERNAME_2009","3PuttAvoidanceRound3__2009","3PuttAvoidanceRound3_Pct_2009","3PuttAvoidanceRound3_TOTAL3PUTTS_2009","3PuttAvoidanceRound3_TOTALHOLES_2009","stat_name","year"
1,1,"Richard Johnson",NA,0.65,2,306,"3PuttAvoidanceRound3",2009
2,2,"Brad Faxon",NA,0.79,1,126,"3PuttAvoidanceRound3",2009
2,2,"Corey Pavin",NA,0.79,2,252,"3PuttAvoidanceRound3",2009
2,2,"Darron Stiles",NA,0.79,1,126,"3PuttAvoidanceRound3",2009
5,5,"Bryce Molder",NA,1.19,3,252,"3PuttAvoidanceRound3",2009
6,6,"Tim Clark",NA,1.23,4,324,"3PuttAvoidanceRound3",2009
6,6,"Luke Donald",NA,1.23,4,324,"3PuttAvoidanceRound3",2009
6,6,"Charlie Wi",NA,1.23,4,324,"3PuttAvoidanceRound3",2009
9,9,"Chez Reavie",NA,1.28,3,234,"3PuttAvoidanceRound3",2009
10,10,"Jarrod Lyle",NA,1.39,3,216,"3PuttAvoidanceRound3",2009
10,10,"Scott Verplank",NA,1.39,5,360,"3PuttAvoidanceRound3",2009
12,12,"George McNeill",NA,1.48,4,270,"3PuttAvoidanceRound3",2009
13,13,"Mark Wilson",NA,1.52,6,396,"3PuttAvoidanceRound3",2009
14,14,"David Duval",NA,1.59,2,126,"3PuttAvoidanceRound3",2009
15,15,"Greg Chalmers",NA,1.63,5,306,"3PuttAvoidanceRound3",2009
15,15,"Bob Estes",NA,1.63,5,306,"3PuttAvoidanceRound3",2009
15,15,"John Merrick",NA,1.63,5,306,"3PuttAvoidanceRound3",2009
18,18,"Bo Van Pelt",NA,1.67,6,360,"3PuttAvoidanceRound3",2009
19,19,"Steve Elkington",NA,1.71,4,234,"3PuttAvoidanceRound3",2009
19,19,"Kevin Stadler",NA,1.71,4,234,"3PuttAvoidanceRound3",2009
21,21,"Vaughn Taylor",NA,1.74,5,288,"3PuttAvoidanceRound3",2009
22,22,"Jerry Kelly",NA,1.75,6,342,"3PuttAvoidanceRound3",2009
23,23,"Stephen Ames",NA,1.85,5,270,"3PuttAvoidanceRound3",2009
23,23,"Retief Goosen",NA,1.85,6,324,"3PuttAvoidanceRound3",2009
23,23,"Zach Johnson",NA,1.85,7,378,"3PuttAvoidanceRound3",2009
23,23,"Phil Mickelson",NA,1.85,5,270,"3PuttAvoidanceRound3",2009
23,23,"Joe Ogilvie",NA,1.85,5,270,"3PuttAvoidanceRound3",2009
23,23,"Carl Pettersson",NA,1.85,5,270,"3PuttAvoidanceRound3",2009
23,23,"Scott Piercy",NA,1.85,5,270,"3PuttAvoidanceRound3",2009
23,23,"Steve Stricker",NA,1.85,6,324,"3PuttAvoidanceRound3",2009
23,23,"Jimmy Walker",NA,1.85,5,270,"3PuttAvoidanceRound3",2009
32,32,"Chris DiMarco",NA,1.94,7,360,"3PuttAvoidanceRound3",2009
32,32,"Steve Marino",NA,1.94,7,360,"3PuttAvoidanceRound3",2009
34,34,"Geoff Ogilvy",NA,1.96,6,306,"3PuttAvoidanceRound3",2009
35,35,"David Mathis",NA,1.98,5,252,"3PuttAvoidanceRound3",2009
36,36,"Brett Quigley",NA,2.05,7,342,"3PuttAvoidanceRound3",2009
36,36,"Mike Weir",NA,2.05,7,342,"3PuttAvoidanceRound3",2009
38,38,"Stewart Cink",NA,2.08,6,288,"3PuttAvoidanceRound3",2009
38,38,"Derek Fathauer",NA,2.08,3,144,"3PuttAvoidanceRound3",2009
38,38,"Rory Sabbatini",NA,2.08,6,288,"3PuttAvoidanceRound3",2009
41,41,"Sergio Garcia",NA,2.14,5,234,"3PuttAvoidanceRound3",2009
41,41,"Bubba Watson",NA,2.14,5,234,"3PuttAvoidanceRound3",2009
41,41,"Dean Wilson",NA,2.14,5,234,"3PuttAvoidanceRound3",2009
44,44,"Ken Duke",NA,2.22,6,270,"3PuttAvoidanceRound3",2009
44,44,"Lucas Glover",NA,2.22,8,360,"3PuttAvoidanceRound3",2009
44,44,"Bob Heintz",NA,2.22,4,180,"3PuttAvoidanceRound3",2009
44,44,"Jeff Klauk",NA,2.22,8,360,"3PuttAvoidanceRound3",2009
44,44,"Tag Ridings",NA,2.22,4,180,"3PuttAvoidanceRound3",2009
49,49,"David Toms",NA,2.27,9,396,"3PuttAvoidanceRound3",2009
50,50,"Chris Riley",NA,2.29,7,306,"3PuttAvoidanceRound3",2009
51,51,"Tommy Armour III",NA,2.31,5,216,"3PuttAvoidanceRound3",2009
51,51,"Colt Knost",NA,2.31,5,216,"3PuttAvoidanceRound3",2009
51,51,"Cliff Kresge",NA,2.31,5,216,"3PuttAvoidanceRound3",2009
51,51,"Ian Poulter",NA,2.31,5,216,"3PuttAvoidanceRound3",2009
55,55,"Dustin Johnson",NA,2.34,8,342,"3PuttAvoidanceRound3",2009
56,56,"Ben Curtis",NA,2.38,6,252,"3PuttAvoidanceRound3",2009
56,56,"Brian Davis",NA,2.38,9,378,"3PuttAvoidanceRound3",2009
56,56,"Jason Day",NA,2.38,6,252,"3PuttAvoidanceRound3",2009
56,56,"Brian Gay",NA,2.38,9,378,"3PuttAvoidanceRound3",2009
56,56,"Padraig Harrington",NA,2.38,6,252,"3PuttAvoidanceRound3",2009
56,56,"Rod Pampling",NA,2.38,6,252,"3PuttAvoidanceRound3",2009
56,56,"Ted Purdy",NA,2.38,9,378,"3PuttAvoidanceRound3",2009
63,63,"Briny Baird",NA,2.43,7,288,"3PuttAvoidanceRound3",2009
64,64,"Tim Petrovic",NA,2.47,8,324,"3PuttAvoidanceRound3",2009
65,65,"Ben Crane",NA,2.5,9,360,"3PuttAvoidanceRound3",2009
65,65,"Jim Furyk",NA,2.5,9,360,"3PuttAvoidanceRound3",2009
65,65,"Jeff Overton",NA,2.5,9,360,"3PuttAvoidanceRound3",2009
68,68,"Kris Blanks",NA,2.53,5,198,"3PuttAvoidanceRound3",2009
69,69,"Todd Hamilton",NA,2.56,6,234,"3PuttAvoidanceRound3",2009
69,69,"Spencer Levin",NA,2.56,6,234,"3PuttAvoidanceRound3",2009
69,69,"Ryan Palmer",NA,2.56,6,234,"3PuttAvoidanceRound3",2009
72,72,"Tiger Woods",NA,2.59,7,270,"3PuttAvoidanceRound3",2009
73,73,"Tim Herron",NA,2.61,8,306,"3PuttAvoidanceRound3",2009
74,74,"Charles Howell III",NA,2.65,10,378,"3PuttAvoidanceRound3",2009
74,74,"Kevin Na",NA,2.65,10,378,"3PuttAvoidanceRound3",2009
76,76,"Aaron Baddeley",NA,2.78,6,216,"3PuttAvoidanceRound3",2009
76,76,"Brian Bateman",NA,2.78,3,108,"3PuttAvoidanceRound3",2009
76,76,"Bart Bryant",NA,2.78,6,216,"3PuttAvoidanceRound3",2009
76,76,"Glen Day",NA,2.78,7,252,"3PuttAvoidanceRound3",2009
76,76,"Brendon de Jonge",NA,2.78,8,288,"3PuttAvoidanceRound3",2009
76,76,"Charley Hoffman",NA,2.78,11,396,"3PuttAvoidanceRound3",2009
76,76,"Anthony Kim",NA,2.78,8,288,"3PuttAvoidanceRound3",2009
76,76,"James Nitties",NA,2.78,8,288,"3PuttAvoidanceRound3",2009
76,76,"Greg Owen",NA,2.78,10,360,"3PuttAvoidanceRound3",2009
76,76,"Jeff Quinney",NA,2.78,7,252,"3PuttAvoidanceRound3",2009
76,76,"Adam Scott",NA,2.78,4,144,"3PuttAvoidanceRound3",2009
76,76,"Brendon Todd",NA,2.78,3,108,"3PuttAvoidanceRound3",2009
76,76,"Peter Tomasulo",NA,2.78,3,108,"3PuttAvoidanceRound3",2009
76,76,"Charles Warren",NA,2.78,6,216,"3PuttAvoidanceRound3",2009
90,90,"Jason Bohn",NA,2.92,10,342,"3PuttAvoidanceRound3",2009
90,90,"Jason Dufner",NA,2.92,10,342,"3PuttAvoidanceRound3",2009
90,90,"Harrison Frazar",NA,2.92,10,342,"3PuttAvoidanceRound3",2009
90,90,"Davis Love III",NA,2.92,10,342,"3PuttAvoidanceRound3",2009
94,94,"Ryuji Imada",NA,2.94,9,306,"3PuttAvoidanceRound3",2009
94,94,"Freddie Jacobson",NA,2.94,9,306,"3PuttAvoidanceRound3",2009
94,94,"Matt Kuchar",NA,2.94,9,306,"3PuttAvoidanceRound3",2009
94,94,"Chris Stroud",NA,2.94,9,306,"3PuttAvoidanceRound3",2009
98,98,"Lee Janzen",NA,2.96,8,270,"3PuttAvoidanceRound3",2009
98,98,"Pat Perez",NA,2.96,8,270,"3PuttAvoidanceRound3",2009
98,98,"Brandt Snedeker",NA,2.96,8,270,"3PuttAvoidanceRound3",2009
98,98,"Johnson Wagner",NA,2.96,8,270,"3PuttAvoidanceRound3",2009
102,102,"Ricky Barnes",NA,3.03,6,198,"3PuttAvoidanceRound3",2009
102,102,"Fred Couples",NA,3.03,6,198,"3PuttAvoidanceRound3",2009
102,102,"Patrick Sheehan",NA,3.03,6,198,"3PuttAvoidanceRound3",2009
102,102,"Casey Wittenberg",NA,3.03,6,198,"3PuttAvoidanceRound3",2009
106,106,"Justin Leonard",NA,3.06,11,360,"3PuttAvoidanceRound3",2009
106,106,"Scott McCarron",NA,3.06,11,360,"3PuttAvoidanceRound3",2009
108,108,"Woody Austin",NA,3.09,10,324,"3PuttAvoidanceRound3",2009
108,108,"Daniel Chopra",NA,3.09,10,324,"3PuttAvoidanceRound3",2009
108,108,"John Mallinger",NA,3.09,10,324,"3PuttAvoidanceRound3",2009
111,111,"Bill Haas",NA,3.13,9,288,"3PuttAvoidanceRound3",2009
112,112,"Jay Williamson",NA,3.17,8,252,"3PuttAvoidanceRound3",2009
113,113,"Mark Brooks",NA,3.24,7,216,"3PuttAvoidanceRound3",2009
113,113,"Martin Laird",NA,3.24,7,216,"3PuttAvoidanceRound3",2009
115,115,"Sean OHair",NA,3.27,10,306,"3PuttAvoidanceRound3",2009
115,115,"Webb Simpson",NA,3.27,10,306,"3PuttAvoidanceRound3",2009
115,115,"Heath Slocum",NA,3.27,10,306,"3PuttAvoidanceRound3",2009
118,118,"Paul Goydos",NA,3.33,9,270,"3PuttAvoidanceRound3",2009
118,118,"Greg Kraft",NA,3.33,3,90,"3PuttAvoidanceRound3",2009
118,118,"Andres Romero",NA,3.33,6,180,"3PuttAvoidanceRound3",2009
118,118,"Scott Sterling",NA,3.33,6,180,"3PuttAvoidanceRound3",2009
118,118,"Kevin Streelman",NA,3.33,12,360,"3PuttAvoidanceRound3",2009
123,123,"Nick OHern",NA,3.4,11,324,"3PuttAvoidanceRound3",2009
124,124,"Mathew Goggin",NA,3.42,8,234,"3PuttAvoidanceRound3",2009
125,125,"Troy Matteson",NA,3.51,12,342,"3PuttAvoidanceRound3",2009
126,126,"Kevin Sutherland",NA,3.54,14,396,"3PuttAvoidanceRound3",2009
127,127,"Billy Mayfair",NA,3.57,9,252,"3PuttAvoidanceRound3",2009
128,128,"Alex Cejka",NA,3.59,11,306,"3PuttAvoidanceRound3",2009
129,129,"Stuart Appleby",NA,3.7,10,270,"3PuttAvoidanceRound3",2009
129,129,"KJ Choi",NA,3.7,8,216,"3PuttAvoidanceRound3",2009
129,129,"Ernie Els",NA,3.7,10,270,"3PuttAvoidanceRound3",2009
129,129,"Matt Jones",NA,3.7,8,216,"3PuttAvoidanceRound3",2009
129,129,"Tom Lehman",NA,3.7,8,216,"3PuttAvoidanceRound3",2009
129,129,"Marc Leishman",NA,3.7,12,324,"3PuttAvoidanceRound3",2009
129,129,"Tom Pernice Jr",NA,3.7,10,270,"3PuttAvoidanceRound3",2009
129,129,"John Senden",NA,3.7,14,378,"3PuttAvoidanceRound3",2009
137,137,"JJ Henry",NA,3.79,15,396,"3PuttAvoidanceRound3",2009
138,138,"Chad Campbell",NA,3.8,13,342,"3PuttAvoidanceRound3",2009
139,139,"Hunter Mahan",NA,3.86,16,414,"3PuttAvoidanceRound3",2009
140,140,"Jonathan Byrd",NA,3.89,14,360,"3PuttAvoidanceRound3",2009
141,141,"Cameron Beckman",NA,3.92,12,306,"3PuttAvoidanceRound3",2009
141,141,"Camilo Villegas",NA,3.92,12,306,"3PuttAvoidanceRound3",2009
143,143,"Ryan Moore",NA,4.01,13,324,"3PuttAvoidanceRound3",2009
144,144,"Brad Adamonis",NA,4.04,8,198,"3PuttAvoidanceRound3",2009
144,144,"Joe Durant",NA,4.04,8,198,"3PuttAvoidanceRound3",2009
144,144,"Matt Weibring",NA,4.04,8,198,"3PuttAvoidanceRound3",2009
147,147,"Matt Bettencourt",NA,4.09,14,342,"3PuttAvoidanceRound3",2009
147,147,"Aron Price",NA,4.09,14,342,"3PuttAvoidanceRound3",2009
147,147,"John Rollins",NA,4.09,14,342,"3PuttAvoidanceRound3",2009
147,147,"Nick Watney",NA,4.09,14,342,"3PuttAvoidanceRound3",2009
147,147,"YE Yang",NA,4.09,14,342,"3PuttAvoidanceRound3",2009
152,152,"Michael Letzig",NA,4.23,16,378,"3PuttAvoidanceRound3",2009
152,152,"DA Points",NA,4.23,16,378,"3PuttAvoidanceRound3",2009
154,154,"Rich Beem",NA,4.27,10,234,"3PuttAvoidanceRound3",2009
154,154,"Jeff Maggert",NA,4.27,10,234,"3PuttAvoidanceRound3",2009
156,156,"Nathan Green",NA,4.35,18,414,"3PuttAvoidanceRound3",2009
156,156,"Kenny Perry",NA,4.35,18,414,"3PuttAvoidanceRound3",2009
158,158,"Steve Flesch",NA,4.37,11,252,"3PuttAvoidanceRound3",2009
158,158,"Jason Gore",NA,4.37,11,252,"3PuttAvoidanceRound3",2009
160,160,"Kirk Triplett",NA,4.44,8,180,"3PuttAvoidanceRound3",2009
161,161,"Leif Olson",NA,4.63,5,108,"3PuttAvoidanceRound3",2009
162,162,"Justin Rose",NA,4.76,12,252,"3PuttAvoidanceRound3",2009
163,163,"Nicholas Thompson",NA,4.9,15,306,"3PuttAvoidanceRound3",2009
164,164,"DJ Trahan",NA,4.94,16,324,"3PuttAvoidanceRound3",2009
164,164,"Boo Weekley",NA,4.94,16,324,"3PuttAvoidanceRound3",2009
166,166,"JB Holmes",NA,5.13,12,234,"3PuttAvoidanceRound3",2009
166,166,"Kent Jones",NA,5.13,12,234,"3PuttAvoidanceRound3",2009
166,166,"Peter Lonard",NA,5.13,12,234,"3PuttAvoidanceRound3",2009
169,169,"Michael Allen",NA,5.19,14,270,"3PuttAvoidanceRound3",2009
170,170,"Steve Lowery",NA,5.21,15,288,"3PuttAvoidanceRound3",2009
171,171,"Robert Garrigus",NA,5.23,16,306,"3PuttAvoidanceRound3",2009
172,172,"Rocco Mediate",NA,5.25,17,324,"3PuttAvoidanceRound3",2009
173,173,"Robert Allenby",NA,5.56,15,270,"3PuttAvoidanceRound3",2009
173,173,"Mark Calcavecchia",NA,5.56,15,270,"3PuttAvoidanceRound3",2009
173,173,"Bill Lunde",NA,5.56,15,270,"3PuttAvoidanceRound3",2009
173,173,"Parker McLachlin",NA,5.56,11,198,"3PuttAvoidanceRound3",2009
173,173,"Marc Turnesa",NA,5.56,10,180,"3PuttAvoidanceRound3",2009
173,173,"Gary Woodland",NA,5.56,10,180,"3PuttAvoidanceRound3",2009
179,179,"Will Ma Kenzie",NA,6.06,12,198,"3PuttAvoidanceRound3",2009
180,180,"Rick Price",NA,6.48,7,108,"3PuttAvoidanceRound3",2009
180,180,"Brian Vranesh",NA,6.48,7,108,"3PuttAvoidanceRound3",2009
182,182,"Vijay Singh",NA,6.67,18,270,"3PuttAvoidanceRound3",2009
183,183,"Angel Cabrera",NA,7.58,15,198,"3PuttAvoidanceRound3",2009
