"FirstTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2013","FirstTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2013","FirstTeeEarlyRound3ScoringAverage_PLAYERNAME_2013","FirstTeeEarlyRound3ScoringAverage__2013","FirstTeeEarlyRound3ScoringAverage_AVG_2013","FirstTeeEarlyRound3ScoringAverage_TOTALSTROKES_2013","FirstTeeEarlyRound3ScoringAverage_TOTALROUNDS_2013","stat_name","year"
81,81,"KJ Choi",NA,70.82,779,11,"FirstTeeEarlyRound3ScoringAverage",2013
82,82,"Charley Hoffman",NA,70.83,425,6,"FirstTeeEarlyRound3ScoringAverage",2013
82,82,"Trevor Immelman",NA,70.83,425,6,"FirstTeeEarlyRound3ScoringAverage",2013
82,82,"Hunter Mahan",NA,70.83,425,6,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Stephen Ames",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Stuart Appleby",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Chad Campbell",NA,71,639,9,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Freddie Jacobson",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Jason Kokrak",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Steve LeBrun",NA,71,284,4,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"David Lynn",NA,71,355,5,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Jeff Overton",NA,71,426,6,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Alistair Presnell",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Jimmy Walker",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Charlie Wi",NA,71,426,6,"FirstTeeEarlyRound3ScoringAverage",2013
85,85,"Tiger Woods",NA,71,284,4,"FirstTeeEarlyRound3ScoringAverage",2013
97,97,"William McGirt",NA,71.13,569,8,"FirstTeeEarlyRound3ScoringAverage",2013
97,97,"Brendan Steele",NA,71.13,569,8,"FirstTeeEarlyRound3ScoringAverage",2013
99,99,"Ken Duke",NA,71.14,498,7,"FirstTeeEarlyRound3ScoringAverage",2013
100,100,"Roberto Castro",NA,71.17,427,6,"FirstTeeEarlyRound3ScoringAverage",2013
100,100,"Luke List",NA,71.17,427,6,"FirstTeeEarlyRound3ScoringAverage",2013
100,100,"John Senden",NA,71.17,427,6,"FirstTeeEarlyRound3ScoringAverage",2013
103,103,"Jason Bohn",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2013
103,103,"Bill Haas",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2013
103,103,"Jerry Kelly",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2013
103,103,"Richard Lee",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2013
103,103,"Charl Schwartzel",NA,71.2,356,5,"FirstTeeEarlyRound3ScoringAverage",2013
108,108,"Ernie Els",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2013
108,108,"Rickie Fowler",NA,71.29,499,7,"FirstTeeEarlyRound3ScoringAverage",2013
110,110,"Michael Bradley",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2013
110,110,"Bob Estes",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2013
110,110,"Martin Flores",NA,71.33,428,6,"FirstTeeEarlyRound3ScoringAverage",2013
110,110,"DJ Trahan",NA,71.33,214,3,"FirstTeeEarlyRound3ScoringAverage",2013
114,114,"Billy Horschel",NA,71.4,357,5,"FirstTeeEarlyRound3ScoringAverage",2013
115,115,"Camilo Villegas",NA,71.43,500,7,"FirstTeeEarlyRound3ScoringAverage",2013
116,116,"Harris English",NA,71.44,643,9,"FirstTeeEarlyRound3ScoringAverage",2013
116,116,"Cameron Percy",NA,71.44,643,9,"FirstTeeEarlyRound3ScoringAverage",2013
116,116,"Boo Weekley",NA,71.44,643,9,"FirstTeeEarlyRound3ScoringAverage",2013
119,119,"Jim Furyk",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2013
119,119,"Tim Herron",NA,71.5,143,2,"FirstTeeEarlyRound3ScoringAverage",2013
119,119,"George McNeill",NA,71.5,429,6,"FirstTeeEarlyRound3ScoringAverage",2013
119,119,"Seung Yul Noh",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2013
123,123,"Angel Cabrera",NA,71.57,501,7,"FirstTeeEarlyRound3ScoringAverage",2013
123,123,"Henrik Norlander",NA,71.57,501,7,"FirstTeeEarlyRound3ScoringAverage",2013
125,125,"Pat Perez",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2013
125,125,"Lee Williams",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2013
127,127,"Bryce Molder",NA,71.63,573,8,"FirstTeeEarlyRound3ScoringAverage",2013
128,128,"Robert Karlsson",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2013
128,128,"Patrick Reed",NA,71.67,430,6,"FirstTeeEarlyRound3ScoringAverage",2013
128,128,"Jordan Spieth",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2013
131,131,"Stewart Cink",NA,71.75,574,8,"FirstTeeEarlyRound3ScoringAverage",2013
131,131,"Ben Crane",NA,71.75,287,4,"FirstTeeEarlyRound3ScoringAverage",2013
131,131,"Chris Stroud",NA,71.75,574,8,"FirstTeeEarlyRound3ScoringAverage",2013
134,134,"Greg Chalmers",NA,71.8,359,5,"FirstTeeEarlyRound3ScoringAverage",2013
135,135,"Kevin Chappell",NA,71.83,431,6,"FirstTeeEarlyRound3ScoringAverage",2013
136,136,"Jason Dufner",NA,71.86,503,7,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Aaron Baddeley",NA,72,72,1,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Will Claxton",NA,72,504,7,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Brad Fritsch",NA,72,504,7,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Tommy Gainey",NA,72,288,4,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Fabian Gomez",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"JJ Henry",NA,72,504,7,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Ryo Ishikawa",NA,72,432,6,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Mike Weir",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2013
137,137,"Casey Wittenberg",NA,72,216,3,"FirstTeeEarlyRound3ScoringAverage",2013
146,146,"Gary Woodland",NA,72.11,649,9,"FirstTeeEarlyRound3ScoringAverage",2013
147,147,"Derek Ernst",NA,72.25,289,4,"FirstTeeEarlyRound3ScoringAverage",2013
147,147,"Brian Gay",NA,72.25,578,8,"FirstTeeEarlyRound3ScoringAverage",2013
147,147,"Troy Matteson",NA,72.25,289,4,"FirstTeeEarlyRound3ScoringAverage",2013
150,150,"Lucas Glover",NA,72.33,217,3,"FirstTeeEarlyRound3ScoringAverage",2013
150,150,"Russell Henley",NA,72.33,434,6,"FirstTeeEarlyRound3ScoringAverage",2013
152,152,"Carl Pettersson",NA,72.4,724,10,"FirstTeeEarlyRound3ScoringAverage",2013
153,153,"Phil Mickelson",NA,72.6,363,5,"FirstTeeEarlyRound3ScoringAverage",2013
153,153,"Geoff Ogilvy",NA,72.6,363,5,"FirstTeeEarlyRound3ScoringAverage",2013
155,155,"Jonas Blixt",NA,72.67,436,6,"FirstTeeEarlyRound3ScoringAverage",2013
155,155,"Justin Bolli",NA,72.67,218,3,"FirstTeeEarlyRound3ScoringAverage",2013
157,157,"Doug LaBelle II",NA,72.71,509,7,"FirstTeeEarlyRound3ScoringAverage",2013
158,158,"Scott Piercy",NA,72.75,291,4,"FirstTeeEarlyRound3ScoringAverage",2013
159,159,"Bo Van Pelt",NA,72.78,655,9,"FirstTeeEarlyRound3ScoringAverage",2013
160,160,"Peter Hanson",NA,72.8,364,5,"FirstTeeEarlyRound3ScoringAverage",2013
161,161,"Colt Knost",NA,72.83,437,6,"FirstTeeEarlyRound3ScoringAverage",2013
162,162,"Ben Curtis",NA,73,219,3,"FirstTeeEarlyRound3ScoringAverage",2013
162,162,"Jim Herman",NA,73,292,4,"FirstTeeEarlyRound3ScoringAverage",2013
162,162,"DA Points",NA,73,438,6,"FirstTeeEarlyRound3ScoringAverage",2013
162,162,"John Rollins",NA,73,146,2,"FirstTeeEarlyRound3ScoringAverage",2013
166,166,"Scott Stallings",NA,73.25,293,4,"FirstTeeEarlyRound3ScoringAverage",2013
167,167,"John Huh",NA,73.29,513,7,"FirstTeeEarlyRound3ScoringAverage",2013
167,167,"Josh Teater",NA,73.29,513,7,"FirstTeeEarlyRound3ScoringAverage",2013
169,169,"Martin Kaymer",NA,73.4,367,5,"FirstTeeEarlyRound3ScoringAverage",2013
170,170,"Keegan Bradley",NA,73.5,294,4,"FirstTeeEarlyRound3ScoringAverage",2013
170,170,"Justin Hicks",NA,73.5,441,6,"FirstTeeEarlyRound3ScoringAverage",2013
170,170,"Graeme McDowell",NA,73.5,294,4,"FirstTeeEarlyRound3ScoringAverage",2013
173,173,"Shawn Stefani",NA,73.6,368,5,"FirstTeeEarlyRound3ScoringAverage",2013
174,174,"Scott Langley",NA,73.75,295,4,"FirstTeeEarlyRound3ScoringAverage",2013
175,175,"Kyle Stanley",NA,74,222,3,"FirstTeeEarlyRound3ScoringAverage",2013
175,175,"Michael Thompson",NA,74,148,2,"FirstTeeEarlyRound3ScoringAverage",2013
177,177,"Henrik Stenson",NA,74.33,223,3,"FirstTeeEarlyRound3ScoringAverage",2013
178,178,"Scott Gardiner",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2013
