"DrivingPct320AllDrives_RANKTHISWEEK_2011","DrivingPct320AllDrives_RANKLASTWEEK_2011","DrivingPct320AllDrives_PLAYERNAME_2011","DrivingPct320AllDrives_ROUNDS_2011","DrivingPct320AllDrives_Pct_2011","DrivingPct320AllDrives_TOTALDRIVESFOR320_2011","DrivingPct320AllDrives_TOTALDRIVESOVERALL_2011","DrivingPct320AllDrives_RELATIVETOPAR_2011","stat_name","year"
1,1,"JB Holmes",57,34.5,227,658,-0.203,"DrivingPct320AllDrives",2011
2,2,"Bubba Watson",85,27.88,230,825,-0.322,"DrivingPct320AllDrives",2011
3,3,"Dustin Johnson",72,26.05,198,760,-0.187,"DrivingPct320AllDrives",2011
4,4,"Gary Woodland",93,25.15,245,974,-0.273,"DrivingPct320AllDrives",2011
5,5,"Robert Garrigus",83,25.1,243,968,-0.321,"DrivingPct320AllDrives",2011
6,6,"Jhonattan Vegas",84,18.81,184,978,-0.212,"DrivingPct320AllDrives",2011
7,7,"Steven Bowditch",86,17.19,187,1088,-0.203,"DrivingPct320AllDrives",2011
8,8,"Scott Stallings",84,15.4,148,961,-0.209,"DrivingPct320AllDrives",2011
9,9,"Angel Cabrera",50,15.31,75,490,-0.333,"DrivingPct320AllDrives",2011
10,10,"Scott Piercy",78,14.97,132,882,-0.356,"DrivingPct320AllDrives",2011
11,11,"Jason Day",76,14.77,122,826,-0.287,"DrivingPct320AllDrives",2011
12,12,"Kyle Stanley",98,14.7,164,1116,-0.262,"DrivingPct320AllDrives",2011
13,13,"Tag Ridings",87,14.62,151,1033,-0.272,"DrivingPct320AllDrives",2011
14,14,"Ryan Palmer",82,13.84,116,838,-0.138,"DrivingPct320AllDrives",2011
15,15,"Sergio Garcia",61,13.26,83,626,-0.108,"DrivingPct320AllDrives",2011
16,16,"Martin Laird",77,13.11,113,862,-0.292,"DrivingPct320AllDrives",2011
17,17,"Adam Scott",60,12.93,82,634,-0.28,"DrivingPct320AllDrives",2011
18,18,"Josh Teater",104,12.92,166,1285,-0.289,"DrivingPct320AllDrives",2011
19,19,"Charley Hoffman",93,12.75,132,1035,-0.28,"DrivingPct320AllDrives",2011
20,20,"Harrison Frazar",58,12.5,73,584,-0.068,"DrivingPct320AllDrives",2011
21,21,"Keegan Bradley",91,12.38,133,1074,-0.211,"DrivingPct320AllDrives",2011
22,22,"Alex Prugh",82,12.31,122,991,-0.18,"DrivingPct320AllDrives",2011
23,23,"Phil Mickelson",79,12.19,99,812,-0.263,"DrivingPct320AllDrives",2011
24,24,"Will Strickler",51,11.79,71,602,-0.183,"DrivingPct320AllDrives",2011
25,25,"Zack Miller",86,11.49,120,1044,-0.175,"DrivingPct320AllDrives",2011
26,26,"Nick Watney",80,11.34,98,864,-0.306,"DrivingPct320AllDrives",2011
27,27,"DJ Trahan",91,10.97,127,1158,-0.213,"DrivingPct320AllDrives",2011
28,28,"Rickie Fowler",84,10.82,100,924,-0.32,"DrivingPct320AllDrives",2011
29,29,"Davis Love III",70,10.71,78,728,-0.41,"DrivingPct320AllDrives",2011
30,30,"Jim Herman",69,10.65,85,798,-0.318,"DrivingPct320AllDrives",2011
31,31,"Derek Lamely",65,10.36,84,811,-0.107,"DrivingPct320AllDrives",2011
32,32,"Robert Karlsson",61,10.33,65,629,-0.185,"DrivingPct320AllDrives",2011
33,33,"Michael Putnam",67,10,74,740,-0.054,"DrivingPct320AllDrives",2011
34,34,"Troy Matteson",91,9.92,112,1129,-0.241,"DrivingPct320AllDrives",2011
35,35,"Jimmy Walker",79,9.89,105,1062,-0.267,"DrivingPct320AllDrives",2011
36,36,"Jim Renner",65,9.7,72,742,-0.222,"DrivingPct320AllDrives",2011
37,37,"Jeff Overton",92,9.31,95,1020,-0.232,"DrivingPct320AllDrives",2011
38,38,"Scott Gutschewski",67,9.22,71,770,-0.197,"DrivingPct320AllDrives",2011
39,39,"Chris Couch",73,9.2,87,946,-0.264,"DrivingPct320AllDrives",2011
40,40,"Bill Haas",93,9.03,91,1008,-0.341,"DrivingPct320AllDrives",2011
41,41,"Bio Kim",71,8.9,72,809,-0.25,"DrivingPct320AllDrives",2011
42,42,"Marc Leishman",87,8.69,97,1116,-0.268,"DrivingPct320AllDrives",2011
43,43,"Andres Romero",77,8.54,81,948,-0.296,"DrivingPct320AllDrives",2011
44,44,"Bo Van Pelt",92,8.36,83,993,-0.349,"DrivingPct320AllDrives",2011
45,45,"Anthony Kim",72,8.33,68,816,-0.221,"DrivingPct320AllDrives",2011
46,46,"John Rollins",85,8.28,83,1002,-0.229,"DrivingPct320AllDrives",2011
