"Last15EventsScoring_RANKTHISWEEK_2005","Last15EventsScoring_RANKLASTWEEK_2005","Last15EventsScoring_PLAYERNAME_2005","Last15EventsScoring_EVENTS_2005","Last15EventsScoring_RATING_2005","stat_name","year"
1,1,"Joel Kribel",2,9,"Last15EventsScoring",2005
2,2,"Henrik Stenson",2,8.8,"Last15EventsScoring",2005
3,3,"Darren Clarke",9,8.7,"Last15EventsScoring",2005
3,3,"Ernie Els",10,8.7,"Last15EventsScoring",2005
3,3,"Davis Love III",7,8.7,"Last15EventsScoring",2005
3,3,"Peter Tomasulo",2,8.7,"Last15EventsScoring",2005
3,3,"Tiger Woods",8,8.7,"Last15EventsScoring",2005
8,8,"Jim Furyk",10,8.6,"Last15EventsScoring",2005
8,8,"Vijay Singh",9,8.6,"Last15EventsScoring",2005
10,8,"Luke Donald",8,8.5,"Last15EventsScoring",2005
10,11,"Sergio Garcia",9,8.5,"Last15EventsScoring",2005
10,11,"Jerry Kelly",7,8.5,"Last15EventsScoring",2005
10,11,"Carl Pettersson",10,8.5,"Last15EventsScoring",2005
10,11,"DJ Trahan",5,8.5,"Last15EventsScoring",2005
15,15,"Robert Allenby",7,8.4,"Last15EventsScoring",2005
15,15,"Doug Barron",6,8.4,"Last15EventsScoring",2005
15,15,"Jeff Brehaut",8,8.4,"Last15EventsScoring",2005
15,15,"Angel Cabrera",6,8.4,"Last15EventsScoring",2005
15,15,"Fred Couples",4,8.4,"Last15EventsScoring",2005
15,15,"Scott Dunlap",2,8.4,"Last15EventsScoring",2005
15,15,"Glen Hnatiuk",4,8.4,"Last15EventsScoring",2005
15,15,"Richard Johnson",8,8.4,"Last15EventsScoring",2005
15,15,"Colin Montgomerie",4,8.4,"Last15EventsScoring",2005
15,15,"Jose Maria Olazabal",10,8.4,"Last15EventsScoring",2005
15,15,"Tag Ridings",8,8.4,"Last15EventsScoring",2005
15,15,"Loren Roberts",7,8.4,"Last15EventsScoring",2005
15,15,"Heath Slocum",12,8.4,"Last15EventsScoring",2005
15,15,"David Toms",7,8.4,"Last15EventsScoring",2005
15,15,"Nick Watney",5,8.4,"Last15EventsScoring",2005
30,30,"Michael Allen",5,8.3,"Last15EventsScoring",2005
30,30,"Craig Barlow",7,8.3,"Last15EventsScoring",2005
30,30,"Olin Browne",10,8.3,"Last15EventsScoring",2005
30,30,"Chris Couch",1,8.3,"Last15EventsScoring",2005
30,30,"Carlos Franco",9,8.3,"Last15EventsScoring",2005
30,30,"Harrison Frazar",10,8.3,"Last15EventsScoring",2005
30,30,"Freddie Jacobson",8,8.3,"Last15EventsScoring",2005
30,30,"Per Ulrik Johansson",4,8.3,"Last15EventsScoring",2005
30,30,"Zach Johnson",6,8.3,"Last15EventsScoring",2005
30,30,"Spencer Levin",3,8.3,"Last15EventsScoring",2005
30,30,"Shigeki Maruyama",9,8.3,"Last15EventsScoring",2005
30,30,"Phil Mickelson",9,8.3,"Last15EventsScoring",2005
30,30,"Ryan Palmer",8,8.3,"Last15EventsScoring",2005
