"FirstTeeLateRound4ScoringAverage_RANKTHISWEEK_2012","FirstTeeLateRound4ScoringAverage_RANKLASTWEEK_2012","FirstTeeLateRound4ScoringAverage_PLAYERNAME_2012","FirstTeeLateRound4ScoringAverage__2012","FirstTeeLateRound4ScoringAverage_AVG_2012","FirstTeeLateRound4ScoringAverage_TOTALSTROKES_2012","FirstTeeLateRound4ScoringAverage_TOTALROUNDS_2012","stat_name","year"
1,1,"Robert Allenby",NA,67,134,2,"FirstTeeLateRound4ScoringAverage",2012
1,1,"Mark Anderson",NA,67,134,2,"FirstTeeLateRound4ScoringAverage",2012
3,3,"Troy Kelly",NA,67.5,135,2,"FirstTeeLateRound4ScoringAverage",2012
3,3,"DJ Trahan",NA,67.5,135,2,"FirstTeeLateRound4ScoringAverage",2012
5,5,"Alexandre Rocha",NA,68,68,1,"FirstTeeLateRound4ScoringAverage",2012
5,5,"Brendan Steele",NA,68,68,1,"FirstTeeLateRound4ScoringAverage",2012
7,7,"David Toms",NA,68.2,341,5,"FirstTeeLateRound4ScoringAverage",2012
8,8,"Scott Brown",NA,68.5,137,2,"FirstTeeLateRound4ScoringAverage",2012
8,8,"Luke Donald",NA,68.5,685,10,"FirstTeeLateRound4ScoringAverage",2012
8,8,"Michael Thompson",NA,68.5,274,4,"FirstTeeLateRound4ScoringAverage",2012
11,11,"Bill Lunde",NA,68.67,206,3,"FirstTeeLateRound4ScoringAverage",2012
12,12,"Bud Cauley",NA,68.88,551,8,"FirstTeeLateRound4ScoringAverage",2012
13,13,"Rory McIlroy",NA,68.9,689,10,"FirstTeeLateRound4ScoringAverage",2012
14,14,"Matt Bettencourt",NA,69,69,1,"FirstTeeLateRound4ScoringAverage",2012
14,14,"JJ Henry",NA,69,276,4,"FirstTeeLateRound4ScoringAverage",2012
14,14,"Dicky Pride",NA,69,414,6,"FirstTeeLateRound4ScoringAverage",2012
14,14,"Kyle Thompson",NA,69,69,1,"FirstTeeLateRound4ScoringAverage",2012
14,14,"Mark Wilson",NA,69,207,3,"FirstTeeLateRound4ScoringAverage",2012
19,19,"Scott Piercy",NA,69.38,555,8,"FirstTeeLateRound4ScoringAverage",2012
20,20,"John Merrick",NA,69.4,347,5,"FirstTeeLateRound4ScoringAverage",2012
21,21,"Robert Garrigus",NA,69.45,764,11,"FirstTeeLateRound4ScoringAverage",2012
22,22,"Jason Day",NA,69.5,417,6,"FirstTeeLateRound4ScoringAverage",2012
22,22,"Chris Kirk",NA,69.5,556,8,"FirstTeeLateRound4ScoringAverage",2012
24,24,"Bobby Gates",NA,69.75,279,4,"FirstTeeLateRound4ScoringAverage",2012
25,25,"John Huh",NA,69.78,628,9,"FirstTeeLateRound4ScoringAverage",2012
26,26,"William McGirt",NA,69.88,559,8,"FirstTeeLateRound4ScoringAverage",2012
26,26,"Lee Westwood",NA,69.88,559,8,"FirstTeeLateRound4ScoringAverage",2012
28,28,"Aaron Baddeley",NA,70,350,5,"FirstTeeLateRound4ScoringAverage",2012
