"EarlyRound3ScoringAverage_RANKTHISWEEK_2012","EarlyRound3ScoringAverage_RANKLASTWEEK_2012","EarlyRound3ScoringAverage_PLAYERNAME_2012","EarlyRound3ScoringAverage__2012","EarlyRound3ScoringAverage_AVG_2012","EarlyRound3ScoringAverage_TOTALSTROKES_2012","EarlyRound3ScoringAverage_TOTALROUNDS_2012","stat_name","year"
141,141,"David Hearn",NA,71.64,1003,14,"EarlyRound3ScoringAverage",2012
142,142,"James Driscoll",NA,71.67,645,9,"EarlyRound3ScoringAverage",2012
142,142,"Tom Gillis",NA,71.67,430,6,"EarlyRound3ScoringAverage",2012
142,142,"John Huh",NA,71.67,645,9,"EarlyRound3ScoringAverage",2012
142,142,"John Merrick",NA,71.67,215,3,"EarlyRound3ScoringAverage",2012
142,142,"Ted Potter Jr",NA,71.67,430,6,"EarlyRound3ScoringAverage",2012
147,147,"Ken Duke",NA,71.7,717,10,"EarlyRound3ScoringAverage",2012
148,148,"Kris Blanks",NA,71.75,574,8,"EarlyRound3ScoringAverage",2012
148,148,"Ryuji Imada",NA,71.75,574,8,"EarlyRound3ScoringAverage",2012
150,150,"JJ Henry",NA,71.77,933,13,"EarlyRound3ScoringAverage",2012
151,151,"Ryo Ishikawa",NA,71.8,359,5,"EarlyRound3ScoringAverage",2012
152,152,"Charlie Wi",NA,71.86,503,7,"EarlyRound3ScoringAverage",2012
153,153,"Michael Bradley",NA,71.88,575,8,"EarlyRound3ScoringAverage",2012
154,154,"Ricky Barnes",NA,71.93,1007,14,"EarlyRound3ScoringAverage",2012
155,155,"Scott Brown",NA,72,432,6,"EarlyRound3ScoringAverage",2012
155,155,"Charley Hoffman",NA,72,576,8,"EarlyRound3ScoringAverage",2012
155,155,"Ryan Moore",NA,72,432,6,"EarlyRound3ScoringAverage",2012
155,155,"Rod Pampling",NA,72,1008,14,"EarlyRound3ScoringAverage",2012
155,155,"Alexandre Rocha",NA,72,432,6,"EarlyRound3ScoringAverage",2012
155,155,"David Toms",NA,72,432,6,"EarlyRound3ScoringAverage",2012
155,155,"Gary Woodland",NA,72,432,6,"EarlyRound3ScoringAverage",2012
162,162,"Davis Love III",NA,72.14,505,7,"EarlyRound3ScoringAverage",2012
162,162,"Rocco Mediate",NA,72.14,505,7,"EarlyRound3ScoringAverage",2012
164,164,"Matt Bettencourt",NA,72.17,433,6,"EarlyRound3ScoringAverage",2012
165,165,"Robert Karlsson",NA,72.22,650,9,"EarlyRound3ScoringAverage",2012
166,166,"Chris DiMarco",NA,72.25,578,8,"EarlyRound3ScoringAverage",2012
166,166,"Colt Knost",NA,72.25,578,8,"EarlyRound3ScoringAverage",2012
166,166,"Andres Romero",NA,72.25,289,4,"EarlyRound3ScoringAverage",2012
166,166,"Steve Wheatcroft",NA,72.25,289,4,"EarlyRound3ScoringAverage",2012
170,170,"Harrison Frazar",NA,72.33,217,3,"EarlyRound3ScoringAverage",2012
170,170,"Danny Lee",NA,72.33,434,6,"EarlyRound3ScoringAverage",2012
172,172,"George McNeill",NA,72.36,1013,14,"EarlyRound3ScoringAverage",2012
173,173,"Tommy Biershenk",NA,72.38,579,8,"EarlyRound3ScoringAverage",2012
173,173,"Marco Dawson",NA,72.38,579,8,"EarlyRound3ScoringAverage",2012
175,175,"Hunter Haas",NA,72.43,507,7,"EarlyRound3ScoringAverage",2012
176,176,"Trevor Immelman",NA,72.5,580,8,"EarlyRound3ScoringAverage",2012
177,177,"Troy Matteson",NA,72.64,799,11,"EarlyRound3ScoringAverage",2012
178,178,"Stephen Ames",NA,72.67,218,3,"EarlyRound3ScoringAverage",2012
178,178,"Stephen Gangluff",NA,72.67,218,3,"EarlyRound3ScoringAverage",2012
178,178,"John Senden",NA,72.67,436,6,"EarlyRound3ScoringAverage",2012
181,181,"Nick OHern",NA,72.89,656,9,"EarlyRound3ScoringAverage",2012
182,182,"Harris English",NA,72.92,875,12,"EarlyRound3ScoringAverage",2012
183,183,"Miguel Angel Carballo",NA,73,365,5,"EarlyRound3ScoringAverage",2012
183,183,"Matt Jones",NA,73,219,3,"EarlyRound3ScoringAverage",2012
183,183,"Graeme McDowell",NA,73,219,3,"EarlyRound3ScoringAverage",2012
186,186,"Bud Cauley",NA,73.1,731,10,"EarlyRound3ScoringAverage",2012
187,187,"Jhonattan Vegas",NA,73.14,512,7,"EarlyRound3ScoringAverage",2012
188,188,"Charl Schwartzel",NA,73.2,366,5,"EarlyRound3ScoringAverage",2012
189,189,"Robert Allenby",NA,73.25,586,8,"EarlyRound3ScoringAverage",2012
190,190,"Justin Leonard",NA,74.22,668,9,"EarlyRound3ScoringAverage",2012
191,191,"Stewart Cink",NA,74.8,374,5,"EarlyRound3ScoringAverage",2012
