"Approach225250yardsRTP_RANKTHISWEEK_2005","Approach225250yardsRTP_RANKLASTWEEK_2005","Approach225250yardsRTP_PLAYERNAME_2005","Approach225250yardsRTP_ROUNDS_2005","Approach225250yardsRTP_AVGRTP_2005","stat_name","year"
1,1,"JP Hayes",63,-0.581,"Approach225250yardsRTP",2005
2,2,"Chris Anderson",66,-0.56,"Approach225250yardsRTP",2005
3,3,"DJ Trahan",81,-0.508,"Approach225250yardsRTP",2005
4,4,"Harrison Frazar",105,-0.5,"Approach225250yardsRTP",2005
5,5,"Brenden Pappas",51,-0.455,"Approach225250yardsRTP",2005
6,6,"Briny Baird",98,-0.435,"Approach225250yardsRTP",2005
7,7,"Jeff Brehaut",71,-0.432,"Approach225250yardsRTP",2005
7,7,"Phillip Price",77,-0.432,"Approach225250yardsRTP",2005
9,9,"Rod Pampling",89,-0.429,"Approach225250yardsRTP",2005
10,10,"Brent Geiberger",61,-0.425,"Approach225250yardsRTP",2005
11,11,"Vijay Singh",111,-0.422,"Approach225250yardsRTP",2005
12,12,"Woody Austin",100,-0.41,"Approach225250yardsRTP",2005
13,13,"Mark Hensby",70,-0.409,"Approach225250yardsRTP",2005
14,14,"Mathias Gronberg",60,-0.407,"Approach225250yardsRTP",2005
15,15,"Jason Bohn",91,-0.403,"Approach225250yardsRTP",2005
16,16,"Arjun Atwal",65,-0.4,"Approach225250yardsRTP",2005
17,17,"Michael Long",72,-0.386,"Approach225250yardsRTP",2005
18,18,"Ben Crane",78,-0.381,"Approach225250yardsRTP",2005
18,18,"Jose Maria Olazabal",55,-0.381,"Approach225250yardsRTP",2005
20,20,"Paul Gow",78,-0.375,"Approach225250yardsRTP",2005
21,21,"Dennis Paulson",63,-0.37,"Approach225250yardsRTP",2005
22,22,"David Hearn",68,-0.365,"Approach225250yardsRTP",2005
23,23,"Will Ma Kenzie",75,-0.357,"Approach225250yardsRTP",2005
24,24,"Carlos Franco",78,-0.353,"Approach225250yardsRTP",2005
25,25,"Omar Uresti",84,-0.352,"Approach225250yardsRTP",2005
26,26,"Tommy Armour III",103,-0.347,"Approach225250yardsRTP",2005
27,27,"Zach Johnson",96,-0.338,"Approach225250yardsRTP",2005
27,27,"Scott Verplank",87,-0.338,"Approach225250yardsRTP",2005
29,29,"Bob Heintz",67,-0.333,"Approach225250yardsRTP",2005
29,29,"Charles Howell III",95,-0.333,"Approach225250yardsRTP",2005
29,29,"Jonathan Kaye",77,-0.333,"Approach225250yardsRTP",2005
29,29,"Hideto Tanihara",50,-0.333,"Approach225250yardsRTP",2005
29,29,"Bo Van Pelt",112,-0.333,"Approach225250yardsRTP",2005
34,34,"Tim Petrovic",97,-0.329,"Approach225250yardsRTP",2005
35,35,"Robert Allenby",95,-0.328,"Approach225250yardsRTP",2005
35,35,"Brian Davis",75,-0.328,"Approach225250yardsRTP",2005
35,35,"Jim Furyk",94,-0.328,"Approach225250yardsRTP",2005
38,38,"Scott Gutschewski",86,-0.326,"Approach225250yardsRTP",2005
39,39,"Kent Jones",99,-0.324,"Approach225250yardsRTP",2005
40,40,"David Toms",87,-0.321,"Approach225250yardsRTP",2005
41,41,"Steve Allan",102,-0.314,"Approach225250yardsRTP",2005
42,42,"Kevin Stadler",96,-0.313,"Approach225250yardsRTP",2005
43,43,"Tim Herron",100,-0.31,"Approach225250yardsRTP",2005
44,44,"Jonathan Byrd",103,-0.309,"Approach225250yardsRTP",2005
45,45,"Kenny Perry",82,-0.308,"Approach225250yardsRTP",2005
46,46,"Hunter Haas",83,-0.306,"Approach225250yardsRTP",2005
47,47,"Billy Andrade",83,-0.304,"Approach225250yardsRTP",2005
47,47,"Joe Ogilvie",103,-0.304,"Approach225250yardsRTP",2005
49,49,"Lucas Glover",88,-0.301,"Approach225250yardsRTP",2005
50,50,"John Elliott",58,-0.3,"Approach225250yardsRTP",2005
51,51,"Brian Bateman",98,-0.294,"Approach225250yardsRTP",2005
51,51,"Tom Lehman",69,-0.294,"Approach225250yardsRTP",2005
51,51,"Mario Tiziani",67,-0.294,"Approach225250yardsRTP",2005
51,51,"Charlie Wi",67,-0.294,"Approach225250yardsRTP",2005
55,55,"Paul Azinger",66,-0.293,"Approach225250yardsRTP",2005
56,56,"Steve Jones",56,-0.29,"Approach225250yardsRTP",2005
56,56,"Ryan Palmer",101,-0.29,"Approach225250yardsRTP",2005
58,58,"Brad Faxon",75,-0.289,"Approach225250yardsRTP",2005
59,59,"Tiger Woods",76,-0.288,"Approach225250yardsRTP",2005
