"Puttingfrom515_RANKTHISWEEK_2015","Puttingfrom515_RANKLASTWEEK_2015","Puttingfrom515_PLAYERNAME_2015","Puttingfrom515_ROUNDS_2015","Puttingfrom515_PctMADE_2015","Puttingfrom515_ATTEMPTS_2015","Puttingfrom515_PUTTSMADE_2015","stat_name","year"
1,1,"Aaron Baddeley",76,54.87,452,248,"Puttingfrom515",2015
2,2,"Brendon Todd",96,53.02,496,263,"Puttingfrom515",2015
3,3,"Brandt Snedeker",98,52.84,528,279,"Puttingfrom515",2015
4,4,"Brooks Koepka",84,52.59,464,244,"Puttingfrom515",2015
5,5,"Troy Merritt",91,52.58,563,296,"Puttingfrom515",2015
6,6,"Danny Lee",120,51.49,736,379,"Puttingfrom515",2015
7,7,"Jimmy Walker",89,51.43,455,234,"Puttingfrom515",2015
8,8,"Harris English",105,51.29,622,319,"Puttingfrom515",2015
9,9,"Russell Henley",87,51.02,441,225,"Puttingfrom515",2015
10,10,"Robert Streb",110,50.84,651,331,"Puttingfrom515",2015
11,11,"Henrik Stenson",63,50.78,321,163,"Puttingfrom515",2015
12,12,"Sangmoon Bae",98,50.68,661,335,"Puttingfrom515",2015
13,13,"Lee Westwood",56,50.66,229,116,"Puttingfrom515",2015
14,14,"Greg Chalmers",58,50.4,248,125,"Puttingfrom515",2015
15,15,"Bryce Molder",91,50.38,528,266,"Puttingfrom515",2015
16,16,"Patrick Reed",103,50.37,540,272,"Puttingfrom515",2015
17,17,"Phil Mickelson",70,50.25,406,204,"Puttingfrom515",2015
18,18,"Nick Taylor",91,49.77,643,320,"Puttingfrom515",2015
19,19,"Ryan Palmer",80,49.73,370,184,"Puttingfrom515",2015
20,20,"Daniel Summerhays",101,49.69,638,317,"Puttingfrom515",2015
21,21,"Jamie Donaldson",50,49.55,222,110,"Puttingfrom515",2015
22,22,"Zac Blair",108,49.4,585,289,"Puttingfrom515",2015
23,23,"Steve Wheatcroft",87,49.39,494,244,"Puttingfrom515",2015
24,24,"George McNeill",93,49.29,637,314,"Puttingfrom515",2015
24,24,"Bubba Watson",71,49.29,422,208,"Puttingfrom515",2015
26,26,"Jonathan Randolph",72,49.23,392,193,"Puttingfrom515",2015
27,27,"John Huh",102,49.1,664,326,"Puttingfrom515",2015
28,28,"Morgan Hoffmann",85,49.04,471,231,"Puttingfrom515",2015
29,29,"Michael Thompson",83,48.98,492,241,"Puttingfrom515",2015
30,30,"Charley Hoffman",97,48.91,552,270,"Puttingfrom515",2015
31,31,"Camilo Villegas",83,48.89,495,242,"Puttingfrom515",2015
32,32,"David Hearn",97,48.84,649,317,"Puttingfrom515",2015
33,33,"Max Homa",78,48.83,428,209,"Puttingfrom515",2015
34,34,"Ian Poulter",68,48.82,338,165,"Puttingfrom515",2015
35,35,"Hunter Mahan",88,48.79,453,221,"Puttingfrom515",2015
35,35,"Johnson Wagner",68,48.79,373,182,"Puttingfrom515",2015
37,37,"Jerry Kelly",79,48.72,468,228,"Puttingfrom515",2015
38,38,"Brian Harman",90,48.66,524,255,"Puttingfrom515",2015
39,39,"Keegan Bradley",87,48.64,442,215,"Puttingfrom515",2015
39,39,"Jordan Spieth",91,48.64,440,214,"Puttingfrom515",2015
41,41,"Ben Crane",62,48.58,352,171,"Puttingfrom515",2015
42,42,"Kevin Chappell",86,48.48,526,255,"Puttingfrom515",2015
43,43,"Marc Leishman",74,48.42,380,184,"Puttingfrom515",2015
44,44,"Sergio Garcia",59,48.37,215,104,"Puttingfrom515",2015
45,45,"Chesson Hadley",101,48.36,670,324,"Puttingfrom515",2015
46,46,"Eric Axley",57,48.23,282,136,"Puttingfrom515",2015
47,47,"Kevin Kisner",104,48.06,645,310,"Puttingfrom515",2015
48,48,"Justin Rose",69,48.04,358,172,"Puttingfrom515",2015
49,49,"David Lingmerth",90,48.03,585,281,"Puttingfrom515",2015
50,50,"Jason Day",75,47.99,373,179,"Puttingfrom515",2015
50,50,"Adam Hadwin",95,47.99,546,262,"Puttingfrom515",2015
52,52,"KJ Choi",66,47.92,409,196,"Puttingfrom515",2015
53,53,"Justin Thomas",106,47.9,691,331,"Puttingfrom515",2015
54,54,"Seung Yul Noh",65,47.87,399,191,"Puttingfrom515",2015
55,55,"Retief Goosen",81,47.84,416,199,"Puttingfrom515",2015
56,56,"Jason Bohn",95,47.77,605,289,"Puttingfrom515",2015
57,57,"Derek Fathauer",81,47.58,454,216,"Puttingfrom515",2015
58,58,"Justin Leonard",61,47.54,406,193,"Puttingfrom515",2015
58,58,"Brendan Steele",88,47.54,549,261,"Puttingfrom515",2015
60,60,"Blayne Barber",76,47.53,465,221,"Puttingfrom515",2015
61,61,"Mark Hubbard",79,47.52,404,192,"Puttingfrom515",2015
62,62,"Carl Pettersson",106,47.43,681,323,"Puttingfrom515",2015
63,63,"Graham DeLaet",65,47.4,365,173,"Puttingfrom515",2015
63,63,"Jeff Overton",94,47.4,538,255,"Puttingfrom515",2015
65,65,"Mark Wilson",89,47.38,572,271,"Puttingfrom515",2015
66,66,"JB Holmes",89,47.36,473,224,"Puttingfrom515",2015
67,67,"Carlos Ortiz",100,47.29,573,271,"Puttingfrom515",2015
68,68,"Andrew Putnam",68,47.2,375,177,"Puttingfrom515",2015
69,69,"Kevin Na",98,47.19,481,227,"Puttingfrom515",2015
70,70,"Hudson Swafford",97,47.18,549,259,"Puttingfrom515",2015
71,71,"Daniel Berger",97,47.09,567,267,"Puttingfrom515",2015
72,72,"Chris Kirk",76,47.07,376,177,"Puttingfrom515",2015
73,73,"Steven Bowditch",103,46.95,590,277,"Puttingfrom515",2015
74,74,"Brice Garnett",81,46.92,439,206,"Puttingfrom515",2015
75,75,"Brian Davis",86,46.87,495,232,"Puttingfrom515",2015
75,75,"Gary Woodland",81,46.87,399,187,"Puttingfrom515",2015
77,77,"Chad Collins",79,46.84,427,200,"Puttingfrom515",2015
78,78,"Colt Knost",90,46.77,496,232,"Puttingfrom515",2015
79,79,"Shawn Stefani",94,46.67,615,287,"Puttingfrom515",2015
80,80,"Ryan Moore",81,46.65,433,202,"Puttingfrom515",2015
80,80,"Andres Romero",69,46.65,388,181,"Puttingfrom515",2015
82,82,"Jhonattan Vegas",90,46.62,474,221,"Puttingfrom515",2015
83,83,"Kyle Reifers",96,46.61,590,275,"Puttingfrom515",2015
84,84,"Hideki Matsuyama",95,46.58,511,238,"Puttingfrom515",2015
84,84,"Sean OHair",86,46.58,556,259,"Puttingfrom515",2015
86,86,"Scott Pinckney",88,46.55,522,243,"Puttingfrom515",2015
87,87,"Rickie Fowler",76,46.49,385,179,"Puttingfrom515",2015
88,88,"Pat Perez",96,46.43,603,280,"Puttingfrom515",2015
89,89,"Alex Prugh",84,46.39,498,231,"Puttingfrom515",2015
90,90,"Scott Piercy",90,46.38,580,269,"Puttingfrom515",2015
91,91,"William McGirt",103,46.35,658,305,"Puttingfrom515",2015
92,92,"Tom Hoge",83,46.27,523,242,"Puttingfrom515",2015
93,93,"Scott Langley",94,46.17,561,259,"Puttingfrom515",2015
94,94,"Russell Knox",96,46.13,607,280,"Puttingfrom515",2015
95,95,"Matt Every",73,46.12,425,196,"Puttingfrom515",2015
96,96,"Matt Jones",89,46.1,462,213,"Puttingfrom515",2015
97,97,"DA Points",72,46.02,402,185,"Puttingfrom515",2015
98,98,"Paul Casey",87,45.94,468,215,"Puttingfrom515",2015
99,99,"Billy Hurley III",83,45.92,429,197,"Puttingfrom515",2015
100,100,"Erik Compton",86,45.91,464,213,"Puttingfrom515",2015
101,101,"Jim Furyk",71,45.83,312,143,"Puttingfrom515",2015
102,102,"Dustin Johnson",75,45.82,395,181,"Puttingfrom515",2015
103,103,"Billy Horschel",99,45.78,498,228,"Puttingfrom515",2015
104,104,"Adam Scott",51,45.73,199,91,"Puttingfrom515",2015
105,105,"Matt Kuchar",97,45.71,560,256,"Puttingfrom515",2015
106,106,"Jonathan Byrd",69,45.65,333,152,"Puttingfrom515",2015
106,106,"Luke Guthrie",84,45.65,460,210,"Puttingfrom515",2015
108,108,"Fabian Gomez",83,45.57,485,221,"Puttingfrom515",2015
109,109,"Martin Laird",77,45.56,518,236,"Puttingfrom515",2015
110,110,"Zach Johnson",90,45.54,505,230,"Puttingfrom515",2015
111,111,"SJ Park",79,45.52,424,193,"Puttingfrom515",2015
112,112,"Jon Curran",83,45.39,445,202,"Puttingfrom515",2015
113,113,"Luke Donald",71,45.38,379,172,"Puttingfrom515",2015
114,114,"Stewart Cink",77,45.22,460,208,"Puttingfrom515",2015
115,115,"Louis Oosthuizen",68,45.18,332,150,"Puttingfrom515",2015
115,115,"Scott Stallings",60,45.18,332,150,"Puttingfrom515",2015
117,117,"John Senden",80,45.03,342,154,"Puttingfrom515",2015
118,118,"Jason Gore",76,45.02,422,190,"Puttingfrom515",2015
119,119,"Tony Finau",106,45,620,279,"Puttingfrom515",2015
119,119,"Andrew Svoboda",80,45,500,225,"Puttingfrom515",2015
121,121,"Cameron Tringale",96,44.86,535,240,"Puttingfrom515",2015
122,122,"Andres Gonzales",90,44.77,516,231,"Puttingfrom515",2015
123,123,"Jason Kokrak",88,44.7,557,249,"Puttingfrom515",2015
124,124,"Davis Love III",51,44.69,273,122,"Puttingfrom515",2015
124,124,"Patrick Rodgers",57,44.69,320,143,"Puttingfrom515",2015
126,126,"Jim Herman",88,44.62,558,249,"Puttingfrom515",2015
127,127,"Chris Stroud",84,44.47,470,209,"Puttingfrom515",2015
128,128,"Byron Smith",59,44.3,307,136,"Puttingfrom515",2015
129,129,"James Hahn",94,44.27,558,247,"Puttingfrom515",2015
130,130,"Chad Campbell",97,44.26,610,270,"Puttingfrom515",2015
131,131,"Ben Martin",93,44.24,547,242,"Puttingfrom515",2015
132,132,"Bo Van Pelt",81,44.21,466,206,"Puttingfrom515",2015
133,133,"Jonas Blixt",78,44.19,353,156,"Puttingfrom515",2015
134,134,"Ryo Ishikawa",90,44.17,532,235,"Puttingfrom515",2015
135,135,"Brendon de Jonge",106,44.16,659,291,"Puttingfrom515",2015
136,136,"Rory Sabbatini",81,44.14,478,211,"Puttingfrom515",2015
137,137,"Padraig Harrington",60,44.1,322,142,"Puttingfrom515",2015
