"GIRPuttingAvg3035_RANKTHISWEEK_2005","GIRPuttingAvg3035_RANKLASTWEEK_2005","GIRPuttingAvg3035_PLAYERNAME_2005","GIRPuttingAvg3035_ROUNDS_2005","GIRPuttingAvg3035_PctMADE_2005","GIRPuttingAvg3035_ATTEMPTS_2005","GIRPuttingAvg3035_PUTTSMADE_2005","stat_name","year"
44,44,"Scott Hend",75,0.85,47,4,"GIRPuttingAvg3035",2005
45,45,"Jeff Brehaut",71,0.84,83,7,"GIRPuttingAvg3035",2005
46,46,"Kevin Na",88,0.83,72,6,"GIRPuttingAvg3035",2005
46,46,"Kenny Perry",82,0.83,36,3,"GIRPuttingAvg3035",2005
48,48,"Jeff Sluman",94,0.82,85,7,"GIRPuttingAvg3035",2005
49,49,"Ben Crane",78,0.81,62,5,"GIRPuttingAvg3035",2005
49,49,"Mark Hensby",70,0.81,37,3,"GIRPuttingAvg3035",2005
51,51,"Steve Lowery",100,0.8,75,6,"GIRPuttingAvg3035",2005
51,51,"Bo Van Pelt",112,0.8,88,7,"GIRPuttingAvg3035",2005
53,53,"Tim Petrovic",97,0.79,63,5,"GIRPuttingAvg3035",2005
53,53,"Heath Slocum",103,0.79,76,6,"GIRPuttingAvg3035",2005
55,55,"Tom Byrum",83,0.78,64,5,"GIRPuttingAvg3035",2005
55,55,"JJ Henry",102,0.78,90,7,"GIRPuttingAvg3035",2005
55,55,"Phillip Price",77,0.78,51,4,"GIRPuttingAvg3035",2005
58,58,"Michael Allen",90,0.77,65,5,"GIRPuttingAvg3035",2005
58,58,"Rob Rashell",65,0.77,52,4,"GIRPuttingAvg3035",2005
60,60,"Woody Austin",100,0.75,80,6,"GIRPuttingAvg3035",2005
61,61,"Bart Bryant",91,0.74,81,6,"GIRPuttingAvg3035",2005
61,61,"Marco Dawson",82,0.74,68,5,"GIRPuttingAvg3035",2005
61,61,"Brian Gay",101,0.74,81,6,"GIRPuttingAvg3035",2005
61,61,"Hideto Tanihara",50,0.74,27,2,"GIRPuttingAvg3035",2005
65,65,"Steve Allan",102,0.73,82,6,"GIRPuttingAvg3035",2005
65,65,"Jason Allred",75,0.73,55,4,"GIRPuttingAvg3035",2005
65,65,"Glen Day",80,0.73,55,4,"GIRPuttingAvg3035",2005
68,68,"Brian Bateman",98,0.71,70,5,"GIRPuttingAvg3035",2005
68,68,"Steve Flesch",90,0.71,70,5,"GIRPuttingAvg3035",2005
68,68,"Davis Love III",80,0.71,56,4,"GIRPuttingAvg3035",2005
68,68,"Ted Purdy",122,0.71,85,6,"GIRPuttingAvg3035",2005
72,72,"Steve Jones",56,0.7,43,3,"GIRPuttingAvg3035",2005
72,72,"Skip Kendall",80,0.7,57,4,"GIRPuttingAvg3035",2005
72,72,"Sean OHair",103,0.7,71,5,"GIRPuttingAvg3035",2005
72,72,"Vijay Singh",111,0.7,71,5,"GIRPuttingAvg3035",2005
76,76,"John Huston",90,0.69,58,4,"GIRPuttingAvg3035",2005
77,77,"Craig Barlow",81,0.68,59,4,"GIRPuttingAvg3035",2005
77,77,"Fred Couples",72,0.68,44,3,"GIRPuttingAvg3035",2005
77,77,"Michael Long",72,0.68,44,3,"GIRPuttingAvg3035",2005
77,77,"Scott McCarron",78,0.68,59,4,"GIRPuttingAvg3035",2005
77,77,"Brenden Pappas",51,0.68,44,3,"GIRPuttingAvg3035",2005
82,82,"Dean Wilson",86,0.67,75,5,"GIRPuttingAvg3035",2005
83,83,"Daniel Chopra",108,0.66,76,5,"GIRPuttingAvg3035",2005
83,83,"Bob Tway",87,0.66,61,4,"GIRPuttingAvg3035",2005
85,85,"Glen Hnatiuk",59,0.65,46,3,"GIRPuttingAvg3035",2005
85,85,"Brendan Jones",81,0.65,62,4,"GIRPuttingAvg3035",2005
85,85,"Mark OMeara",66,0.65,46,3,"GIRPuttingAvg3035",2005
85,85,"Pat Perez",89,0.65,46,3,"GIRPuttingAvg3035",2005
85,85,"Tom Pernice Jr",111,0.65,62,4,"GIRPuttingAvg3035",2005
85,85,"Adam Scott",72,0.65,46,3,"GIRPuttingAvg3035",2005
91,91,"Brandt Jobe",96,0.64,78,5,"GIRPuttingAvg3035",2005
91,91,"Dennis Paulson",63,0.64,47,3,"GIRPuttingAvg3035",2005
93,93,"Stephen Ames",82,0.63,48,3,"GIRPuttingAvg3035",2005
93,93,"Brad Faxon",75,0.63,48,3,"GIRPuttingAvg3035",2005
93,93,"Ryuji Imada",78,0.63,48,3,"GIRPuttingAvg3035",2005
96,96,"Brett Quigley",96,0.62,65,4,"GIRPuttingAvg3035",2005
96,96,"DJ Trahan",81,0.62,65,4,"GIRPuttingAvg3035",2005
98,98,"Bob Heintz",67,0.61,33,2,"GIRPuttingAvg3035",2005
98,98,"Justin Leonard",78,0.61,49,3,"GIRPuttingAvg3035",2005
98,98,"Frank Lickliter II",100,0.61,66,4,"GIRPuttingAvg3035",2005
101,101,"Scott Verplank",87,0.6,50,3,"GIRPuttingAvg3035",2005
102,102,"Tim Clark",92,0.59,51,3,"GIRPuttingAvg3035",2005
102,102,"Jeff Maggert",79,0.59,51,3,"GIRPuttingAvg3035",2005
102,102,"Kirk Triplett",55,0.59,51,3,"GIRPuttingAvg3035",2005
105,105,"Jerry Kelly",101,0.58,69,4,"GIRPuttingAvg3035",2005
105,105,"Stephen Leaney",89,0.58,69,4,"GIRPuttingAvg3035",2005
105,105,"Joe Ogilvie",103,0.58,52,3,"GIRPuttingAvg3035",2005
108,108,"Steve Elkington",67,0.57,53,3,"GIRPuttingAvg3035",2005
108,108,"Rocco Mediate",73,0.57,53,3,"GIRPuttingAvg3035",2005
108,108,"Greg Owen",84,0.57,53,3,"GIRPuttingAvg3035",2005
108,108,"Roland Thatcher",75,0.57,53,3,"GIRPuttingAvg3035",2005
112,112,"Rich Beem",66,0.56,36,2,"GIRPuttingAvg3035",2005
112,112,"Charles Howell III",95,0.56,54,3,"GIRPuttingAvg3035",2005
112,112,"Chris Riley",67,0.56,36,2,"GIRPuttingAvg3035",2005
115,115,"Aaron Baddeley",84,0.55,55,3,"GIRPuttingAvg3035",2005
116,116,"Cameron Beckman",96,0.54,56,3,"GIRPuttingAvg3035",2005
116,116,"Chris Smith",93,0.54,92,5,"GIRPuttingAvg3035",2005
118,118,"Zach Johnson",96,0.53,75,4,"GIRPuttingAvg3035",2005
118,118,"Billy Mayfair",114,0.53,95,5,"GIRPuttingAvg3035",2005
120,120,"Todd Fischer",99,0.52,58,3,"GIRPuttingAvg3035",2005
121,121,"Lucas Glover",88,0.51,59,3,"GIRPuttingAvg3035",2005
121,121,"Paul Gow",78,0.51,59,3,"GIRPuttingAvg3035",2005
121,121,"Len Mattiace",86,0.51,59,3,"GIRPuttingAvg3035",2005
124,124,"John Elliott",58,0.5,40,2,"GIRPuttingAvg3035",2005
125,125,"John Senden",101,0.49,82,4,"GIRPuttingAvg3035",2005
125,125,"Mike Weir",71,0.49,41,2,"GIRPuttingAvg3035",2005
127,127,"Mark Calcavecchia",92,0.48,62,3,"GIRPuttingAvg3035",2005
127,127,"Tom Gillis",77,0.48,63,3,"GIRPuttingAvg3035",2005
127,127,"Brett Wetterich",76,0.48,42,2,"GIRPuttingAvg3035",2005
130,130,"John Daly",78,0.47,43,2,"GIRPuttingAvg3035",2005
130,130,"Robert Damron",89,0.47,64,3,"GIRPuttingAvg3035",2005
132,132,"Franklin Langham",91,0.46,65,3,"GIRPuttingAvg3035",2005
132,132,"Omar Uresti",84,0.46,65,3,"GIRPuttingAvg3035",2005
134,134,"Paul Claxton",79,0.45,67,3,"GIRPuttingAvg3035",2005
134,134,"Brent Geiberger",61,0.45,67,3,"GIRPuttingAvg3035",2005
134,134,"David Hearn",68,0.45,67,3,"GIRPuttingAvg3035",2005
137,137,"Robert Allenby",95,0.44,68,3,"GIRPuttingAvg3035",2005
137,137,"Luke Donald",67,0.44,45,2,"GIRPuttingAvg3035",2005
137,137,"Hidemichi Tanaka",106,0.44,68,3,"GIRPuttingAvg3035",2005
140,140,"Stuart Appleby",84,0.43,46,2,"GIRPuttingAvg3035",2005
140,140,"Paul Azinger",66,0.43,46,2,"GIRPuttingAvg3035",2005
140,140,"Chris DiMarco",83,0.43,46,2,"GIRPuttingAvg3035",2005
140,140,"Padraig Harrington",50,0.43,46,2,"GIRPuttingAvg3035",2005
140,140,"Shigeki Maruyama",99,0.43,70,3,"GIRPuttingAvg3035",2005
145,145,"Peter Lonard",85,0.42,71,3,"GIRPuttingAvg3035",2005
145,145,"Ryan Palmer",101,0.42,48,2,"GIRPuttingAvg3035",2005
147,147,"Patrick Sheehan",114,0.41,74,3,"GIRPuttingAvg3035",2005
148,148,"Corey Pavin",77,0.4,50,2,"GIRPuttingAvg3035",2005
149,149,"Tommy Armour III",103,0.39,76,3,"GIRPuttingAvg3035",2005
149,149,"Sergio Garcia",73,0.39,51,2,"GIRPuttingAvg3035",2005
151,151,"Mark Brooks",72,0.38,52,2,"GIRPuttingAvg3035",2005
151,151,"Chad Campbell",95,0.38,78,3,"GIRPuttingAvg3035",2005
151,151,"KJ Choi",78,0.38,52,2,"GIRPuttingAvg3035",2005
151,151,"James Driscoll",73,0.38,53,2,"GIRPuttingAvg3035",2005
151,151,"Andrew Magee",82,0.38,52,2,"GIRPuttingAvg3035",2005
151,151,"Carl Pettersson",109,0.38,78,3,"GIRPuttingAvg3035",2005
151,151,"Justin Rose",99,0.38,79,3,"GIRPuttingAvg3035",2005
151,151,"Kevin Sutherland",89,0.38,52,2,"GIRPuttingAvg3035",2005
159,159,"DJ Brigman",76,0.36,56,2,"GIRPuttingAvg3035",2005
159,159,"Joe Durant",81,0.36,55,2,"GIRPuttingAvg3035",2005
159,159,"Bob Estes",92,0.36,55,2,"GIRPuttingAvg3035",2005
159,159,"Harrison Frazar",105,0.36,83,3,"GIRPuttingAvg3035",2005
159,159,"Craig Perks",67,0.36,56,2,"GIRPuttingAvg3035",2005
159,159,"John Rollins",97,0.36,83,3,"GIRPuttingAvg3035",2005
165,165,"Mario Tiziani",67,0.35,57,2,"GIRPuttingAvg3035",2005
166,166,"Alex Cejka",84,0.34,58,2,"GIRPuttingAvg3035",2005
166,166,"Jose Coceres",56,0.34,58,2,"GIRPuttingAvg3035",2005
166,166,"Tag Ridings",93,0.34,59,2,"GIRPuttingAvg3035",2005
169,169,"Carlos Franco",78,0.33,60,2,"GIRPuttingAvg3035",2005
170,170,"Matt Gogel",78,0.32,62,2,"GIRPuttingAvg3035",2005
171,171,"Tom Lehman",69,0.31,32,1,"GIRPuttingAvg3035",2005
172,172,"Jason Bohn",91,0.3,67,2,"GIRPuttingAvg3035",2005
172,172,"Nick Watney",91,0.3,67,2,"GIRPuttingAvg3035",2005
174,174,"Jim Furyk",94,0.29,69,2,"GIRPuttingAvg3035",2005
174,174,"Richard Johnson",50,0.29,35,1,"GIRPuttingAvg3035",2005
174,174,"Tiger Woods",76,0.29,34,1,"GIRPuttingAvg3035",2005
177,177,"Vaughn Taylor",99,0.27,74,2,"GIRPuttingAvg3035",2005
178,178,"Fred Funk",102,0.26,76,2,"GIRPuttingAvg3035",2005
178,178,"Bradley Hughes",52,0.26,38,1,"GIRPuttingAvg3035",2005
180,180,"Jeff Hart",63,0.25,40,1,"GIRPuttingAvg3035",2005
181,181,"Bill Glasson",54,0.24,41,1,"GIRPuttingAvg3035",2005
181,181,"Bernhard Langer",67,0.24,42,1,"GIRPuttingAvg3035",2005
183,183,"Tjaart van der Walt",56,0.23,44,1,"GIRPuttingAvg3035",2005
184,184,"Jim Carter",62,0.22,46,1,"GIRPuttingAvg3035",2005
185,185,"Justin Bolli",65,0.2,49,1,"GIRPuttingAvg3035",2005
185,185,"John Cook",72,0.2,49,1,"GIRPuttingAvg3035",2005
185,185,"Larry Mize",54,0.2,49,1,"GIRPuttingAvg3035",2005
188,188,"Danny Briggs",70,0.19,53,1,"GIRPuttingAvg3035",2005
188,188,"Will Ma Kenzie",75,0.19,52,1,"GIRPuttingAvg3035",2005
188,188,"David Toms",87,0.19,53,1,"GIRPuttingAvg3035",2005
191,191,"Billy Andrade",83,0.18,57,1,"GIRPuttingAvg3035",2005
191,191,"Doug Barron",70,0.18,57,1,"GIRPuttingAvg3035",2005
191,191,"Jonathan Kaye",77,0.18,56,1,"GIRPuttingAvg3035",2005
194,194,"Hank Kuehne",84,0.17,59,1,"GIRPuttingAvg3035",2005
195,195,"Rory Sabbatini",81,0.16,62,1,"GIRPuttingAvg3035",2005
196,196,"Neal Lancaster",95,0.14,73,1,"GIRPuttingAvg3035",2005
197,197,"Ben Curtis",65,0,41,NA,"GIRPuttingAvg3035",2005
197,197,"Matt Davidson",53,0,44,NA,"GIRPuttingAvg3035",2005
197,197,"Retief Goosen",71,0,37,NA,"GIRPuttingAvg3035",2005
197,197,"Jay Haas",54,0,23,NA,"GIRPuttingAvg3035",2005
197,197,"JP Hayes",63,0,31,NA,"GIRPuttingAvg3035",2005
197,197,"Loren Roberts",54,0,38,NA,"GIRPuttingAvg3035",2005
