"TenthTeeLateRound4ScoringAverage_RANKTHISWEEK_2014","TenthTeeLateRound4ScoringAverage_RANKLASTWEEK_2014","TenthTeeLateRound4ScoringAverage_PLAYERNAME_2014","TenthTeeLateRound4ScoringAverage__2014","TenthTeeLateRound4ScoringAverage_AVG_2014","TenthTeeLateRound4ScoringAverage_TOTALSTROKES_2014","TenthTeeLateRound4ScoringAverage_TOTALROUNDS_2014","stat_name","year"
1,1,"Russell Knox",NA,62,62,1,"TenthTeeLateRound4ScoringAverage",2014
2,2,"Billy Horschel",NA,64,64,1,"TenthTeeLateRound4ScoringAverage",2014
3,3,"Kevin Na",NA,65,65,1,"TenthTeeLateRound4ScoringAverage",2014
3,3,"Bo Van Pelt",NA,65,65,1,"TenthTeeLateRound4ScoringAverage",2014
5,5,"Kevin Chappell",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2014
5,5,"Ken Duke",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2014
5,5,"Ryan Moore",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2014
5,5,"Carl Pettersson",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2014
5,5,"Brendon Todd",NA,66,66,1,"TenthTeeLateRound4ScoringAverage",2014
5,5,"Camilo Villegas",NA,66,132,2,"TenthTeeLateRound4ScoringAverage",2014
11,11,"James Hahn",NA,66.33,199,3,"TenthTeeLateRound4ScoringAverage",2014
12,12,"Erik Compton",NA,66.5,133,2,"TenthTeeLateRound4ScoringAverage",2014
13,13,"Patrick Reed",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2014
14,14,"Henrik Stenson",NA,67.5,135,2,"TenthTeeLateRound4ScoringAverage",2014
15,15,"Roberto Castro",NA,67.67,203,3,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Chad Campbell",NA,68,136,2,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Stewart Cink",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Brendon de Jonge",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Jason Dufner",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Justin Hicks",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Charley Hoffman",NA,68,204,3,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Charles Howell III",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Danny Lee",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Kevin Streelman",NA,68,136,2,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Daniel Summerhays",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
16,16,"Hudson Swafford",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2014
27,27,"Heath Slocum",NA,68.5,137,2,"TenthTeeLateRound4ScoringAverage",2014
28,28,"Michael Putnam",NA,68.67,206,3,"TenthTeeLateRound4ScoringAverage",2014
29,29,"Stuart Appleby",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2014
29,29,"KJ Choi",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2014
29,29,"Billy Hurley III",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2014
29,29,"Ryo Ishikawa",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2014
29,29,"Matt Jones",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2014
29,29,"Robert Streb",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2014
29,29,"Tim Wilkinson",NA,69,138,2,"TenthTeeLateRound4ScoringAverage",2014
29,29,"Mark Wilson",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2014
37,37,"John Senden",NA,69.33,208,3,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Jonas Blixt",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Steven Bowditch",NA,70,210,3,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Ernie Els",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Morgan Hoffmann",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Freddie Jacobson",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Jason Kokrak",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Justin Leonard",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Davis Love III",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Brandt Snedeker",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Scott Stallings",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Brian Stuard",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2014
38,38,"Johnson Wagner",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2014
50,50,"Ben Crane",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2014
50,50,"Brian Harman",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2014
50,50,"Will Ma Kenzie",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2014
50,50,"William McGirt",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2014
54,54,"Russell Henley",NA,70.67,212,3,"TenthTeeLateRound4ScoringAverage",2014
54,54,"Kevin Kisner",NA,70.67,212,3,"TenthTeeLateRound4ScoringAverage",2014
54,54,"Josh Teater",NA,70.67,212,3,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Robert Allenby",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Brian Gay",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Retief Goosen",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2014
57,57,"John Huh",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Marc Leishman",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Jamie Lovemark",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Hunter Mahan",NA,71,213,3,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Sean OHair",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2014
57,57,"Kevin Stadler",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2014
66,66,"Richard Lee",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2014
66,66,"Charlie Wi",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2014
68,68,"Charlie Beljan",NA,71.67,215,3,"TenthTeeLateRound4ScoringAverage",2014
69,69,"Woody Austin",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2014
69,69,"Jason Bohn",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2014
69,69,"Luke Guthrie",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2014
