"3PuttsperRound_RANKTHISWEEK_2006","3PuttsperRound_RANKLASTWEEK_2006","3PuttsperRound_PLAYERNAME_2006","3PuttsperRound_ROUNDS_2006","3PuttsperRound_AVG_2006","3PuttsperRound_TOTAL3PUTTS_2006","3PuttsperRound_TOTALROUNDS_2006","stat_name","year"
25,25,"Tjaart van der Walt",60,0.7,40,57,"3PuttsperRound",2006
28,28,"Steve Elkington",52,0.69,35,51,"3PuttsperRound",2006
28,28,"Sean OHair",100,0.69,68,98,"3PuttsperRound",2006
28,28,"Kenny Perry",73,0.69,50,72,"3PuttsperRound",2006
28,28,"Paul Stankowski",70,0.69,48,70,"3PuttsperRound",2006
32,32,"Brian Davis",92,0.68,61,90,"3PuttsperRound",2006
32,32,"JL Lewis",57,0.68,39,57,"3PuttsperRound",2006
34,34,"Woody Austin",107,0.67,72,107,"3PuttsperRound",2006
34,34,"Doug Barron",74,0.67,49,73,"3PuttsperRound",2006
34,34,"Joey Sindelar",90,0.67,60,90,"3PuttsperRound",2006
34,34,"Jerry Smith",94,0.67,62,92,"3PuttsperRound",2006
34,34,"Nick Watney",97,0.67,64,95,"3PuttsperRound",2006
39,39,"Alex Aragon",63,0.66,40,61,"3PuttsperRound",2006
39,39,"Rich Beem",85,0.66,55,83,"3PuttsperRound",2006
39,39,"Tim Clark",80,0.66,52,79,"3PuttsperRound",2006
39,39,"Jeff Gove",91,0.66,57,87,"3PuttsperRound",2006
39,39,"Dudley Hart",83,0.66,55,83,"3PuttsperRound",2006
39,39,"Greg Owen",79,0.66,51,77,"3PuttsperRound",2006
39,39,"Pat Perez",50,0.66,33,50,"3PuttsperRound",2006
46,46,"Charles Howell III",96,0.65,60,93,"3PuttsperRound",2006
46,46,"Tom Lehman",70,0.65,39,60,"3PuttsperRound",2006
46,46,"Camilo Villegas",95,0.65,60,93,"3PuttsperRound",2006
49,49,"Chad Campbell",91,0.64,56,87,"3PuttsperRound",2006
49,49,"John Cook",67,0.64,43,67,"3PuttsperRound",2006
49,49,"Chris Couch",75,0.64,48,75,"3PuttsperRound",2006
49,49,"Peter Lonard",77,0.64,49,76,"3PuttsperRound",2006
53,53,"Robert Gamez",94,0.63,59,94,"3PuttsperRound",2006
53,53,"Steve Jones",83,0.63,52,82,"3PuttsperRound",2006
53,53,"DJ Trahan",92,0.63,57,90,"3PuttsperRound",2006
53,53,"Bo Van Pelt",102,0.63,64,102,"3PuttsperRound",2006
57,57,"Brian Bateman",69,0.62,40,65,"3PuttsperRound",2006
57,57,"David Branshaw",98,0.62,61,98,"3PuttsperRound",2006
57,57,"Robert Damron",91,0.62,56,91,"3PuttsperRound",2006
57,57,"Tim Herron",82,0.62,50,81,"3PuttsperRound",2006
57,57,"David Howell",52,0.62,28,45,"3PuttsperRound",2006
57,57,"Tom Pernice Jr",108,0.62,64,104,"3PuttsperRound",2006
57,57,"Carl Pettersson",95,0.62,58,93,"3PuttsperRound",2006
64,64,"Jeff Brehaut",100,0.61,59,96,"3PuttsperRound",2006
64,64,"Bubba Dickerson",98,0.61,59,96,"3PuttsperRound",2006
64,64,"Joe Durant",101,0.61,62,101,"3PuttsperRound",2006
64,64,"Paul Goydos",72,0.61,44,72,"3PuttsperRound",2006
64,64,"Omar Uresti",61,0.61,36,59,"3PuttsperRound",2006
64,64,"Bubba Watson",83,0.61,48,79,"3PuttsperRound",2006
70,70,"Briny Baird",81,0.6,46,77,"3PuttsperRound",2006
70,70,"Mathias Gronberg",92,0.6,53,89,"3PuttsperRound",2006
70,70,"Kent Jones",103,0.6,61,101,"3PuttsperRound",2006
70,70,"Troy Matteson",101,0.6,61,101,"3PuttsperRound",2006
70,70,"Tiger Woods",55,0.6,31,52,"3PuttsperRound",2006
75,75,"Billy Andrade",78,0.59,44,74,"3PuttsperRound",2006
75,75,"Henrik Bjornstad",97,0.59,56,95,"3PuttsperRound",2006
75,75,"Jonathan Byrd",66,0.59,39,66,"3PuttsperRound",2006
75,75,"Daisuke Maruyama",83,0.59,47,79,"3PuttsperRound",2006
75,75,"Len Mattiace",59,0.59,35,59,"3PuttsperRound",2006
75,75,"Charles Warren",93,0.59,53,90,"3PuttsperRound",2006
81,81,"Jason Bohn",104,0.58,60,104,"3PuttsperRound",2006
81,81,"David Duval",71,0.58,40,69,"3PuttsperRound",2006
81,81,"Nathan Green",108,0.58,60,104,"3PuttsperRound",2006
81,81,"Todd Hamilton",72,0.58,42,72,"3PuttsperRound",2006
81,81,"Jon Mills",68,0.58,38,66,"3PuttsperRound",2006
81,81,"John Senden",96,0.58,54,93,"3PuttsperRound",2006
81,81,"Mike Weir",88,0.58,49,85,"3PuttsperRound",2006
88,88,"John Engler Jr",69,0.57,38,67,"3PuttsperRound",2006
88,88,"Jason Schultz",77,0.57,43,75,"3PuttsperRound",2006
88,88,"David Toms",76,0.57,39,69,"3PuttsperRound",2006
88,88,"Kirk Triplett",58,0.57,32,56,"3PuttsperRound",2006
92,92,"Kris Cox",83,0.56,45,81,"3PuttsperRound",2006
92,92,"Padraig Harrington",54,0.56,28,50,"3PuttsperRound",2006
92,92,"Bernhard Langer",77,0.56,40,72,"3PuttsperRound",2006
92,92,"Arron Oberholser",82,0.56,44,79,"3PuttsperRound",2006
92,92,"Tim Petrovic",95,0.56,51,91,"3PuttsperRound",2006
92,92,"Tag Ridings",103,0.56,56,100,"3PuttsperRound",2006
98,98,"Craig Barlow",77,0.55,40,73,"3PuttsperRound",2006
98,98,"Bob May",65,0.55,34,62,"3PuttsperRound",2006
98,98,"Billy Mayfair",94,0.55,52,94,"3PuttsperRound",2006
98,98,"Rory Sabbatini",84,0.55,46,83,"3PuttsperRound",2006
98,98,"Brett Wetterich",82,0.55,45,82,"3PuttsperRound",2006
103,103,"Tommy Armour III",65,0.54,35,65,"3PuttsperRound",2006
103,103,"Alex Cejka",93,0.54,49,91,"3PuttsperRound",2006
103,103,"Fred Funk",106,0.54,57,105,"3PuttsperRound",2006
103,103,"Jerry Kelly",100,0.54,54,100,"3PuttsperRound",2006
103,103,"David McKenzie",82,0.54,43,80,"3PuttsperRound",2006
103,103,"DA Points",82,0.54,43,80,"3PuttsperRound",2006
103,103,"Vijay Singh",103,0.54,54,100,"3PuttsperRound",2006
103,103,"Kevin Sutherland",100,0.54,52,96,"3PuttsperRound",2006
111,111,"Stephen Ames",63,0.53,33,62,"3PuttsperRound",2006
111,111,"Olin Browne",108,0.53,55,104,"3PuttsperRound",2006
111,111,"Ben Curtis",86,0.53,46,86,"3PuttsperRound",2006
111,111,"Chris DiMarco",83,0.53,41,78,"3PuttsperRound",2006
111,111,"Ryan Hietala",61,0.53,31,59,"3PuttsperRound",2006
111,111,"Davis Love III",85,0.53,40,76,"3PuttsperRound",2006
111,111,"Jeff Overton",95,0.53,49,93,"3PuttsperRound",2006
118,118,"Bart Bryant",87,0.52,45,86,"3PuttsperRound",2006
118,118,"Greg Chalmers",71,0.52,35,67,"3PuttsperRound",2006
118,118,"KJ Choi",93,0.52,48,92,"3PuttsperRound",2006
118,118,"Brandt Jobe",91,0.52,46,88,"3PuttsperRound",2006
118,118,"Brett Quigley",109,0.52,55,105,"3PuttsperRound",2006
118,118,"Hidemichi Tanaka",74,0.52,38,73,"3PuttsperRound",2006
118,118,"Vaughn Taylor",88,0.52,46,88,"3PuttsperRound",2006
125,125,"Ian Leggatt",80,0.51,39,76,"3PuttsperRound",2006
125,125,"Jeff Maggert",81,0.51,41,81,"3PuttsperRound",2006
125,125,"Ryan Palmer",101,0.51,50,99,"3PuttsperRound",2006
125,125,"Corey Pavin",74,0.51,36,70,"3PuttsperRound",2006
125,125,"Mark Wilson",79,0.51,39,76,"3PuttsperRound",2006
130,130,"Shane Bertsch",104,0.5,51,102,"3PuttsperRound",2006
130,130,"Lucas Glover",105,0.5,51,101,"3PuttsperRound",2006
130,130,"Charley Hoffman",100,0.5,49,98,"3PuttsperRound",2006
130,130,"Shigeki Maruyama",94,0.5,46,92,"3PuttsperRound",2006
130,130,"Mark OMeara",52,0.5,25,50,"3PuttsperRound",2006
130,130,"Geoff Ogilvy",76,0.5,35,70,"3PuttsperRound",2006
130,130,"Patrick Sheehan",104,0.5,50,100,"3PuttsperRound",2006
130,130,"Duffy Waldorf",96,0.5,46,92,"3PuttsperRound",2006
138,138,"Robert Allenby",79,0.49,38,77,"3PuttsperRound",2006
138,138,"Arjun Atwal",97,0.49,47,95,"3PuttsperRound",2006
138,138,"Scott Gutschewski",53,0.49,25,51,"3PuttsperRound",2006
138,138,"JJ Henry",96,0.49,46,93,"3PuttsperRound",2006
138,138,"Frank Lickliter II",99,0.49,48,97,"3PuttsperRound",2006
138,138,"Chris Riley",86,0.49,40,82,"3PuttsperRound",2006
138,138,"John Rollins",93,0.49,45,91,"3PuttsperRound",2006
138,138,"Ron Whittaker",81,0.49,39,79,"3PuttsperRound",2006
146,146,"Danny Ellis",68,0.48,31,64,"3PuttsperRound",2006
146,146,"Trevor Immelman",86,0.48,41,86,"3PuttsperRound",2006
146,146,"Dean Wilson",115,0.48,53,111,"3PuttsperRound",2006
149,149,"Steve Flesch",119,0.47,54,115,"3PuttsperRound",2006
149,149,"Steve Lowery",99,0.47,46,97,"3PuttsperRound",2006
149,149,"Jeff Sluman",101,0.47,47,101,"3PuttsperRound",2006
149,149,"Bob Tway",81,0.47,37,78,"3PuttsperRound",2006
153,153,"Luke Donald",66,0.46,29,63,"3PuttsperRound",2006
153,153,"Bob Estes",85,0.46,39,85,"3PuttsperRound",2006
153,153,"Harrison Frazar",95,0.46,42,91,"3PuttsperRound",2006
153,153,"Brent Geiberger",99,0.46,45,97,"3PuttsperRound",2006
153,153,"Freddie Jacobson",56,0.46,26,56,"3PuttsperRound",2006
153,153,"Justin Rose",98,0.46,44,95,"3PuttsperRound",2006
153,153,"Heath Slocum",96,0.46,43,93,"3PuttsperRound",2006
160,160,"Stuart Appleby",83,0.44,34,78,"3PuttsperRound",2006
160,160,"Skip Kendall",72,0.44,32,72,"3PuttsperRound",2006
160,160,"Greg Kraft",79,0.44,33,75,"3PuttsperRound",2006
160,160,"Ian Poulter",53,0.44,23,52,"3PuttsperRound",2006
160,160,"Scott Verplank",88,0.44,38,86,"3PuttsperRound",2006
165,165,"Mark Brooks",90,0.43,38,89,"3PuttsperRound",2006
165,165,"Stewart Cink",93,0.43,38,88,"3PuttsperRound",2006
165,165,"Retief Goosen",68,0.43,26,60,"3PuttsperRound",2006
165,165,"Bill Haas",99,0.43,41,96,"3PuttsperRound",2006
165,165,"Larry Mize",53,0.43,22,51,"3PuttsperRound",2006
165,165,"Joe Ogilvie",95,0.43,39,91,"3PuttsperRound",2006
165,165,"Jose Maria Olazabal",62,0.43,25,58,"3PuttsperRound",2006
172,172,"Ryuji Imada",105,0.42,43,102,"3PuttsperRound",2006
172,172,"Justin Leonard",83,0.42,33,79,"3PuttsperRound",2006
172,172,"Phil Mickelson",74,0.42,29,69,"3PuttsperRound",2006
172,172,"Rod Pampling",89,0.42,35,84,"3PuttsperRound",2006
176,176,"Shaun Micheel",96,0.41,38,93,"3PuttsperRound",2006
177,177,"Zach Johnson",98,0.4,35,88,"3PuttsperRound",2006
177,177,"Ryan Moore",68,0.4,26,65,"3PuttsperRound",2006
177,177,"Jimmy Walker",60,0.4,23,58,"3PuttsperRound",2006
180,180,"Paul Azinger",87,0.39,34,87,"3PuttsperRound",2006
180,180,"Marco Dawson",87,0.39,34,87,"3PuttsperRound",2006
180,180,"Stephen Leaney",84,0.39,33,84,"3PuttsperRound",2006
183,183,"Eric Axley",91,0.38,34,89,"3PuttsperRound",2006
183,183,"Ben Crane",85,0.38,30,80,"3PuttsperRound",2006
183,183,"Ernie Els",69,0.38,24,64,"3PuttsperRound",2006
183,183,"Todd Fischer",101,0.38,38,99,"3PuttsperRound",2006
187,187,"Michael Allen",84,0.37,31,84,"3PuttsperRound",2006
187,187,"Brad Faxon",78,0.37,29,78,"3PuttsperRound",2006
189,189,"Daniel Chopra",110,0.34,36,107,"3PuttsperRound",2006
189,189,"Richard Johnson",94,0.34,32,94,"3PuttsperRound",2006
189,189,"Vance Veazey",59,0.34,20,59,"3PuttsperRound",2006
192,192,"Jim Furyk",89,0.33,29,88,"3PuttsperRound",2006
193,193,"Aaron Baddeley",78,0.28,21,76,"3PuttsperRound",2006
194,194,"Steve Stricker",64,0.26,16,62,"3PuttsperRound",2006
195,195,"Jesper Parnevik",84,0.25,21,84,"3PuttsperRound",2006
196,196,"Brian Gay",107,0.24,26,107,"3PuttsperRound",2006
