"PuttsMadePerEventOver20_RANKTHISWEEK_2015","PuttsMadePerEventOver20_RANKLASTWEEK_2015","PuttsMadePerEventOver20_PLAYERNAME_2015","PuttsMadePerEventOver20_ROUNDS_2015","PuttsMadePerEventOver20_PUTTSMADE_2015","stat_name","year"
53,53,"Phil Mickelson",70,1.4,"PuttsMadePerEventOver20",2015
53,53,"Bryce Molder",91,1.4,"PuttsMadePerEventOver20",2015
53,53,"Carlos Ortiz",100,1.4,"PuttsMadePerEventOver20",2015
53,53,"Andres Romero",69,1.4,"PuttsMadePerEventOver20",2015
53,53,"Rory Sabbatini",81,1.4,"PuttsMadePerEventOver20",2015
53,53,"Brendon Todd",96,1.4,"PuttsMadePerEventOver20",2015
53,53,"Jhonattan Vegas",90,1.4,"PuttsMadePerEventOver20",2015
53,53,"Boo Weekley",79,1.4,"PuttsMadePerEventOver20",2015
74,74,"Jonas Blixt",78,1.3,"PuttsMadePerEventOver20",2015
74,74,"Jonathan Byrd",69,1.3,"PuttsMadePerEventOver20",2015
74,74,"Chad Campbell",97,1.3,"PuttsMadePerEventOver20",2015
74,74,"Kevin Chappell",86,1.3,"PuttsMadePerEventOver20",2015
74,74,"Jim Herman",88,1.3,"PuttsMadePerEventOver20",2015
74,74,"Charley Hoffman",97,1.3,"PuttsMadePerEventOver20",2015
74,74,"John Huh",102,1.3,"PuttsMadePerEventOver20",2015
74,74,"Dustin Johnson",75,1.3,"PuttsMadePerEventOver20",2015
74,74,"Whee Kim",71,1.3,"PuttsMadePerEventOver20",2015
74,74,"Kevin Kisner",104,1.3,"PuttsMadePerEventOver20",2015
74,74,"Colt Knost",90,1.3,"PuttsMadePerEventOver20",2015
74,74,"Martin Laird",77,1.3,"PuttsMadePerEventOver20",2015
74,74,"George McNeill",93,1.3,"PuttsMadePerEventOver20",2015
74,74,"Carl Pettersson",106,1.3,"PuttsMadePerEventOver20",2015
74,74,"Andrew Putnam",68,1.3,"PuttsMadePerEventOver20",2015
74,74,"Patrick Rodgers",57,1.3,"PuttsMadePerEventOver20",2015
74,74,"Webb Simpson",81,1.3,"PuttsMadePerEventOver20",2015
74,74,"Brendan Steele",88,1.3,"PuttsMadePerEventOver20",2015
74,74,"Chris Stroud",84,1.3,"PuttsMadePerEventOver20",2015
74,74,"Andrew Svoboda",80,1.3,"PuttsMadePerEventOver20",2015
74,74,"Nicholas Thompson",90,1.3,"PuttsMadePerEventOver20",2015
74,74,"Bo Van Pelt",81,1.3,"PuttsMadePerEventOver20",2015
74,74,"Nick Watney",91,1.3,"PuttsMadePerEventOver20",2015
74,74,"Mark Wilson",89,1.3,"PuttsMadePerEventOver20",2015
74,74,"Gary Woodland",81,1.3,"PuttsMadePerEventOver20",2015
99,99,"Sangmoon Bae",98,1.2,"PuttsMadePerEventOver20",2015
99,99,"Erik Compton",86,1.2,"PuttsMadePerEventOver20",2015
99,99,"Brice Garnett",81,1.2,"PuttsMadePerEventOver20",2015
99,99,"Chesson Hadley",101,1.2,"PuttsMadePerEventOver20",2015
99,99,"David Hearn",97,1.2,"PuttsMadePerEventOver20",2015
99,99,"JB Holmes",89,1.2,"PuttsMadePerEventOver20",2015
99,99,"Mark Hubbard",79,1.2,"PuttsMadePerEventOver20",2015
99,99,"Jerry Kelly",79,1.2,"PuttsMadePerEventOver20",2015
99,99,"Jason Kokrak",88,1.2,"PuttsMadePerEventOver20",2015
99,99,"John Peterson",84,1.2,"PuttsMadePerEventOver20",2015
99,99,"Shawn Stefani",94,1.2,"PuttsMadePerEventOver20",2015
99,99,"Johnson Wagner",68,1.2,"PuttsMadePerEventOver20",2015
111,111,"Aaron Baddeley",76,1.1,"PuttsMadePerEventOver20",2015
111,111,"Ricky Barnes",82,1.1,"PuttsMadePerEventOver20",2015
111,111,"Scott Brown",97,1.1,"PuttsMadePerEventOver20",2015
111,111,"Angel Cabrera",53,1.1,"PuttsMadePerEventOver20",2015
111,111,"KJ Choi",66,1.1,"PuttsMadePerEventOver20",2015
111,111,"Ben Crane",62,1.1,"PuttsMadePerEventOver20",2015
111,111,"Jon Curran",83,1.1,"PuttsMadePerEventOver20",2015
111,111,"Brendon de Jonge",106,1.1,"PuttsMadePerEventOver20",2015
111,111,"Derek Fathauer",81,1.1,"PuttsMadePerEventOver20",2015
111,111,"Padraig Harrington",60,1.1,"PuttsMadePerEventOver20",2015
111,111,"Morgan Hoffmann",85,1.1,"PuttsMadePerEventOver20",2015
111,111,"Tom Hoge",83,1.1,"PuttsMadePerEventOver20",2015
111,111,"Chris Kirk",76,1.1,"PuttsMadePerEventOver20",2015
111,111,"Spencer Levin",99,1.1,"PuttsMadePerEventOver20",2015
111,111,"David Lingmerth",90,1.1,"PuttsMadePerEventOver20",2015
111,111,"William McGirt",103,1.1,"PuttsMadePerEventOver20",2015
111,111,"John Merrick",78,1.1,"PuttsMadePerEventOver20",2015
111,111,"Ryan Moore",81,1.1,"PuttsMadePerEventOver20",2015
111,111,"Seung Yul Noh",65,1.1,"PuttsMadePerEventOver20",2015
111,111,"Justin Rose",69,1.1,"PuttsMadePerEventOver20",2015
111,111,"Brian Stuard",97,1.1,"PuttsMadePerEventOver20",2015
111,111,"Nick Taylor",91,1.1,"PuttsMadePerEventOver20",2015
111,111,"Justin Thomas",106,1.1,"PuttsMadePerEventOver20",2015
134,134,"Daniel Berger",97,1,"PuttsMadePerEventOver20",2015
134,134,"Roberto Castro",54,1,"PuttsMadePerEventOver20",2015
134,134,"Alex Cejka",94,1,"PuttsMadePerEventOver20",2015
134,134,"Chad Collins",79,1,"PuttsMadePerEventOver20",2015
134,134,"Brian Davis",86,1,"PuttsMadePerEventOver20",2015
134,134,"Ken Duke",93,1,"PuttsMadePerEventOver20",2015
134,134,"Derek Ernst",75,1,"PuttsMadePerEventOver20",2015
134,134,"Jason Gore",76,1,"PuttsMadePerEventOver20",2015
134,134,"JJ Henry",94,1,"PuttsMadePerEventOver20",2015
134,134,"Billy Hurley III",83,1,"PuttsMadePerEventOver20",2015
134,134,"Bill Lunde",50,1,"PuttsMadePerEventOver20",2015
134,134,"Ryan Palmer",80,1,"PuttsMadePerEventOver20",2015
134,134,"DA Points",72,1,"PuttsMadePerEventOver20",2015
134,134,"Jonathan Randolph",72,1,"PuttsMadePerEventOver20",2015
134,134,"Kyle Reifers",96,1,"PuttsMadePerEventOver20",2015
134,134,"Sam Saunders",83,1,"PuttsMadePerEventOver20",2015
134,134,"Charl Schwartzel",67,1,"PuttsMadePerEventOver20",2015
134,134,"John Senden",80,1,"PuttsMadePerEventOver20",2015
134,134,"Vijay Singh",78,1,"PuttsMadePerEventOver20",2015
134,134,"Tim Wilkinson",73,1,"PuttsMadePerEventOver20",2015
154,154,"Blayne Barber",76,0.9,"PuttsMadePerEventOver20",2015
154,154,"Graham DeLaet",65,0.9,"PuttsMadePerEventOver20",2015
154,154,"Gonzalo Fdez Castano",81,0.9,"PuttsMadePerEventOver20",2015
154,154,"Retief Goosen",81,0.9,"PuttsMadePerEventOver20",2015
154,154,"Scott Langley",94,0.9,"PuttsMadePerEventOver20",2015
154,154,"Justin Leonard",61,0.9,"PuttsMadePerEventOver20",2015
154,154,"Francesco Molinari",56,0.9,"PuttsMadePerEventOver20",2015
154,154,"Jeff Overton",94,0.9,"PuttsMadePerEventOver20",2015
154,154,"Greg Owen",58,0.9,"PuttsMadePerEventOver20",2015
154,154,"Michael Putnam",87,0.9,"PuttsMadePerEventOver20",2015
154,154,"Chez Reavie",56,0.9,"PuttsMadePerEventOver20",2015
154,154,"Roger Sloan",56,0.9,"PuttsMadePerEventOver20",2015
154,154,"Bubba Watson",71,0.9,"PuttsMadePerEventOver20",2015
167,167,"Eric Axley",57,0.8,"PuttsMadePerEventOver20",2015
167,167,"Matt Every",73,0.8,"PuttsMadePerEventOver20",2015
167,167,"Lucas Glover",79,0.8,"PuttsMadePerEventOver20",2015
167,167,"Max Homa",78,0.8,"PuttsMadePerEventOver20",2015
167,167,"Marc Leishman",74,0.8,"PuttsMadePerEventOver20",2015
167,167,"Alex Prugh",84,0.8,"PuttsMadePerEventOver20",2015
167,167,"Heath Slocum",57,0.8,"PuttsMadePerEventOver20",2015
167,167,"Scott Stallings",60,0.8,"PuttsMadePerEventOver20",2015
175,175,"Steven Alker",62,0.7,"PuttsMadePerEventOver20",2015
175,175,"Robert Allenby",63,0.7,"PuttsMadePerEventOver20",2015
175,175,"Byron Smith",59,0.7,"PuttsMadePerEventOver20",2015
175,175,"Tyrone Van Aswegen",58,0.7,"PuttsMadePerEventOver20",2015
179,179,"Charlie Beljan",76,0.6,"PuttsMadePerEventOver20",2015
179,179,"Oscar Fraustro",58,0.6,"PuttsMadePerEventOver20",2015
179,179,"Davis Love III",51,0.6,"PuttsMadePerEventOver20",2015
179,179,"SJ Park",79,0.6,"PuttsMadePerEventOver20",2015
183,183,"Robert Garrigus",70,0.5,"PuttsMadePerEventOver20",2015
184,184,"Jim Renner",68,0.3,"PuttsMadePerEventOver20",2015
