"SubParRounds_RANKTHISWEEK_2008","SubParRounds_RANKLASTWEEK_2008","SubParRounds_PLAYERNAME_2008","SubParRounds_EVENTS_2008","stat_name","year"
37,37,"George McNeill",29,"SubParRounds",2008
37,37,"Jeff Overton",32,"SubParRounds",2008
37,37,"Bubba Watson",29,"SubParRounds",2008
40,40,"Michael Allen",28,"SubParRounds",2008
40,40,"Bob Estes",28,"SubParRounds",2008
40,40,"Mathew Goggin",27,"SubParRounds",2008
40,40,"Charley Hoffman",29,"SubParRounds",2008
40,40,"John Merrick",28,"SubParRounds",2008
40,40,"Tag Ridings",29,"SubParRounds",2008
40,40,"John Senden",28,"SubParRounds",2008
40,40,"Bo Van Pelt",32,"SubParRounds",2008
40,40,"Mike Weir",26,"SubParRounds",2008
40,40,"Charlie Wi",27,"SubParRounds",2008
50,50,"Anthony Kim",22,"SubParRounds",2008
50,50,"Troy Matteson",30,"SubParRounds",2008
50,50,"Pat Perez",27,"SubParRounds",2008
53,53,"Cameron Beckman",29,"SubParRounds",2008
53,53,"Ben Crane",25,"SubParRounds",2008
53,53,"Tim Herron",28,"SubParRounds",2008
53,53,"Jeff Quinney",28,"SubParRounds",2008
53,53,"Bob Tway",20,"SubParRounds",2008
53,53,"Jay Williamson",33,"SubParRounds",2008
59,59,"Steve Elkington",25,"SubParRounds",2008
59,59,"Michael Letzig",29,"SubParRounds",2008
59,59,"Frank Lickliter II",32,"SubParRounds",2008
59,59,"Peter Lonard",30,"SubParRounds",2008
59,59,"Hunter Mahan",27,"SubParRounds",2008
59,59,"Kevin Stadler",30,"SubParRounds",2008
59,59,"Scott Verplank",24,"SubParRounds",2008
66,66,"Robert Garrigus",29,"SubParRounds",2008
66,66,"Nathan Green",30,"SubParRounds",2008
66,66,"Tim Petrovic",32,"SubParRounds",2008
66,66,"John Rollins",28,"SubParRounds",2008
66,66,"Vijay Singh",23,"SubParRounds",2008
66,66,"DJ Trahan",27,"SubParRounds",2008
72,72,"Tim Clark",27,"SubParRounds",2008
72,72,"Ryan Palmer",22,"SubParRounds",2008
72,72,"Marc Turnesa",29,"SubParRounds",2008
72,72,"Boo Weekley",24,"SubParRounds",2008
76,76,"Stuart Appleby",23,"SubParRounds",2008
76,76,"Joe Durant",28,"SubParRounds",2008
76,76,"Steve Flesch",29,"SubParRounds",2008
76,76,"Lucas Glover",26,"SubParRounds",2008
76,76,"Dudley Hart",22,"SubParRounds",2008
76,76,"Lee Janzen",28,"SubParRounds",2008
76,76,"Dustin Johnson",30,"SubParRounds",2008
76,76,"Matt Jones",31,"SubParRounds",2008
76,76,"John Mallinger",29,"SubParRounds",2008
76,76,"Jesper Parnevik",29,"SubParRounds",2008
76,76,"Scott Sterling",28,"SubParRounds",2008
87,87,"Brad Adamonis",29,"SubParRounds",2008
87,87,"Bart Bryant",23,"SubParRounds",2008
87,87,"Jason Day",28,"SubParRounds",2008
87,87,"James Driscoll",28,"SubParRounds",2008
87,87,"Ryuji Imada",25,"SubParRounds",2008
87,87,"Parker McLachlin",27,"SubParRounds",2008
87,87,"Brandt Snedeker",26,"SubParRounds",2008
94,94,"Tommy Armour III",25,"SubParRounds",2008
94,94,"Mathias Gronberg",30,"SubParRounds",2008
94,94,"Todd Hamilton",28,"SubParRounds",2008
94,94,"Zach Johnson",25,"SubParRounds",2008
94,94,"Rocco Mediate",27,"SubParRounds",2008
94,94,"Nick OHern",26,"SubParRounds",2008
100,100,"Carlos Franco",25,"SubParRounds",2008
100,100,"Matt Kuchar",27,"SubParRounds",2008
100,100,"Rory Sabbatini",23,"SubParRounds",2008
103,103,"Stephen Ames",24,"SubParRounds",2008
103,103,"Aaron Baddeley",22,"SubParRounds",2008
103,103,"Justin Bolli",28,"SubParRounds",2008
103,103,"Daniel Chopra",27,"SubParRounds",2008
103,103,"Ben Curtis",22,"SubParRounds",2008
103,103,"Nick Flanagan",29,"SubParRounds",2008
103,103,"Jon Mills",32,"SubParRounds",2008
103,103,"Brett Quigley",25,"SubParRounds",2008
103,103,"John Riegger",24,"SubParRounds",2008
103,103,"Camilo Villegas",22,"SubParRounds",2008
103,103,"Charles Warren",29,"SubParRounds",2008
103,103,"YE Yang",29,"SubParRounds",2008
115,115,"Jonathan Byrd",27,"SubParRounds",2008
115,115,"Todd Demsey",25,"SubParRounds",2008
115,115,"Cliff Kresge",28,"SubParRounds",2008
115,115,"Chris Stroud",29,"SubParRounds",2008
119,119,"Sergio Garcia",19,"SubParRounds",2008
119,119,"JB Holmes",26,"SubParRounds",2008
119,119,"Steve Lowery",25,"SubParRounds",2008
119,119,"Sean OHair",25,"SubParRounds",2008
119,119,"Rod Pampling",28,"SubParRounds",2008
124,124,"Rich Beem",29,"SubParRounds",2008
124,124,"KJ Choi",21,"SubParRounds",2008
124,124,"Chad Collins",24,"SubParRounds",2008
124,124,"Jerry Kelly",31,"SubParRounds",2008
124,124,"Davis Love III",23,"SubParRounds",2008
124,124,"Jeff Maggert",28,"SubParRounds",2008
124,124,"Corey Pavin",20,"SubParRounds",2008
131,131,"Ryan Armour",32,"SubParRounds",2008
131,131,"Glen Day",19,"SubParRounds",2008
131,131,"Paul Goydos",25,"SubParRounds",2008
131,131,"Mark Hensby",26,"SubParRounds",2008
131,131,"Kent Jones",23,"SubParRounds",2008
131,131,"Craig Kanada",23,"SubParRounds",2008
131,131,"Jim McGovern",26,"SubParRounds",2008
131,131,"Jin Park",30,"SubParRounds",2008
131,131,"Steve Stricker",22,"SubParRounds",2008
131,131,"Omar Uresti",24,"SubParRounds",2008
141,141,"Billy Andrade",24,"SubParRounds",2008
141,141,"Marco Dawson",21,"SubParRounds",2008
141,141,"Brad Elder",23,"SubParRounds",2008
141,141,"John Huston",18,"SubParRounds",2008
141,141,"Brenden Pappas",24,"SubParRounds",2008
141,141,"Jimmy Walker",24,"SubParRounds",2008
147,147,"Steve Allan",21,"SubParRounds",2008
147,147,"Robert Gamez",26,"SubParRounds",2008
149,149,"Jason Allred",23,"SubParRounds",2008
149,149,"Alex Cejka",25,"SubParRounds",2008
149,149,"Fred Couples",18,"SubParRounds",2008
149,149,"Geoff Ogilvy",20,"SubParRounds",2008
149,149,"David Toms",20,"SubParRounds",2008
154,154,"Gavin Coles",16,"SubParRounds",2008
154,154,"Chris DiMarco",29,"SubParRounds",2008
154,154,"Kenneth Ferrie",25,"SubParRounds",2008
154,154,"Harrison Frazar",23,"SubParRounds",2008
154,154,"Freddie Jacobson",24,"SubParRounds",2008
154,154,"Richard Johnson",29,"SubParRounds",2008
154,154,"Greg Kraft",21,"SubParRounds",2008
154,154,"Ryan Moore",24,"SubParRounds",2008
154,154,"Tom Scherrer",20,"SubParRounds",2008
163,163,"Mark Calcavecchia",25,"SubParRounds",2008
163,163,"Padraig Harrington",15,"SubParRounds",2008
163,163,"Ted Purdy",25,"SubParRounds",2008
163,163,"Kyle Thompson",26,"SubParRounds",2008
167,167,"Olin Browne",27,"SubParRounds",2008
167,167,"Doug LaBelle II",22,"SubParRounds",2008
167,167,"Johnson Wagner",26,"SubParRounds",2008
170,170,"Paul Claxton",23,"SubParRounds",2008
170,170,"Jason Dufner",16,"SubParRounds",2008
170,170,"Retief Goosen",18,"SubParRounds",2008
170,170,"Scott McCarron",22,"SubParRounds",2008
170,170,"Adam Scott",15,"SubParRounds",2008
170,170,"Bob Sowards",22,"SubParRounds",2008
176,176,"Andrew Buckle",15,"SubParRounds",2008
177,177,"Will Ma Kenzie",21,"SubParRounds",2008
177,177,"Chris Riley",17,"SubParRounds",2008
177,177,"Brett Rumford",26,"SubParRounds",2008
180,180,"Mark Brooks",17,"SubParRounds",2008
180,180,"Alejandro Canizares",16,"SubParRounds",2008
180,180,"Larry Mize",16,"SubParRounds",2008
183,183,"Angel Cabrera",17,"SubParRounds",2008
183,183,"Paul Casey",16,"SubParRounds",2008
183,183,"Tommy Gainey",24,"SubParRounds",2008
183,183,"Trevor Immelman",22,"SubParRounds",2008
183,183,"Ron Whittaker",22,"SubParRounds",2008
188,188,"Fred Funk",14,"SubParRounds",2008
188,188,"JP Hayes",26,"SubParRounds",2008
188,188,"Bob Heintz",17,"SubParRounds",2008
188,188,"Andres Romero",20,"SubParRounds",2008
192,192,"Brian Bateman",18,"SubParRounds",2008
192,192,"Tom Byrum",12,"SubParRounds",2008
192,192,"Ernie Els",16,"SubParRounds",2008
192,192,"Shigeki Maruyama",18,"SubParRounds",2008
196,196,"Jason Bohn",15,"SubParRounds",2008
196,196,"Michael Bradley",14,"SubParRounds",2008
196,196,"Cody Freeman",26,"SubParRounds",2008
196,196,"David Lutterus",23,"SubParRounds",2008
196,196,"Garrett Willis",11,"SubParRounds",2008
202,202,"Jeff Gove",18,"SubParRounds",2008
202,202,"Brandt Jobe",19,"SubParRounds",2008
202,202,"Stephen Leaney",17,"SubParRounds",2008
202,202,"Tom Lehman",17,"SubParRounds",2008
202,202,"Ian Poulter",15,"SubParRounds",2008
202,202,"Justin Rose",15,"SubParRounds",2008
202,202,"Roland Thatcher",15,"SubParRounds",2008
209,209,"Jose Coceres",13,"SubParRounds",2008
209,209,"Dan Forsman",11,"SubParRounds",2008
209,209,"Shaun Micheel",16,"SubParRounds",2008
212,212,"Craig Barlow",15,"SubParRounds",2008
212,212,"Luke Donald",11,"SubParRounds",2008
212,212,"Dicky Pride",14,"SubParRounds",2008
212,212,"Paul Stankowski",13,"SubParRounds",2008
212,212,"Tiger Woods",6,"SubParRounds",2008
217,217,"Neal Lancaster",9,"SubParRounds",2008
218,218,"John Daly",17,"SubParRounds",2008
218,218,"David Duval",20,"SubParRounds",2008
218,218,"Robert Karlsson",8,"SubParRounds",2008
218,218,"Arron Oberholser",10,"SubParRounds",2008
222,222,"Travis Perkins",23,"SubParRounds",2008
222,222,"Michael Sim",7,"SubParRounds",2008
224,224,"Robert Damron",8,"SubParRounds",2008
224,224,"Kirk Triplett",9,"SubParRounds",2008
224,224,"Lee Westwood",10,"SubParRounds",2008
224,224,"Brett Wetterich",11,"SubParRounds",2008
228,228,"Notah Begay III",9,"SubParRounds",2008
228,228,"Miguel Angel Jimenez",8,"SubParRounds",2008
230,230,"Nick Dougherty",8,"SubParRounds",2008
230,230,"Brent Geiberger",12,"SubParRounds",2008
230,230,"Jonathan Kaye",8,"SubParRounds",2008
230,230,"Len Mattiace",11,"SubParRounds",2008
230,230,"Bob May",4,"SubParRounds",2008
230,230,"Jeev Milkha Singh",5,"SubParRounds",2008
236,236,"Niclas Fasth",10,"SubParRounds",2008
236,236,"Anders Hansen",6,"SubParRounds",2008
236,236,"Henrik Stenson",9,"SubParRounds",2008
236,236,"Richard Sterne",8,"SubParRounds",2008
240,240,"Daisuke Maruyama",4,"SubParRounds",2008
240,240,"Alvaro Quiros",2,"SubParRounds",2008
240,240,"Esteban Toledo",3,"SubParRounds",2008
243,243,"Ian Leggatt",5,"SubParRounds",2008
243,243,"JL Lewis",16,"SubParRounds",2008
243,243,"WC Liang",6,"SubParRounds",2008
243,243,"John Morse",7,"SubParRounds",2008
243,243,"Webb Simpson",6,"SubParRounds",2008
243,243,"Chip Sullivan",6,"SubParRounds",2008
243,243,"Michael Thompson",4,"SubParRounds",2008
243,243,"Casey Wittenberg",4,"SubParRounds",2008
251,251,"Paul Azinger",9,"SubParRounds",2008
251,251,"Guy Boros",6,"SubParRounds",2008
251,251,"Jim Gallagher Jr",7,"SubParRounds",2008
251,251,"Richard Green",9,"SubParRounds",2008
251,251,"Soren Hansen",9,"SubParRounds",2008
251,251,"Brendan Jones",5,"SubParRounds",2008
251,251,"Soren Kjeldsen",3,"SubParRounds",2008
251,251,"Danny Lee",2,"SubParRounds",2008
251,251,"Pablo Martin Benavides",3,"SubParRounds",2008
251,251,"Graeme McDowell",4,"SubParRounds",2008
251,251,"Spike McRoy",4,"SubParRounds",2008
251,251,"Mark OMeara",5,"SubParRounds",2008
251,251,"Jose Maria Olazabal",4,"SubParRounds",2008
251,251,"Deane Pappas",3,"SubParRounds",2008
251,251,"DA Points",3,"SubParRounds",2008
251,251,"Chris Smith",5,"SubParRounds",2008
251,251,"Graeme Storm",3,"SubParRounds",2008
251,251,"Jhonattan Vegas",1,"SubParRounds",2008
251,251,"Grant Waite",8,"SubParRounds",2008
270,270,"Jay Delsing",8,"SubParRounds",2008
270,270,"Ross Fisher",6,"SubParRounds",2008
270,270,"Tom Gillis",3,"SubParRounds",2008
270,270,"Rob Grube",1,"SubParRounds",2008
270,270,"Gregory Havret",2,"SubParRounds",2008
270,270,"Martin Kaymer",8,"SubParRounds",2008
270,270,"Skip Kendall",6,"SubParRounds",2008
270,270,"Chris Kirk",3,"SubParRounds",2008
270,270,"Jamie Lovemark",5,"SubParRounds",2008
270,270,"Andrew McLardy",2,"SubParRounds",2008
270,270,"Yusaku Miyazato",1,"SubParRounds",2008
270,270,"Stephen Poole",1,"SubParRounds",2008
270,270,"Mike Ruiz",1,"SubParRounds",2008
270,270,"Joey Sindelar",5,"SubParRounds",2008
270,270,"Toru Taniguchi",7,"SubParRounds",2008
270,270,"Diego Vanegas",1,"SubParRounds",2008
270,270,"Duffy Waldorf",4,"SubParRounds",2008
287,287,"Ronnie Black",2,"SubParRounds",2008
287,287,"Ryan Blaum",1,"SubParRounds",2008
287,287,"Casey Bourque",1,"SubParRounds",2008
287,287,"Mark Brown",3,"SubParRounds",2008
287,287,"Bob Burns",7,"SubParRounds",2008
287,287,"Darren Clarke",2,"SubParRounds",2008
287,287,"Erik Compton",1,"SubParRounds",2008
287,287,"Kris Cox",8,"SubParRounds",2008
287,287,"Stuart Deane",2,"SubParRounds",2008
287,287,"Chip Deason",1,"SubParRounds",2008
287,287,"Bryan DeCorso",1,"SubParRounds",2008
287,287,"Bubba Dickerson",1,"SubParRounds",2008
287,287,"John Douma",1,"SubParRounds",2008
287,287,"Rick Fehr",1,"SubParRounds",2008
287,287,"Richard Finch",2,"SubParRounds",2008
287,287,"Robert Floyd",3,"SubParRounds",2008
287,287,"Rickie Fowler",2,"SubParRounds",2008
287,287,"Philip Francis",1,"SubParRounds",2008
287,287,"Anton Haig",2,"SubParRounds",2008
287,287,"David Hearn",2,"SubParRounds",2008
287,287,"Gabriel Hjertstedt",4,"SubParRounds",2008
287,287,"Spencer Levin",1,"SubParRounds",2008
287,287,"Andrew Magee",3,"SubParRounds",2008
287,287,"Jonathan Moore",2,"SubParRounds",2008
287,287,"Chapchai Nirat",1,"SubParRounds",2008
287,287,"Greg Norman",4,"SubParRounds",2008
287,287,"Dennis Paulson",1,"SubParRounds",2008
287,287,"Nick Price",1,"SubParRounds",2008
287,287,"Jeff Sluman",2,"SubParRounds",2008
287,287,"Phil Tataurangi",6,"SubParRounds",2008
287,287,"Nick Taylor",2,"SubParRounds",2008
287,287,"Peter Tomasulo",2,"SubParRounds",2008
287,287,"Jon Turcott",2,"SubParRounds",2008
287,287,"Drew Weaver",4,"SubParRounds",2008
287,287,"Oliver Wilson",4,"SubParRounds",2008
322,322,"Thomas Aiken",1,"SubParRounds",2008
322,322,"Fulton Allem",1,"SubParRounds",2008
322,322,"Alex Aragon",2,"SubParRounds",2008
322,322,"Adam Bland",1,"SubParRounds",2008
322,322,"Michael Campbell",6,"SubParRounds",2008
322,322,"Brandel Chamblee",1,"SubParRounds",2008
322,322,"SSP Chawrasia",1,"SubParRounds",2008
322,322,"Bobby Clampett",1,"SubParRounds",2008
322,322,"Trevor Dodds",2,"SubParRounds",2008
322,322,"Scott Dunlap",1,"SubParRounds",2008
322,322,"Reid Edstrom",1,"SubParRounds",2008
322,322,"Josh Esler",1,"SubParRounds",2008
322,322,"Brad Faxon",3,"SubParRounds",2008
322,322,"Tony Finau",1,"SubParRounds",2008
322,322,"Benjamin Fox",1,"SubParRounds",2008
322,322,"David Frost",3,"SubParRounds",2008
322,322,"Keiichiro Fukabori",1,"SubParRounds",2008
322,322,"Hunter Haas",1,"SubParRounds",2008
322,322,"Peter Hanson",4,"SubParRounds",2008
322,322,"Matt Harmon",1,"SubParRounds",2008
322,322,"Mike Heinen",7,"SubParRounds",2008
322,322,"Justin Hicks",1,"SubParRounds",2008
322,322,"Scott Hoch",1,"SubParRounds",2008
322,322,"Hidemasa Hoshino",1,"SubParRounds",2008
322,322,"David Howell",3,"SubParRounds",2008
322,322,"Daniel Im",1,"SubParRounds",2008
322,322,"Pete Jordan",1,"SubParRounds",2008
322,322,"Peter Karmis",1,"SubParRounds",2008
322,322,"James Kingston",5,"SubParRounds",2008
322,322,"Patton Kizzire",1,"SubParRounds",2008
322,322,"Colt Knost",5,"SubParRounds",2008
322,322,"Derek Lamely",1,"SubParRounds",2008
322,322,"Bernhard Langer",2,"SubParRounds",2008
322,322,"Rick Leibovich",3,"SubParRounds",2008
322,322,"Luke List",2,"SubParRounds",2008
322,322,"Prayad Marksaeng",4,"SubParRounds",2008
322,322,"Dick Mast",1,"SubParRounds",2008
322,322,"Abs Mawjii",1,"SubParRounds",2008
322,322,"Paul McGinley",1,"SubParRounds",2008
322,322,"Kelly Mitchum",1,"SubParRounds",2008
322,322,"Kiyoshi Miyazato",1,"SubParRounds",2008
322,322,"Colin Montgomerie",7,"SubParRounds",2008
322,322,"Wilfredo Morales",1,"SubParRounds",2008
322,322,"Trevor Murphy",1,"SubParRounds",2008
322,322,"David Ogrin",1,"SubParRounds",2008
322,322,"Louis Oosthuizen",3,"SubParRounds",2008
322,322,"Greg Owen",1,"SubParRounds",2008
322,322,"Andrew Parr",2,"SubParRounds",2008
322,322,"David Peoples",2,"SubParRounds",2008
322,322,"Rod Perry",1,"SubParRounds",2008
322,322,"Fran Quinn",1,"SubParRounds",2008
322,322,"Rob Rashell",1,"SubParRounds",2008
322,322,"Dustin Risdon",1,"SubParRounds",2008
322,322,"Jake Roos",2,"SubParRounds",2008
322,322,"Marco Ruiz",1,"SubParRounds",2008
322,322,"Curt Sanders",3,"SubParRounds",2008
322,322,"Ted Schulz",1,"SubParRounds",2008
322,322,"Thomas Sherreard",1,"SubParRounds",2008
322,322,"Adam Short",1,"SubParRounds",2008
322,322,"Bruce Smith",1,"SubParRounds",2008
322,322,"Mike Standly",1,"SubParRounds",2008
322,322,"Scott Strange",3,"SubParRounds",2008
322,322,"Miguel Suarez",1,"SubParRounds",2008
322,322,"Mitsuhiro Tateyama",1,"SubParRounds",2008
322,322,"Paul Trittler",1,"SubParRounds",2008
322,322,"Vance Veazey",1,"SubParRounds",2008
322,322,"Steve Webster",3,"SubParRounds",2008
322,322,"Erik Wolf",1,"SubParRounds",2008
322,322,"Dan Woltman",1,"SubParRounds",2008
322,322,"Ian Woosnam",1,"SubParRounds",2008
