"GIRPercentage125150yards_RANKTHISWEEK_2009","GIRPercentage125150yards_RANKLASTWEEK_2009","GIRPercentage125150yards_PLAYERNAME_2009","GIRPercentage125150yards_ROUNDS_2009","GIRPercentage125150yards_Pct_2009","GIRPercentage125150yards_GREENSHIT_2009","GIRPercentage125150yards_TOTALHOLES_2009","GIRPercentage125150yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"Justin Leonard",95,79.45,174,219,-0.25,"GIRPercentage125150yards",2009
2,2,"Dean Wilson",81,79.14,148,187,-0.26,"GIRPercentage125150yards",2009
3,3,"Mark Brooks",55,78.13,75,96,-0.24,"GIRPercentage125150yards",2009
4,4,"Kent Jones",73,77.89,155,199,-0.22,"GIRPercentage125150yards",2009
5,5,"Nick OHern",90,77.48,172,222,-0.26,"GIRPercentage125150yards",2009
6,6,"Scott Sterling",51,77.44,103,133,-0.24,"GIRPercentage125150yards",2009
7,7,"Stephen Ames",77,77.05,141,183,-0.27,"GIRPercentage125150yards",2009
8,8,"YE Yang",83,76.92,170,221,-0.18,"GIRPercentage125150yards",2009
9,9,"Rich Beem",77,76.74,132,172,-0.26,"GIRPercentage125150yards",2009
10,10,"Steve Flesch",77,76.44,146,191,-0.17,"GIRPercentage125150yards",2009
11,11,"Jim Furyk",86,76.36,126,165,-0.29,"GIRPercentage125150yards",2009
12,12,"Bob Heintz",59,76.13,118,155,-0.29,"GIRPercentage125150yards",2009
13,13,"Kevin Sutherland",96,75.91,167,220,-0.19,"GIRPercentage125150yards",2009
14,14,"Billy Mayfair",83,75.9,148,195,-0.18,"GIRPercentage125150yards",2009
15,15,"Spencer Levin",75,75.71,134,177,-0.25,"GIRPercentage125150yards",2009
16,16,"Woody Austin",84,75.7,162,214,-0.22,"GIRPercentage125150yards",2009
17,17,"Mike Weir",85,75.66,143,189,-0.24,"GIRPercentage125150yards",2009
18,18,"Gary Woodland",53,75.44,86,114,-0.09,"GIRPercentage125150yards",2009
19,19,"Jason Gore",74,75.42,135,179,-0.25,"GIRPercentage125150yards",2009
19,19,"Corey Pavin",73,75.42,89,118,-0.31,"GIRPercentage125150yards",2009
21,21,"Charles Howell III",99,75.29,198,263,-0.16,"GIRPercentage125150yards",2009
22,22,"Rod Pampling",72,75.25,149,198,-0.25,"GIRPercentage125150yards",2009
23,23,"Jerry Kelly",90,75,165,220,-0.34,"GIRPercentage125150yards",2009
24,24,"JJ Henry",97,74.91,206,275,-0.22,"GIRPercentage125150yards",2009
25,25,"Camilo Villegas",76,74.85,122,163,-0.26,"GIRPercentage125150yards",2009
26,26,"Mark Wilson",99,74.81,202,270,-0.18,"GIRPercentage125150yards",2009
27,27,"Chris Stroud",88,74.78,169,226,-0.18,"GIRPercentage125150yards",2009
28,28,"Briny Baird",89,74.76,154,206,-0.21,"GIRPercentage125150yards",2009
29,29,"Brett Quigley",92,74.65,159,213,-0.2,"GIRPercentage125150yards",2009
30,30,"Ben Crane",93,74.58,179,240,-0.22,"GIRPercentage125150yards",2009
