"PercentageofYardagecoveredbyTeeShotsPar5s_RANKTHISWEEK_2007","PercentageofYardagecoveredbyTeeShotsPar5s_RANKLASTWEEK_2007","PercentageofYardagecoveredbyTeeShotsPar5s_PLAYERNAME_2007","PercentageofYardagecoveredbyTeeShotsPar5s_ROUNDS_2007","PercentageofYardagecoveredbyTeeShotsPar5s_AVGPct_2007","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALSHOTDISTANCE_2007","PercentageofYardagecoveredbyTeeShotsPar5s_TOTALDISTANCE_2007","stat_name","year"
26,26,"Mathew Goggin",97,53.52,83427.7,155879,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
27,27,"Aaron Baddeley",83,53.45,59178.4,110709,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
28,28,"Chris Couch",76,53.33,70463.5,132125,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
29,29,"Hunter Mahan",91,53.3,62670.5,117585,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
30,30,"Mathias Gronberg",95,53.21,86147.7,161895,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
31,31,"Steve Allan",63,53.2,52739.2,99126,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
31,31,"Kenny Perry",83,53.2,68548.5,128856,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
33,33,"Retief Goosen",50,53.16,29949.4,56338,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
34,34,"Boo Weekley",101,53.15,69847.6,131418,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
35,35,"Henrik Stenson",52,53.13,35149.8,66156,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
36,36,"Vijay Singh",102,53.1,72052.5,135684,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
36,36,"DJ Trahan",99,53.1,83707.9,157629,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
38,38,"Greg Owen",81,53.05,67756.8,127728,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
39,39,"Sergio Garcia",68,53.03,48774.4,91968,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
40,40,"Matt Hendrix",63,52.98,55405.2,104571,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
40,40,"George McNeill",95,52.98,77733.9,146718,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
42,42,"Jonathan Byrd",73,52.95,58641.1,110745,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
43,43,"Lucas Glover",98,52.93,78661.5,148604,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
44,44,"Steve Marino",106,52.92,87813.8,165932,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
45,45,"Andrew Buckle",77,52.91,59212.6,111904,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
46,46,"Pat Perez",84,52.87,53643.2,101469,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
47,47,"Ryan Palmer",91,52.85,79761.5,150918,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
48,48,"Daniel Chopra",106,52.83,94106.9,178127,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
48,48,"Stewart Cink",91,52.83,64027.9,121192,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
50,50,"Bubba Dickerson",51,52.78,42837.8,81168,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
51,51,"John Merrick",92,52.77,77136.1,146183,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
51,51,"Sean OHair",98,52.77,77633.8,147108,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
53,53,"Bo Van Pelt",104,52.75,86524.6,164018,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
54,54,"Paul Stankowski",52,52.74,42305.1,80219,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
55,55,"Padraig Harrington",64,52.69,40437.8,76746,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
56,56,"JJ Henry",86,52.65,60226.3,114397,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
57,57,"Rory Sabbatini",81,52.55,55564.7,105730,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
58,58,"JP Hayes",89,52.47,75790.7,144448,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
59,59,"Michael Putnam",96,52.46,75523.7,143978,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
60,60,"Brendon de Jonge",76,52.45,64722.3,123400,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
61,61,"Ted Purdy",102,52.43,83773.8,159770,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
62,62,"John Senden",97,52.41,79800.8,152259,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
63,63,"Peter Lonard",85,52.37,67831.6,129532,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
64,64,"Rod Pampling",92,52.33,64516.4,123290,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
64,64,"Carl Pettersson",111,52.33,83813.5,160151,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
66,66,"Kevin Sutherland",85,52.32,67011.4,128092,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
67,67,"Jason Schultz",63,52.3,51674.1,98796,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
68,68,"Rich Beem",89,52.28,64089,122580,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
69,69,"Mike Weir",82,52.26,52036.9,99565,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
70,70,"Stuart Appleby",74,52.25,53295.8,101996,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
71,71,"Craig Barlow",52,52.21,42852.2,82080,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
72,72,"Will Ma Kenzie",100,52.18,82878.5,158843,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
73,73,"Chris Tidland",59,52.17,49950.8,95749,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
74,74,"Kyle Reifers",71,52.14,61197.9,117377,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
75,75,"Brett Quigley",79,52.12,56863,109090,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
76,76,"Tim Herron",98,52.11,70745.8,135757,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
77,77,"Kevin Stadler",95,52.1,77193.9,148176,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
78,78,"John Rollins",102,52.06,74479.1,143066,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
79,79,"Jarrod Lyle",77,51.88,63069.6,121579,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
80,80,"Mark Calcavecchia",93,51.86,64543.8,124459,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
81,81,"Justin Rose",63,51.84,30847.3,59501,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
82,82,"Joe Ogilvie",102,51.82,79203.5,152848,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
83,83,"Jason Dufner",100,51.81,79819.4,154054,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
84,84,"Brian Bateman",55,51.78,40522.7,78265,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
84,84,"Jason Bohn",57,51.78,47060.7,90887,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
86,86,"Bryce Molder",56,51.76,48249.9,93223,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
87,87,"Jeff Gove",103,51.75,88921.8,171841,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
87,87,"Steve Lowery",74,51.75,66234.1,127979,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
89,89,"Michael Allen",74,51.73,60908,117734,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
90,90,"Briny Baird",115,51.67,97702.4,189084,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
90,90,"Tom Johnson",74,51.67,60634.5,117343,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
92,92,"Ryan Moore",92,51.66,70560.8,136578,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
93,93,"Eric Axley",107,51.58,86179.1,167092,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
94,94,"Cameron Beckman",96,51.57,82292.1,159560,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
95,95,"Tim Petrovic",106,51.48,83802.9,162795,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
96,96,"Billy Andrade",88,51.45,74754.2,145307,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
97,97,"David Branshaw",83,51.42,69813.9,135772,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
97,97,"Cliff Kresge",107,51.42,87176.9,169540,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
99,99,"Jeff Brehaut",59,51.41,48732.7,94800,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
100,100,"Daisuke Maruyama",86,51.39,68991.8,134250,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
101,101,"Chris Stroud",66,51.35,53056.6,103332,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
102,102,"Todd Hamilton",76,51.32,55245.5,107652,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
103,103,"Tom Lehman",62,51.3,42092.3,82049,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
103,103,"Parker McLachlin",83,51.3,70316.5,137071,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
105,105,"Jay Williamson",50,51.29,46760.1,91176,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
106,106,"Ken Duke",112,51.28,89876,175252,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
107,107,"Jim Rutledge",59,51.27,43331.4,84514,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
108,108,"DJ Brigman",67,51.26,52203.3,101837,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
108,108,"Freddie Jacobson",70,51.26,61529.9,120046,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
110,110,"KJ Choi",87,51.25,59819.8,116725,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
110,110,"Jesper Parnevik",88,51.25,69284.2,135184,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
112,112,"Michael Sim",52,51.24,47213.4,92135,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
112,112,"Vaughn Taylor",91,51.24,64507.3,125898,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
114,114,"Mark Hensby",81,51.23,66000.4,128830,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
115,115,"Kevin Na",84,51.19,72225.6,141083,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
116,116,"Joe Durant",88,51.17,65328.7,127682,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
116,116,"Duffy Waldorf",69,51.17,57417,112209,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
118,118,"Lee Janzen",66,51.15,51545.9,100768,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
119,119,"Chad Campbell",96,51.14,62787.4,122764,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
119,119,"Marco Dawson",73,51.14,59884.7,117091,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
121,121,"Nathan Green",103,51.13,78977.5,154464,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
122,122,"Johnson Wagner",97,51.12,81437.5,159291,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
123,123,"Frank Lickliter II",95,51.1,75910.5,148563,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
123,123,"Joey Sindelar",75,51.1,65511.1,128204,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
125,125,"Alex Cejka",80,51.09,69567.6,136166,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
126,126,"Rich Barcelo",80,51.08,64753.4,126776,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
126,126,"Arron Oberholser",69,51.08,44832.4,87771,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
128,128,"Trevor Immelman",74,51.06,48994.8,95957,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
129,129,"Jerry Kelly",101,51.04,61826.4,121138,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
130,130,"Steve Wheatcroft",73,51.03,58767.3,115165,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
131,131,"Ryan Armour",107,51,84704,166080,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
132,132,"Steve Flesch",100,50.99,79488.8,155884,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
133,133,"Jeff Maggert",79,50.95,72067.1,141454,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
134,134,"Woody Austin",95,50.92,73174.4,143708,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
135,135,"Billy Mayfair",98,50.91,70095.7,137692,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
136,136,"Mark Wilson",87,50.88,64352.1,126475,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
137,137,"Kent Jones",97,50.87,83332.1,163820,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
138,138,"Brandt Snedeker",105,50.83,73781.8,145140,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
138,138,"Charlie Wi",90,50.83,78291.1,154028,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
140,140,"Tommy Armour III",81,50.82,66068.7,130007,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
141,141,"Darron Stiles",65,50.79,49562.2,97589,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
142,142,"Tripp Isenhour",86,50.77,67091.9,132159,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
142,142,"Ian Poulter",63,50.77,34490,67929,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
144,144,"Bart Bryant",87,50.73,67171.3,132401,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
144,144,"Shaun Micheel",91,50.73,66433.7,130948,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
146,146,"Bob Tway",103,50.71,81906.3,161510,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
147,147,"Robert Gamez",88,50.68,69335.6,136824,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
148,148,"Bob Heintz",85,50.66,65504.6,129294,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
149,149,"Stephen Ames",81,50.65,50422,99552,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
150,150,"Steve Stricker",81,50.6,55646.7,109963,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
151,151,"Zach Johnson",76,50.49,53233.8,105441,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
152,152,"John Mallinger",96,50.47,77299.7,153151,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
152,152,"Jeff Sluman",60,50.47,38112.4,75511,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
154,154,"Jose Maria Olazabal",52,50.45,33645.3,66696,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
155,155,"Jaco Van Zyl",51,50.39,43764.9,86852,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
156,156,"Luke Donald",69,50.36,41825.4,83055,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
157,157,"Tom Pernice Jr",104,50.32,72520.6,144115,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
158,158,"Chris DiMarco",79,50.3,55792.6,110925,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
159,159,"David Toms",80,50.26,53238.2,105924,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
159,159,"Scott Verplank",82,50.26,46886.1,93279,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
161,161,"Steve Elkington",87,50.22,65015.6,129449,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
162,162,"Ryuji Imada",104,50.18,82859,165120,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
163,163,"Jim Furyk",84,50.17,56259,112142,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
164,164,"Craig Lile",77,50.16,63030.5,125655,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
164,164,"Nick OHern",72,50.16,45835.7,91372,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
166,166,"Dean Wilson",92,50.15,64711.1,129043,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
167,167,"Brian Davis",101,50.14,80124.4,159806,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
167,167,"Heath Slocum",101,50.14,77084.6,153736,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
169,169,"Ben Curtis",80,50.09,53301.6,106419,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
169,169,"Bob Estes",88,50.09,71903.4,143557,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
171,171,"Anders Hansen",55,49.99,30343.4,60697,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
172,172,"Jeff Quinney",95,49.97,75542.2,151186,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
173,173,"Paul Gow",70,49.93,52188.3,104521,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
174,174,"Kirk Triplett",77,49.89,65242.1,130764,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
175,175,"Justin Leonard",95,49.86,68139.1,136651,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
176,176,"Matt Kuchar",85,49.83,62627.9,125677,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
177,177,"Chris Riley",59,49.82,48360.9,97074,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
178,178,"Tom Byrum",50,49.72,38365.8,77158,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
179,179,"Richard Johnson",93,49.65,73022.9,147086,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
180,180,"Glen Day",85,49.63,66157,133299,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
181,181,"Shigeki Maruyama",84,49.52,68689.2,138709,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
182,182,"Craig Kanada",109,49.48,84729.5,171241,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
183,183,"Rocco Mediate",72,49.45,59461.1,120233,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
184,184,"Tim Clark",66,49.43,44310.5,89649,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
184,184,"Dicky Pride",71,49.43,55030.1,111324,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
186,186,"Doug LaBelle II",104,49.36,78189.4,158416,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
187,187,"Stephen Leaney",82,49.23,64488.5,131001,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
188,188,"Jose Coceres",50,49.2,36247.7,73679,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
189,189,"Mark Brooks",53,49.18,36240.7,73690,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
190,190,"Michael Boyd",61,48.87,48643.2,99546,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
191,191,"Paul Goydos",60,48.77,36814.6,75483,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
192,192,"Craig Bowden",78,48.48,61604,127066,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
193,193,"Fred Funk",65,48.27,41748,86486,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
194,194,"Brian Gay",107,48.02,83945.5,174801,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
195,195,"Gavin Coles",87,47.8,67755.9,141758,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
196,196,"Corey Pavin",81,47.54,59723.7,125625,"PercentageofYardagecoveredbyTeeShotsPar5s",2007
