"GIRPutting2025_RANKTHISWEEK_2007","GIRPutting2025_RANKLASTWEEK_2007","GIRPutting2025_PLAYERNAME_2007","GIRPutting2025_ROUNDS_2007","GIRPutting2025_Pct_2007","GIRPutting2025_ATTEMPTS_2007","GIRPutting2025_PUTTSMADE_2007","stat_name","year"
1,1,"Jason Schultz",63,24.62,65,16,"GIRPutting2025",2007
2,2,"Jesper Parnevik",88,22.69,119,27,"GIRPutting2025",2007
3,3,"Paul Goydos",60,20,60,12,"GIRPutting2025",2007
3,3,"Freddie Jacobson",70,20,85,17,"GIRPutting2025",2007
5,5,"Glen Day",85,19.8,101,20,"GIRPutting2025",2007
6,6,"Phil Mickelson",73,19.12,68,13,"GIRPutting2025",2007
7,7,"Parker McLachlin",83,18.57,70,13,"GIRPutting2025",2007
8,8,"Chris Riley",59,18.33,60,11,"GIRPutting2025",2007
9,9,"Rory Sabbatini",81,18.18,77,14,"GIRPutting2025",2007
10,10,"Marco Dawson",73,17.65,85,15,"GIRPutting2025",2007
11,11,"Corey Pavin",81,17.58,91,16,"GIRPutting2025",2007
12,12,"Jonathan Byrd",73,17.57,74,13,"GIRPutting2025",2007
13,13,"Jaco Van Zyl",51,17.5,40,7,"GIRPutting2025",2007
14,14,"Carl Pettersson",111,17.24,116,20,"GIRPutting2025",2007
15,15,"Jose Maria Olazabal",52,16.67,42,7,"GIRPutting2025",2007
16,16,"Ryuji Imada",104,16.33,98,16,"GIRPutting2025",2007
17,17,"Jim Furyk",84,16.3,92,15,"GIRPutting2025",2007
17,17,"Ryan Moore",92,16.3,92,15,"GIRPutting2025",2007
19,19,"Tommy Armour III",81,16.28,86,14,"GIRPutting2025",2007
19,19,"Rich Beem",89,16.28,86,14,"GIRPutting2025",2007
21,21,"Camilo Villegas",82,16.09,87,14,"GIRPutting2025",2007
22,22,"Steve Lowery",74,16.05,81,13,"GIRPutting2025",2007
23,23,"Brian Davis",101,15.84,101,16,"GIRPutting2025",2007
24,24,"Tiger Woods",63,15.79,57,9,"GIRPutting2025",2007
25,25,"Vaughn Taylor",91,15.63,96,15,"GIRPutting2025",2007
26,26,"Jason Dufner",100,15.57,122,19,"GIRPutting2025",2007
27,27,"Chad Campbell",96,15.24,105,16,"GIRPutting2025",2007
28,28,"Padraig Harrington",64,15.22,46,7,"GIRPutting2025",2007
29,29,"Steve Elkington",87,15.15,99,15,"GIRPutting2025",2007
29,29,"Todd Hamilton",76,15.15,66,10,"GIRPutting2025",2007
31,31,"Sean OHair",98,15.09,106,16,"GIRPutting2025",2007
32,32,"Rich Barcelo",80,15.07,73,11,"GIRPutting2025",2007
32,32,"Geoff Ogilvy",84,15.07,73,11,"GIRPutting2025",2007
34,34,"Joe Durant",88,14.88,121,18,"GIRPutting2025",2007
35,35,"Steve Allan",63,14.86,74,11,"GIRPutting2025",2007
36,36,"Alex Cejka",80,14.85,101,15,"GIRPutting2025",2007
37,37,"Jeff Maggert",79,14.81,108,16,"GIRPutting2025",2007
38,38,"DJ Trahan",99,14.75,122,18,"GIRPutting2025",2007
39,39,"Shaun Micheel",91,14.68,109,16,"GIRPutting2025",2007
40,40,"Jeff Quinney",95,14.66,116,17,"GIRPutting2025",2007
41,41,"Dicky Pride",71,14.61,89,13,"GIRPutting2025",2007
42,42,"Craig Kanada",109,14.41,118,17,"GIRPutting2025",2007
43,43,"Ryan Armour",107,14.29,147,21,"GIRPutting2025",2007
43,43,"Lucas Glover",98,14.29,105,15,"GIRPutting2025",2007
43,43,"Troy Matteson",87,14.29,119,17,"GIRPutting2025",2007
46,46,"Tom Pernice Jr",104,14.16,113,16,"GIRPutting2025",2007
47,47,"Andrew Buckle",77,13.89,72,10,"GIRPutting2025",2007
48,48,"Joe Ogilvie",102,13.86,101,14,"GIRPutting2025",2007
49,49,"Trevor Immelman",74,13.64,66,9,"GIRPutting2025",2007
49,49,"Justin Rose",63,13.64,66,9,"GIRPutting2025",2007
51,51,"Tim Petrovic",106,13.49,126,17,"GIRPutting2025",2007
52,52,"Gavin Coles",87,13.46,104,14,"GIRPutting2025",2007
52,52,"Luke Donald",69,13.46,52,7,"GIRPutting2025",2007
54,54,"Jason Gore",86,13.4,97,13,"GIRPutting2025",2007
54,54,"Boo Weekley",101,13.4,97,13,"GIRPutting2025",2007
56,56,"Frank Lickliter II",95,13.33,120,16,"GIRPutting2025",2007
57,57,"JJ Henry",86,13.16,76,10,"GIRPutting2025",2007
58,58,"Arron Oberholser",69,13.11,61,8,"GIRPutting2025",2007
59,59,"Michael Boyd",61,13.04,69,9,"GIRPutting2025",2007
59,59,"Fred Funk",65,13.04,69,9,"GIRPutting2025",2007
59,59,"Bob Heintz",85,13.04,92,12,"GIRPutting2025",2007
62,62,"Kent Jones",97,12.87,101,13,"GIRPutting2025",2007
63,63,"Shigeki Maruyama",84,12.75,102,13,"GIRPutting2025",2007
64,64,"Pat Perez",84,12.5,96,12,"GIRPutting2025",2007
65,65,"Charley Hoffman",97,12.38,105,13,"GIRPutting2025",2007
66,66,"Mark Calcavecchia",93,12.36,89,11,"GIRPutting2025",2007
67,67,"Chris Stroud",66,12.35,81,10,"GIRPutting2025",2007
68,68,"Aaron Baddeley",83,12.33,73,9,"GIRPutting2025",2007
68,68,"Ben Curtis",80,12.33,73,9,"GIRPutting2025",2007
70,70,"Jason Bohn",57,12.31,65,8,"GIRPutting2025",2007
71,71,"Dean Wilson",92,12.28,114,14,"GIRPutting2025",2007
72,72,"Jose Coceres",50,12.24,49,6,"GIRPutting2025",2007
73,73,"DJ Brigman",67,12.16,74,9,"GIRPutting2025",2007
74,74,"Ken Duke",112,12.14,140,17,"GIRPutting2025",2007
75,75,"Nick OHern",72,11.94,67,8,"GIRPutting2025",2007
76,76,"Craig Lile",77,11.9,84,10,"GIRPutting2025",2007
76,76,"John Mallinger",96,11.9,126,15,"GIRPutting2025",2007
76,76,"Jeff Overton",60,11.9,84,10,"GIRPutting2025",2007
79,79,"Billy Andrade",88,11.86,118,14,"GIRPutting2025",2007
79,79,"Craig Barlow",52,11.86,59,7,"GIRPutting2025",2007
81,81,"Bo Van Pelt",104,11.84,152,18,"GIRPutting2025",2007
82,82,"Mike Weir",82,11.69,77,9,"GIRPutting2025",2007
83,83,"Chris DiMarco",79,11.63,86,10,"GIRPutting2025",2007
84,84,"Michael Sim",52,11.59,69,8,"GIRPutting2025",2007
85,85,"Craig Bowden",78,11.58,95,11,"GIRPutting2025",2007
86,86,"Richard Johnson",93,11.57,121,14,"GIRPutting2025",2007
87,87,"Kevin Na",84,11.54,78,9,"GIRPutting2025",2007
88,88,"Tom Johnson",74,11.39,79,9,"GIRPutting2025",2007
89,89,"Mathias Gronberg",95,11.34,97,11,"GIRPutting2025",2007
90,90,"Steve Flesch",100,11.3,115,13,"GIRPutting2025",2007
91,91,"Tim Clark",66,11.29,62,7,"GIRPutting2025",2007
92,92,"Davis Love III",66,11.25,80,9,"GIRPutting2025",2007
93,93,"Brendon de Jonge",76,11.24,89,10,"GIRPutting2025",2007
94,94,"Justin Leonard",95,11.21,107,12,"GIRPutting2025",2007
95,95,"Ernie Els",59,11.11,45,5,"GIRPutting2025",2007
95,95,"Sergio Garcia",68,11.11,63,7,"GIRPutting2025",2007
95,95,"JB Holmes",71,11.11,72,8,"GIRPutting2025",2007
95,95,"Will Ma Kenzie",100,11.11,126,14,"GIRPutting2025",2007
95,95,"John Rollins",102,11.11,99,11,"GIRPutting2025",2007
95,95,"Jeff Sluman",60,11.11,72,8,"GIRPutting2025",2007
101,101,"Doug LaBelle II",104,11.03,136,15,"GIRPutting2025",2007
102,102,"Bob Tway",103,11.02,127,14,"GIRPutting2025",2007
103,103,"Robert Garrigus",95,10.92,119,13,"GIRPutting2025",2007
104,104,"Lee Janzen",66,10.91,55,6,"GIRPutting2025",2007
104,104,"Adam Scott",69,10.91,55,6,"GIRPutting2025",2007
106,106,"Bart Bryant",87,10.89,101,11,"GIRPutting2025",2007
107,107,"Rocco Mediate",72,10.87,92,10,"GIRPutting2025",2007
108,108,"Daisuke Maruyama",86,10.84,83,9,"GIRPutting2025",2007
108,108,"Brett Quigley",79,10.84,83,9,"GIRPutting2025",2007
110,110,"Stephen Ames",81,10.71,84,9,"GIRPutting2025",2007
111,111,"Harrison Frazar",88,10.64,94,10,"GIRPutting2025",2007
111,111,"Stephen Leaney",82,10.64,94,10,"GIRPutting2025",2007
113,113,"Michael Putnam",96,10.62,113,12,"GIRPutting2025",2007
114,114,"Steve Marino",106,10.53,114,12,"GIRPutting2025",2007
114,114,"Nick Watney",87,10.53,95,10,"GIRPutting2025",2007
116,116,"Matt Kuchar",85,10.48,105,11,"GIRPutting2025",2007
116,116,"Ted Purdy",102,10.48,124,13,"GIRPutting2025",2007
118,118,"Chris Couch",76,10.47,86,9,"GIRPutting2025",2007
119,119,"Heath Slocum",101,10.45,134,14,"GIRPutting2025",2007
120,120,"Stewart Cink",91,10.43,115,12,"GIRPutting2025",2007
121,121,"Bob Estes",88,10.42,96,10,"GIRPutting2025",2007
122,122,"Kyle Reifers",71,10.39,77,8,"GIRPutting2025",2007
123,123,"Rod Pampling",92,10.38,106,11,"GIRPutting2025",2007
124,124,"Bryce Molder",56,10.29,68,7,"GIRPutting2025",2007
125,125,"Eric Axley",107,10.26,117,12,"GIRPutting2025",2007
126,126,"David Toms",80,10.23,88,9,"GIRPutting2025",2007
127,127,"Tripp Isenhour",86,10.2,98,10,"GIRPutting2025",2007
128,128,"Brian Bateman",55,10.17,59,6,"GIRPutting2025",2007
128,128,"Paul Stankowski",52,10.17,59,6,"GIRPutting2025",2007
130,130,"Cameron Beckman",96,10,120,12,"GIRPutting2025",2007
130,130,"Kenny Perry",83,10,100,10,"GIRPutting2025",2007
132,132,"George McNeill",95,9.92,121,12,"GIRPutting2025",2007
133,133,"Kevin Stadler",95,9.9,101,10,"GIRPutting2025",2007
134,134,"Jarrod Lyle",77,9.88,81,8,"GIRPutting2025",2007
135,135,"Scott Verplank",82,9.86,71,7,"GIRPutting2025",2007
136,136,"Johnson Wagner",97,9.84,122,12,"GIRPutting2025",2007
137,137,"Charles Howell III",89,9.76,82,8,"GIRPutting2025",2007
137,137,"Billy Mayfair",98,9.76,123,12,"GIRPutting2025",2007
137,137,"Brandt Snedeker",105,9.76,123,12,"GIRPutting2025",2007
140,140,"Nathan Green",103,9.73,113,11,"GIRPutting2025",2007
141,141,"Duffy Waldorf",69,9.72,72,7,"GIRPutting2025",2007
142,142,"Daniel Chopra",106,9.68,124,12,"GIRPutting2025",2007
143,143,"Peter Lonard",85,9.65,114,11,"GIRPutting2025",2007
144,144,"Greg Owen",81,9.57,94,9,"GIRPutting2025",2007
145,145,"JP Hayes",89,9.52,84,8,"GIRPutting2025",2007
146,146,"Robert Gamez",88,9.48,116,11,"GIRPutting2025",2007
147,147,"Tag Ridings",52,9.46,74,7,"GIRPutting2025",2007
148,148,"Mark Wilson",87,9.43,106,10,"GIRPutting2025",2007
149,149,"Bubba Watson",80,9.41,85,8,"GIRPutting2025",2007
150,150,"John Merrick",92,9.38,96,9,"GIRPutting2025",2007
151,151,"Scott Gutschewski",67,9.33,75,7,"GIRPutting2025",2007
152,152,"Kirk Triplett",77,9.28,97,9,"GIRPutting2025",2007
153,153,"Paul Gow",70,9.21,76,7,"GIRPutting2025",2007
154,154,"Jerry Kelly",101,9.09,77,7,"GIRPutting2025",2007
154,154,"Anthony Kim",93,9.09,110,10,"GIRPutting2025",2007
154,154,"Henrik Stenson",52,9.09,55,5,"GIRPutting2025",2007
154,154,"Brett Wetterich",88,9.09,88,8,"GIRPutting2025",2007
158,158,"Vijay Singh",102,8.91,101,9,"GIRPutting2025",2007
159,159,"Anders Hansen",55,8.89,45,4,"GIRPutting2025",2007
160,160,"Tom Lehman",62,8.82,68,6,"GIRPutting2025",2007
161,161,"Tom Byrum",50,8.77,57,5,"GIRPutting2025",2007
162,162,"Brian Gay",107,8.73,126,11,"GIRPutting2025",2007
163,163,"Stuart Appleby",74,8.7,69,6,"GIRPutting2025",2007
163,163,"Ian Poulter",63,8.7,46,4,"GIRPutting2025",2007
165,165,"Ryan Palmer",91,8.65,104,9,"GIRPutting2025",2007
166,166,"Mark Hensby",81,8.57,105,9,"GIRPutting2025",2007
167,167,"Jeff Gove",103,8.51,94,8,"GIRPutting2025",2007
168,168,"Bill Haas",93,8.33,96,8,"GIRPutting2025",2007
169,169,"Chris Tidland",59,8.2,61,5,"GIRPutting2025",2007
170,170,"Tim Herron",98,8.18,110,9,"GIRPutting2025",2007
171,171,"Jay Williamson",50,8.06,62,5,"GIRPutting2025",2007
172,172,"Mathew Goggin",97,7.96,113,9,"GIRPutting2025",2007
173,173,"Charles Warren",101,7.94,126,10,"GIRPutting2025",2007
174,174,"Briny Baird",115,7.87,127,10,"GIRPutting2025",2007
175,175,"KJ Choi",87,7.61,92,7,"GIRPutting2025",2007
176,176,"Charlie Wi",90,7.55,106,8,"GIRPutting2025",2007
177,177,"David Branshaw",83,7.27,110,8,"GIRPutting2025",2007
177,177,"John Daly",59,7.27,55,4,"GIRPutting2025",2007
179,179,"Steve Wheatcroft",73,7.25,69,5,"GIRPutting2025",2007
180,180,"Mark Brooks",53,7.14,56,4,"GIRPutting2025",2007
181,181,"Zach Johnson",76,7.04,71,5,"GIRPutting2025",2007
182,182,"Michael Allen",74,7,100,7,"GIRPutting2025",2007
183,183,"Robert Allenby",90,6.93,101,7,"GIRPutting2025",2007
184,184,"Bubba Dickerson",51,6.82,44,3,"GIRPutting2025",2007
184,184,"Steve Stricker",81,6.82,88,6,"GIRPutting2025",2007
186,186,"Matt Hendrix",63,6.58,76,5,"GIRPutting2025",2007
187,187,"Cliff Kresge",107,6.5,123,8,"GIRPutting2025",2007
188,188,"Woody Austin",95,6.45,124,8,"GIRPutting2025",2007
189,189,"John Senden",97,6.19,113,7,"GIRPutting2025",2007
190,190,"Kevin Sutherland",85,5.8,69,4,"GIRPutting2025",2007
191,191,"Jeff Brehaut",59,5.77,52,3,"GIRPutting2025",2007
192,192,"Retief Goosen",50,5.71,35,2,"GIRPutting2025",2007
193,193,"Darron Stiles",65,5.56,72,4,"GIRPutting2025",2007
194,194,"Hunter Mahan",91,4.76,105,5,"GIRPutting2025",2007
195,195,"Joey Sindelar",75,4.44,90,4,"GIRPutting2025",2007
196,196,"Jim Rutledge",59,0,49,NA,"GIRPutting2025",2007
