"PowerRating_RANKTHISWEEK_2011","PowerRating_RANKLASTWEEK_2011","PowerRating_PLAYERNAME_2011","PowerRating_EVENTS_2011","PowerRating_RATING_2011","stat_name","year"
36,36,"Keegan Bradley",15,8.3,"PowerRating",2011
36,36,"Chris Couch",16,8.3,"PowerRating",2011
36,36,"Mathew Goggin",1,8.3,"PowerRating",2011
36,36,"Jason Gore",2,8.3,"PowerRating",2011
36,36,"Troy Matteson",15,8.3,"PowerRating",2011
36,36,"Nick Watney",15,8.3,"PowerRating",2011
42,42,"Alex Aragon",1,8.2,"PowerRating",2011
42,42,"Rickie Fowler",14,8.2,"PowerRating",2011
42,42,"Patrick Reed",1,8.2,"PowerRating",2011
45,45,"Tommy Gainey",16,8.1,"PowerRating",2011
45,45,"Morgan Hoffmann",2,8.1,"PowerRating",2011
45,45,"Bio Kim",8,8.1,"PowerRating",2011
45,45,"Davis Love III",10,8.1,"PowerRating",2011
49,49,"Aaron Baddeley",15,8,"PowerRating",2011
49,49,"Phil Mickelson",14,8,"PowerRating",2011
49,49,"Zack Miller",11,8,"PowerRating",2011
49,49,"Sam Saunders",2,8,"PowerRating",2011
53,53,"Paul Casey",6,7.9,"PowerRating",2011
53,53,"Kevin Chappell",10,7.9,"PowerRating",2011
53,53,"James Driscoll",10,7.9,"PowerRating",2011
53,53,"David Duval",9,7.9,"PowerRating",2011
53,53,"Ross Fisher",2,7.9,"PowerRating",2011
53,53,"Sergio Garcia",10,7.9,"PowerRating",2011
53,53,"Jim Herman",10,7.9,"PowerRating",2011
53,53,"John Rollins",14,7.9,"PowerRating",2011
53,53,"Bo Van Pelt",14,7.9,"PowerRating",2011
53,53,"Boo Weekley",10,7.9,"PowerRating",2011
63,63,"Patrick Cantlay",4,7.8,"PowerRating",2011
64,64,"Thomas Aiken",1,7.7,"PowerRating",2011
64,64,"Bill Haas",16,7.7,"PowerRating",2011
64,64,"Brandt Jobe",18,7.7,"PowerRating",2011
64,64,"Cameron Percy",5,7.7,"PowerRating",2011
64,64,"Fran Quinn",3,7.7,"PowerRating",2011
64,64,"Webb Simpson",20,7.7,"PowerRating",2011
70,70,"Steve Allan",1,7.6,"PowerRating",2011
70,70,"Matt Every",2,7.6,"PowerRating",2011
70,70,"Bobby Gates",8,7.6,"PowerRating",2011
70,70,"Charles Howell III",20,7.6,"PowerRating",2011
70,70,"Jeff Overton",17,7.6,"PowerRating",2011
70,70,"Kenny Perry",5,7.6,"PowerRating",2011
70,70,"Andres Romero",15,7.6,"PowerRating",2011
70,70,"Charl Schwartzel",10,7.6,"PowerRating",2011
78,78,"Michael Letzig",4,7.5,"PowerRating",2011
78,78,"Sean OHair",11,7.5,"PowerRating",2011
78,78,"Louis Oosthuizen",6,7.5,"PowerRating",2011
81,81,"Brad Fritsch",1,7.4,"PowerRating",2011
81,81,"Mathias Gronberg",1,7.4,"PowerRating",2011
81,81,"Chris Kirk",14,7.4,"PowerRating",2011
81,81,"Marc Leishman",15,7.4,"PowerRating",2011
85,85,"Bud Cauley",6,7.3,"PowerRating",2011
85,85,"Scott Gutschewski",7,7.3,"PowerRating",2011
85,85,"Will Ma Kenzie",8,7.3,"PowerRating",2011
85,85,"Anthony Paolucci",1,7.3,"PowerRating",2011
85,85,"Jim Renner",8,7.3,"PowerRating",2011
85,85,"Kevin Stadler",14,7.3,"PowerRating",2011
91,91,"Todd Hamilton",3,7.2,"PowerRating",2011
91,91,"Padraig Harrington",10,7.2,"PowerRating",2011
91,91,"Ryo Ishikawa",2,7.2,"PowerRating",2011
91,91,"Robert Karlsson",9,7.2,"PowerRating",2011
91,91,"Anthony Kim",8,7.2,"PowerRating",2011
91,91,"Steve Marino",13,7.2,"PowerRating",2011
91,91,"Michael Putnam",10,7.2,"PowerRating",2011
91,91,"Chris Stroud",14,7.2,"PowerRating",2011
91,91,"Jimmy Walker",15,7.2,"PowerRating",2011
91,91,"Tiger Woods",5,7.2,"PowerRating",2011
101,101,"Alexander Noren",1,7.1,"PowerRating",2011
101,101,"Martin Piller",7,7.1,"PowerRating",2011
101,101,"Drew Weaver",1,7.1,"PowerRating",2011
104,104,"Fred Couples",3,7,"PowerRating",2011
104,104,"Marco Dawson",2,7,"PowerRating",2011
104,104,"Scott Gordon",1,7,"PowerRating",2011
104,104,"Matt Jones",10,7,"PowerRating",2011
104,104,"George McNeill",10,7,"PowerRating",2011
104,104,"Carl Pettersson",20,7,"PowerRating",2011
104,104,"Rory Sabbatini",13,7,"PowerRating",2011
104,104,"Vijay Singh",14,7,"PowerRating",2011
104,104,"Kevin Streelman",16,7,"PowerRating",2011
104,104,"Roland Thatcher",10,7,"PowerRating",2011
104,104,"Peter Tomasulo",4,7,"PowerRating",2011
115,115,"Matt Bettencourt",13,6.9,"PowerRating",2011
115,115,"Joseph Bramlett",9,6.9,"PowerRating",2011
115,115,"Stewart Cink",11,6.9,"PowerRating",2011
115,115,"Peter Hanson",4,6.9,"PowerRating",2011
115,115,"John Senden",18,6.9,"PowerRating",2011
115,115,"Brendan Steele",15,6.9,"PowerRating",2011
115,115,"Cameron Tringale",20,6.9,"PowerRating",2011
122,122,"Josh Broadaway",1,6.8,"PowerRating",2011
122,122,"Lucas Glover",13,6.8,"PowerRating",2011
122,122,"Bill Lunde",16,6.8,"PowerRating",2011
122,122,"Hunter Mahan",19,6.8,"PowerRating",2011
122,122,"Bob May",1,6.8,"PowerRating",2011
122,122,"Richard Scott",1,6.8,"PowerRating",2011
128,128,"Blake Adams",22,6.7,"PowerRating",2011
128,128,"Daniel Chopra",1,6.7,"PowerRating",2011
128,128,"Sung Kang",8,6.7,"PowerRating",2011
128,128,"Jordan Spieth",1,6.7,"PowerRating",2011
128,128,"Camilo Villegas",10,6.7,"PowerRating",2011
133,133,"Martin Kaymer",5,6.6,"PowerRating",2011
133,133,"Pablo Larrazabal",1,6.6,"PowerRating",2011
133,133,"Henrik Stenson",5,6.6,"PowerRating",2011
136,136,"Ricky Barnes",13,6.5,"PowerRating",2011
136,136,"Ernie Els",13,6.5,"PowerRating",2011
136,136,"Retief Goosen",9,6.5,"PowerRating",2011
136,136,"Pat Perez",14,6.5,"PowerRating",2011
140,140,"Robert Allenby",15,6.4,"PowerRating",2011
140,140,"Stuart Appleby",10,6.4,"PowerRating",2011
140,140,"Andres Gonzales",6,6.4,"PowerRating",2011
140,140,"David Hearn",15,6.4,"PowerRating",2011
140,140,"Tim Herron",13,6.4,"PowerRating",2011
140,140,"Billy Horschel",10,6.4,"PowerRating",2011
140,140,"Graeme McDowell",7,6.4,"PowerRating",2011
140,140,"John Merrick",12,6.4,"PowerRating",2011
140,140,"Joe Ogilvie",10,6.4,"PowerRating",2011
140,140,"Andre Stolz",2,6.4,"PowerRating",2011
150,150,"Will Claxton",1,6.3,"PowerRating",2011
150,150,"Michael Thompson",13,6.3,"PowerRating",2011
152,152,"Michael Bradley",10,6.2,"PowerRating",2011
152,152,"Jonathan Byrd",15,6.2,"PowerRating",2011
152,152,"Mark Calcavecchia",2,6.2,"PowerRating",2011
152,152,"Erik Compton",3,6.2,"PowerRating",2011
152,152,"Tom Gillis",9,6.2,"PowerRating",2011
157,157,"Justin Rose",14,6.1,"PowerRating",2011
158,158,"Chad Campbell",18,6,"PowerRating",2011
158,158,"Fabian Gomez",13,6,"PowerRating",2011
158,158,"JJ Henry",17,6,"PowerRating",2011
158,158,"Mark Hensby",1,6,"PowerRating",2011
158,158,"Lee Janzen",10,6,"PowerRating",2011
158,158,"Ben Martin",10,6,"PowerRating",2011
158,158,"Alexandre Rocha",7,6,"PowerRating",2011
165,165,"Spencer Levin",22,5.9,"PowerRating",2011
165,165,"Edoardo Molinari",6,5.9,"PowerRating",2011
165,165,"Mike Small",1,5.9,"PowerRating",2011
165,165,"Brandt Snedeker",13,5.9,"PowerRating",2011
169,169,"Craig Barlow",3,5.8,"PowerRating",2011
169,169,"William McGirt",17,5.8,"PowerRating",2011
169,169,"Geoff Ogilvy",12,5.8,"PowerRating",2011
169,169,"Rod Pampling",12,5.8,"PowerRating",2011
169,169,"Chez Reavie",16,5.8,"PowerRating",2011
174,174,"Michael Allen",2,5.7,"PowerRating",2011
174,174,"Garth Mulroy",1,5.7,"PowerRating",2011
176,176,"Trevor Immelman",14,5.6,"PowerRating",2011
176,176,"Matt Kuchar",17,5.6,"PowerRating",2011
176,176,"Scott McCarron",9,5.6,"PowerRating",2011
176,176,"Ryan Moore",14,5.6,"PowerRating",2011
176,176,"Steve Stricker",12,5.6,"PowerRating",2011
176,176,"Jay Williamson",1,5.6,"PowerRating",2011
182,182,"Jason Dufner",14,5.5,"PowerRating",2011
182,182,"Jarrod Lyle",10,5.5,"PowerRating",2011
182,182,"Jeff Maggert",6,5.5,"PowerRating",2011
182,182,"Troy Merritt",8,5.5,"PowerRating",2011
182,182,"Matt Weibring",2,5.5,"PowerRating",2011
187,187,"Arjun Atwal",15,5.4,"PowerRating",2011
187,187,"Hunter Haas",15,5.4,"PowerRating",2011
187,187,"Kevin Sutherland",5,5.4,"PowerRating",2011
187,187,"YE Yang",8,5.4,"PowerRating",2011
191,191,"Justin Hicks",3,5.3,"PowerRating",2011
191,191,"Freddie Jacobson",16,5.3,"PowerRating",2011
191,191,"Tom Lehman",2,5.3,"PowerRating",2011
191,191,"Jamie Lovemark",1,5.3,"PowerRating",2011
191,191,"DA Points",17,5.3,"PowerRating",2011
196,196,"Kevin Kisner",9,5.2,"PowerRating",2011
196,196,"Frank Lickliter II",6,5.2,"PowerRating",2011
196,196,"Duffy Waldorf",2,5.2,"PowerRating",2011
199,199,"Briny Baird",10,5.1,"PowerRating",2011
199,199,"DJ Brigman",8,5.1,"PowerRating",2011
199,199,"Anders Hansen",2,5.1,"PowerRating",2011
199,199,"Troy Kelly",1,5.1,"PowerRating",2011
199,199,"WC Liang",1,5.1,"PowerRating",2011
199,199,"Peter Lonard",2,5.1,"PowerRating",2011
199,199,"Dicky Pride",3,5.1,"PowerRating",2011
199,199,"Ted Purdy",1,5.1,"PowerRating",2011
199,199,"Charlie Wi",16,5.1,"PowerRating",2011
208,208,"Kris Blanks",16,5,"PowerRating",2011
208,208,"KJ Choi",13,5,"PowerRating",2011
208,208,"Marc Turnesa",6,5,"PowerRating",2011
211,211,"Rich Beem",5,4.9,"PowerRating",2011
211,211,"Nathan Green",12,4.9,"PowerRating",2011
211,211,"Ian Poulter",8,4.9,"PowerRating",2011
211,211,"Brett Quigley",2,4.9,"PowerRating",2011
215,215,"Brendon de Jonge",19,4.8,"PowerRating",2011
215,215,"Hiroyuki Fujita",2,4.8,"PowerRating",2011
215,215,"Richard Green",1,4.8,"PowerRating",2011
215,215,"KT Kim",3,4.8,"PowerRating",2011
215,215,"Jesper Parnevik",3,4.8,"PowerRating",2011
220,220,"Rhys Davies",1,4.7,"PowerRating",2011
220,220,"Bob Estes",5,4.7,"PowerRating",2011
222,222,"Jason Bohn",14,4.6,"PowerRating",2011
222,222,"Ben Crane",13,4.6,"PowerRating",2011
222,222,"Luke Donald",12,4.6,"PowerRating",2011
222,222,"Kent Jones",12,4.6,"PowerRating",2011
222,222,"Matt McQuillan",7,4.6,"PowerRating",2011
222,222,"Carl Paulson",3,4.6,"PowerRating",2011
222,222,"Vaughn Taylor",17,4.6,"PowerRating",2011
222,222,"Mark Wilson",15,4.6,"PowerRating",2011
230,230,"Woody Austin",10,4.5,"PowerRating",2011
230,230,"Notah Begay III",1,4.5,"PowerRating",2011
230,230,"Shaun Micheel",10,4.5,"PowerRating",2011
233,233,"Brian Davis",20,4.4,"PowerRating",2011
233,233,"Joe Durant",10,4.4,"PowerRating",2011
233,233,"Steve Flesch",15,4.4,"PowerRating",2011
236,236,"Cameron Beckman",10,4.3,"PowerRating",2011
236,236,"Tim Petrovic",14,4.3,"PowerRating",2011
236,236,"Nick Price",1,4.3,"PowerRating",2011
239,239,"Tim Clark",2,4.2,"PowerRating",2011
239,239,"JP Hayes",7,4.2,"PowerRating",2011
239,239,"Jeff Klauk",1,4.2,"PowerRating",2011
239,239,"John Mallinger",5,4.2,"PowerRating",2011
239,239,"Paul Stankowski",13,4.2,"PowerRating",2011
244,244,"Steve Elkington",7,4.1,"PowerRating",2011
244,244,"Justin Leonard",14,4.1,"PowerRating",2011
246,246,"Thomas Bjorn",2,4,"PowerRating",2011
246,246,"Robert Gamez",2,4,"PowerRating",2011
246,246,"Yuta Ikeda",3,4,"PowerRating",2011
246,246,"Kevin Na",14,4,"PowerRating",2011
246,246,"Daniel Summerhays",8,4,"PowerRating",2011
251,251,"Jim Furyk",14,3.9,"PowerRating",2011
251,251,"Ryuji Imada",12,3.9,"PowerRating",2011
253,253,"Stephen Ames",11,3.8,"PowerRating",2011
253,253,"Shane Bertsch",10,3.8,"PowerRating",2011
253,253,"Darren Clarke",1,3.8,"PowerRating",2011
253,253,"Billy Mayfair",16,3.8,"PowerRating",2011
253,253,"Jonathan Randolph",1,3.8,"PowerRating",2011
253,253,"Heath Slocum",13,3.8,"PowerRating",2011
259,259,"Dustin Risdon",1,3.7,"PowerRating",2011
260,260,"Colt Knost",11,3.6,"PowerRating",2011
260,260,"Chris Riley",12,3.6,"PowerRating",2011
260,260,"David Toms",13,3.6,"PowerRating",2011
260,260,"Johnson Wagner",13,3.6,"PowerRating",2011
264,264,"Alex Cejka",9,3.5,"PowerRating",2011
264,264,"Michael Connell",12,3.5,"PowerRating",2011
264,264,"Francesco Molinari",4,3.5,"PowerRating",2011
264,264,"Hennie Otto",1,3.5,"PowerRating",2011
268,268,"Zach Johnson",14,3.4,"PowerRating",2011
268,268,"JL Lewis",1,3.4,"PowerRating",2011
268,268,"David Mathis",14,3.4,"PowerRating",2011
268,268,"Aron Price",9,3.4,"PowerRating",2011
268,268,"Michael Sim",4,3.4,"PowerRating",2011
268,268,"Chris Tidland",1,3.4,"PowerRating",2011
268,268,"Garrett Willis",11,3.4,"PowerRating",2011
275,275,"Rocco Mediate",6,3.3,"PowerRating",2011
275,275,"Nate Smith",7,3.3,"PowerRating",2011
277,277,"Greg Chalmers",16,3.2,"PowerRating",2011
277,277,"Bryce Molder",13,3.2,"PowerRating",2011
277,277,"Nick OHern",14,3.2,"PowerRating",2011
277,277,"Jose Maria Olazabal",1,3.2,"PowerRating",2011
281,281,"Kirk Triplett",4,3.1,"PowerRating",2011
281,281,"Dean Wilson",10,3.1,"PowerRating",2011
283,283,"Chad Collins",6,3,"PowerRating",2011
283,283,"Chris DiMarco",14,3,"PowerRating",2011
283,283,"Matteo Manassero",3,3,"PowerRating",2011
283,283,"Scott Verplank",7,3,"PowerRating",2011
287,287,"Ben Curtis",10,2.9,"PowerRating",2011
288,288,"Guy Boros",1,2.8,"PowerRating",2011
288,288,"Tom Byrum",1,2.8,"PowerRating",2011
288,288,"Todd Fischer",1,2.8,"PowerRating",2011
288,288,"Shigeki Maruyama",1,2.8,"PowerRating",2011
288,288,"Jaebum Park",1,2.8,"PowerRating",2011
293,293,"Paul Goydos",14,2.7,"PowerRating",2011
293,293,"Tom Pernice Jr",6,2.7,"PowerRating",2011
295,295,"Craig Bowden",1,2.5,"PowerRating",2011
295,295,"Miguel Angel Jimenez",2,2.5,"PowerRating",2011
297,297,"Robert Damron",2,2.4,"PowerRating",2011
297,297,"Richard Johnson",9,2.4,"PowerRating",2011
299,299,"Brian Bateman",1,2.3,"PowerRating",2011
299,299,"Simon Dyson",1,2.3,"PowerRating",2011
299,299,"Jerry Kelly",14,2.3,"PowerRating",2011
302,302,"Mark OMeara",1,2.2,"PowerRating",2011
302,302,"Mike Weir",2,2.2,"PowerRating",2011
304,304,"Brian Gay",16,2.1,"PowerRating",2011
305,305,"Jeff Quinney",5,2,"PowerRating",2011
306,306,"Billy Hurley III",1,1.7,"PowerRating",2011
307,307,"Skip Kendall",1,1.5,"PowerRating",2011
308,308,"SSP Chawrasia",1,1.3,"PowerRating",2011
308,308,"Peter Senior",1,1.3,"PowerRating",2011
308,308,"Omar Uresti",1,1.3,"PowerRating",2011
311,311,"Mark Brooks",1,1.2,"PowerRating",2011
311,311,"Marcus Fraser",1,1.2,"PowerRating",2011
311,311,"Corey Pavin",2,1.2,"PowerRating",2011
