"Scrambling1020ydsRTPScore_RANKTHISWEEK_2013","Scrambling1020ydsRTPScore_RANKLASTWEEK_2013","Scrambling1020ydsRTPScore_PLAYERNAME_2013","Scrambling1020ydsRTPScore_ROUNDS_2013","Scrambling1020ydsRTPScore_AVGRTP_2013","Scrambling1020ydsRTPScore_TOTALHOLES_2013","Scrambling1020ydsRTPScore_TOTALRTP_2013","stat_name","year"
32,NA,"KJ Choi",85,0.303,165,50,"Scrambling1020ydsRTPScore",2013
33,NA,"William McGirt",75,0.305,190,58,"Scrambling1020ydsRTPScore",2013
33,NA,"George McNeill",68,0.305,164,50,"Scrambling1020ydsRTPScore",2013
35,NA,"Hunter Mahan",91,0.307,153,47,"Scrambling1020ydsRTPScore",2013
36,NA,"Justin Leonard",86,0.31,213,66,"Scrambling1020ydsRTPScore",2013
36,NA,"Troy Matteson",68,0.31,155,48,"Scrambling1020ydsRTPScore",2013
38,NA,"Greg Chalmers",77,0.311,206,64,"Scrambling1020ydsRTPScore",2013
39,NA,"Matt Jones",83,0.313,201,63,"Scrambling1020ydsRTPScore",2013
40,NA,"Chad Campbell",78,0.315,165,52,"Scrambling1020ydsRTPScore",2013
41,NA,"Jordan Spieth",82,0.317,180,57,"Scrambling1020ydsRTPScore",2013
42,NA,"Aaron Baddeley",68,0.318,179,57,"Scrambling1020ydsRTPScore",2013
43,NA,"Sergio Garcia",65,0.319,116,37,"Scrambling1020ydsRTPScore",2013
44,NA,"Rod Pampling",46,0.32,97,31,"Scrambling1020ydsRTPScore",2013
44,NA,"Kevin Streelman",86,0.32,194,62,"Scrambling1020ydsRTPScore",2013
46,NA,"Ernie Els",63,0.321,134,43,"Scrambling1020ydsRTPScore",2013
46,NA,"Trevor Immelman",73,0.321,168,54,"Scrambling1020ydsRTPScore",2013
46,NA,"David Toms",49,0.321,81,26,"Scrambling1020ydsRTPScore",2013
49,NA,"Justin Bolli",59,0.322,152,49,"Scrambling1020ydsRTPScore",2013
49,NA,"James Driscoll",76,0.322,146,47,"Scrambling1020ydsRTPScore",2013
49,NA,"Morgan Hoffmann",64,0.322,143,46,"Scrambling1020ydsRTPScore",2013
49,NA,"Webb Simpson",92,0.322,174,56,"Scrambling1020ydsRTPScore",2013
53,NA,"Zach Johnson",84,0.323,158,51,"Scrambling1020ydsRTPScore",2013
53,NA,"Brendan Steele",86,0.323,198,64,"Scrambling1020ydsRTPScore",2013
55,NA,"Graeme McDowell",53,0.325,117,38,"Scrambling1020ydsRTPScore",2013
56,NA,"Jason Day",86,0.327,171,56,"Scrambling1020ydsRTPScore",2013
57,NA,"Brendon de Jonge",110,0.328,238,78,"Scrambling1020ydsRTPScore",2013
58,NA,"Peter Hanson",45,0.329,82,27,"Scrambling1020ydsRTPScore",2013
59,NA,"Tom Gillis",69,0.33,179,59,"Scrambling1020ydsRTPScore",2013
59,NA,"Daniel Summerhays",83,0.33,206,68,"Scrambling1020ydsRTPScore",2013
61,NA,"Tag Ridings",69,0.331,145,48,"Scrambling1020ydsRTPScore",2013
61,NA,"Brian Stuard",78,0.331,172,57,"Scrambling1020ydsRTPScore",2013
63,NA,"Bo Van Pelt",72,0.333,156,52,"Scrambling1020ydsRTPScore",2013
64,NA,"Jim Furyk",80,0.339,165,56,"Scrambling1020ydsRTPScore",2013
65,NA,"Brandt Jobe",62,0.341,135,46,"Scrambling1020ydsRTPScore",2013
66,NA,"Scott Piercy",78,0.343,169,58,"Scrambling1020ydsRTPScore",2013
66,NA,"Dicky Pride",71,0.343,178,61,"Scrambling1020ydsRTPScore",2013
66,NA,"Jimmy Walker",84,0.343,178,61,"Scrambling1020ydsRTPScore",2013
69,NA,"Brian Davis",91,0.344,256,88,"Scrambling1020ydsRTPScore",2013
69,NA,"Scott Langley",79,0.344,163,56,"Scrambling1020ydsRTPScore",2013
71,NA,"Darron Stiles",51,0.345,119,41,"Scrambling1020ydsRTPScore",2013
72,NA,"Patrick Reed",83,0.348,210,73,"Scrambling1020ydsRTPScore",2013
73,NA,"Russell Henley",80,0.349,166,58,"Scrambling1020ydsRTPScore",2013
74,NA,"Stephen Ames",49,0.35,120,42,"Scrambling1020ydsRTPScore",2013
74,NA,"Mike Weir",60,0.35,157,55,"Scrambling1020ydsRTPScore",2013
76,NA,"Geoff Ogilvy",57,0.351,131,46,"Scrambling1020ydsRTPScore",2013
77,NA,"Fabian Gomez",65,0.352,159,56,"Scrambling1020ydsRTPScore",2013
77,NA,"Ryan Moore",72,0.352,145,51,"Scrambling1020ydsRTPScore",2013
77,NA,"Alistair Presnell",59,0.352,128,45,"Scrambling1020ydsRTPScore",2013
80,NA,"David Lingmerth",68,0.353,173,61,"Scrambling1020ydsRTPScore",2013
80,NA,"Sean OHair",56,0.353,150,53,"Scrambling1020ydsRTPScore",2013
82,NA,"John Huh",88,0.354,212,75,"Scrambling1020ydsRTPScore",2013
82,NA,"Shawn Stefani",63,0.354,144,51,"Scrambling1020ydsRTPScore",2013
84,NA,"Stewart Cink",71,0.356,146,52,"Scrambling1020ydsRTPScore",2013
84,NA,"Henrik Stenson",65,0.356,104,37,"Scrambling1020ydsRTPScore",2013
84,NA,"Lee Westwood",70,0.356,146,52,"Scrambling1020ydsRTPScore",2013
87,NA,"Casey Wittenberg",72,0.358,159,57,"Scrambling1020ydsRTPScore",2013
88,NA,"Roberto Castro",97,0.359,234,84,"Scrambling1020ydsRTPScore",2013
88,NA,"Luke Guthrie",82,0.359,195,70,"Scrambling1020ydsRTPScore",2013
88,NA,"Robert Karlsson",56,0.359,103,37,"Scrambling1020ydsRTPScore",2013
91,NA,"Jeff Maggert",63,0.36,136,49,"Scrambling1020ydsRTPScore",2013
91,NA,"DA Points",87,0.36,197,71,"Scrambling1020ydsRTPScore",2013
93,NA,"Marc Leishman",77,0.361,155,56,"Scrambling1020ydsRTPScore",2013
94,NA,"Bud Cauley",67,0.367,139,51,"Scrambling1020ydsRTPScore",2013
94,NA,"JJ Henry",83,0.367,177,65,"Scrambling1020ydsRTPScore",2013
94,NA,"Charl Schwartzel",69,0.367,147,54,"Scrambling1020ydsRTPScore",2013
94,NA,"Charlie Wi",75,0.367,221,81,"Scrambling1020ydsRTPScore",2013
98,NA,"Ted Potter Jr",65,0.368,155,57,"Scrambling1020ydsRTPScore",2013
99,NA,"Seung Yul Noh",71,0.369,157,58,"Scrambling1020ydsRTPScore",2013
100,NA,"Brian Harman",89,0.37,211,78,"Scrambling1020ydsRTPScore",2013
100,NA,"Rory Sabbatini",86,0.37,173,64,"Scrambling1020ydsRTPScore",2013
102,NA,"Phil Mickelson",78,0.372,148,55,"Scrambling1020ydsRTPScore",2013
102,NA,"Jeff Overton",78,0.372,199,74,"Scrambling1020ydsRTPScore",2013
104,NA,"Mark Wilson",56,0.374,139,52,"Scrambling1020ydsRTPScore",2013
105,NA,"Robert Streb",75,0.375,152,57,"Scrambling1020ydsRTPScore",2013
105,NA,"Camilo Villegas",79,0.375,168,63,"Scrambling1020ydsRTPScore",2013
107,NA,"Jason Bohn",70,0.376,189,71,"Scrambling1020ydsRTPScore",2013
107,NA,"Henrik Norlander",70,0.376,157,59,"Scrambling1020ydsRTPScore",2013
107,NA,"Jin Park",52,0.376,117,44,"Scrambling1020ydsRTPScore",2013
110,NA,"Graham DeLaet",94,0.377,162,61,"Scrambling1020ydsRTPScore",2013
110,NA,"Rickie Fowler",75,0.377,183,69,"Scrambling1020ydsRTPScore",2013
110,NA,"Brad Fritsch",81,0.377,191,72,"Scrambling1020ydsRTPScore",2013
113,NA,"Steve LeBrun",66,0.378,135,51,"Scrambling1020ydsRTPScore",2013
113,NA,"Pat Perez",69,0.378,148,56,"Scrambling1020ydsRTPScore",2013
115,NA,"Ben Crane",62,0.379,161,61,"Scrambling1020ydsRTPScore",2013
116,NA,"Billy Horschel",96,0.381,215,82,"Scrambling1020ydsRTPScore",2013
116,NA,"Carl Pettersson",82,0.381,181,69,"Scrambling1020ydsRTPScore",2013
116,NA,"Nick Watney",88,0.381,168,64,"Scrambling1020ydsRTPScore",2013
119,NA,"Ryo Ishikawa",72,0.382,136,52,"Scrambling1020ydsRTPScore",2013
120,NA,"Bubba Watson",76,0.383,154,59,"Scrambling1020ydsRTPScore",2013
121,NA,"Greg Owen",73,0.384,164,63,"Scrambling1020ydsRTPScore",2013
122,NA,"Colt Knost",69,0.385,161,62,"Scrambling1020ydsRTPScore",2013
123,NA,"Martin Kaymer",61,0.386,114,44,"Scrambling1020ydsRTPScore",2013
123,NA,"Andrew Svoboda",46,0.386,88,34,"Scrambling1020ydsRTPScore",2013
125,NA,"DH Lee",65,0.387,163,63,"Scrambling1020ydsRTPScore",2013
126,NA,"Kevin Chappell",80,0.388,165,64,"Scrambling1020ydsRTPScore",2013
127,NA,"David Mathis",71,0.389,180,70,"Scrambling1020ydsRTPScore",2013
127,NA,"Ryan Palmer",79,0.389,180,70,"Scrambling1020ydsRTPScore",2013
129,NA,"Doug LaBelle II",72,0.39,146,57,"Scrambling1020ydsRTPScore",2013
129,NA,"Rory McIlroy",56,0.39,100,39,"Scrambling1020ydsRTPScore",2013
129,NA,"John Rollins",77,0.39,159,62,"Scrambling1020ydsRTPScore",2013
132,NA,"Andres Romero",63,0.391,156,61,"Scrambling1020ydsRTPScore",2013
133,NA,"Lucas Glover",65,0.393,122,48,"Scrambling1020ydsRTPScore",2013
133,NA,"Tim Herron",45,0.393,122,48,"Scrambling1020ydsRTPScore",2013
135,NA,"Matt Every",89,0.394,226,89,"Scrambling1020ydsRTPScore",2013
136,NA,"Angel Cabrera",73,0.396,144,57,"Scrambling1020ydsRTPScore",2013
136,NA,"Jason Dufner",78,0.396,149,59,"Scrambling1020ydsRTPScore",2013
138,NA,"Martin Laird",68,0.397,141,56,"Scrambling1020ydsRTPScore",2013
138,NA,"John Merrick",79,0.397,174,69,"Scrambling1020ydsRTPScore",2013
140,NA,"Jason Kokrak",78,0.399,188,75,"Scrambling1020ydsRTPScore",2013
140,NA,"Gary Woodland",94,0.399,208,83,"Scrambling1020ydsRTPScore",2013
142,NA,"Nicolas Colsaerts",50,0.4,105,42,"Scrambling1020ydsRTPScore",2013
142,NA,"David Hearn",88,0.4,170,68,"Scrambling1020ydsRTPScore",2013
142,NA,"Dustin Johnson",71,0.4,115,46,"Scrambling1020ydsRTPScore",2013
145,NA,"Kevin Stadler",83,0.402,174,70,"Scrambling1020ydsRTPScore",2013
146,NA,"Michael Thompson",66,0.405,163,66,"Scrambling1020ydsRTPScore",2013
147,NA,"Bobby Gates",49,0.406,106,43,"Scrambling1020ydsRTPScore",2013
147,NA,"Luke List",65,0.406,143,58,"Scrambling1020ydsRTPScore",2013
147,NA,"Vijay Singh",61,0.406,128,52,"Scrambling1020ydsRTPScore",2013
150,NA,"Johnson Wagner",64,0.409,137,56,"Scrambling1020ydsRTPScore",2013
151,NA,"Scott Gardiner",61,0.41,156,64,"Scrambling1020ydsRTPScore",2013
152,NA,"Charlie Beljan",62,0.411,158,65,"Scrambling1020ydsRTPScore",2013
152,NA,"Michael Bradley",56,0.411,95,39,"Scrambling1020ydsRTPScore",2013
154,NA,"Boo Weekley",100,0.412,199,82,"Scrambling1020ydsRTPScore",2013
155,NA,"Harris English",95,0.413,201,83,"Scrambling1020ydsRTPScore",2013
155,NA,"Scott Stallings",79,0.413,172,71,"Scrambling1020ydsRTPScore",2013
157,NA,"Ken Duke",87,0.414,222,92,"Scrambling1020ydsRTPScore",2013
157,NA,"Charley Hoffman",84,0.414,191,79,"Scrambling1020ydsRTPScore",2013
159,NA,"Nicholas Thompson",99,0.415,229,95,"Scrambling1020ydsRTPScore",2013
160,NA,"Scott Brown",65,0.416,154,64,"Scrambling1020ydsRTPScore",2013
161,NA,"Ben Kohles",75,0.419,155,65,"Scrambling1020ydsRTPScore",2013
161,NA,"Adam Scott",61,0.419,105,44,"Scrambling1020ydsRTPScore",2013
163,NA,"Chez Reavie",72,0.42,181,76,"Scrambling1020ydsRTPScore",2013
164,NA,"Robert Allenby",58,0.429,147,63,"Scrambling1020ydsRTPScore",2013
165,NA,"Vaughn Taylor",50,0.43,121,52,"Scrambling1020ydsRTPScore",2013
166,NA,"Ricky Barnes",74,0.431,160,69,"Scrambling1020ydsRTPScore",2013
167,NA,"DJ Trahan",48,0.433,90,39,"Scrambling1020ydsRTPScore",2013
168,NA,"Tommy Gainey",84,0.435,216,94,"Scrambling1020ydsRTPScore",2013
169,NA,"John Senden",79,0.436,179,78,"Scrambling1020ydsRTPScore",2013
170,NA,"James Hahn",78,0.437,174,76,"Scrambling1020ydsRTPScore",2013
171,NA,"Will Claxton",67,0.446,148,66,"Scrambling1020ydsRTPScore",2013
172,NA,"Sang Moon Bae",83,0.453,172,78,"Scrambling1020ydsRTPScore",2013
173,NA,"Justin Hicks",79,0.46,150,69,"Scrambling1020ydsRTPScore",2013
174,NA,"Jim Herman",59,0.461,115,53,"Scrambling1020ydsRTPScore",2013
175,NA,"YE Yang",56,0.466,116,54,"Scrambling1020ydsRTPScore",2013
176,NA,"Robert Garrigus",69,0.468,126,59,"Scrambling1020ydsRTPScore",2013
177,NA,"Josh Teater",86,0.474,171,81,"Scrambling1020ydsRTPScore",2013
178,NA,"Derek Ernst",58,0.481,131,63,"Scrambling1020ydsRTPScore",2013
179,NA,"Kyle Stanley",71,0.511,133,68,"Scrambling1020ydsRTPScore",2013
180,NA,"Eric Meierdierks",48,0.577,104,60,"Scrambling1020ydsRTPScore",2013
