"Approachesfrom275yards_RANKTHISWEEK_2009","Approachesfrom275yards_RANKLASTWEEK_2009","Approachesfrom275yards_PLAYERNAME_2009","Approachesfrom275yards_ROUNDS_2009","Approachesfrom275yards_AVG_2009","Approachesfrom275yards_TOTALDISTANCEFEET_2009","Approachesfrom275yards_OFATTEMPTS_2009","Approachesfrom275yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"Padraig Harrington",66,NA,307.75,8,-7,"Approachesfrom275yards",2009
2,2,"Mathew Goggin",76,NA,104.667,2,-2,"Approachesfrom275yards",2009
3,3,"Fred Couples",54,NA,217.583,4,-2,"Approachesfrom275yards",2009
4,4,"Angel Cabrera",55,NA,354.167,6,-3,"Approachesfrom275yards",2009
5,5,"Sergio Garcia",59,NA,866.25,13,-3,"Approachesfrom275yards",2009
6,6,"Kevin Sutherland",96,NA,674.917,10,-8,"Approachesfrom275yards",2009
7,7,"Davis Love III",89,NA,1101,16,-10,"Approachesfrom275yards",2009
8,8,"Tim Herron",87,NA,622.583,9,-5,"Approachesfrom275yards",2009
9,9,"Lucas Glover",93,NA,1121.167,16,-6,"Approachesfrom275yards",2009
10,10,"Leif Olson",51,NA,284,4,-1,"Approachesfrom275yards",2009
11,11,"Martin Laird",72,NA,781.75,11,-9,"Approachesfrom275yards",2009
12,12,"JB Holmes",74,NA,500.167,7,-1,"Approachesfrom275yards",2009
13,13,"JJ Henry",97,NA,1076.583,15,-8,"Approachesfrom275yards",2009
14,14,"Hunter Mahan",94,NA,1087.583,15,-4,"Approachesfrom275yards",2009
15,15,"Bryce Molder",69,NA,363.667,5,-2,"Approachesfrom275yards",2009
16,16,"Mike Weir",85,NA,582.75,8,-8,"Approachesfrom275yards",2009
17,17,"Phil Mickelson",66,NA,657.5,9,-3,"Approachesfrom275yards",2009
17,17,"Scott Piercy",85,NA,1388.333,19,-14,"Approachesfrom275yards",2009
19,19,"Marc Leishman",91,NA,1757.25,24,-11,"Approachesfrom275yards",2009
20,20,"Boo Weekley",79,NA,743.833,10,-4,"Approachesfrom275yards",2009
21,21,"Sean OHair",80,NA,894.417,12,-7,"Approachesfrom275yards",2009
22,22,"Geoff Ogilvy",78,NA,752.667,10,-5,"Approachesfrom275yards",2009
23,23,"Jim Furyk",86,NA,680.25,9,-7,"Approachesfrom275yards",2009
24,24,"Charles Warren",63,NA,850.75,11,-6,"Approachesfrom275yards",2009
25,25,"George McNeill",82,NA,1167,15,-8,"Approachesfrom275yards",2009
26,26,"Aaron Baddeley",66,NA,786.917,10,-2,"Approachesfrom275yards",2009
27,27,"John Merrick",91,NA,1261.75,16,-9,"Approachesfrom275yards",2009
28,28,"Troy Matteson",95,NA,1421.833,18,-10,"Approachesfrom275yards",2009
29,29,"Ted Purdy",101,NA,1665,21,-5,"Approachesfrom275yards",2009
30,30,"Bill Haas",91,NA,1593.5,20,-9,"Approachesfrom275yards",2009
31,31,"Lee Janzen",74,NA,558.5,7,-4,"Approachesfrom275yards",2009
32,32,"Retief Goosen",74,NA,644.667,8,-3,"Approachesfrom275yards",2009
33,33,"Justin Rose",71,NA,1694.833,21,-11,"Approachesfrom275yards",2009
34,34,"Rod Pampling",72,NA,1698.667,21,-12,"Approachesfrom275yards",2009
35,35,"Jay Williamson",69,NA,1134.667,14,-5,"Approachesfrom275yards",2009
36,36,"Ian Poulter",59,NA,732.167,9,-5,"Approachesfrom275yards",2009
36,36,"Adam Scott",53,NA,569.167,7,-5,"Approachesfrom275yards",2009
38,38,"Gary Woodland",53,NA,245.583,3,1,"Approachesfrom275yards",2009
39,39,"Ben Crane",93,NA,737.5,9,-6,"Approachesfrom275yards",2009
40,40,"Jeff Overton",92,NA,905.417,11,-6,"Approachesfrom275yards",2009
