"PuttsperRoundRound5_RANKTHISWEEK_2006","PuttsperRoundRound5_RANKLASTWEEK_2006","PuttsperRoundRound5_PLAYERNAME_2006","PuttsperRoundRound5__2006","PuttsperRoundRound5_AVG_2006","PuttsperRoundRound5_TOTALPUTTS_2006","PuttsperRoundRound5_TOTALROUNDS_2006","stat_name","year"
1,1,"Billy Andrade",NA,24,24,1,"PuttsperRoundRound5",2006
1,1,"Jesper Parnevik",NA,24,24,1,"PuttsperRoundRound5",2006
3,3,"Troy Matteson",NA,25,25,1,"PuttsperRoundRound5",2006
3,3,"Tom Pernice Jr",NA,25,25,1,"PuttsperRoundRound5",2006
5,5,"Alex Cejka",NA,26,26,1,"PuttsperRoundRound5",2006
5,5,"John Huston",NA,26,26,1,"PuttsperRoundRound5",2006
5,5,"Shaun Micheel",NA,26,26,1,"PuttsperRoundRound5",2006
5,5,"Tag Ridings",NA,26,26,1,"PuttsperRoundRound5",2006
9,9,"Olin Browne",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"Chad Campbell",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"David Duval",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"Bob Estes",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"Paul Goydos",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"Ryuji Imada",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"Brandt Jobe",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"Justin Leonard",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"Carl Pettersson",NA,27,27,1,"PuttsperRoundRound5",2006
9,9,"DA Points",NA,27,27,1,"PuttsperRoundRound5",2006
19,19,"Michael Allen",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Stephen Ames",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Shane Bertsch",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Tim Clark",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Todd Fischer",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Lucas Glover",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Bill Haas",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"JL Lewis",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Joe Ogilvie",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Ryan Palmer",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"John Rollins",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Rory Sabbatini",NA,28,28,1,"PuttsperRoundRound5",2006
19,19,"Mike Weir",NA,28,28,1,"PuttsperRoundRound5",2006
32,32,"Doug Barron",NA,29,29,1,"PuttsperRoundRound5",2006
32,32,"Steve Flesch",NA,29,29,1,"PuttsperRoundRound5",2006
32,32,"Robert Garrigus",NA,29,29,1,"PuttsperRoundRound5",2006
32,32,"Richard Johnson",NA,29,29,1,"PuttsperRoundRound5",2006
32,32,"Jerry Kelly",NA,29,29,1,"PuttsperRoundRound5",2006
32,32,"Billy Mayfair",NA,29,29,1,"PuttsperRoundRound5",2006
32,32,"Patrick Sheehan",NA,29,29,1,"PuttsperRoundRound5",2006
