"TenthTeeEarlyLowestRound_RANKTHISWEEK_2016","TenthTeeEarlyLowestRound_RANKLASTWEEK_2016","TenthTeeEarlyLowestRound_PLAYERNAME_2016","TenthTeeEarlyLowestRound_ROUNDS_2016","TenthTeeEarlyLowestRound_LOWRND_2016","stat_name","year"
62,62,"Anirban Lahiri",44,66,"TenthTeeEarlyLowestRound",2016
62,62,"Danny Lee",53,66,"TenthTeeEarlyLowestRound",2016
62,62,"Spencer Levin",62,66,"TenthTeeEarlyLowestRound",2016
62,62,"Luke List",51,66,"TenthTeeEarlyLowestRound",2016
62,62,"Will Ma Kenzie",54,66,"TenthTeeEarlyLowestRound",2016
62,62,"Scott Piercy",45,66,"TenthTeeEarlyLowestRound",2016
62,62,"Kyle Reifers",63,66,"TenthTeeEarlyLowestRound",2016
62,62,"John Senden",48,66,"TenthTeeEarlyLowestRound",2016
62,62,"Cameron Smith",45,66,"TenthTeeEarlyLowestRound",2016
62,62,"Henrik Stenson",30,66,"TenthTeeEarlyLowestRound",2016
62,62,"Brian Stuard",24,66,"TenthTeeEarlyLowestRound",2016
62,62,"Hudson Swafford",52,66,"TenthTeeEarlyLowestRound",2016
62,62,"Hideto Tanihara",4,66,"TenthTeeEarlyLowestRound",2016
62,62,"Nick Taylor",57,66,"TenthTeeEarlyLowestRound",2016
62,62,"Johnson Wagner",44,66,"TenthTeeEarlyLowestRound",2016
62,62,"Bubba Watson",30,66,"TenthTeeEarlyLowestRound",2016
62,62,"Boo Weekley",53,66,"TenthTeeEarlyLowestRound",2016
62,62,"Mark Wilson",42,66,"TenthTeeEarlyLowestRound",2016
95,95,"Thomas Aiken",42,67,"TenthTeeEarlyLowestRound",2016
95,95,"Tyler Aldridge",53,67,"TenthTeeEarlyLowestRound",2016
95,95,"Stuart Appleby",39,67,"TenthTeeEarlyLowestRound",2016
95,95,"Matt Atkins",4,67,"TenthTeeEarlyLowestRound",2016
95,95,"Cameron Beckman",17,67,"TenthTeeEarlyLowestRound",2016
95,95,"Daniel Berger",52,67,"TenthTeeEarlyLowestRound",2016
95,95,"Keegan Bradley",40,67,"TenthTeeEarlyLowestRound",2016
95,95,"Jonathan Byrd",20,67,"TenthTeeEarlyLowestRound",2016
95,95,"Angel Cabrera",42,67,"TenthTeeEarlyLowestRound",2016
95,95,"Miguel Angel Carballo",24,67,"TenthTeeEarlyLowestRound",2016
95,95,"KJ Choi",47,67,"TenthTeeEarlyLowestRound",2016
95,95,"Tim Clark",19,67,"TenthTeeEarlyLowestRound",2016
95,95,"Erik Compton",45,67,"TenthTeeEarlyLowestRound",2016
95,95,"Ben Crane",48,67,"TenthTeeEarlyLowestRound",2016
95,95,"Charlie Danielson",4,67,"TenthTeeEarlyLowestRound",2016
95,95,"Graham DeLaet",50,67,"TenthTeeEarlyLowestRound",2016
95,95,"Jamie Donaldson",28,67,"TenthTeeEarlyLowestRound",2016
95,95,"Tony Finau",49,67,"TenthTeeEarlyLowestRound",2016
95,95,"Martin Flores",4,67,"TenthTeeEarlyLowestRound",2016
95,95,"Emiliano Grillo",47,67,"TenthTeeEarlyLowestRound",2016
95,95,"Scott Hend",12,67,"TenthTeeEarlyLowestRound",2016
95,95,"JJ Henry",44,67,"TenthTeeEarlyLowestRound",2016
95,95,"Jim Herman",55,67,"TenthTeeEarlyLowestRound",2016
95,95,"JB Holmes",39,67,"TenthTeeEarlyLowestRound",2016
95,95,"Mark Hubbard",73,67,"TenthTeeEarlyLowestRound",2016
95,95,"Hiroshi Iwata",51,67,"TenthTeeEarlyLowestRound",2016
95,95,"Matt Jones",45,67,"TenthTeeEarlyLowestRound",2016
95,95,"Smylie Kaufman",57,67,"TenthTeeEarlyLowestRound",2016
95,95,"Martin Kaymer",21,67,"TenthTeeEarlyLowestRound",2016
95,95,"Si Woo Kim",63,67,"TenthTeeEarlyLowestRound",2016
95,95,"Colt Knost",56,67,"TenthTeeEarlyLowestRound",2016
95,95,"Kelly Kraft",35,67,"TenthTeeEarlyLowestRound",2016
95,95,"Matt Kuchar",46,67,"TenthTeeEarlyLowestRound",2016
95,95,"Scott Langley",41,67,"TenthTeeEarlyLowestRound",2016
95,95,"Peter Malnati",53,67,"TenthTeeEarlyLowestRound",2016
95,95,"Steve Marino",40,67,"TenthTeeEarlyLowestRound",2016
95,95,"Ben Martin",48,67,"TenthTeeEarlyLowestRound",2016
95,95,"William McGirt",54,67,"TenthTeeEarlyLowestRound",2016
95,95,"Rory McIlroy",37,67,"TenthTeeEarlyLowestRound",2016
95,95,"Francesco Molinari",36,67,"TenthTeeEarlyLowestRound",2016
95,95,"Ryan Moore",40,67,"TenthTeeEarlyLowestRound",2016
95,95,"Sean OHair",45,67,"TenthTeeEarlyLowestRound",2016
95,95,"Geoff Ogilvy",37,67,"TenthTeeEarlyLowestRound",2016
95,95,"Carlos Ortiz",47,67,"TenthTeeEarlyLowestRound",2016
95,95,"Paul Peterson",4,67,"TenthTeeEarlyLowestRound",2016
95,95,"Scott Pinckney",53,67,"TenthTeeEarlyLowestRound",2016
95,95,"DA Points",32,67,"TenthTeeEarlyLowestRound",2016
95,95,"Ian Poulter",37,67,"TenthTeeEarlyLowestRound",2016
95,95,"Alex Prugh",17,67,"TenthTeeEarlyLowestRound",2016
95,95,"Michael Putnam",17,67,"TenthTeeEarlyLowestRound",2016
95,95,"Wes Roach",33,67,"TenthTeeEarlyLowestRound",2016
95,95,"Justin Rose",35,67,"TenthTeeEarlyLowestRound",2016
95,95,"Rory Sabbatini",40,67,"TenthTeeEarlyLowestRound",2016
95,95,"Adam Scott",39,67,"TenthTeeEarlyLowestRound",2016
95,95,"Scott Stallings",46,67,"TenthTeeEarlyLowestRound",2016
95,95,"Steve Stricker",25,67,"TenthTeeEarlyLowestRound",2016
95,95,"Vaughn Taylor",30,67,"TenthTeeEarlyLowestRound",2016
95,95,"Justin Thomas",53,67,"TenthTeeEarlyLowestRound",2016
95,95,"David Toms",38,67,"TenthTeeEarlyLowestRound",2016
95,95,"DJ Trahan",23,67,"TenthTeeEarlyLowestRound",2016
95,95,"Dawie van der Walt",48,67,"TenthTeeEarlyLowestRound",2016
156,156,"Blake Adams",12,68,"TenthTeeEarlyLowestRound",2016
156,156,"Byeong Hun An",23,68,"TenthTeeEarlyLowestRound",2016
156,156,"Eric Axley",7,68,"TenthTeeEarlyLowestRound",2016
156,156,"Blayne Barber",44,68,"TenthTeeEarlyLowestRound",2016
156,156,"Charlie Beljan",26,68,"TenthTeeEarlyLowestRound",2016
156,156,"Paul Casey",39,68,"TenthTeeEarlyLowestRound",2016
156,156,"Kevin Chappell",49,68,"TenthTeeEarlyLowestRound",2016
156,156,"Stewart Cink",45,68,"TenthTeeEarlyLowestRound",2016
156,156,"Chad Collins",45,68,"TenthTeeEarlyLowestRound",2016
156,156,"Matt Dobyns",13,68,"TenthTeeEarlyLowestRound",2016
156,156,"Ernie Els",34,68,"TenthTeeEarlyLowestRound",2016
156,156,"Derek Ernst",36,68,"TenthTeeEarlyLowestRound",2016
156,156,"Derek Fathauer",58,68,"TenthTeeEarlyLowestRound",2016
156,156,"Brice Garnett",29,68,"TenthTeeEarlyLowestRound",2016
156,156,"Brian Gay",22,68,"TenthTeeEarlyLowestRound",2016
156,156,"Fabian Gomez",49,68,"TenthTeeEarlyLowestRound",2016
156,156,"Andres Gonzales",46,68,"TenthTeeEarlyLowestRound",2016
156,156,"Retief Goosen",37,68,"TenthTeeEarlyLowestRound",2016
156,156,"Chesson Hadley",51,68,"TenthTeeEarlyLowestRound",2016
156,156,"Russell Henley",42,68,"TenthTeeEarlyLowestRound",2016
156,156,"John Huh",51,68,"TenthTeeEarlyLowestRound",2016
156,156,"Whee Kim",54,68,"TenthTeeEarlyLowestRound",2016
156,156,"Michael Kim",62,68,"TenthTeeEarlyLowestRound",2016
156,156,"Martin Laird",46,68,"TenthTeeEarlyLowestRound",2016
156,156,"DH Lee",35,68,"TenthTeeEarlyLowestRound",2016
156,156,"Lucas Lee",22,68,"TenthTeeEarlyLowestRound",2016
156,156,"Andrew Loupe",50,68,"TenthTeeEarlyLowestRound",2016
156,156,"Davis Love III",40,68,"TenthTeeEarlyLowestRound",2016
156,156,"Hunter Mahan",43,68,"TenthTeeEarlyLowestRound",2016
156,156,"Henrik Norlander",41,68,"TenthTeeEarlyLowestRound",2016
156,156,"Louis Oosthuizen",25,68,"TenthTeeEarlyLowestRound",2016
156,156,"Ryan Palmer",46,68,"TenthTeeEarlyLowestRound",2016
156,156,"Cameron Percy",22,68,"TenthTeeEarlyLowestRound",2016
156,156,"Carl Pettersson",31,68,"TenthTeeEarlyLowestRound",2016
156,156,"Martin Piller",37,68,"TenthTeeEarlyLowestRound",2016
156,156,"Dicky Pride",33,68,"TenthTeeEarlyLowestRound",2016
156,156,"Patrick Reed",53,68,"TenthTeeEarlyLowestRound",2016
156,156,"John Rollins",14,68,"TenthTeeEarlyLowestRound",2016
156,156,"Sam Saunders",40,68,"TenthTeeEarlyLowestRound",2016
156,156,"Charl Schwartzel",29,68,"TenthTeeEarlyLowestRound",2016
156,156,"Webb Simpson",34,68,"TenthTeeEarlyLowestRound",2016
156,156,"Jordan Spieth",34,68,"TenthTeeEarlyLowestRound",2016
156,156,"Brett Stegmaier",57,68,"TenthTeeEarlyLowestRound",2016
156,156,"Robert Streb",51,68,"TenthTeeEarlyLowestRound",2016
156,156,"Kevin Streelman",46,68,"TenthTeeEarlyLowestRound",2016
156,156,"Cameron Tringale",47,68,"TenthTeeEarlyLowestRound",2016
156,156,"Bo Van Pelt",14,68,"TenthTeeEarlyLowestRound",2016
156,156,"Nick Watney",17,68,"TenthTeeEarlyLowestRound",2016
156,156,"Will Wilcox",47,68,"TenthTeeEarlyLowestRound",2016
205,205,"Michael Bradley",16,69,"TenthTeeEarlyLowestRound",2016
205,205,"Rafael Campos",8,69,"TenthTeeEarlyLowestRound",2016
205,205,"Rodolfo Cazaubon",10,69,"TenthTeeEarlyLowestRound",2016
205,205,"Brian Davis",17,69,"TenthTeeEarlyLowestRound",2016
205,205,"Bryson DeChambeau",16,69,"TenthTeeEarlyLowestRound",2016
205,205,"Paul Dunne",9,69,"TenthTeeEarlyLowestRound",2016
205,205,"Gonzalo Fdez Castano",6,69,"TenthTeeEarlyLowestRound",2016
205,205,"Ross Fisher",8,69,"TenthTeeEarlyLowestRound",2016
205,205,"Tommy Gainey",9,69,"TenthTeeEarlyLowestRound",2016
205,205,"Sergio Garcia",28,69,"TenthTeeEarlyLowestRound",2016
205,205,"Rhein Gibson",36,69,"TenthTeeEarlyLowestRound",2016
205,205,"Branden Grace",31,69,"TenthTeeEarlyLowestRound",2016
205,205,"Bill Haas",42,69,"TenthTeeEarlyLowestRound",2016
205,205,"David Howell",4,69,"TenthTeeEarlyLowestRound",2016
205,205,"Billy Hurley III",22,69,"TenthTeeEarlyLowestRound",2016
205,205,"Ryo Ishikawa",17,69,"TenthTeeEarlyLowestRound",2016
205,205,"Jerry Kelly",44,69,"TenthTeeEarlyLowestRound",2016
205,205,"Justin Leonard",28,69,"TenthTeeEarlyLowestRound",2016
205,205,"Hao Tong Li",8,69,"TenthTeeEarlyLowestRound",2016
205,205,"Yusaku Miyazato",8,69,"TenthTeeEarlyLowestRound",2016
205,205,"Toshinori Muto",2,69,"TenthTeeEarlyLowestRound",2016
205,205,"Rod Pampling",20,69,"TenthTeeEarlyLowestRound",2016
205,205,"Pat Perez",28,69,"TenthTeeEarlyLowestRound",2016
205,205,"Jon Rahm",4,69,"TenthTeeEarlyLowestRound",2016
205,205,"Ollie Schniederjans",23,69,"TenthTeeEarlyLowestRound",2016
205,205,"Hunter Stewart",19,69,"TenthTeeEarlyLowestRound",2016
205,205,"Benjamin Taylor",3,69,"TenthTeeEarlyLowestRound",2016
205,205,"Camilo Villegas",50,69,"TenthTeeEarlyLowestRound",2016
205,205,"Steve Wheatcroft",53,69,"TenthTeeEarlyLowestRound",2016
205,205,"Chris Wood",19,69,"TenthTeeEarlyLowestRound",2016
235,235,"Abraham Ancer",26,70,"TenthTeeEarlyLowestRound",2016
235,235,"Jason Bohn",37,70,"TenthTeeEarlyLowestRound",2016
235,235,"Andrew Dodt",8,70,"TenthTeeEarlyLowestRound",2016
235,235,"Trevor Fisher Jr",4,70,"TenthTeeEarlyLowestRound",2016
235,235,"Fred Funk",10,70,"TenthTeeEarlyLowestRound",2016
235,235,"Brooks Koepka",39,70,"TenthTeeEarlyLowestRound",2016
235,235,"Andrew Landry",24,70,"TenthTeeEarlyLowestRound",2016
235,235,"Frank Lickliter II",12,70,"TenthTeeEarlyLowestRound",2016
235,235,"Jarrod Lyle",18,70,"TenthTeeEarlyLowestRound",2016
235,235,"Parker McLachlin",2,70,"TenthTeeEarlyLowestRound",2016
235,235,"Troy Merritt",41,70,"TenthTeeEarlyLowestRound",2016
235,235,"Trey Mullinax",8,70,"TenthTeeEarlyLowestRound",2016
235,235,"John Peterson",8,70,"TenthTeeEarlyLowestRound",2016
235,235,"Ryan Ruffels",17,70,"TenthTeeEarlyLowestRound",2016
235,235,"Andy Sullivan",25,70,"TenthTeeEarlyLowestRound",2016
235,235,"Nicholas Thompson",11,70,"TenthTeeEarlyLowestRound",2016
235,235,"Marc Turnesa",14,70,"TenthTeeEarlyLowestRound",2016
235,235,"Tim Weinhart",2,70,"TenthTeeEarlyLowestRound",2016
253,253,"Robert Allenby",35,71,"TenthTeeEarlyLowestRound",2016
253,253,"Steven Bowditch",40,71,"TenthTeeEarlyLowestRound",2016
253,253,"Rafa Cabrera Bello",19,71,"TenthTeeEarlyLowestRound",2016
253,253,"Danny Chia",8,71,"TenthTeeEarlyLowestRound",2016
253,253,"George Coetzee",8,71,"TenthTeeEarlyLowestRound",2016
253,253,"Gavin Coles",2,71,"TenthTeeEarlyLowestRound",2016
253,253,"Nick Cullen",4,71,"TenthTeeEarlyLowestRound",2016
253,253,"Zecheng Dou",4,71,"TenthTeeEarlyLowestRound",2016
253,253,"Matt Every",34,71,"TenthTeeEarlyLowestRound",2016
253,253,"Edward Figueroa",2,71,"TenthTeeEarlyLowestRound",2016
253,253,"Matthew Fitzpatrick",23,71,"TenthTeeEarlyLowestRound",2016
253,253,"Tommy Fleetwood",4,71,"TenthTeeEarlyLowestRound",2016
253,253,"Steve Flesch",10,71,"TenthTeeEarlyLowestRound",2016
253,253,"Tom Gillis",16,71,"TenthTeeEarlyLowestRound",2016
253,253,"Charley Hoffman",49,71,"TenthTeeEarlyLowestRound",2016
253,253,"Richard Lee",8,71,"TenthTeeEarlyLowestRound",2016
253,253,"Matt Mabrey",2,71,"TenthTeeEarlyLowestRound",2016
253,253,"Lee McCoy",4,71,"TenthTeeEarlyLowestRound",2016
253,253,"Maverick McNealy",4,71,"TenthTeeEarlyLowestRound",2016
253,253,"Andres Romero",22,71,"TenthTeeEarlyLowestRound",2016
253,253,"Michael Schoolcraft",2,71,"TenthTeeEarlyLowestRound",2016
253,253,"Darron Stiles",28,71,"TenthTeeEarlyLowestRound",2016
253,253,"Miguel Tabuena",2,71,"TenthTeeEarlyLowestRound",2016
253,253,"Brendon Todd",43,71,"TenthTeeEarlyLowestRound",2016
253,253,"Omar Uresti",4,71,"TenthTeeEarlyLowestRound",2016
253,253,"Sebastian Vazquez",2,71,"TenthTeeEarlyLowestRound",2016
253,253,"Bernd Wiesberger",23,71,"TenthTeeEarlyLowestRound",2016
280,280,"Wu Ashun",4,72,"TenthTeeEarlyLowestRound",2016
280,280,"Chris Baker",2,72,"TenthTeeEarlyLowestRound",2016
280,280,"Wil Bateman",2,72,"TenthTeeEarlyLowestRound",2016
280,280,"Gregory Bourdy",4,72,"TenthTeeEarlyLowestRound",2016
280,280,"Julien Brun",4,72,"TenthTeeEarlyLowestRound",2016
280,280,"SSP Chawrasia",8,72,"TenthTeeEarlyLowestRound",2016
280,280,"Fred Couples",2,72,"TenthTeeEarlyLowestRound",2016
280,280,"Ben Curtis",4,72,"TenthTeeEarlyLowestRound",2016
280,280,"David Duval",3,72,"TenthTeeEarlyLowestRound",2016
280,280,"Justin Hicks",26,72,"TenthTeeEarlyLowestRound",2016
280,280,"Vince India",2,72,"TenthTeeEarlyLowestRound",2016
280,280,"Thongchai Jaidee",19,72,"TenthTeeEarlyLowestRound",2016
280,280,"Ben Leong",4,72,"TenthTeeEarlyLowestRound",2016
280,280,"Billy Mayfair",10,72,"TenthTeeEarlyLowestRound",2016
280,280,"Robby Ormand",2,72,"TenthTeeEarlyLowestRound",2016
280,280,"Jin Park",3,72,"TenthTeeEarlyLowestRound",2016
280,280,"Brett Quigley",3,72,"TenthTeeEarlyLowestRound",2016
280,280,"Xander Schauffele",5,72,"TenthTeeEarlyLowestRound",2016
280,280,"Dalton Ward",2,72,"TenthTeeEarlyLowestRound",2016
280,280,"Xinjun Zhang",4,72,"TenthTeeEarlyLowestRound",2016
301,301,"Matt Bettencourt",5,73,"TenthTeeEarlyLowestRound",2016
301,301,"Case Cochran",2,73,"TenthTeeEarlyLowestRound",2016
301,301,"John Daly",2,73,"TenthTeeEarlyLowestRound",2016
301,NA,"Jim Furyk",2,73,"TenthTeeEarlyLowestRound",2016
301,301,"Ricardo Gouveia",2,73,"TenthTeeEarlyLowestRound",2016
301,NA,"Trevor Immelman",17,73,"TenthTeeEarlyLowestRound",2016
301,301,"WC Liang",4,73,"TenthTeeEarlyLowestRound",2016
301,301,"Shawn Lu",2,73,"TenthTeeEarlyLowestRound",2016
301,301,"Mardan Mamat",4,73,"TenthTeeEarlyLowestRound",2016
301,301,"John Merrick",17,73,"TenthTeeEarlyLowestRound",2016
301,301,"Tim Petrovic",8,73,"TenthTeeEarlyLowestRound",2016
301,301,"Jonathan Randolph",2,73,"TenthTeeEarlyLowestRound",2016
301,301,"Cory Renfrew",2,73,"TenthTeeEarlyLowestRound",2016
301,301,"David Skinns",2,73,"TenthTeeEarlyLowestRound",2016
301,301,"Lee Westwood",13,73,"TenthTeeEarlyLowestRound",2016
301,301,"Brett Wetterich",2,73,"TenthTeeEarlyLowestRound",2016
317,315,"Mark Brooks",3,74,"TenthTeeEarlyLowestRound",2016
317,315,"Ken Duke",26,74,"TenthTeeEarlyLowestRound",2016
317,315,"Mark Hensby",6,74,"TenthTeeEarlyLowestRound",2016
317,315,"Robert Karlsson",3,74,"TenthTeeEarlyLowestRound",2016
317,315,"Brian Maurer",2,74,"TenthTeeEarlyLowestRound",2016
317,315,"Alan Morin",4,74,"TenthTeeEarlyLowestRound",2016
317,315,"Alexander Noren",4,74,"TenthTeeEarlyLowestRound",2016
317,315,"Thorbjorn Olesen",7,74,"TenthTeeEarlyLowestRound",2016
317,315,"Thomas Pieters",11,74,"TenthTeeEarlyLowestRound",2016
317,315,"Chris Riley",4,74,"TenthTeeEarlyLowestRound",2016
317,315,"Joel Stalter",3,74,"TenthTeeEarlyLowestRound",2016
317,315,"Marc Warren",4,74,"TenthTeeEarlyLowestRound",2016
317,315,"Yoshio Yamamoto",2,74,"TenthTeeEarlyLowestRound",2016
317,315,"Fabrizio Zanotti",2,74,"TenthTeeEarlyLowestRound",2016
331,329,"Greg Chalmers",13,75,"TenthTeeEarlyLowestRound",2016
331,329,"Jacob Eggers",2,75,"TenthTeeEarlyLowestRound",2016
331,329,"Eric Hallberg",2,75,"TenthTeeEarlyLowestRound",2016
331,329,"Jeff Karlsson",2,75,"TenthTeeEarlyLowestRound",2016
331,329,"Kelly Mitchum",4,75,"TenthTeeEarlyLowestRound",2016
331,NA,"Corey Nagy",2,75,"TenthTeeEarlyLowestRound",2016
331,329,"Ted Purdy",13,75,"TenthTeeEarlyLowestRound",2016
331,329,"Brian Smock",4,75,"TenthTeeEarlyLowestRound",2016
331,329,"JJ Spaun",2,75,"TenthTeeEarlyLowestRound",2016
340,337,"Davis Love IV",2,76,"TenthTeeEarlyLowestRound",2016
340,337,"Miguel Suarez",2,76,"TenthTeeEarlyLowestRound",2016
340,NA,"Ethan Tracy",2,76,"TenthTeeEarlyLowestRound",2016
340,337,"Mike Weir",14,76,"TenthTeeEarlyLowestRound",2016
344,340,"Max Alverio",2,78,"TenthTeeEarlyLowestRound",2016
344,340,"SJ Park",1,78,"TenthTeeEarlyLowestRound",2016
344,340,"Chad Sorensen",3,78,"TenthTeeEarlyLowestRound",2016
347,343,"Garrett Okamura",2,79,"TenthTeeEarlyLowestRound",2016
348,NA,"Bobby Wyatt",8,80,"TenthTeeEarlyLowestRound",2016
349,344,"Jordan Payne",2,81,"TenthTeeEarlyLowestRound",2016
