"Par5BirdieorBetterLeaders_RANKTHISWEEK_2013","Par5BirdieorBetterLeaders_RANKLASTWEEK_2013","Par5BirdieorBetterLeaders_PLAYERNAME_2013","Par5BirdieorBetterLeaders_ROUNDS_2013","Par5BirdieorBetterLeaders_Pct_2013","Par5BirdieorBetterLeaders_PAR5BIRDIESORBETTER_2013","Par5BirdieorBetterLeaders_PAR5HOLES_2013","stat_name","year"
23,23,"Sergio Garcia",65,46.88,90,192,"Par5BirdieorBetterLeaders",2013
24,24,"Jason Day",86,46.61,117,251,"Par5BirdieorBetterLeaders",2013
25,25,"Andres Romero",63,46.6,89,191,"Par5BirdieorBetterLeaders",2013
26,26,"Charles Howell III",87,45.99,126,274,"Par5BirdieorBetterLeaders",2013
27,27,"Vaughn Taylor",50,45.77,65,142,"Par5BirdieorBetterLeaders",2013
28,28,"Harris English",95,45.73,134,293,"Par5BirdieorBetterLeaders",2013
29,29,"Boo Weekley",100,45.7,138,302,"Par5BirdieorBetterLeaders",2013
30,30,"Gary Woodland",94,45.39,128,282,"Par5BirdieorBetterLeaders",2013
31,31,"Brad Fritsch",81,45.34,112,247,"Par5BirdieorBetterLeaders",2013
32,32,"Aaron Baddeley",68,45.29,101,223,"Par5BirdieorBetterLeaders",2013
33,33,"Luke Guthrie",82,45.28,120,265,"Par5BirdieorBetterLeaders",2013
34,34,"Rickie Fowler",75,45.22,104,230,"Par5BirdieorBetterLeaders",2013
34,34,"Scott Piercy",78,45.22,104,230,"Par5BirdieorBetterLeaders",2013
36,36,"Brendon de Jonge",110,45.16,154,341,"Par5BirdieorBetterLeaders",2013
37,37,"Bud Cauley",67,45.1,92,204,"Par5BirdieorBetterLeaders",2013
37,37,"Luke List",65,45.1,92,204,"Par5BirdieorBetterLeaders",2013
39,39,"John Senden",79,44.84,113,252,"Par5BirdieorBetterLeaders",2013
40,40,"Patrick Reed",83,44.71,114,255,"Par5BirdieorBetterLeaders",2013
41,41,"Daniel Summerhays",83,44.69,122,273,"Par5BirdieorBetterLeaders",2013
42,42,"Dustin Johnson",71,44.6,95,213,"Par5BirdieorBetterLeaders",2013
43,43,"Matt Jones",83,44.49,117,263,"Par5BirdieorBetterLeaders",2013
43,43,"Kevin Streelman",86,44.49,117,263,"Par5BirdieorBetterLeaders",2013
45,45,"Bubba Watson",76,44.44,104,234,"Par5BirdieorBetterLeaders",2013
46,46,"John Rollins",77,44.4,103,232,"Par5BirdieorBetterLeaders",2013
47,47,"Roberto Castro",97,44.34,137,309,"Par5BirdieorBetterLeaders",2013
48,48,"Ernie Els",63,44.27,85,192,"Par5BirdieorBetterLeaders",2013
49,49,"Peter Hanson",45,44.26,54,122,"Par5BirdieorBetterLeaders",2013
50,50,"Webb Simpson",92,43.94,116,264,"Par5BirdieorBetterLeaders",2013
51,51,"Chad Campbell",78,43.93,105,239,"Par5BirdieorBetterLeaders",2013
52,52,"Jordan Spieth",82,43.82,110,251,"Par5BirdieorBetterLeaders",2013
53,53,"Jimmy Walker",84,43.73,122,279,"Par5BirdieorBetterLeaders",2013
54,54,"Jim Herman",59,43.71,73,167,"Par5BirdieorBetterLeaders",2013
55,55,"Cameron Tringale",80,43.68,114,261,"Par5BirdieorBetterLeaders",2013
56,56,"Aaron Watkins",46,43.57,61,140,"Par5BirdieorBetterLeaders",2013
57,57,"Scott Stallings",79,43.5,107,246,"Par5BirdieorBetterLeaders",2013
58,58,"Shawn Stefani",63,43.46,83,191,"Par5BirdieorBetterLeaders",2013
59,59,"Lucas Glover",65,43.26,93,215,"Par5BirdieorBetterLeaders",2013
60,60,"Sean OHair",56,43.09,78,181,"Par5BirdieorBetterLeaders",2013
61,61,"DH Lee",65,42.93,88,205,"Par5BirdieorBetterLeaders",2013
62,62,"Fabian Gomez",65,42.92,91,212,"Par5BirdieorBetterLeaders",2013
63,63,"Martin Flores",83,42.86,111,259,"Par5BirdieorBetterLeaders",2013
63,63,"Robert Garrigus",69,42.86,93,217,"Par5BirdieorBetterLeaders",2013
63,63,"Russell Henley",80,42.86,102,238,"Par5BirdieorBetterLeaders",2013
66,66,"Nick Watney",88,42.7,120,281,"Par5BirdieorBetterLeaders",2013
67,67,"Andrew Svoboda",46,42.65,58,136,"Par5BirdieorBetterLeaders",2013
68,68,"Stewart Cink",71,42.48,96,226,"Par5BirdieorBetterLeaders",2013
69,69,"Josh Teater",86,42.32,113,267,"Par5BirdieorBetterLeaders",2013
70,70,"Bryce Molder",82,42.23,106,251,"Par5BirdieorBetterLeaders",2013
71,71,"Rory McIlroy",56,42.22,76,180,"Par5BirdieorBetterLeaders",2013
72,72,"Morgan Hoffmann",64,42.02,79,188,"Par5BirdieorBetterLeaders",2013
73,73,"Pat Perez",69,41.92,96,229,"Par5BirdieorBetterLeaders",2013
74,74,"Greg Chalmers",77,41.84,100,239,"Par5BirdieorBetterLeaders",2013
75,75,"Luke Donald",60,41.76,76,182,"Par5BirdieorBetterLeaders",2013
76,76,"Camilo Villegas",79,41.7,98,235,"Par5BirdieorBetterLeaders",2013
77,77,"Matt Every",89,41.46,119,287,"Par5BirdieorBetterLeaders",2013
77,77,"Robert Karlsson",56,41.46,68,164,"Par5BirdieorBetterLeaders",2013
79,79,"Sangmoon Bae",83,41.41,106,256,"Par5BirdieorBetterLeaders",2013
80,80,"Ryan Moore",72,41.36,91,220,"Par5BirdieorBetterLeaders",2013
80,80,"Jin Park",52,41.36,67,162,"Par5BirdieorBetterLeaders",2013
82,82,"Nicolas Colsaerts",50,41.26,59,143,"Par5BirdieorBetterLeaders",2013
82,82,"Greg Owen",73,41.26,92,223,"Par5BirdieorBetterLeaders",2013
82,82,"Cameron Percy",68,41.26,85,206,"Par5BirdieorBetterLeaders",2013
85,85,"Angel Cabrera",73,41.23,94,228,"Par5BirdieorBetterLeaders",2013
86,86,"Brendan Steele",86,41.22,108,262,"Par5BirdieorBetterLeaders",2013
87,87,"Bo Van Pelt",72,40.97,93,227,"Par5BirdieorBetterLeaders",2013
88,88,"Martin Kaymer",61,40.96,68,166,"Par5BirdieorBetterLeaders",2013
89,89,"Eric Meierdierks",48,40.91,63,154,"Par5BirdieorBetterLeaders",2013
90,90,"Freddie Jacobson",63,40.68,72,177,"Par5BirdieorBetterLeaders",2013
91,91,"Scott Brown",65,40.64,89,219,"Par5BirdieorBetterLeaders",2013
92,92,"Will Claxton",67,40.49,83,205,"Par5BirdieorBetterLeaders",2013
93,93,"Seung Yul Noh",71,40.37,88,218,"Par5BirdieorBetterLeaders",2013
94,94,"Rod Pampling",46,40.29,56,139,"Par5BirdieorBetterLeaders",2013
95,95,"YE Yang",56,40.24,66,164,"Par5BirdieorBetterLeaders",2013
96,96,"Kevin Chappell",80,40.23,105,261,"Par5BirdieorBetterLeaders",2013
96,96,"Ben Crane",62,40.23,70,174,"Par5BirdieorBetterLeaders",2013
98,98,"Robert Streb",75,40.18,88,219,"Par5BirdieorBetterLeaders",2013
99,99,"Brandt Jobe",62,40,72,180,"Par5BirdieorBetterLeaders",2013
99,99,"Marc Leishman",77,40,92,230,"Par5BirdieorBetterLeaders",2013
99,99,"DJ Trahan",48,40,58,145,"Par5BirdieorBetterLeaders",2013
99,99,"Lee Westwood",70,40,86,215,"Par5BirdieorBetterLeaders",2013
103,103,"Alistair Presnell",59,39.78,72,181,"Par5BirdieorBetterLeaders",2013
104,104,"Jeff Overton",78,39.76,99,249,"Par5BirdieorBetterLeaders",2013
105,105,"Chris Stroud",88,39.72,114,287,"Par5BirdieorBetterLeaders",2013
106,106,"Richard Lee",81,39.69,102,257,"Par5BirdieorBetterLeaders",2013
107,107,"DA Points",87,39.64,109,275,"Par5BirdieorBetterLeaders",2013
108,108,"John Merrick",79,39.6,99,250,"Par5BirdieorBetterLeaders",2013
109,109,"William McGirt",75,39.58,95,240,"Par5BirdieorBetterLeaders",2013
110,110,"Colt Knost",69,39.52,83,210,"Par5BirdieorBetterLeaders",2013
111,111,"Chris Kirk",89,39.29,110,280,"Par5BirdieorBetterLeaders",2013
112,112,"Doug LaBelle II",72,39.27,86,219,"Par5BirdieorBetterLeaders",2013
113,113,"George McNeill",68,39.23,82,209,"Par5BirdieorBetterLeaders",2013
114,114,"Steve LeBrun",66,39.22,80,204,"Par5BirdieorBetterLeaders",2013
115,115,"Justin Leonard",86,39.05,107,274,"Par5BirdieorBetterLeaders",2013
116,116,"Jonas Blixt",76,38.86,89,229,"Par5BirdieorBetterLeaders",2013
117,117,"Zach Johnson",84,38.67,99,256,"Par5BirdieorBetterLeaders",2013
118,118,"David Lingmerth",68,38.64,85,220,"Par5BirdieorBetterLeaders",2013
119,119,"Scott Gardiner",61,38.54,74,192,"Par5BirdieorBetterLeaders",2013
120,120,"Nicholas Thompson",99,38.34,120,313,"Par5BirdieorBetterLeaders",2013
121,121,"John Huh",88,38.32,105,274,"Par5BirdieorBetterLeaders",2013
122,122,"Charlie Beljan",62,38.31,77,201,"Par5BirdieorBetterLeaders",2013
123,123,"Brian Stuard",78,38.3,90,235,"Par5BirdieorBetterLeaders",2013
123,123,"Mike Weir",60,38.3,72,188,"Par5BirdieorBetterLeaders",2013
125,125,"KJ Choi",85,38.17,100,262,"Par5BirdieorBetterLeaders",2013
125,125,"James Driscoll",76,38.17,92,241,"Par5BirdieorBetterLeaders",2013
127,127,"Martin Laird",68,37.95,85,224,"Par5BirdieorBetterLeaders",2013
128,128,"Padraig Harrington",52,37.93,55,145,"Par5BirdieorBetterLeaders",2013
129,129,"Mark Wilson",56,37.89,61,161,"Par5BirdieorBetterLeaders",2013
130,130,"Scott Langley",79,37.82,90,238,"Par5BirdieorBetterLeaders",2013
131,131,"Bob Estes",66,37.8,79,209,"Par5BirdieorBetterLeaders",2013
132,132,"Tag Ridings",69,37.68,78,207,"Par5BirdieorBetterLeaders",2013
133,133,"Jason Bohn",70,37.67,84,223,"Par5BirdieorBetterLeaders",2013
134,134,"Brian Davis",91,37.59,109,290,"Par5BirdieorBetterLeaders",2013
135,135,"Derek Ernst",58,37.36,68,182,"Par5BirdieorBetterLeaders",2013
136,136,"Jim Furyk",80,37.35,93,249,"Par5BirdieorBetterLeaders",2013
137,137,"Tommy Gainey",84,37.25,95,255,"Par5BirdieorBetterLeaders",2013
138,138,"Graeme McDowell",53,37.16,55,148,"Par5BirdieorBetterLeaders",2013
139,139,"David Hearn",88,37.14,104,280,"Par5BirdieorBetterLeaders",2013
139,139,"Tim Herron",45,37.14,52,140,"Par5BirdieorBetterLeaders",2013
141,141,"Tim Clark",64,37.08,66,178,"Par5BirdieorBetterLeaders",2013
142,142,"Bill Haas",85,36.98,98,265,"Par5BirdieorBetterLeaders",2013
143,143,"Brian Harman",89,36.96,102,276,"Par5BirdieorBetterLeaders",2013
144,144,"David Mathis",71,36.84,77,209,"Par5BirdieorBetterLeaders",2013
145,145,"Jason Dufner",78,36.73,83,226,"Par5BirdieorBetterLeaders",2013
146,146,"Stephen Ames",49,36.49,54,148,"Par5BirdieorBetterLeaders",2013
147,147,"Dicky Pride",71,36.41,75,206,"Par5BirdieorBetterLeaders",2013
148,148,"David Lynn",70,36.24,83,229,"Par5BirdieorBetterLeaders",2013
149,149,"Carl Pettersson",82,36.14,90,249,"Par5BirdieorBetterLeaders",2013
150,150,"Michael Bradley",56,36.09,61,169,"Par5BirdieorBetterLeaders",2013
151,151,"Ted Potter Jr",65,36.07,66,183,"Par5BirdieorBetterLeaders",2013
152,152,"Stuart Appleby",88,35.96,96,267,"Par5BirdieorBetterLeaders",2013
153,153,"Ben Kohles",75,35.81,82,229,"Par5BirdieorBetterLeaders",2013
154,154,"Ken Duke",87,35.71,95,266,"Par5BirdieorBetterLeaders",2013
155,155,"Troy Matteson",68,35.65,77,216,"Par5BirdieorBetterLeaders",2013
156,156,"Michael Thompson",66,35.64,72,202,"Par5BirdieorBetterLeaders",2013
157,157,"Ricky Barnes",74,35.45,78,220,"Par5BirdieorBetterLeaders",2013
157,157,"Vijay Singh",61,35.45,67,189,"Par5BirdieorBetterLeaders",2013
159,159,"Jerry Kelly",75,35.32,83,235,"Par5BirdieorBetterLeaders",2013
160,160,"Erik Compton",74,35.22,81,230,"Par5BirdieorBetterLeaders",2013
161,161,"Charlie Wi",75,35.11,79,225,"Par5BirdieorBetterLeaders",2013
162,162,"Lee Williams",62,35.05,68,194,"Par5BirdieorBetterLeaders",2013
163,163,"Tom Gillis",69,34.87,68,195,"Par5BirdieorBetterLeaders",2013
164,164,"Ian Poulter",59,34.81,55,158,"Par5BirdieorBetterLeaders",2013
165,165,"Trevor Immelman",73,34.8,79,227,"Par5BirdieorBetterLeaders",2013
166,166,"Justin Hicks",79,34.73,83,239,"Par5BirdieorBetterLeaders",2013
167,167,"Jeff Maggert",63,34.54,67,194,"Par5BirdieorBetterLeaders",2013
168,168,"Casey Wittenberg",72,34.38,77,224,"Par5BirdieorBetterLeaders",2013
169,169,"Darron Stiles",51,33.99,52,153,"Par5BirdieorBetterLeaders",2013
170,170,"Justin Bolli",59,32.78,59,180,"Par5BirdieorBetterLeaders",2013
171,171,"Chez Reavie",72,32.58,72,221,"Par5BirdieorBetterLeaders",2013
172,172,"JJ Henry",83,32.55,83,255,"Par5BirdieorBetterLeaders",2013
173,173,"Ryo Ishikawa",72,32.44,73,225,"Par5BirdieorBetterLeaders",2013
174,174,"Johnson Wagner",64,31.28,61,195,"Par5BirdieorBetterLeaders",2013
175,175,"Brian Gay",79,31.09,74,238,"Par5BirdieorBetterLeaders",2013
176,176,"David Toms",49,30.99,44,142,"Par5BirdieorBetterLeaders",2013
177,177,"Ben Curtis",59,30.77,56,182,"Par5BirdieorBetterLeaders",2013
178,178,"Geoff Ogilvy",57,30.16,57,189,"Par5BirdieorBetterLeaders",2013
179,179,"Bobby Gates",49,29.66,43,145,"Par5BirdieorBetterLeaders",2013
180,180,"Robert Allenby",58,28.65,53,185,"Par5BirdieorBetterLeaders",2013
