"Puttingfrom20_RANKTHISWEEK_2007","Puttingfrom20_RANKLASTWEEK_2007","Puttingfrom20_PLAYERNAME_2007","Puttingfrom20_ROUNDS_2007","Puttingfrom20_PctMADE_2007","Puttingfrom20_ATTEMPTS_2007","Puttingfrom20_PUTTSMADE_2007","stat_name","year"
1,1,"Jesper Parnevik",88,11.54,494,57,"Puttingfrom20",2007
2,2,"Tim Clark",66,10.58,274,29,"Puttingfrom20",2007
3,3,"Ryan Armour",107,10.4,577,60,"Puttingfrom20",2007
4,4,"Paul Goydos",60,10.34,261,27,"Puttingfrom20",2007
5,5,"Jonathan Byrd",73,10.3,330,34,"Puttingfrom20",2007
6,6,"Chad Campbell",96,9.89,445,44,"Puttingfrom20",2007
7,7,"Camilo Villegas",82,9.87,395,39,"Puttingfrom20",2007
8,8,"Padraig Harrington",64,9.68,217,21,"Puttingfrom20",2007
9,9,"Joe Ogilvie",102,9.52,462,44,"Puttingfrom20",2007
9,9,"Vaughn Taylor",91,9.52,399,38,"Puttingfrom20",2007
11,11,"Tom Pernice Jr",104,9.5,463,44,"Puttingfrom20",2007
12,12,"Sergio Garcia",68,9.46,296,28,"Puttingfrom20",2007
13,13,"Rory Sabbatini",81,9.26,324,30,"Puttingfrom20",2007
14,14,"Jose Maria Olazabal",52,9.18,196,18,"Puttingfrom20",2007
15,15,"Corey Pavin",81,9.16,404,37,"Puttingfrom20",2007
15,15,"Dicky Pride",71,9.16,371,34,"Puttingfrom20",2007
17,17,"Nathan Green",103,9.09,484,44,"Puttingfrom20",2007
18,18,"Brian Davis",101,9.04,498,45,"Puttingfrom20",2007
19,19,"Ryuji Imada",104,9.03,487,44,"Puttingfrom20",2007
19,19,"Michael Sim",52,9.03,310,28,"Puttingfrom20",2007
21,21,"Tommy Armour III",81,8.94,425,38,"Puttingfrom20",2007
21,21,"Ben Curtis",80,8.94,358,32,"Puttingfrom20",2007
23,23,"Zach Johnson",76,8.93,336,30,"Puttingfrom20",2007
24,24,"Tag Ridings",52,8.92,269,24,"Puttingfrom20",2007
25,25,"Pat Perez",84,8.89,371,33,"Puttingfrom20",2007
26,26,"Freddie Jacobson",70,8.85,373,33,"Puttingfrom20",2007
27,27,"Jason Schultz",63,8.81,318,28,"Puttingfrom20",2007
28,28,"Sean OHair",98,8.79,489,43,"Puttingfrom20",2007
29,29,"Jeff Quinney",95,8.77,536,47,"Puttingfrom20",2007
30,30,"Glen Day",85,8.74,446,39,"Puttingfrom20",2007
30,30,"Ryan Moore",92,8.74,435,38,"Puttingfrom20",2007
32,32,"Tiger Woods",63,8.73,252,22,"Puttingfrom20",2007
33,33,"Frank Lickliter II",95,8.7,494,43,"Puttingfrom20",2007
34,34,"Ernie Els",59,8.62,232,20,"Puttingfrom20",2007
35,35,"Bart Bryant",87,8.55,456,39,"Puttingfrom20",2007
36,36,"Tim Petrovic",106,8.5,541,46,"Puttingfrom20",2007
37,37,"Joe Durant",88,8.48,460,39,"Puttingfrom20",2007
38,38,"Fred Funk",65,8.47,295,25,"Puttingfrom20",2007
39,39,"John Mallinger",96,8.45,485,41,"Puttingfrom20",2007
40,40,"Jeff Overton",60,8.39,322,27,"Puttingfrom20",2007
41,41,"Rod Pampling",92,8.35,455,38,"Puttingfrom20",2007
42,42,"Marco Dawson",73,8.31,349,29,"Puttingfrom20",2007
43,43,"Jeff Maggert",79,8.3,458,38,"Puttingfrom20",2007
44,44,"Mark Hensby",81,8.27,387,32,"Puttingfrom20",2007
45,45,"Carl Pettersson",111,8.24,510,42,"Puttingfrom20",2007
46,46,"Mark Calcavecchia",93,8.2,366,30,"Puttingfrom20",2007
47,47,"Michael Allen",74,8.18,379,31,"Puttingfrom20",2007
48,48,"Chris Riley",59,8.08,260,21,"Puttingfrom20",2007
49,49,"Justin Leonard",95,8.05,472,38,"Puttingfrom20",2007
50,50,"Shaun Micheel",91,8.04,448,36,"Puttingfrom20",2007
51,51,"Troy Matteson",87,8.03,461,37,"Puttingfrom20",2007
52,52,"Parker McLachlin",83,7.99,413,33,"Puttingfrom20",2007
52,52,"Kevin Na",84,7.99,413,33,"Puttingfrom20",2007
54,54,"DJ Brigman",67,7.96,339,27,"Puttingfrom20",2007
55,55,"Gavin Coles",87,7.92,467,37,"Puttingfrom20",2007
56,56,"Craig Lile",77,7.89,418,33,"Puttingfrom20",2007
56,56,"Will Ma Kenzie",100,7.89,558,44,"Puttingfrom20",2007
58,58,"Robert Gamez",88,7.88,444,35,"Puttingfrom20",2007
59,59,"Paul Stankowski",52,7.87,254,20,"Puttingfrom20",2007
60,60,"Luke Donald",69,7.86,280,22,"Puttingfrom20",2007
