"Front9Round3ScoringAverage_RANKTHISWEEK_2013","Front9Round3ScoringAverage_RANKLASTWEEK_2013","Front9Round3ScoringAverage_PLAYERNAME_2013","Front9Round3ScoringAverage__2013","Front9Round3ScoringAverage_AVG_2013","Front9Round3ScoringAverage_TOTALSTROKES_2013","Front9Round3ScoringAverage_TOTALROUNDS_2013","stat_name","year"
1,1,"Mark Wilson",NA,33.33,300,9,"Front9Round3ScoringAverage",2013
2,2,"Tim Clark",NA,33.92,407,12,"Front9Round3ScoringAverage",2013
3,3,"Kevin Stadler",NA,34.06,545,16,"Front9Round3ScoringAverage",2013
4,4,"Brandt Snedeker",NA,34.29,583,17,"Front9Round3ScoringAverage",2013
5,5,"Greg Chalmers",NA,34.31,446,13,"Front9Round3ScoringAverage",2013
6,6,"Morgan Hoffmann",NA,34.38,447,13,"Front9Round3ScoringAverage",2013
7,7,"Padraig Harrington",NA,34.4,344,10,"Front9Round3ScoringAverage",2013
7,7,"Aaron Watkins",NA,34.4,172,5,"Front9Round3ScoringAverage",2013
9,9,"Fabian Gomez",NA,34.45,379,11,"Front9Round3ScoringAverage",2013
10,10,"DH Lee",NA,34.5,414,12,"Front9Round3ScoringAverage",2013
10,10,"Darron Stiles",NA,34.5,207,6,"Front9Round3ScoringAverage",2013
10,10,"Steve Stricker",NA,34.5,414,12,"Front9Round3ScoringAverage",2013
13,13,"YE Yang",NA,34.56,311,9,"Front9Round3ScoringAverage",2013
14,14,"Ricky Barnes",NA,34.64,381,11,"Front9Round3ScoringAverage",2013
14,14,"Seung Yul Noh",NA,34.64,381,11,"Front9Round3ScoringAverage",2013
16,16,"James Hahn",NA,34.67,416,12,"Front9Round3ScoringAverage",2013
17,17,"Charley Hoffman",NA,34.68,659,19,"Front9Round3ScoringAverage",2013
18,18,"Greg Owen",NA,34.69,451,13,"Front9Round3ScoringAverage",2013
19,19,"Kevin Chappell",NA,34.71,590,17,"Front9Round3ScoringAverage",2013
19,19,"Rory Sabbatini",NA,34.71,590,17,"Front9Round3ScoringAverage",2013
