"ConsecutiveBirdiesEaglesstreak_RANKTHISWEEK_2006","ConsecutiveBirdiesEaglesstreak_RANKLASTWEEK_2006","ConsecutiveBirdiesEaglesstreak_PLAYERNAME_2006","ConsecutiveBirdiesEaglesstreak_EVENTS_2006","ConsecutiveBirdiesEaglesstreak_NUMBEROFHOLES_2006","stat_name","year"
22,22,"Shaun Micheel",29,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Sean OHair",30,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Jose Maria Olazabal",18,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Ryan Palmer",30,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Corey Pavin",23,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Pat Perez",19,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Ted Purdy",33,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Brett Quigley",33,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"John Rollins",28,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Wes Short Jr",33,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Jeff Sluman",29,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Jerry Smith",29,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Mike Sposa",25,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Kevin Stadler",6,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Boyd Summerhays",13,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Kevin Sutherland",29,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Vaughn Taylor",26,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"DJ Trahan",33,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Tjaart van der Walt",21,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Bo Van Pelt",28,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Bruce Vaughan",1,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Scott Verplank",25,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Charles Warren",27,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Bubba Watson",27,3,"ConsecutiveBirdiesEaglesstreak",2006
22,22,"Lian Wei Zhang",2,3,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Billy Andrade",24,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Stuart Appleby",23,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Alex Aragon",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Arjun Atwal",33,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Woody Austin",31,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Briny Baird",25,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Doug Barron",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Rich Beem",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Shane Bertsch",34,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Thomas Bjorn",7,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Henrik Bjornstad",31,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Steven Bowditch",22,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"David Branshaw",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jeff Brehaut",33,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Mark Brooks",36,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Olin Browne",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Bart Bryant",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Mark Calcavecchia",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Chad Campbell",25,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Michael Campbell",10,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Alex Cejka",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Greg Chalmers",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"KJ Choi",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Daniel Chopra",33,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Tim Clark",22,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Darren Clarke",11,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Fred Couples",17,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Kris Cox",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Ben Crane",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Ben Curtis",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Brian Davis",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Marco Dawson",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Glen Day",12,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Bubba Dickerson",32,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Stephen Dodd",3,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Dillon Dougherty",2,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"James Driscoll",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Ken Duke",2,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Steve Elkington",17,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Danny Ellis",23,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Bob Estes",25,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Matt Every",3,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Brad Faxon",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Todd Fischer",35,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Fred Funk",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Robert Gamez",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Sergio Garcia",17,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Brian Gay",31,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Brent Geiberger",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Bill Glasson",17,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Matt Gogel",14,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Mathew Goggin",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"David Gossett",7,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jeff Gove",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Nathan Green",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Mathias Gronberg",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Scott Gutschewski",19,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Bill Haas",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Todd Hamilton",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Matt Hansen",25,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Scott Hend",6,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Tim Herron",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"David Howell",14,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Mike Hulbert",6,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Tatsuhiko Ichihara",1,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Ryuji Imada",31,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Trevor Immelman",24,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Lee Janzen",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Miguel Angel Jimenez",8,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jerry Kelly",31,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Simon Khan",2,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Hank Kuehne",9,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Stephen Leaney",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Ian Leggatt",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Justin Leonard",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Frank Lickliter II",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Peter Lonard",22,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Davis Love III",23,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Steve Lowery",31,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jeff Maggert",26,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Shigeki Maruyama",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Troy Matteson",32,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Bob May",21,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Graeme McDowell",15,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Paul McGinley",9,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"David McKenzie",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Spike McRoy",9,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Rocco Mediate",18,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jon Mills",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Yusaku Miyazato",2,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Larry Mize",18,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Ryan Moore",22,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Kevin Na",11,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Arron Oberholser",23,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Joe Ogilvie",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Geoff Ogilvy",20,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Louis Oosthuizen",2,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jeff Overton",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Greg Owen",24,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jesper Parnevik",24,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Craig Perks",18,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Kenny Perry",22,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Tim Petrovic",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Carl Pettersson",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Scott Piercy",6,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"DA Points",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Dicky Pride",9,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jyoti Randhawa",2,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"John Riegger",20,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Chris Riley",27,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Robert Rock",1,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Brett Rumford",1,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Dave Rummells",1,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Rory Sabbatini",24,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Steve Schneiter",2,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Patrick Sheehan",34,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Joey Sindelar",29,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Heath Slocum",30,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Henrik Stenson",10,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Steve Stricker",17,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Phil Tataurangi",19,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"David Toms",22,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Kirk Triplett",18,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Bob Tway",25,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Omar Uresti",22,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Jimmy Walker",21,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Ron Whittaker",28,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Garrett Willis",10,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Dean Wilson",34,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Mark Wilson",24,2,"ConsecutiveBirdiesEaglesstreak",2006
82,82,"Tiger Woods",15,2,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Thomas Aiken",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jason Allred",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Paul Azinger",30,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Ricky Barnes",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Notah Begay III",12,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Frank Bensel",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"John Bickerton",4,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Adam Bland",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Michael Bradley",6,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Paul Broadhurst",4,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Bob Burns",9,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Tom Byrum",11,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jim Carter",3,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Paul Casey",8,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Nick Cassini",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Victor Ciesielski",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Michael Clark II",4,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Michael Connell",22,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"John Daly",21,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Patrick Damron",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jason Day",7,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jay Delsing",14,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Chris DiMarco",26,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Bradley Dredge",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Simon Dyson",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Bobby Elliott",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Ernie Els",18,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"John Engler Jr",27,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Nick Faldo",6,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Gonzalo Fdez Castano",5,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Keith Fergus",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Kenneth Ferrie",3,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Dan Forsman",15,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Adam Frayne",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Cody Freeman",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jim Furyk",24,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jim Gallagher Jr",4,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Kelly Gibson",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Tom Gillis",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Retief Goosen",18,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Scott Gump",10,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Padraig Harrington",15,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Dudley Hart",29,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"JP Hayes",19,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Peter Hedblom",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Nolan Henke",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Brian Henninger",12,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Mark Hensby",16,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Ryan Hietala",23,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Gabriel Hjertstedt",16,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"SK Ho",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"David Ishii",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Freddie Jacobson",18,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Thongchai Jaidee",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Richard Johnson",29,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Steve Jones",27,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Robert Karlsson",5,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Skip Kendall",22,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Anthony Kim",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Soren Kjeldsen",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Greg Kraft",26,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Neal Lancaster",19,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Barry Lane",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Thomas Levet",18,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Spencer Levin",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"JL Lewis",17,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Sandy Lyle",3,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Andrew Magee",19,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Hunter Mahan",29,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Len Mattiace",22,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Scott McCarron",15,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Parker McLachlin",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"James McLean",4,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Scott Miller",3,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Edoardo Molinari",6,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Colin Montgomerie",8,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Nick OHern",15,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Rod Pampling",24,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jin Park",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Craig Parry",15,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Ian Poulter",15,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Nick Price",16,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Larry Rinker",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"David Roesch",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Mike San Filippo",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jason Schultz",28,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Charl Schwartzel",8,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"John Senden",28,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Lee Slattery",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Mike Small",9,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Chris Smith",21,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Joey Snyder III",6,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Mike Springer",6,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Craig Stadler",4,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Mike Standly",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Paul Stankowski",22,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Richard Sterne",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Darron Stiles",15,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Roger Tambellini",25,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Hidemichi Tanaka",31,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Hideto Tanihara",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Kyle Thompson",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Oliver Thomson",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Duffy Waldorf",28,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Anthony Wall",3,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Mike Weir",24,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Ross Wellington",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Lee Westwood",14,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Jay Williamson",18,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Thaworn Wiratchant",3,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Willie Wood",11,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Azuma Yano",1,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Don Yrene",2,1,"ConsecutiveBirdiesEaglesstreak",2006
213,213,"Eli Zackheim",1,1,"ConsecutiveBirdiesEaglesstreak",2006
