"ScramblingfromtheFringe_RANKTHISWEEK_2016","ScramblingfromtheFringe_RANKLASTWEEK_2016","ScramblingfromtheFringe_PLAYERNAME_2016","ScramblingfromtheFringe_ROUNDS_2016","ScramblingfromtheFringe_Pct_2016","ScramblingfromtheFringe_SUCCESSES_2016","ScramblingfromtheFringe_ATTEMPTS_2016","stat_name","year"
32,33,"Rory McIlroy",37,94.74,18,19,"ScramblingfromtheFringe",2016
34,34,"Jason Gore",51,94.59,35,37,"ScramblingfromtheFringe",2016
35,39,"Bill Haas",42,94.44,17,18,"ScramblingfromtheFringe",2016
36,44,"Steve Wheatcroft",53,94.12,48,51,"ScramblingfromtheFringe",2016
37,53,"John Senden",48,94,47,50,"ScramblingfromtheFringe",2016
38,54,"Harris English",51,93.94,31,33,"ScramblingfromtheFringe",2016
39,39,"Luke Guthrie",31,93.75,30,32,"ScramblingfromtheFringe",2016
39,52,"James Hahn",45,93.75,30,32,"ScramblingfromtheFringe",2016
39,39,"Matt Kuchar",46,93.75,30,32,"ScramblingfromtheFringe",2016
39,39,"Andrew Landry",24,93.75,15,16,"ScramblingfromtheFringe",2016
43,44,"Freddie Jacobson",54,93.62,44,47,"ScramblingfromtheFringe",2016
43,44,"Boo Weekley",53,93.62,44,47,"ScramblingfromtheFringe",2016
45,47,"Chris Kirk",51,93.55,29,31,"ScramblingfromtheFringe",2016
45,47,"Jimmy Walker",43,93.55,29,31,"ScramblingfromtheFringe",2016
47,50,"Colt Knost",56,93.48,43,46,"ScramblingfromtheFringe",2016
48,49,"Brandt Snedeker",47,93.33,28,30,"ScramblingfromtheFringe",2016
48,64,"Tim Wilkinson",40,93.33,28,30,"ScramblingfromtheFringe",2016
50,50,"Jon Curran",55,93.18,41,44,"ScramblingfromtheFringe",2016
50,59,"Tony Finau",49,93.18,41,44,"ScramblingfromtheFringe",2016
52,54,"Billy Horschel",45,92.86,26,28,"ScramblingfromtheFringe",2016
52,59,"Jamie Lovemark",57,92.86,39,42,"ScramblingfromtheFringe",2016
52,54,"Troy Merritt",41,92.86,26,28,"ScramblingfromtheFringe",2016
52,61,"Cameron Smith",45,92.86,26,28,"ScramblingfromtheFringe",2016
56,58,"Tyrone Van Aswegen",67,92.73,51,55,"ScramblingfromtheFringe",2016
57,70,"Erik Compton",45,92.68,38,41,"ScramblingfromtheFringe",2016
57,34,"Whee Kim",54,92.68,38,41,"ScramblingfromtheFringe",2016
57,63,"Will Wilcox",47,92.68,38,41,"ScramblingfromtheFringe",2016
60,61,"Jordan Spieth",34,92.59,25,27,"ScramblingfromtheFringe",2016
61,64,"Andres Gonzales",46,92.31,24,26,"ScramblingfromtheFringe",2016
61,72,"Padraig Harrington",38,92.31,24,26,"ScramblingfromtheFringe",2016
61,64,"Jerry Kelly",44,92.31,36,39,"ScramblingfromtheFringe",2016
61,69,"Michael Kim",62,92.31,48,52,"ScramblingfromtheFringe",2016
61,64,"Russell Knox",48,92.31,24,26,"ScramblingfromtheFringe",2016
61,79,"Hunter Mahan",43,92.31,24,26,"ScramblingfromtheFringe",2016
61,64,"Ryan Moore",40,92.31,24,26,"ScramblingfromtheFringe",2016
68,31,"Anirban Lahiri",44,92,23,25,"ScramblingfromtheFringe",2016
68,38,"Spencer Levin",62,92,46,50,"ScramblingfromtheFringe",2016
68,88,"Phil Mickelson",37,92,23,25,"ScramblingfromtheFringe",2016
71,82,"Mark Hubbard",73,91.8,56,61,"ScramblingfromtheFringe",2016
72,81,"Angel Cabrera",42,91.67,33,36,"ScramblingfromtheFringe",2016
72,72,"Miguel Angel Carballo",24,91.67,22,24,"ScramblingfromtheFringe",2016
72,1,"Emiliano Grillo",47,91.67,22,24,"ScramblingfromtheFringe",2016
72,72,"Dustin Johnson",37,91.67,22,24,"ScramblingfromtheFringe",2016
72,72,"Shane Lowry",35,91.67,22,24,"ScramblingfromtheFringe",2016
77,93,"Daniel Summerhays",55,91.43,32,35,"ScramblingfromtheFringe",2016
78,83,"Morgan Hoffmann",43,91.3,21,23,"ScramblingfromtheFringe",2016
78,79,"Bryce Molder",50,91.3,42,46,"ScramblingfromtheFringe",2016
80,86,"Robert Garrigus",34,91.18,31,34,"ScramblingfromtheFringe",2016
81,91,"Ben Crane",48,90.91,30,33,"ScramblingfromtheFringe",2016
81,83,"Brice Garnett",29,90.91,20,22,"ScramblingfromtheFringe",2016
83,87,"Nick Taylor",57,90.57,48,53,"ScramblingfromtheFringe",2016
84,93,"Jason Bohn",37,90.48,19,21,"ScramblingfromtheFringe",2016
84,88,"Graeme McDowell",33,90.48,19,21,"ScramblingfromtheFringe",2016
84,88,"Cameron Percy",22,90.48,19,21,"ScramblingfromtheFringe",2016
87,100,"Stuart Appleby",39,90.32,28,31,"ScramblingfromtheFringe",2016
87,91,"Andrew Loupe",50,90.32,28,31,"ScramblingfromtheFringe",2016
89,108,"Roberto Castro",55,90,45,50,"ScramblingfromtheFringe",2016
89,114,"Kevin Chappell",49,90,36,40,"ScramblingfromtheFringe",2016
89,93,"Sergio Garcia",28,90,9,10,"ScramblingfromtheFringe",2016
89,93,"Billy Hurley III",22,90,18,20,"ScramblingfromtheFringe",2016
89,100,"Ben Martin",48,90,27,30,"ScramblingfromtheFringe",2016
89,114,"Francesco Molinari",36,90,27,30,"ScramblingfromtheFringe",2016
89,114,"Geoff Ogilvy",37,90,27,30,"ScramblingfromtheFringe",2016
89,93,"Wes Roach",33,90,27,30,"ScramblingfromtheFringe",2016
89,39,"Justin Rose",35,90,18,20,"ScramblingfromtheFringe",2016
89,100,"Kevin Streelman",46,90,27,30,"ScramblingfromtheFringe",2016
99,100,"Russell Henley",42,89.66,26,29,"ScramblingfromtheFringe",2016
99,100,"Brooks Koepka",39,89.66,26,29,"ScramblingfromtheFringe",2016
101,121,"Sung Kang",51,89.58,43,48,"ScramblingfromtheFringe",2016
102,106,"Keegan Bradley",40,89.47,17,19,"ScramblingfromtheFringe",2016
102,71,"William McGirt",54,89.47,34,38,"ScramblingfromtheFringe",2016
102,106,"Steve Stricker",25,89.47,17,19,"ScramblingfromtheFringe",2016
105,109,"Dicky Pride",33,89.29,25,28,"ScramblingfromtheFringe",2016
106,112,"KJ Choi",47,89.19,33,37,"ScramblingfromtheFringe",2016
107,113,"Aaron Baddeley",51,89.13,41,46,"ScramblingfromtheFringe",2016
108,83,"Blayne Barber",44,88.89,32,36,"ScramblingfromtheFringe",2016
108,72,"Daniel Berger",52,88.89,24,27,"ScramblingfromtheFringe",2016
108,132,"Luke Donald",49,88.89,40,45,"ScramblingfromtheFringe",2016
108,72,"Fabian Gomez",49,88.89,24,27,"ScramblingfromtheFringe",2016
108,114,"Charley Hoffman",49,88.89,40,45,"ScramblingfromtheFringe",2016
108,129,"Tom Hoge",47,88.89,32,36,"ScramblingfromtheFringe",2016
108,162,"Hideki Matsuyama",40,88.89,16,18,"ScramblingfromtheFringe",2016
108,114,"Darron Stiles",28,88.89,16,18,"ScramblingfromtheFringe",2016
108,114,"DJ Trahan",23,88.89,8,9,"ScramblingfromtheFringe",2016
108,129,"Harold Varner III",58,88.89,32,36,"ScramblingfromtheFringe",2016
118,123,"Scott Brown",59,88.68,47,53,"ScramblingfromtheFringe",2016
119,122,"Shane Bertsch",30,88.57,31,35,"ScramblingfromtheFringe",2016
119,123,"Brendon de Jonge",55,88.57,31,35,"ScramblingfromtheFringe",2016
121,99,"Tyler Aldridge",53,88.24,45,51,"ScramblingfromtheFringe",2016
121,148,"Paul Casey",39,88.24,15,17,"ScramblingfromtheFringe",2016
121,140,"Jamie Donaldson",28,88.24,15,17,"ScramblingfromtheFringe",2016
121,123,"Ryan Palmer",46,88.24,30,34,"ScramblingfromtheFringe",2016
125,127,"Carl Pettersson",31,88.1,37,42,"ScramblingfromtheFringe",2016
125,132,"Brendon Todd",43,88.1,37,42,"ScramblingfromtheFringe",2016
127,128,"Michael Thompson",46,88,44,50,"ScramblingfromtheFringe",2016
128,132,"Matt Jones",45,87.88,29,33,"ScramblingfromtheFringe",2016
128,109,"Davis Love III",40,87.88,29,33,"ScramblingfromtheFringe",2016
128,109,"Webb Simpson",34,87.88,29,33,"ScramblingfromtheFringe",2016
128,137,"Mark Wilson",42,87.88,29,33,"ScramblingfromtheFringe",2016
132,132,"Brendan Steele",48,87.5,28,32,"ScramblingfromtheFringe",2016
132,148,"Brian Stuard",24,87.5,14,16,"ScramblingfromtheFringe",2016
134,136,"John Huh",51,87.23,41,47,"ScramblingfromtheFringe",2016
135,137,"Zach Johnson",42,87.1,27,31,"ScramblingfromtheFringe",2016
135,140,"Danny Lee",53,87.1,27,31,"ScramblingfromtheFringe",2016
137,93,"Charles Howell III",63,87.04,47,54,"ScramblingfromtheFringe",2016
138,159,"Vijay Singh",42,86.96,40,46,"ScramblingfromtheFringe",2016
139,140,"Ken Duke",26,86.67,26,30,"ScramblingfromtheFringe",2016
139,148,"Cameron Tringale",47,86.67,26,30,"ScramblingfromtheFringe",2016
141,167,"David Lingmerth",54,86.49,32,37,"ScramblingfromtheFringe",2016
142,145,"Abraham Ancer",26,86.36,19,22,"ScramblingfromtheFringe",2016
142,145,"Lucas Lee",22,86.36,19,22,"ScramblingfromtheFringe",2016
144,148,"Jason Dufner",53,85.71,36,42,"ScramblingfromtheFringe",2016
144,148,"Branden Grace",31,85.71,12,14,"ScramblingfromtheFringe",2016
144,159,"Luke List",51,85.71,36,42,"ScramblingfromtheFringe",2016
144,140,"Patrick Rodgers",49,85.71,42,49,"ScramblingfromtheFringe",2016
144,1,"Ollie Schniederjans",23,85.71,6,7,"ScramblingfromtheFringe",2016
144,148,"Kyle Stanley",57,85.71,42,49,"ScramblingfromtheFringe",2016
144,162,"Henrik Stenson",30,85.71,12,14,"ScramblingfromtheFringe",2016
144,148,"Bernd Wiesberger",23,85.71,6,7,"ScramblingfromtheFringe",2016
152,131,"Kyle Reifers",63,85.45,47,55,"ScramblingfromtheFringe",2016
153,156,"Chesson Hadley",51,85.42,41,48,"ScramblingfromtheFringe",2016
154,165,"Shawn Stefani",45,85.37,35,41,"ScramblingfromtheFringe",2016
155,140,"Derek Ernst",36,85.29,29,34,"ScramblingfromtheFringe",2016
155,157,"Rhein Gibson",36,85.29,29,34,"ScramblingfromtheFringe",2016
157,145,"Bronson Burgoon",53,85.11,40,47,"ScramblingfromtheFringe",2016
158,139,"Jason Kokrak",52,85,34,40,"ScramblingfromtheFringe",2016
159,161,"Hudson Swafford",52,84.85,28,33,"ScramblingfromtheFringe",2016
160,179,"Patton Kizzire",57,84.62,33,39,"ScramblingfromtheFringe",2016
160,166,"Kelly Kraft",35,84.62,22,26,"ScramblingfromtheFringe",2016
160,169,"Chris Stroud",52,84.62,33,39,"ScramblingfromtheFringe",2016
163,164,"Stewart Cink",45,84.38,27,32,"ScramblingfromtheFringe",2016
163,100,"Steve Marino",40,84.38,27,32,"ScramblingfromtheFringe",2016
163,114,"Sean OHair",45,84.38,27,32,"ScramblingfromtheFringe",2016
166,123,"Matt Every",34,84.21,16,19,"ScramblingfromtheFringe",2016
166,171,"Lucas Glover",53,84.21,32,38,"ScramblingfromtheFringe",2016
166,179,"Sam Saunders",40,84.21,32,38,"ScramblingfromtheFringe",2016
166,179,"Johnson Wagner",44,84.21,32,38,"ScramblingfromtheFringe",2016
170,171,"JB Holmes",39,84,21,25,"ScramblingfromtheFringe",2016
171,167,"Charlie Beljan",26,83.87,26,31,"ScramblingfromtheFringe",2016
171,158,"Ian Poulter",37,83.87,26,31,"ScramblingfromtheFringe",2016
173,171,"Byeong Hun An",23,83.33,5,6,"ScramblingfromtheFringe",2016
173,179,"Ricky Barnes",57,83.33,30,36,"ScramblingfromtheFringe",2016
173,200,"Justin Hicks",26,83.33,15,18,"ScramblingfromtheFringe",2016
173,178,"Will Ma Kenzie",54,83.33,35,42,"ScramblingfromtheFringe",2016
173,171,"Seung Yul Noh",54,83.33,35,42,"ScramblingfromtheFringe",2016
173,171,"Greg Owen",56,83.33,30,36,"ScramblingfromtheFringe",2016
173,169,"Jhonattan Vegas",49,83.33,35,42,"ScramblingfromtheFringe",2016
180,186,"Hiroshi Iwata",51,82.98,39,47,"ScramblingfromtheFringe",2016
181,190,"Ernie Els",34,82.76,24,29,"ScramblingfromtheFringe",2016
181,190,"Rob Oppenheim",37,82.76,24,29,"ScramblingfromtheFringe",2016
183,171,"Martin Laird",46,82.5,33,40,"ScramblingfromtheFringe",2016
183,184,"Peter Malnati",53,82.5,33,40,"ScramblingfromtheFringe",2016
185,185,"Pat Perez",28,82.35,14,17,"ScramblingfromtheFringe",2016
186,187,"Thomas Aiken",42,82.14,23,28,"ScramblingfromtheFringe",2016
187,188,"Rory Sabbatini",40,82.05,32,39,"ScramblingfromtheFringe",2016
188,189,"Marc Leishman",41,81.82,18,22,"ScramblingfromtheFringe",2016
188,199,"Henrik Norlander",41,81.82,36,44,"ScramblingfromtheFringe",2016
190,193,"JJ Henry",44,81.48,44,54,"ScramblingfromtheFringe",2016
190,183,"George McNeill",33,81.48,22,27,"ScramblingfromtheFringe",2016
192,196,"Jim Herman",55,81.4,35,43,"ScramblingfromtheFringe",2016
192,192,"Smylie Kaufman",57,81.4,35,43,"ScramblingfromtheFringe",2016
194,197,"Graham DeLaet",50,81.08,30,37,"ScramblingfromtheFringe",2016
195,171,"Carlos Ortiz",47,80.77,21,26,"ScramblingfromtheFringe",2016
196,148,"Adam Hadwin",53,80.65,25,31,"ScramblingfromtheFringe",2016
196,200,"Gary Woodland",45,80.65,25,31,"ScramblingfromtheFringe",2016
198,194,"Brett Stegmaier",57,80.49,33,41,"ScramblingfromtheFringe",2016
199,194,"Scott Langley",41,79.49,31,39,"ScramblingfromtheFringe",2016
200,205,"Chad Campbell",54,78.95,30,38,"ScramblingfromtheFringe",2016
201,200,"Bubba Watson",30,78.57,11,14,"ScramblingfromtheFringe",2016
202,198,"Robert Allenby",35,77.78,21,27,"ScramblingfromtheFringe",2016
202,203,"Kevin Na",52,77.78,28,36,"ScramblingfromtheFringe",2016
202,203,"Louis Oosthuizen",25,77.78,7,9,"ScramblingfromtheFringe",2016
205,207,"Scott Stallings",46,77.5,31,40,"ScramblingfromtheFringe",2016
206,208,"DA Points",32,76.19,16,21,"ScramblingfromtheFringe",2016
207,206,"Dawie van der Walt",48,76,38,50,"ScramblingfromtheFringe",2016
